acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
1.82,9.55,2.33,9.43,-0.24,10.99,1.91,-0.00,-11.44,-16.32,-1.26
0.78,8.93,1.35,9.02,0.52,9.76,1.22,-1.25,-7.28,-6.72,10.29
-0.19,9.32,0.78,9.81,0.45,10.07,1.62,-8.15,-4.16,-3.94,40.50
-0.56,9.50,0.25,10.16,0.83,9.88,1.54,3.76,-1.04,1.75,-16.53
-0.28,9.28,-0.05,9.67,0.07,10.12,0.87,-1.88,1.56,0.20,10.92
-0.39,9.61,-0.46,9.47,-0.00,10.03,1.35,-2.51,4.42,2.93,14.01
-0.07,10.15,-0.60,9.76,0.58,9.52,1.23,-1.25,6.76,8.22,10.88
-6.21,8.96,-3.48,9.12,-0.32,9.75,1.15,-3.13,9.62,13.17,16.10
-1.81,9.47,-1.36,9.62,0.31,9.75,0.47,-1.25,11.44,8.82,9.12
-2.60,9.45,-2.08,9.33,0.38,9.79,0.90,-1.88,13.00,13.68,12.99
-2.79,9.60,-1.97,9.48,1.06,9.64,0.65,-5.64,14.56,16.22,34.80
-4.06,9.83,-1.68,9.86,1.66,9.92,0.33,-8.15,15.08,14.12,44.67
-3.86,9.65,-1.66,9.72,1.39,9.96,-0.11,-8.78,13.52,12.88,45.57
-1.43,9.70,-0.84,9.90,1.31,9.88,-0.65,-10.66,11.18,11.15,50.46
-1.43,9.56,-1.03,9.67,0.77,9.84,-1.08,-9.40,8.58,9.68,45.97
-0.67,9.80,-0.92,9.90,0.28,9.75,-0.80,55.79,5.98,7.45,-80.03
-1.27,9.19,-1.51,9.05,-0.20,9.55,-1.54,-59.55,3.38,8.83,80.86
-0.10,9.55,-0.89,9.68,0.10,9.88,-1.32,7.52,0.78,7.50,-36.92
-0.28,9.51,-0.18,9.63,-0.65,9.79,-1.12,2.51,-1.82,-2.93,-17.88
-0.48,9.50,0.13,9.83,-0.54,9.91,-0.38,2.51,-4.16,-5.20,-17.10
2.87,9.84,1.94,10.01,-0.61,9.95,-0.87,0.00,-7.02,-12.51,-3.53
0.25,9.82,0.78,9.78,-0.54,9.95,-0.71,5.01,-7.80,-8.83,-29.17
0.02,9.63,0.68,9.70,-0.54,9.91,-0.59,1.88,-9.10,-8.53,-13.72
-0.55,9.72,0.43,9.73,-0.65,9.87,-0.41,1.88,-10.92,-8.43,-14.38
-0.32,9.36,1.40,9.47,-0.65,9.95,-0.26,3.13,-13.78,-15.83,-20.84
-0.70,8.79,1.44,9.21,-0.54,9.87,-0.15,3.13,-17.68,-16.55,-20.41
10.48,8.31,6.25,9.10,-0.12,9.83,-0.01,1.25,-23.92,-27.17,-7.93
3.01,8.23,3.99,8.69,-0.12,9.83,0.01,-0.63,-28.08,-26.84,2.97
6.37,8.31,5.02,8.40,-0.15,9.87,0.01,0.63,-31.72,-29.06,-4.51
7.31,8.07,5.87,8.28,-0.08,9.87,0.01,0.00,-34.58,-33.03,-0.44
5.46,7.88,5.90,8.01,-0.15,9.83,0.00,-0.63,-36.92,-37.85,2.76
7.48,7.89,6.71,7.90,-0.15,9.91,0.00,0.63,-38.22,-39.98,-4.50
8.55,7.92,6.57,7.93,-0.11,9.91,0.00,0.00,-38.74,-37.01,-0.66
4.68,7.79,5.68,7.90,-0.16,9.99,0.00,0.00,-38.48,-38.21,-0.89
5.06,7.84,5.74,7.86,-0.15,9.91,0.00,0.00,-38.48,-38.14,-0.87
6.51,7.91,6.14,7.91,-0.08,9.83,0.00,0.63,-38.74,-37.64,-4.10
6.27,7.90,5.99,7.95,-0.23,9.83,0.01,0.63,-38.74,-37.77,-4.97
4.75,8.13,5.40,8.18,-0.84,9.99,0.04,2.51,-38.74,-39.34,-18.54
5.24,8.70,5.16,8.62,-1.08,9.99,0.21,1.88,-38.48,-37.02,-16.51
3.85,8.93,3.92,8.83,-2.62,9.98,0.55,10.03,-38.74,-38.93,-51.74
1.81,9.11,3.60,9.38,-2.44,10.26,1.12,10.03,-38.22,-37.58,-50.55
6.61,10.46,5.02,8.93,-2.77,10.57,0.77,3.76,-38.74,-42.58,-31.70
8.05,9.32,5.91,9.26,-1.67,10.46,1.14,-3.76,-39.00,-38.07,11.28
8.76,9.66,6.31,9.83,-1.80,11.18,0.78,-7.52,-38.74,-37.77,27.11
5.33,7.80,4.36,8.12,-1.57,9.42,0.40,-8.78,-38.74,-35.33,37.40
3.35,7.42,4.28,7.73,-1.64,8.78,0.03,-3.13,-38.48,-41.11,9.65
1.78,7.24,4.09,7.54,-0.84,9.03,-0.01,-1.25,-38.22,-38.26,2.59
3.96,8.03,4.53,8.02,-0.75,10.07,0.00,0.00,-38.48,-34.84,-4.27
4.24,8.19,4.75,8.21,-0.76,10.15,-0.01,-1.25,-38.48,-35.25,2.80
4.83,7.94,4.73,7.94,-0.86,9.15,0.00,-0.63,-38.48,-35.89,-1.44
2.84,7.75,4.52,7.81,-0.99,9.27,-0.01,-1.25,-38.22,-39.35,1.65
3.44,8.14,4.20,8.21,-1.81,9.34,-0.01,-0.63,-38.48,-39.54,-7.21
3.09,8.98,4.42,9.00,-2.10,10.26,0.00,0.00,-38.74,-40.23,-11.58
4.21,8.94,3.94,9.12,-2.79,9.69,-0.01,-1.88,-38.74,-38.74,-5.37
5.57,8.79,4.51,8.84,-2.29,9.30,-0.01,-1.25,-38.74,-38.81,-6.37
3.64,8.66,4.36,8.81,-2.06,9.46,0.00,0.00,-38.48,-39.89,-12.30
4.25,8.43,4.45,8.58,-2.14,9.46,0.21,0.63,-38.74,-40.40,-16.31
5.00,9.63,4.13,9.50,-2.78,9.57,0.01,-0.63,-38.74,-38.17,-12.68
2.89,8.58,3.42,8.46,-2.64,8.42,-0.02,-3.13,-38.48,-40.60,3.39
1.13,9.75,2.90,9.80,-3.32,9.13,-0.14,-1.25,-38.48,-39.92,-12.76
4.40,9.13,3.62,9.18,-3.31,9.33,-0.03,4.39,-38.74,-39.43,-39.51
2.23,9.97,3.05,9.94,-3.96,9.69,0.08,0.63,-38.48,-40.87,-25.33
2.09,9.56,2.47,9.44,-3.59,9.53,0.32,3.76,-38.48,-36.17,-37.63
3.55,10.79,2.62,10.56,-5.86,9.64,0.55,4.39,-38.22,-43.55,-46.77
1.02,9.76,2.06,9.61,-3.99,9.25,0.48,-49.52,-38.22,-37.68,78.52
3.18,9.88,2.95,9.61,-4.00,9.12,1.41,62.69,-38.22,-40.48,-82.21
3.21,9.44,2.97,9.35,-3.07,9.37,1.57,0.63,-38.22,-35.27,-21.51
3.83,9.67,3.47,9.90,-3.28,9.85,1.15,8.78,-38.22,-36.92,-50.74
2.44,9.94,3.13,9.32,-2.78,9.37,1.76,-1.25,-38.48,-36.99,-9.27
3.21,8.80,3.35,8.89,-2.68,10.36,1.91,2.51,-38.22,-35.42,-26.61
2.52,9.54,2.58,9.44,-0.82,9.51,1.60,5.01,-38.22,-20.41,-31.54
3.61,9.59,3.20,8.66,-6.87,9.25,2.27,3.13,-38.22,-56.77,-47.26
4.05,8.49,4.15,9.61,-2.59,10.14,1.79,3.13,-38.22,-37.04,-29.46
3.54,9.00,4.52,9.33,-2.55,9.36,2.21,-4.39,-38.22,-42.53,11.14
4.22,9.05,3.61,9.08,-2.59,9.14,1.43,-5.01,-38.74,-36.21,14.87
1.92,9.11,3.09,8.64,-3.40,9.34,1.82,-6.27,-38.48,-42.61,17.10
3.76,8.74,4.31,9.29,-2.03,10.63,1.20,-56.42,-38.74,-36.26,78.94
2.65,9.24,3.13,8.94,-2.26,9.42,1.65,-5.01,-38.48,-33.99,16.32
3.22,8.99,3.88,8.78,-2.93,9.65,1.53,-3.76,-38.74,-42.20,4.94
3.84,8.74,3.75,8.60,-2.26,9.18,0.83,-57.67,-38.22,-37.31,80.59
4.44,8.16,4.58,8.14,-1.53,9.10,1.00,-10.66,-38.74,-39.16,45.08
3.58,8.03,4.69,8.19,-2.00,9.42,0.63,-8.78,-38.74,-43.69,35.74
3.95,8.63,4.26,8.51,-1.75,9.50,0.20,-8.15,-38.48,-37.76,33.97
4.37,8.53,4.47,8.52,-1.84,9.50,-0.23,-8.78,-38.48,-38.88,36.11
3.35,7.68,4.69,7.52,-0.95,9.11,-0.87,-16.93,-38.48,-40.78,60.31
5.66,8.00,4.77,7.67,-0.87,8.87,-1.02,-10.03,-38.48,-36.05,45.93
4.55,8.42,4.33,7.73,-1.31,9.15,-2.21,-70.83,-38.22,-37.79,82.51
5.17,8.02,4.88,7.80,-3.72,8.90,-2.46,38.86,-38.48,-54.41,-78.20
4.42,8.57,4.60,8.20,-2.41,8.98,-3.76,-69.58,-38.74,-45.06,82.38
2.94,6.90,4.72,7.76,-3.62,8.71,-3.96,-15.04,-38.48,-56.23,52.67
4.56,9.73,2.92,9.24,-3.77,9.49,-4.46,-6.27,-38.48,-35.97,14.77
0.24,9.25,1.26,9.73,-4.18,8.97,-3.89,0.63,-38.22,-34.40,-28.20
2.69,10.62,1.28,10.79,-7.27,9.47,-3.51,18.81,-38.48,-41.49,-70.04
0.33,12.13,-0.09,12.02,-9.48,8.36,-2.78,74.60,-37.70,-47.44,-84.32
0.22,10.90,0.07,10.93,-5.56,9.28,-1.90,-28.21,-37.18,-30.99,67.72
-0.63,10.17,1.27,9.98,-4.30,9.57,-0.65,21.31,-36.66,-35.47,-69.52
0.25,9.56,1.68,9.66,-4.39,9.13,0.03,8.15,-37.70,-38.48,-53.95
10.10,10.49,4.41,10.33,-4.11,9.65,0.44,7.52,-38.74,-35.72,-50.34
0.09,9.18,1.77,9.04,-3.73,9.21,0.73,0.00,-37.70,-36.97,-22.07
0.96,9.95,2.29,9.66,-3.56,9.61,1.10,5.01,-38.22,-36.58,-41.74
4.67,9.28,3.52,9.59,-4.04,9.45,0.74,2.51,-38.22,-40.88,-34.73
1.01,9.91,2.23,9.87,-3.92,9.41,1.43,1.25,-37.96,-37.84,-28.80
3.44,9.82,3.05,9.68,-4.05,9.85,1.64,0.63,-38.48,-39.18,-25.42
2.87,10.14,2.41,10.10,-1.48,9.74,1.33,3.13,-38.48,-21.12,-25.33
2.06,9.07,2.79,8.81,-4.14,9.45,2.07,5.01,-38.22,-43.06,-44.09
7.37,10.24,4.59,9.89,-4.14,8.88,1.63,7.52,-37.44,-44.95,-52.69
7.98,8.94,3.90,9.36,-3.62,9.33,2.19,-3.76,-33.80,-35.25,0.87
0.43,8.93,1.79,7.70,-1.49,9.67,1.63,-4.39,-28.60,-26.28,16.71
3.99,8.30,2.05,9.36,-2.30,9.39,2.09,-5.64,-22.88,-21.56,19.60
0.70,8.11,0.47,8.98,-2.59,9.49,1.40,3.76,-16.64,-17.66,-33.79
2.36,8.18,-0.27,9.45,-2.49,9.86,1.72,-0.63,-9.36,-7.01,-10.71
0.19,6.94,-1.53,8.65,-6.61,7.58,1.56,-1.88,-1.30,-27.97,-31.97
-4.80,6.71,-4.03,8.37,-1.59,10.02,0.85,-7.52,7.28,13.63,30.63
-6.85,5.85,-5.64,7.77,-3.45,8.77,1.28,-0.63,15.86,10.03,-17.84
-7.44,6.09,-6.63,7.18,-3.05,9.13,1.20,0.63,22.36,21.34,-21.93
-7.63,5.53,-7.51,6.51,-3.42,9.57,1.15,0.00,28.86,27.70,-19.66
-8.74,4.57,-7.76,5.68,-4.83,7.79,0.58,-3.13,34.84,18.75,-12.26
-10.54,5.09,-8.65,5.76,-1.96,9.86,1.12,2.51,40.30,41.71,-24.37
-15.84,5.39,-8.97,5.44,-2.18,9.70,0.80,-4.39,41.86,36.99,12.82
-4.16,5.57,-6.98,5.35,-1.86,8.70,0.34,-8.15,41.86,44.73,35.88
-11.06,5.12,-8.62,5.20,-2.62,9.90,-0.08,-8.15,41.86,41.02,29.18
-7.90,5.41,-7.83,5.39,-2.41,9.06,-0.41,-7.52,41.60,40.54,29.42
-10.69,5.39,-8.47,5.50,-2.23,9.46,-0.74,-6.90,41.08,40.79,26.26
-10.04,5.66,-8.13,6.26,-1.80,9.38,-1.08,-7.52,38.74,37.99,31.37
-9.13,5.83,-7.66,6.24,-2.17,8.94,-0.85,52.03,34.58,34.43,-80.63
-7.98,5.90,-7.47,6.14,-2.15,9.38,-1.76,-61.43,29.90,36.50,81.01
-8.18,6.08,-7.05,6.65,-2.82,9.37,-1.99,-6.90,24.96,27.28,23.48
-7.37,6.32,-6.23,7.60,-2.81,9.58,-1.61,-5.64,18.72,19.32,16.47
-7.07,6.51,-5.84,7.84,-2.91,9.50,-2.34,1.25,11.18,15.83,-23.67
-5.21,6.82,-4.73,8.33,-3.48,9.29,-1.72,-3.76,3.38,6.59,1.72
-2.70,7.62,-3.19,9.58,-4.31,10.13,-2.38,1.25,-4.68,-4.93,-28.77
-0.43,8.12,-1.71,9.42,-3.75,9.13,-1.33,60.18,-12.48,-9.87,-81.87
3.15,8.80,-0.01,9.67,-4.65,9.40,-1.61,-49.52,-19.76,-19.62,78.16
1.31,9.43,0.35,9.98,-4.23,9.65,-1.23,10.66,-25.22,-23.65,-57.05
2.68,10.10,0.94,10.31,-4.88,9.36,-0.92,7.52,-29.12,-29.19,-52.96
2.26,10.39,1.02,10.64,-5.20,9.64,-0.51,10.03,-32.50,-31.34,-57.67
2.83,10.36,1.60,10.37,-4.92,9.24,0.17,9.40,-34.58,-34.35,-57.17
2.26,10.57,1.62,10.48,-4.40,9.40,0.64,6.27,-35.10,-32.63,-48.60
2.55,10.21,2.20,10.02,-4.41,9.48,1.13,7.52,-35.36,-36.67,-51.52
1.65,10.48,1.33,9.69,-8.07,9.27,1.42,6.27,-35.10,-48.38,-57.14
1.47,8.31,2.31,11.73,-2.41,9.66,1.29,5.01,-35.10,-25.41,-37.53
0.12,9.97,2.35,9.85,-6.28,9.47,2.02,8.15,-35.88,-51.52,-56.71
2.67,9.58,2.63,7.43,-9.73,8.71,1.43,-60.80,-36.66,-69.72,80.32
2.79,8.90,5.57,9.08,-2.79,9.58,1.99,-3.76,-38.22,-52.02,5.78
5.54,9.57,4.70,9.78,0.11,8.88,1.93,0.63,-38.48,-23.33,-3.36
1.38,8.42,2.34,8.58,-2.57,9.13,1.22,-6.90,-37.96,-33.03,25.34
5.68,9.27,4.05,9.02,-2.61,9.50,1.54,-5.64,-38.48,-36.50,17.71
2.27,8.04,3.78,8.64,-2.90,9.10,1.42,-2.51,-38.22,-43.78,-2.47
4.06,9.04,3.86,8.79,-2.28,9.38,0.60,-5.64,-38.48,-37.25,19.69
4.52,8.76,3.69,8.53,-2.46,9.30,0.82,-3.13,-38.22,-36.67,4.12
3.12,8.95,3.40,8.92,-2.73,9.34,0.62,-5.01,-38.48,-37.79,13.75
3.59,8.48,4.14,8.35,-1.92,9.46,0.39,-6.27,-38.22,-39.07,24.69
4.67,7.94,5.10,7.76,-1.07,9.39,-0.01,-8.78,-38.48,-40.88,39.39
4.64,7.90,5.16,7.91,-1.27,9.14,-0.68,-20.06,-38.48,-41.97,64.05
3.35,7.61,4.40,7.70,-0.76,9.19,-1.54,-14.42,-38.22,-36.53,56.07
4.05,7.74,4.86,7.79,-0.69,9.31,-1.77,-17.55,-38.48,-37.68,61.10
5.56,7.85,4.81,8.20,0.64,10.39,-3.20,-17.55,-38.74,-25.02,60.27
4.23,7.34,5.65,8.30,0.07,9.74,-3.32,-15.67,-38.22,-35.08,58.25
3.63,7.51,4.87,7.89,-8.53,8.77,-4.09,-13.16,-38.48,-77.75,27.83
6.10,8.68,6.48,7.48,-2.54,9.18,-5.01,-20.69,-38.48,-58.68,63.18
1.66,10.21,1.11,9.69,-1.89,9.52,-5.22,7.52,-38.22,-16.63,-44.67
1.37,10.78,2.12,11.17,-4.65,9.53,-4.44,10.66,-38.22,-37.95,-58.10
0.11,11.49,0.69,10.76,-5.48,8.69,-3.74,22.57,-37.44,-37.18,-72.78
0.49,12.93,-0.61,12.24,-7.44,6.27,-2.52,30.72,-37.18,-45.04,-80.68
-0.71,10.65,1.28,10.62,-4.39,10.12,-1.16,24.45,-36.40,-34.23,-70.65
0.14,10.04,0.19,10.45,-6.33,8.55,-0.56,9.40,-36.92,-37.65,-61.47
-0.06,8.61,3.30,8.71,-1.32,9.66,0.16,10.03,-38.22,-35.26,-49.59
8.83,9.31,6.00,9.31,-2.43,10.22,-0.08,-8.15,-38.48,-41.37,29.25
-0.01,8.43,2.29,8.39,-2.68,9.06,-0.28,-2.51,-37.70,-37.05,-1.11
7.12,9.19,4.39,9.14,-2.85,9.45,-0.38,-0.63,-39.00,-37.04,-13.21
0.82,9.01,3.63,9.26,-2.27,10.10,-0.49,-3.76,-38.22,-39.22,8.37
5.52,8.55,4.27,8.51,-2.30,9.26,-0.68,-3.76,-38.48,-38.11,8.94
4.98,8.69,4.78,8.49,-1.58,9.74,-0.26,-3.13,-38.48,-38.43,9.05
4.79,8.50,4.70,8.45,-1.88,9.66,-1.13,-5.64,-38.48,-39.99,21.28
3.42,8.28,4.24,8.28,-1.06,9.79,-1.38,-5.64,-38.48,-34.90,25.09
4.83,8.46,4.83,8.72,-1.65,9.98,-1.71,-6.90,-38.74,-38.10,27.72
4.82,8.84,5.30,8.95,-3.51,10.23,-1.36,-3.13,-38.48,-50.31,-2.11
5.46,8.33,5.41,8.29,-1.39,9.66,-2.11,-1.88,-38.48,-41.23,2.93
5.36,8.44,5.84,8.24,-1.08,9.75,-1.57,-4.39,-38.74,-42.73,18.75
2.34,8.49,4.23,8.50,-1.58,10.06,-2.17,3.13,-38.74,-39.04,-25.12
7.69,8.60,5.61,8.53,-0.98,9.95,-1.88,3.13,-38.74,-35.30,-22.46
5.75,7.99,5.26,6.29,-1.53,8.86,-1.59,-48.89,-38.22,-51.70,79.41
-4.23,19.57,10.05,19.35,-1.83,17.86,-1.37,3.76,-38.22,-44.41,-17.39
15.40,4.21,7.84,4.43,0.18,4.99,-0.87,52.66,-38.48,-46.08,-84.57
-0.52,8.57,4.07,8.16,-0.48,10.03,-1.59,-55.79,-37.96,-38.56,79.72
16.50,9.36,8.31,8.94,-1.32,10.34,-1.45,5.01,-39.00,-38.25,-31.48
0.44,7.55,3.79,7.63,-0.33,9.67,-1.19,1.25,-38.22,-35.24,-9.31
10.99,8.49,6.62,8.38,-0.84,9.91,-0.40,5.64,-39.00,-35.81,-33.20
2.70,7.93,5.32,8.07,-1.28,9.90,-0.85,1.88,-38.74,-45.12,-17.68
5.40,8.10,6.22,8.25,-0.69,9.87,-0.62,3.13,-38.74,-42.19,-21.20
6.27,8.12,5.76,8.16,-0.65,9.87,-0.48,3.76,-39.00,-38.07,-24.10
5.32,7.99,5.48,8.11,-0.58,9.87,-0.36,2.51,-38.74,-37.51,-17.35
11.13,8.09,6.79,8.13,-0.42,9.87,-0.19,1.25,-37.18,-34.96,-9.65
8.31,8.17,6.03,8.47,-0.46,9.91,-0.11,2.51,-33.54,-33.78,-16.67
10.60,7.85,5.77,8.66,-0.34,9.91,-0.02,3.13,-28.34,-25.87,-19.32
5.70,6.92,4.08,8.61,-0.19,9.87,0.01,0.63,-19.76,-21.79,-4.75
0.14,7.43,2.64,9.03,-0.15,9.79,-0.01,-1.25,-10.92,-21.20,6.42
-0.85,8.00,0.09,9.26,-0.16,9.91,0.01,1.88,-4.16,-3.43,-11.61
-0.41,8.31,-0.34,9.40,-0.11,9.91,-0.01,0.00,2.60,1.15,-0.66
-0.08,8.20,-1.02,9.30,-0.15,9.87,0.00,0.63,9.10,7.12,-4.51
-12.45,7.77,-3.60,9.12,-0.15,9.95,0.00,-0.63,15.60,0.95,2.72
-5.85,8.64,-4.09,8.95,-0.23,9.87,0.01,0.63,19.24,19.44,-4.95
-3.50,8.80,-3.60,8.96,-0.19,9.91,-0.01,-0.63,22.10,20.88,2.53
-3.87,8.49,-4.42,8.72,-0.15,9.91,0.00,0.63,26.00,26.80,-4.50
-4.81,8.32,-4.82,8.51,-0.15,9.91,0.01,0.00,28.86,28.47,-0.89
-6.48,7.91,-5.60,8.11,-0.16,9.87,0.00,0.63,31.98,31.92,-4.53
-6.75,7.83,-5.93,7.95,-0.11,9.87,-0.01,-0.63,34.32,34.51,2.98
-5.42,7.71,-5.73,7.81,-0.15,9.91,0.00,-0.63,36.92,35.86,2.75
-6.21,7.58,-6.21,7.64,-0.15,9.87,0.00,0.00,38.74,38.13,-0.88
-5.88,7.21,-6.27,7.50,-0.15,9.87,0.00,0.63,41.34,39.25,-4.52
-9.61,7.01,-9.18,6.73,-0.39,9.83,-0.01,-0.63,41.86,51.49,1.41
-10.54,7.18,-7.13,7.43,-0.04,9.91,0.00,-0.63,41.86,37.74,3.41
-1.70,7.61,-5.49,7.48,-0.07,9.87,0.00,0.00,42.12,42.45,-0.42
-6.14,7.28,-5.97,7.36,-0.31,9.95,0.00,0.00,41.86,36.88,-1.78
