acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.61,-0.92,9.79,-1.09,11.71,-5.98,7.04,1.05,4.39,-2.60,-35.03
0.25,-0.78,10.58,-1.95,8.22,-0.84,13.01,1.37,5.01,-2.34,14.30
0.61,-0.47,9.91,-0.43,9.38,6.76,10.75,0.98,1.25,-1.82,34.80
-0.05,-0.29,10.03,1.32,10.53,1.44,10.91,1.47,-2.51,-1.82,-2.60
-0.23,0.53,8.89,1.47,8.96,-0.31,9.64,1.25,-3.13,-2.60,-13.22
0.03,-0.29,9.54,-1.56,9.06,-1.95,9.65,0.75,8.15,-3.38,1.49
-0.70,-0.27,12.49,0.41,11.25,-7.93,10.59,1.69,10.03,-3.90,-40.34
0.28,-0.27,7.86,-2.28,10.35,0.25,11.56,2.10,6.90,-3.38,16.21
-1.01,-1.00,8.59,0.25,7.49,-9.45,7.35,2.41,62.69,-2.60,-57.86
-0.05,0.48,8.67,0.31,9.61,-0.28,11.17,1.68,-64.57,-1.82,-2.87
0.06,-1.18,10.64,0.74,10.22,2.10,10.09,1.96,-10.03,-1.30,3.58
-0.18,-0.10,10.74,1.73,10.99,0.31,9.32,1.52,-10.66,-2.86,-10.39
0.06,0.13,9.52,-0.79,8.50,-0.88,10.56,0.88,1.25,-4.16,3.17
0.54,0.44,9.52,-1.15,10.49,4.91,12.27,1.88,9.40,-4.16,30.91
0.89,0.55,10.12,-0.67,9.00,9.18,9.69,1.97,6.27,-2.60,50.86
0.60,0.42,10.83,-1.51,8.69,4.78,14.08,2.51,-5.64,-0.52,34.51
0.00,0.66,8.93,1.69,10.05,1.94,9.76,1.23,-21.94,-0.26,0.06
0.11,-0.79,9.50,-0.04,9.64,1.20,8.88,0.98,-16.30,-0.78,6.26
0.08,1.75,9.78,0.48,9.79,0.96,11.11,0.52,-6.27,-2.60,4.86
0.15,-0.40,10.07,-1.71,9.30,-1.21,13.72,0.63,10.66,-2.86,8.68
0.12,0.60,9.34,-1.25,9.30,-0.95,11.30,1.13,6.90,-1.82,6.97
-0.03,0.70,8.97,0.90,9.90,0.60,9.52,1.29,57.04,0.00,-1.80
-0.05,0.95,9.23,1.00,9.76,0.55,10.08,0.80,-13.79,0.26,-2.70
0.02,0.94,10.02,0.01,10.05,-0.11,10.15,0.01,-14.42,0.00,1.33
0.00,3.35,10.08,0.77,10.00,-0.15,9.99,-0.03,3.13,1.04,0.21
-0.16,1.17,10.02,-0.37,10.14,-2.30,9.02,-0.06,-1.88,2.86,-9.04
0.13,-1.01,9.68,0.45,9.78,2.47,10.45,-0.36,-10.03,7.02,7.56
0.38,-1.59,10.11,1.39,10.26,7.54,10.72,-1.40,-31.97,8.32,21.51
-0.15,-2.68,5.08,0.95,14.59,-0.44,19.55,-2.76,-39.49,6.24,-8.52
-1.97,-1.88,10.40,0.95,10.46,-20.84,-4.54,-4.17,-16.93,4.68,-113.10
1.66,-0.30,8.23,-0.24,9.41,1.74,-0.12,-4.19,13.79,-1.04,95.34
-0.00,-0.99,10.87,-4.17,9.80,-5.71,9.95,-1.34,76.48,-4.16,-0.17
0.08,-2.21,9.53,-5.18,9.96,-5.03,9.84,0.09,0.63,-5.46,4.76
0.39,-0.98,10.39,-3.21,10.69,0.37,12.12,0.48,20.06,-2.08,22.23
-0.62,-0.36,9.32,0.48,10.00,-3.84,6.38,1.11,-8.78,1.04,-35.45
0.02,-1.58,9.18,0.73,9.30,1.90,9.84,0.24,-21.31,0.52,1.31
0.03,0.05,9.92,-0.81,10.05,-0.80,10.31,-0.06,-0.63,0.26,1.91
-0.01,-0.36,9.77,-0.03,9.82,-0.04,9.95,0.02,0.00,-0.52,-0.72
0.02,-0.45,9.84,0.32,9.54,0.81,9.52,0.01,-1.25,-1.30,1.19
-0.02,-0.21,9.73,-0.03,9.56,-0.17,9.67,0.03,0.63,-2.08,-1.26
0.05,-0.04,9.43,-0.95,9.67,-0.76,9.75,0.22,1.25,-2.86,3.05
-0.04,0.25,9.56,-0.92,10.34,-1.61,9.33,0.70,11.28,-2.86,-2.55
0.02,-0.03,11.08,-1.82,10.89,-2.27,11.14,1.27,3.76,-1.56,1.37
0.66,-0.77,10.98,0.09,11.65,8.28,10.00,1.35,58.30,-0.52,37.63
-0.00,-0.50,9.01,1.13,9.25,1.78,9.84,0.85,-8.78,-0.52,-0.25
0.06,-0.51,9.24,1.31,9.32,2.68,9.86,0.51,-7.52,-2.60,3.27
-0.16,-0.16,11.79,-0.96,9.70,-2.90,9.26,0.65,10.03,-3.90,-9.35
0.04,-0.30,10.66,-1.23,10.09,-1.67,13.96,0.88,-39.49,-3.90,2.21
-0.16,-0.08,10.07,-1.98,11.21,-3.58,8.85,2.11,6.27,-2.60,-9.08
1.11,0.27,8.47,-1.24,7.87,11.83,9.89,1.55,-59.55,-1.56,63.34
-0.19,-1.01,8.74,1.62,9.11,0.84,9.60,1.79,-15.67,-1.82,-10.70
0.17,-0.25,10.70,-1.00,10.56,0.41,8.52,1.44,-4.39,-3.12,9.63
0.44,0.45,13.37,-0.59,8.24,3.31,11.21,1.00,13.79,-3.38,25.18
-0.09,0.14,6.20,-0.89,10.34,-1.91,9.71,1.94,11.91,-2.34,-4.97
0.39,1.82,8.84,0.23,9.97,3.72,10.02,1.39,-58.30,-0.26,22.40
0.05,0.97,11.96,2.36,10.30,3.66,10.49,1.39,-19.43,0.52,2.68
0.04,0.36,9.48,1.18,9.87,1.74,9.44,0.51,-14.42,0.00,2.01
0.02,0.67,9.64,-0.02,9.49,-0.10,9.39,0.00,-7.52,-0.78,1.06
0.06,0.24,9.93,-0.11,9.89,0.36,9.92,0.05,1.88,-0.78,3.50
0.13,0.48,9.90,-0.03,9.90,1.15,10.24,0.03,-2.51,-0.78,7.67
0.22,0.32,9.63,-0.08,9.89,2.12,10.76,0.00,1.25,-0.52,12.45
-0.06,0.29,9.74,-0.06,9.78,-0.77,9.59,0.01,0.00,-0.26,-3.51
0.02,-0.36,9.69,-0.31,9.70,-0.15,9.91,0.00,1.25,1.04,0.87
-0.04,-0.56,10.58,0.49,10.51,0.46,10.56,-0.11,-1.88,1.30,-2.31
0.09,-0.17,10.03,0.64,9.22,1.91,9.88,-0.24,0.63,1.82,4.93
-0.33,-0.59,9.13,-0.08,10.11,-2.85,8.62,-0.36,-1.88,2.34,-18.90
-0.14,0.86,10.58,-0.71,8.73,-2.93,9.66,-0.71,-11.28,1.82,-7.78
0.46,-0.28,9.02,-0.70,10.35,4.17,10.31,-0.97,1.88,1.30,26.55
-0.16,-0.16,9.55,-0.20,9.59,-1.83,9.70,-0.32,4.39,0.78,-9.37
0.21,-0.66,9.76,-0.63,10.51,1.67,10.89,-0.71,5.64,1.04,12.02
-0.04,-0.55,9.50,-0.38,9.51,-0.74,9.91,-0.53,1.25,1.56,-2.37
0.05,-0.62,9.54,0.21,10.36,1.20,12.56,-0.56,-1.25,2.60,2.70
-0.29,-0.42,9.87,0.15,9.45,-2.13,8.22,-0.86,-2.51,2.86,-16.77
-0.43,-0.52,9.69,0.77,9.29,-3.21,10.74,-0.80,42.00,2.34,-24.41
0.64,-0.16,8.17,-1.57,10.73,4.98,9.95,-1.53,-54.54,1.56,36.76
-0.43,0.64,10.28,-1.30,9.66,-7.25,9.69,-1.28,15.04,0.52,-24.75
0.07,0.61,10.72,-0.06,10.41,0.37,10.07,-0.78,15.04,2.86,3.88
-0.10,-0.67,10.73,1.25,9.95,0.93,9.57,-0.23,-12.54,4.68,-5.95
0.73,-1.36,12.54,1.30,9.02,18.11,11.09,-1.65,-20.69,6.50,41.98
0.54,-2.15,8.76,0.86,10.86,17.85,20.64,-2.81,-23.82,2.60,31.21
-0.53,0.77,5.87,-0.61,11.43,-8.97,12.63,-3.11,-40.12,-0.52,-30.65
0.14,0.40,9.26,-4.40,9.60,-4.13,9.14,-0.98,103.43,-0.26,8.12
-0.11,0.55,9.68,-1.48,10.13,-3.49,10.49,0.00,1.88,3.12,-6.17
0.10,-1.35,10.75,1.67,11.81,3.75,11.30,-0.41,-15.04,7.28,5.46
0.04,-11.94,7.58,-1.12,7.14,4.29,9.14,-1.74,-31.97,8.84,2.52
-1.30,-0.23,11.32,2.26,8.97,-21.01,15.75,-3.10,17.55,5.98,-74.63
0.36,-1.96,7.33,1.31,10.69,5.24,8.28,-4.38,-10.66,-0.26,20.38
0.22,0.61,12.22,-3.65,11.15,-2.65,11.18,-2.29,84.63,-5.20,12.65
-0.10,4.70,10.60,-1.13,10.94,-5.82,14.14,1.26,40.75,-9.36,-5.78
1.09,-3.97,8.64,-4.60,11.96,18.34,20.31,3.37,61.43,-3.38,62.20
-0.73,-2.67,9.64,0.59,10.19,-5.89,9.40,2.19,-65.19,1.56,-41.88
0.01,-3.41,9.50,2.78,10.35,4.98,10.10,0.60,-45.13,4.42,0.76
0.04,-0.68,9.87,2.10,10.72,2.90,8.96,-0.34,-15.67,2.34,2.03
0.77,1.19,8.83,0.19,9.30,11.70,12.46,-0.80,-13.79,-1.56,44.32
-0.06,1.36,9.62,-3.45,10.39,-5.07,8.84,-0.40,30.09,-3.64,-3.72
0.45,1.07,10.14,-1.41,8.73,1.82,10.52,0.68,20.69,-3.64,25.62
-0.87,0.16,9.56,-0.65,10.51,-11.37,7.98,1.00,8.15,-1.04,-49.97
0.31,-1.49,8.77,0.50,9.85,3.93,8.46,1.30,-12.54,0.78,18.03
-0.02,-2.27,9.35,2.06,9.94,3.47,10.33,0.50,-21.31,-0.78,-1.28
-0.09,-0.71,9.61,0.06,10.12,-0.52,9.44,0.04,3.76,-4.16,-5.10
-0.22,0.40,11.32,-2.06,10.11,-5.88,10.33,0.79,18.18,-7.02,-12.53
-1.09,0.23,11.12,-3.60,10.98,-18.79,0.99,2.23,36.36,-7.02,-62.29
-1.10,-0.00,8.80,-0.07,10.02,-14.38,7.22,3.47,20.06,-3.90,-62.78
-0.19,0.22,9.37,1.02,10.39,-0.72,10.97,3.46,-9.40,-0.78,-10.72
-0.11,-0.25,11.45,3.64,9.32,4.46,9.86,1.98,-90.89,1.30,-6.45
-0.03,0.64,9.08,4.22,9.63,5.39,10.35,0.99,18.81,-0.78,-1.88
0.17,0.77,9.42,0.73,9.18,2.37,9.28,0.18,2.51,-3.90,9.82
0.23,2.12,10.50,-2.15,8.69,-2.81,13.06,0.49,16.30,-5.20,12.91
-0.30,0.53,8.70,-1.21,10.31,-3.28,6.41,1.81,24.45,-4.42,-17.42
-0.23,1.51,11.01,-0.93,11.08,-3.39,8.27,2.18,10.03,-1.82,-12.92
-0.72,0.57,10.54,2.05,9.05,-4.34,9.65,1.84,-67.70,1.30,-41.19
-0.01,0.25,9.93,4.24,9.92,5.60,9.83,0.67,-45.13,1.04,-0.32
-0.08,1.07,10.51,-0.09,9.82,-1.42,10.54,-0.06,-6.27,0.52,-4.59
-0.01,0.94,9.65,0.44,10.29,0.10,10.07,-0.13,3.13,-0.26,-0.83
0.02,0.32,9.60,0.14,9.68,0.32,9.87,0.01,-1.25,0.52,1.41
0.12,0.07,9.81,-0.37,9.59,0.62,9.92,0.01,0.00,1.30,6.77
0.01,0.25,9.85,-0.16,9.96,-0.20,9.47,-0.08,-4.39,1.82,0.59
-0.51,-0.36,9.21,0.78,9.56,-3.74,9.12,-0.34,-6.27,2.34,-29.41
-0.47,0.10,9.10,0.74,9.67,-3.65,9.24,-0.08,50.15,2.60,-27.17
0.70,0.29,9.11,0.17,9.91,8.64,9.97,-1.12,-5.01,2.34,40.17
0.11,-0.16,9.06,-1.04,9.11,-0.42,11.47,-1.32,-2.51,2.34,6.44
0.35,-0.63,8.34,-0.96,11.62,3.31,11.98,-1.47,-6.27,2.60,20.26
-0.07,-0.95,11.17,-0.35,8.70,-0.90,10.08,-1.08,-2.51,2.34,-4.16
0.63,-0.51,9.50,0.34,9.99,9.28,11.06,-1.78,1.88,2.34,36.32
0.30,0.43,10.75,-0.79,9.06,1.40,9.17,-1.82,-5.64,2.34,17.08
-0.03,0.37,11.53,-0.30,10.90,-0.84,9.90,-1.31,4.39,1.82,-1.93
0.30,0.23,11.09,-2.33,10.91,0.10,10.07,-1.64,7.52,2.08,17.37
0.25,-0.50,9.16,-0.59,9.70,1.64,8.68,-0.88,55.16,3.12,14.35
-0.31,-0.77,9.46,-0.17,11.69,-3.07,9.77,-1.62,-63.31,2.86,-17.66
0.82,-1.81,9.17,0.70,10.15,19.15,12.97,-1.97,0.63,2.34,47.08
0.04,-0.50,8.19,-0.76,8.46,-0.54,9.42,-1.35,1.88,1.30,2.45
-0.14,-0.02,10.11,0.06,5.37,-1.07,9.13,-1.61,6.90,1.04,-8.15
0.38,-0.52,10.14,-1.59,9.65,1.97,11.55,-1.19,9.40,0.78,21.58
0.03,-2.74,9.30,-1.38,10.09,-0.52,9.63,-0.26,4.39,1.04,1.72
-0.05,-1.54,9.55,-0.90,8.78,-1.23,9.39,-0.69,1.88,0.00,-2.98
0.08,-1.53,11.23,-2.03,10.26,-1.62,11.27,-0.32,12.54,0.00,4.41
-0.02,-0.40,10.14,0.18,10.13,0.20,10.19,0.02,0.00,-0.52,-1.10
0.02,-1.07,9.97,-0.41,9.81,0.06,9.84,0.02,0.63,-1.30,1.36
-0.10,-0.86,9.83,-0.09,10.19,-0.84,10.50,0.16,2.51,-2.34,-5.64
-0.06,-0.48,9.69,-1.30,8.81,-2.49,9.81,0.52,11.91,-2.86,-3.55
-0.32,-0.29,10.33,-0.49,10.68,-2.76,6.97,0.42,10.66,-3.12,-18.62
0.40,0.36,10.34,-0.58,10.30,4.08,12.54,1.50,2.51,-2.60,23.20
-0.49,-1.25,8.06,1.04,10.94,-2.24,6.50,1.67,1.25,-2.86,-28.01
-0.58,-0.32,8.69,-0.50,11.99,-6.10,8.56,1.25,-1.88,-2.86,-32.98
-0.23,-0.36,10.59,-0.18,10.67,-1.93,7.76,1.97,1.25,-2.86,-13.41
-0.19,-0.50,7.90,1.41,7.93,0.85,12.48,1.45,-5.01,-2.86,-11.03
-0.02,1.70,10.00,-0.22,9.03,-1.14,9.10,2.07,-4.39,-3.38,-1.04
0.33,1.38,7.97,-0.74,8.89,1.59,9.70,1.60,-4.39,-2.86,18.73
-0.09,0.80,8.86,-2.00,11.41,-4.45,12.90,2.31,9.40,-1.56,-5.19
-0.03,0.45,9.52,1.00,10.06,0.88,10.05,1.44,-3.13,-0.26,-1.70
-0.01,0.85,10.24,2.45,9.98,2.64,9.05,1.13,-19.43,0.00,-0.86
-0.01,1.62,10.15,1.32,10.47,1.10,10.32,0.50,-10.66,-0.78,-0.42
0.05,0.13,9.37,-0.07,9.23,0.28,9.12,0.18,3.76,-1.04,2.68
-0.12,1.32,10.47,0.09,9.31,-1.32,8.30,0.08,-4.39,-1.04,-6.61
-0.01,-0.37,10.10,0.13,9.19,0.25,8.92,0.21,0.63,-0.52,-0.42
-0.02,0.47,10.34,1.03,10.23,0.96,9.48,0.04,-2.51,0.00,-1.16
-0.01,0.24,10.08,0.15,9.93,0.01,9.79,0.00,0.63,0.78,-0.66
-0.04,0.86,9.64,-0.15,9.70,-0.90,9.59,-0.01,-1.25,2.34,-2.26
-0.04,-0.43,8.72,0.07,10.31,-0.14,9.43,-0.31,-11.91,4.16,-2.19
0.46,-0.22,8.61,1.84,10.67,12.00,14.77,-1.02,-17.55,4.94,26.28
0.02,-0.86,11.28,-0.20,10.39,0.22,8.98,-2.21,-25.07,4.68,1.12
-0.30,-1.14,10.72,0.85,10.01,-1.22,8.70,-2.37,-11.28,3.12,-17.32
-1.10,-2.49,9.41,-0.91,9.08,-20.96,9.67,-2.43,10.03,1.30,-63.22
0.86,-0.96,11.40,-3.07,12.00,5.80,9.45,-2.32,14.42,0.00,49.03
-0.14,-1.51,9.26,-1.10,9.75,-2.19,9.06,-1.11,18.18,1.04,-8.18
0.80,-1.32,9.30,-1.92,9.67,6.27,9.40,-0.03,9.40,2.34,46.06
0.02,-0.83,9.15,0.30,9.80,0.87,9.37,-0.76,-6.27,2.34,1.17
-0.56,-0.98,9.94,0.14,10.12,-4.91,8.82,-1.12,-10.03,2.08,-32.27
-0.01,-1.40,10.90,-0.90,10.60,-0.72,9.11,-1.30,0.00,1.04,-0.58
0.10,-0.51,10.54,-0.42,10.40,0.65,10.28,-1.04,5.01,-0.26,5.79
0.04,-0.99,10.50,-2.03,10.11,-2.08,10.10,-0.47,-48.89,-0.78,2.02
0.10,-0.60,10.02,-0.29,9.67,0.83,10.36,0.09,11.28,-0.26,5.68
-0.03,-0.32,10.66,-0.81,10.20,-1.31,10.30,0.02,-1.25,-0.52,-1.60
0.02,-0.62,9.95,0.02,9.90,0.42,10.15,-0.01,2.51,-1.30,0.92
-0.05,0.28,10.38,-0.14,9.93,-0.79,9.55,0.10,3.76,-2.08,-3.01
-0.26,-0.19,11.00,-0.21,9.03,-3.04,10.45,-0.28,-53.28,-2.60,-14.74
-0.17,-0.48,8.94,-0.64,7.71,-2.67,9.66,0.86,8.15,-2.34,-9.97
0.62,0.06,9.48,0.66,10.11,8.55,10.07,1.14,3.76,-1.82,35.44
0.55,0.76,10.20,-0.89,9.19,3.89,9.75,1.22,1.88,-1.56,31.37
0.18,-0.70,9.87,-0.34,9.87,1.81,11.12,0.61,-58.92,-1.56,10.42
0.05,-0.06,10.71,0.66,9.47,1.69,11.17,1.00,-6.27,-2.08,2.71
-0.08,0.25,9.97,0.20,9.77,-0.51,8.78,0.93,-4.39,-2.86,-4.44
0.37,1.99,9.97,-1.08,9.38,1.28,9.80,1.16,5.64,-3.38,21.04
0.66,0.37,10.20,-1.26,9.25,5.98,12.34,1.06,14.42,-3.12,37.73
0.46,-0.28,9.36,-0.50,9.57,5.68,13.25,1.98,7.52,-2.86,26.62
0.46,0.13,10.71,1.06,9.41,8.45,12.05,1.58,13.79,-2.08,26.10
0.47,-0.36,9.47,0.97,10.38,8.41,12.15,1.96,-10.03,-1.56,26.94
-1.25,2.33,9.34,2.09,8.15,-20.43,13.25,1.65,-6.90,-1.56,-71.55
0.03,0.56,9.64,1.47,8.80,2.71,11.11,0.80,-4.39,-1.04,1.62
-0.24,0.50,8.92,0.33,9.81,-2.12,9.98,1.16,-4.39,-0.52,-13.51
-0.05,0.70,10.54,0.73,10.76,0.13,10.11,0.72,-6.90,-0.26,-3.15
-0.13,1.37,9.39,1.15,9.88,-0.20,9.75,0.29,-11.28,-0.26,-7.22
0.04,0.36,10.08,-0.50,10.03,-0.43,10.11,0.00,-0.63,0.00,2.21
0.01,-0.35,9.91,-0.44,9.84,-0.35,9.87,-0.01,-1.25,0.26,0.76
-0.00,0.96,9.76,0.11,9.75,-0.22,9.79,-0.01,-1.88,0.78,-0.13
0.30,-0.46,9.87,-0.36,9.48,2.71,9.82,-0.03,-0.63,1.56,17.42
0.09,-0.25,9.40,-0.43,9.47,0.37,8.88,-0.15,-5.01,1.82,5.37
0.14,0.02,9.92,-0.17,10.07,1.23,10.51,-0.38,-3.76,1.04,8.05
-0.12,-0.17,9.88,-0.51,10.17,-1.70,9.22,-0.47,5.01,1.56,-6.97
0.16,-0.42,9.28,0.20,9.50,1.83,8.72,-0.51,-4.39,1.82,9.31
0.15,0.07,8.43,-0.22,9.80,1.02,8.45,-0.68,-3.76,1.56,8.69
-0.03,-0.89,9.57,-0.08,10.86,-0.14,10.02,-0.80,-0.63,1.30,-1.90
0.91,-0.32,9.65,-0.82,9.98,11.17,10.51,-0.23,-0.63,1.04,52.39
-0.24,-0.69,9.91,0.27,11.16,-1.88,9.90,-0.66,2.51,1.30,-13.86
0.07,-0.25,10.29,-1.19,9.89,-0.95,10.31,-0.60,-0.63,2.08,3.76
-0.42,-0.37,10.74,0.70,9.71,-2.68,8.63,-0.78,-5.64,2.60,-23.95
-0.67,0.09,9.96,1.66,11.39,-4.65,8.75,-1.05,-5.64,2.34,-38.58
0.61,-0.45,9.80,-0.47,9.76,6.33,9.97,-0.90,53.91,1.56,35.23
-0.12,-0.15,10.89,0.44,10.21,-0.66,12.15,-1.30,-54.54,1.30,-6.88
0.29,-0.27,9.54,-1.28,9.52,1.07,9.41,-1.12,7.52,1.56,16.36
0.39,-0.41,10.29,-0.83,9.74,3.20,10.81,-1.10,-1.88,2.34,22.41
0.38,0.10,7.91,0.50,10.74,3.87,8.36,-0.73,-5.64,1.30,21.71
-0.23,0.18,9.55,-0.83,10.45,-2.89,8.24,-1.21,3.76,3.38,-12.90
0.54,-0.35,11.07,-0.03,9.86,5.62,9.26,-1.27,-11.91,4.42,30.69
-0.41,-0.53,10.58,1.52,9.85,-1.88,10.33,-1.63,42.00,2.34,-23.70
0.42,-0.13,9.92,-1.73,10.01,2.02,10.39,-2.21,-50.15,3.38,24.05
0.08,-0.49,10.06,0.30,9.54,2.25,15.21,-1.50,53.28,3.64,4.78
0.02,-0.12,12.53,0.20,8.54,0.70,11.64,-2.55,-63.31,3.38,0.88
0.50,-0.38,11.82,-1.13,9.75,4.03,11.42,-2.21,0.00,3.38,28.37
-1.11,0.79,9.49,-0.78,8.22,-9.26,2.77,-2.69,-1.88,2.08,-63.39
0.64,-7.42,8.37,-4.43,8.92,2.85,9.61,-1.94,8.78,2.86,36.55
-0.66,5.90,9.61,0.38,9.39,-9.53,8.61,-2.23,2.51,1.04,-37.67
0.26,-3.90,9.09,-3.96,8.82,-1.95,11.38,-1.29,11.28,-0.26,14.82
-0.11,-1.90,9.44,-2.82,9.05,-4.84,9.96,-0.91,21.94,-1.04,-6.33
0.06,-1.47,10.04,-0.46,10.26,0.49,10.28,-0.09,10.03,-0.78,3.20
0.07,-0.21,9.88,-0.60,9.91,-0.10,10.11,0.02,-3.76,-1.30,3.79
-0.62,-0.32,9.80,0.15,10.12,-5.95,8.91,0.01,-0.63,-2.08,-35.52
0.05,-0.04,10.97,-0.70,10.68,-0.41,10.96,0.16,6.90,-2.34,2.95
-0.39,-0.11,11.04,-0.03,9.41,-4.08,10.00,0.49,3.76,-2.60,-22.18
0.01,-0.29,11.07,-1.50,9.32,-2.41,11.32,0.37,-52.03,-1.04,0.69
-0.28,-0.67,11.29,-0.52,10.62,-3.40,10.03,0.92,-5.01,-0.52,-16.21
-0.05,-0.40,9.65,1.60,9.51,1.97,10.24,0.63,-7.52,-0.78,-3.03
0.08,-0.70,9.20,-0.86,9.61,-0.16,9.31,0.41,-1.25,-2.08,4.44
-0.53,0.31,10.71,0.03,8.91,-5.24,8.75,0.48,10.03,-3.12,-30.44
0.10,0.13,9.96,-0.00,10.09,0.94,10.03,0.97,11.28,-2.86,5.66
-0.80,-0.14,10.03,-0.22,9.68,-7.37,6.83,0.92,0.00,-2.34,-45.71
0.23,-0.99,10.46,0.19,9.03,3.02,9.65,1.47,0.00,-2.86,13.15
-0.29,-0.50,7.67,-0.74,10.50,-2.99,7.93,1.55,7.52,-2.60,-16.52
-0.02,-0.04,10.75,-1.12,9.50,-1.94,10.29,1.21,7.52,-2.34,-1.10
-0.59,-0.23,11.00,0.23,10.49,-5.71,9.40,1.72,1.88,-2.34,-33.54
-0.49,-0.10,10.37,0.01,8.48,-4.12,7.88,1.23,3.13,-3.12,-27.98
-0.56,-0.11,8.54,-0.98,11.15,-9.84,12.36,1.88,4.39,-3.38,-32.37
0.63,-0.36,9.99,-0.48,11.40,8.77,13.28,1.71,9.40,-3.64,35.95
0.25,-0.33,7.19,-0.82,8.93,1.37,9.22,2.46,13.16,-3.38,14.46
-0.03,-0.49,9.76,-0.60,9.06,-1.47,14.29,1.98,1.88,-3.90,-1.69
-0.90,-0.00,11.45,-0.45,11.44,-19.05,13.51,2.65,4.39,-4.16,-51.60
-0.39,-0.15,8.66,0.62,5.81,-2.16,10.55,3.04,62.69,-3.90,-22.42
0.28,9.61,9.95,-1.35,7.39,-3.55,7.85,2.60,-3.13,-4.16,15.77
-0.87,0.70,11.17,0.27,10.94,-9.34,8.10,2.66,1.88,-2.60,-49.64
-0.36,2.05,8.62,0.23,9.62,-5.51,13.00,3.05,-1.88,-0.52,-20.38
-0.60,-0.13,10.22,3.20,8.44,-0.89,10.83,2.09,38.24,-0.52,-34.43
0.03,2.33,10.46,2.75,10.60,3.15,10.46,1.23,-15.67,-1.30,1.51
0.07,0.61,9.30,0.28,9.85,0.84,9.37,0.81,1.88,-1.82,4.21
-0.02,1.67,10.18,-1.17,9.29,-2.36,8.79,0.22,-0.63,-1.30,-1.04
0.61,0.31,10.72,-0.18,10.30,8.09,12.52,0.87,1.88,-0.26,34.88
-0.12,-0.48,9.76,1.72,10.07,1.29,10.48,0.58,-10.03,0.78,-6.99
