acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
5.78,7.89,5.85,7.90,-0.19,9.83,-0.02,-1.88,-37.70,-37.73,9.76
5.74,7.89,5.86,7.94,-0.15,9.95,0.00,-0.63,-37.96,-37.42,2.75
5.78,7.89,5.86,7.94,-0.15,9.91,-0.01,-1.88,-37.96,-37.36,9.90
5.78,7.89,5.82,7.94,-0.15,9.95,0.00,1.25,-37.96,-37.12,-8.04
5.78,7.89,5.86,7.94,-0.19,9.91,-0.01,-0.63,-38.22,-37.61,2.54
5.74,7.89,5.90,7.94,-0.15,9.87,0.01,1.25,-38.22,-37.67,-8.10
5.74,7.89,5.86,7.90,-0.19,9.87,-0.01,-0.63,-37.70,-37.82,2.55
5.82,7.85,5.87,7.90,-0.15,9.87,0.01,1.25,-37.96,-37.47,-8.10
5.78,7.89,5.86,7.94,-0.15,9.87,0.01,0.00,-37.96,-37.39,-0.86
5.78,7.89,5.86,7.94,-0.19,9.83,-0.01,0.00,-38.22,-37.59,-1.10
5.78,7.89,5.83,7.94,-0.15,9.91,-0.01,0.00,-38.22,-37.15,-0.86
5.78,7.89,5.86,7.90,-0.11,9.91,0.00,-1.25,-37.96,-37.32,6.57
5.78,7.93,5.86,7.94,-0.15,9.87,0.01,0.00,-37.96,-37.41,-0.88
5.82,7.89,5.86,7.94,-0.15,9.95,-0.01,0.00,-37.70,-37.31,-0.85
5.78,7.89,5.82,7.90,-0.19,9.87,0.01,0.63,-37.96,-37.47,-4.70
5.78,7.89,5.87,7.90,-0.15,9.83,-0.01,-1.25,-37.96,-37.58,6.40
5.78,7.89,5.85,7.90,-0.19,9.91,-0.01,-1.25,-37.96,-37.72,6.14
5.78,7.89,5.86,7.94,-0.19,9.87,-0.01,-1.88,-37.96,-37.60,9.74
5.78,7.89,5.82,7.90,-0.15,9.91,-0.01,-0.63,-37.70,-37.29,2.76
5.78,7.89,5.86,7.98,-0.15,9.87,0.00,0.63,-37.96,-37.17,-4.49
5.78,7.89,5.83,7.94,-0.19,9.91,-0.01,-2.51,-37.96,-37.37,13.17
5.78,7.89,5.90,7.94,-0.15,9.91,0.01,1.88,-37.70,-37.60,-11.58
5.78,7.85,5.86,7.90,-0.15,9.91,0.00,-0.63,-37.70,-37.47,2.77
5.86,7.93,5.86,7.94,-0.18,9.83,0.00,-0.63,-38.22,-37.52,2.57
5.78,7.89,5.86,7.94,-0.19,9.91,-0.01,0.00,-37.96,-37.57,-1.09
5.78,7.93,5.86,7.94,-0.15,9.91,-0.01,-2.51,-37.96,-37.40,13.38
5.78,7.89,5.93,7.87,-0.19,9.91,0.01,1.88,-37.70,-38.38,-11.79
5.52,7.85,5.82,7.87,-0.15,9.87,0.00,0.63,-37.70,-37.84,-4.49
5.82,7.78,5.91,7.83,-0.11,9.91,-0.01,0.63,-37.96,-37.78,-4.27
5.22,8.14,5.31,8.22,-0.95,9.95,0.01,1.25,-37.96,-38.42,-12.51
8.79,8.85,5.49,9.16,-1.42,9.94,0.20,5.64,-37.18,-32.86,-35.39
7.30,8.93,5.14,9.14,-1.68,10.14,0.53,5.64,-34.32,-34.63,-35.84
7.45,8.41,4.82,8.72,-2.93,9.69,1.07,7.52,-29.90,-40.39,-47.18
3.39,8.21,2.77,8.90,-1.95,9.83,0.76,5.01,-23.92,-26.69,-35.30
2.47,8.00,2.86,9.08,0.42,9.91,1.57,3.13,-17.42,-15.15,-15.29
2.04,8.33,1.74,9.08,-0.71,9.95,1.20,-53.91,-10.66,-13.95,79.41
0.33,8.59,0.47,10.02,0.21,10.31,1.90,58.92,-4.16,-1.66,-80.04
-0.11,8.31,-0.67,8.88,-1.27,10.41,1.95,-1.88,2.60,-1.43,3.34
-0.24,7.75,-0.84,10.19,-1.40,10.09,1.40,-1.88,8.58,-2.46,2.72
-0.73,8.60,-1.41,9.02,-0.19,10.19,1.90,0.63,14.82,9.16,-4.59
-5.14,8.01,-3.58,8.53,-1.40,9.34,1.27,-61.43,20.02,10.43,81.15
-6.09,8.66,-4.63,9.04,-0.08,10.51,1.75,-8.15,25.74,23.56,37.50
-6.53,7.50,-5.41,8.27,1.19,10.35,1.71,1.25,30.42,36.83,-0.35
-7.15,8.15,-5.99,8.36,0.02,9.75,1.13,1.25,34.32,33.56,-7.19
-7.38,7.44,-5.88,7.58,0.19,9.27,1.58,-1.25,37.44,36.12,8.86
-7.07,8.19,-5.57,8.49,0.86,10.32,1.41,-5.01,39.00,35.00,29.64
-6.10,8.25,-4.56,8.19,1.13,10.08,0.63,-3.13,40.30,32.44,22.92
-6.78,8.13,-5.75,8.07,1.03,9.65,0.76,-2.51,41.08,39.81,20.13
-6.18,8.25,-5.67,8.22,1.28,9.92,0.39,-14.42,41.08,41.04,57.70
-6.78,7.79,-6.42,7.63,0.39,9.83,0.07,-2.51,40.30,41.93,16.41
-6.93,7.94,-5.96,8.02,0.62,9.88,-0.22,-5.64,39.26,38.39,32.37
-7.20,7.93,-5.66,8.07,0.74,9.76,-0.46,-6.27,37.96,36.34,35.67
-6.41,8.55,-4.92,8.62,1.31,9.92,-0.83,-8.78,34.84,34.33,45.47
-6.49,7.91,-5.17,8.13,0.81,9.92,-0.70,-8.15,31.20,34.37,42.10
-4.39,8.29,-4.58,8.63,0.39,10.11,-1.54,-1.88,27.04,30.17,12.63
-3.88,8.90,-3.52,9.65,0.89,9.88,-1.70,-6.27,22.36,23.96,35.92
-4.08,8.60,-2.88,9.15,2.64,9.57,-1.31,-8.78,17.68,30.01,50.02
-1.75,9.21,-2.85,9.79,-0.04,9.71,-2.14,-3.13,12.22,17.82,17.67
-1.41,7.99,-0.78,9.08,2.26,9.79,-1.74,55.79,6.76,16.34,-79.63
-1.15,8.89,0.59,9.99,1.09,10.46,-2.48,-62.06,1.04,-0.87,80.60
0.64,8.33,-0.25,9.17,-0.66,9.83,-2.11,55.79,-4.42,-0.35,-80.12
2.04,8.89,1.59,10.12,-0.90,9.51,-2.64,-54.54,-10.14,-13.04,79.95
1.78,7.87,1.95,9.24,0.77,9.94,-1.99,60.80,-15.86,-7.24,-80.60
4.33,9.12,3.09,9.31,-0.24,10.19,-2.33,0.63,-21.32,-17.06,-4.89
5.41,9.30,4.41,9.37,0.06,10.17,-1.53,67.07,-26.00,-22.91,-81.37
5.35,9.22,4.31,9.73,0.26,10.80,-2.04,-53.91,-30.16,-20.22,78.73
5.77,9.05,3.76,8.63,-2.71,9.86,-1.53,12.54,-33.02,-34.91,-57.12
6.53,9.62,4.88,9.53,-2.28,9.98,-0.46,13.16,-34.32,-37.01,-57.13
5.09,8.96,4.18,8.92,-1.61,9.86,-0.41,11.28,-34.32,-32.62,-52.59
4.75,8.50,4.96,8.50,-0.66,9.91,0.07,6.90,-33.54,-34.42,-37.31
4.86,8.43,4.92,8.42,-0.42,9.91,0.21,1.25,-33.02,-32.81,-9.58
5.67,8.86,4.66,8.86,-0.95,9.87,-0.26,-55.16,-32.50,-31.37,79.68
5.73,9.12,4.30,9.14,-1.38,9.78,0.60,63.31,-30.68,-30.38,-81.40
5.77,9.23,3.50,9.30,-1.54,9.94,0.92,4.39,-28.34,-24.73,-30.79
3.92,8.29,3.04,9.09,-1.29,10.11,1.25,4.39,-24.70,-23.41,-29.35
3.79,8.82,2.61,9.75,-6.98,10.56,1.55,6.90,-20.28,-45.60,-52.72
2.36,8.93,2.09,9.13,-1.22,10.19,1.76,58.92,-15.60,-19.04,-80.38
0.37,9.41,1.18,9.35,-1.21,9.67,1.82,-1.25,-10.40,-16.12,0.29
-0.24,8.84,0.77,9.93,-0.77,8.63,1.36,-1.25,-6.50,-11.40,3.21
0.41,9.22,1.18,9.91,0.44,9.51,1.89,-5.01,-3.12,-5.58,29.84
-0.81,9.53,0.30,9.54,0.26,9.47,1.78,-5.64,-0.52,-2.71,31.92
-0.44,9.69,-0.33,9.65,0.27,9.63,1.08,3.13,1.82,3.30,-16.56
-0.02,9.70,-0.22,9.74,-1.18,9.75,1.44,-6.90,3.90,-5.13,30.39
-0.21,9.73,-0.61,10.02,-0.05,10.03,1.40,0.63,6.24,3.98,-3.84
-0.24,9.21,-1.41,10.21,3.87,10.10,0.80,-1.25,9.10,30.82,26.88
-5.95,9.53,-3.85,9.33,0.85,9.72,1.26,-1.25,12.22,23.32,12.19
-1.47,9.44,-2.34,9.84,-0.73,10.07,1.14,-0.63,14.82,10.77,-0.60
-2.52,8.82,-2.78,8.96,-0.14,9.67,1.12,0.63,16.90,16.89,-4.55
-3.17,8.69,-3.60,8.93,-0.34,9.83,0.59,3.76,20.28,20.63,-22.66
-4.22,7.70,-4.16,9.39,0.08,9.87,1.07,-0.63,23.92,22.88,4.10
-5.14,7.75,-4.65,8.63,-0.39,9.19,1.04,-1.25,27.04,24.11,5.39
-6.30,9.26,-4.75,8.51,-0.42,8.79,1.02,1.88,29.64,24.16,-14.65
-5.60,8.19,-5.46,8.41,-0.22,9.95,0.41,-1.25,31.72,31.23,5.95
-5.56,7.93,-5.35,7.71,-0.88,9.67,0.96,1.25,33.54,29.43,-12.47
-5.60,7.67,-6.16,7.68,-3.21,7.21,0.93,0.63,35.10,15.64,-28.02
-6.85,7.23,-5.52,7.67,-0.20,9.83,0.98,3.76,37.96,31.54,-21.93
-6.33,7.43,-6.31,7.49,-2.56,10.60,1.05,2.51,39.26,26.44,-25.54
-7.16,7.26,-5.66,7.28,-0.36,10.19,0.54,1.25,41.08,32.98,-9.00
-3.29,8.54,-5.81,9.14,-2.19,9.18,1.14,2.51,41.34,22.37,-27.09
-11.23,8.14,-8.13,8.00,0.88,10.88,1.07,0.00,41.60,45.95,4.64
-8.41,7.08,-6.76,7.39,-0.77,10.10,0.99,4.39,41.60,34.96,-27.05
-6.86,7.12,-7.29,6.75,-0.97,9.87,0.50,4.39,41.60,42.79,-28.49
-5.69,6.77,-7.11,6.79,-0.84,9.95,1.23,0.63,41.60,43.52,-8.37
-5.75,7.59,-6.09,7.12,2.97,9.44,1.37,3.13,41.60,59.30,-1.00
-5.89,7.96,-5.63,7.85,-2.00,9.87,1.46,4.39,41.60,23.87,-32.91
-4.29,8.14,-4.86,7.70,1.34,9.64,0.75,-8.78,41.34,41.85,46.38
-4.57,8.59,-5.28,8.46,1.35,10.04,0.93,-11.91,41.86,41.08,52.87
-5.05,8.05,-5.60,7.51,0.29,9.27,0.65,-0.63,41.60,40.23,5.64
-5.71,7.89,-5.83,7.73,0.80,9.68,0.36,-8.78,41.60,42.17,44.70
-6.02,7.81,-6.02,7.80,0.54,9.84,0.14,-3.13,41.86,40.84,20.51
-5.44,7.75,-5.95,7.73,0.50,9.80,-0.04,-1.88,41.60,41.45,13.67
-5.45,7.82,-5.86,7.80,0.77,9.84,-0.22,-4.39,41.60,42.11,27.68
-6.39,8.10,-5.86,8.14,1.28,9.84,-0.53,-6.90,41.60,42.18,39.71
-6.81,7.60,-6.36,7.41,1.43,10.08,-0.83,-6.27,41.60,48.21,37.37
-6.24,8.06,-5.68,8.62,1.87,9.52,-1.09,-6.90,41.60,42.89,42.62
-5.75,8.00,-6.02,8.17,1.16,9.80,-0.93,-10.03,41.60,43.42,48.79
-5.03,7.87,-5.35,8.41,-2.36,9.85,-2.07,-8.15,41.60,18.97,30.45
-7.21,8.12,-5.43,7.96,-1.25,9.95,-2.34,-8.78,41.60,23.96,37.12
-5.89,6.57,-4.23,7.23,-0.55,9.03,-2.14,-6.90,41.60,22.31,35.07
-6.39,7.43,-5.36,7.99,0.66,9.99,-2.34,59.55,41.60,35.01,-80.37
-8.08,6.01,-6.07,6.30,-0.93,9.24,-3.12,-64.57,41.60,33.98,81.73
-5.69,6.77,-7.70,6.92,-0.75,11.27,-2.81,-1.25,41.60,46.66,2.55
-6.03,8.55,-6.61,7.82,0.46,10.36,-2.68,56.42,41.60,44.70,-79.51
-2.26,6.51,-6.53,4.93,0.11,8.99,-3.22,-52.66,41.34,62.58,80.33
-5.10,7.05,-6.69,7.70,0.40,9.11,-3.08,-7.52,41.60,45.03,41.01
-8.85,7.30,-7.10,6.78,-0.57,10.43,-3.50,-7.52,41.60,41.26,33.68
-7.02,7.53,-7.28,6.93,-4.68,11.21,-3.21,-51.40,41.60,25.06,76.51
-9.56,5.30,-7.23,6.39,-5.72,9.15,-2.37,13.79,41.60,11.08,-64.88
-8.41,5.86,-7.49,6.02,-2.11,9.34,-2.48,6.90,41.86,36.91,-43.94
-9.90,6.15,-8.25,6.36,-1.28,9.87,-1.47,5.01,41.60,42.46,-32.52
-9.97,6.19,-8.41,6.33,-1.93,9.88,-1.48,10.03,41.60,39.75,-50.45
-9.28,6.28,-8.00,6.46,-1.73,9.86,-1.04,9.40,41.60,39.18,-48.45
-9.24,5.91,-8.45,5.76,-2.35,9.82,-0.55,10.66,41.60,41.54,-52.96
-8.24,5.63,-8.49,5.58,-2.77,9.90,0.09,15.67,41.60,41.43,-61.78
-8.28,5.37,-9.53,5.36,-3.42,9.77,0.98,16.93,41.60,42.54,-64.34
-7.72,6.42,-8.27,6.04,-2.84,9.46,1.80,15.67,41.60,38.48,-62.93
-5.43,7.63,-6.46,7.49,0.08,10.28,1.78,5.01,41.60,43.02,-25.66
-6.64,7.57,-6.11,6.97,-1.13,9.42,2.12,-1.25,41.60,34.41,0.78
-7.44,7.48,-6.58,7.44,1.27,9.76,1.47,-58.30,41.60,47.57,80.70
-9.26,8.07,-6.68,7.43,-0.04,10.15,1.94,53.91,41.60,38.29,-79.34
-7.62,7.51,-6.03,7.31,2.89,9.85,1.81,0.63,41.60,53.26,12.91
-6.03,7.59,-6.02,7.53,-1.76,9.90,1.05,-5.01,41.60,28.59,18.17
-5.49,8.04,-6.21,7.90,0.26,9.83,1.44,-5.64,41.60,41.04,30.96
-6.73,7.42,-6.49,7.76,0.31,10.07,1.30,-5.64,41.60,40.79,30.59
-6.54,7.50,-6.10,7.76,-0.02,9.83,0.60,-57.67,41.60,36.98,80.32
-6.30,7.35,-6.22,7.34,-3.84,9.50,1.02,-4.39,41.60,18.14,3.30
-6.54,6.75,-4.83,7.62,0.63,8.32,0.80,-3.76,41.60,32.20,27.86
-6.45,8.81,-6.19,7.49,0.05,10.95,0.56,-7.52,41.60,41.30,34.67
-6.78,7.72,-6.07,7.61,0.22,9.92,0.42,0.00,41.60,38.77,1.29
-6.40,7.46,-6.32,7.49,0.23,9.87,0.29,-1.88,41.60,41.37,12.07
-6.13,7.58,-6.41,7.60,0.12,9.83,0.17,-2.51,41.60,41.28,14.94
-6.39,7.54,-6.46,7.52,0.12,9.95,0.08,-0.63,41.60,41.45,4.28
-7.12,7.22,-6.78,7.25,-0.27,9.87,-0.01,0.00,41.60,40.96,-1.56
-6.78,7.31,-6.67,7.32,-0.19,9.83,-0.01,-0.00,41.60,41.01,-1.10
-6.55,7.31,-6.64,7.33,-0.19,9.87,0.01,1.25,41.60,41.17,-8.33
-6.51,7.27,-6.59,7.33,-0.19,9.91,0.01,0.63,41.60,40.93,-4.71
-15.52,6.66,-8.91,7.09,-0.27,10.03,-0.01,0.63,41.34,40.14,-5.11
-10.30,6.81,-7.34,7.34,-0.19,10.03,-0.01,-1.88,38.22,38.59,9.57
-7.01,6.82,-5.89,7.69,-0.23,9.91,0.00,-0.63,31.72,33.02,2.29
-6.85,6.93,-5.04,8.17,-0.19,9.87,-0.01,-1.88,24.70,25.72,9.71
-3.65,7.23,-3.23,8.72,-0.19,9.87,0.00,1.88,16.38,17.25,-11.84
-0.90,7.70,-1.74,9.09,-0.19,9.83,-0.01,0.00,8.58,10.96,-1.10
-0.01,8.17,-0.50,9.39,-0.15,9.83,-0.00,0.00,1.56,3.04,-0.90
6.88,8.74,1.59,9.59,-0.15,9.91,0.01,-0.63,-4.94,1.30,2.75
2.20,8.93,1.59,9.51,-0.15,9.95,0.00,1.25,-10.14,-8.86,-8.04
2.50,8.94,2.16,9.39,-0.19,9.95,-0.01,0.00,-14.56,-13.11,-1.11
2.65,8.60,2.73,9.15,-0.19,9.87,0.01,1.25,-19.24,-17.59,-8.34
4.76,8.57,3.91,9.02,-0.23,9.83,0.01,1.25,-23.92,-22.76,-8.59
5.75,8.45,4.62,8.82,-0.15,9.87,-0.01,-1.25,-28.34,-26.01,6.37
5.93,8.49,4.89,8.61,-0.23,9.95,-0.01,-2.51,-31.20,-28.84,12.88
5.68,8.33,5.36,8.45,-0.15,9.83,0.02,3.13,-33.28,-32.55,-18.50
7.63,8.34,5.87,8.27,-0.18,9.87,-0.00,0.00,-34.84,-33.38,-1.06
10.47,8.44,7.34,8.49,-0.15,9.87,-0.01,-1.88,-34.84,-36.86,9.94
9.52,8.20,6.10,8.55,-0.27,9.87,-0.01,-0.63,-31.20,-30.71,2.07
6.84,7.88,4.86,8.68,-0.15,9.87,0.01,0.00,-25.74,-25.55,-0.86
4.19,7.78,3.38,8.95,-0.23,9.95,-0.01,-0.63,-18.98,-19.53,2.27
1.59,7.91,1.96,9.12,-0.19,9.99,-0.01,-0.63,-11.70,-13.52,2.48
-0.55,8.23,0.39,9.31,-0.19,9.87,-0.01,-1.88,-4.94,-5.48,9.72
-0.43,8.50,-0.29,9.44,-0.19,9.95,0.00,-0.63,1.04,0.30,2.52
-0.20,8.43,-0.87,9.42,-0.19,9.95,-0.01,-0.63,7.02,5.46,2.50
-19.77,8.80,-9.48,9.64,-0.19,9.91,0.01,0.00,11.96,28.54,-1.11
1.38,9.46,0.32,9.74,-0.11,9.99,-0.01,-0.63,13.26,-0.16,2.96
-2.11,9.42,-2.33,9.55,-0.16,9.87,-0.01,-0.63,14.82,13.20,2.74
-0.13,9.40,-2.71,9.38,-0.19,9.91,0.01,0.00,16.38,20.24,-1.11
0.21,9.03,-2.59,9.09,-0.15,9.87,-0.01,-0.63,19.50,20.85,2.77
-6.57,8.36,-4.73,8.70,-0.19,9.83,0.01,0.63,23.66,23.49,-4.74
-4.87,8.39,-4.62,8.60,-0.15,9.91,0.01,1.25,27.04,26.70,-8.08
-5.49,8.16,-5.13,8.32,-0.15,9.83,-0.01,-1.88,29.90,29.90,9.97
-6.02,7.99,-5.49,8.15,-0.15,9.91,0.00,0.00,32.50,31.95,-0.89
-7.62,7.77,-6.27,7.90,-0.19,9.87,0.00,0.63,34.58,34.88,-4.74
-5.93,7.77,-5.93,7.80,-0.19,9.91,-0.01,-0.63,36.14,36.08,2.53
-6.36,7.69,-5.95,7.80,-0.19,9.91,0.00,-0.63,37.70,35.38,2.53
-5.21,7.90,-5.68,8.00,0.47,9.96,-0.01,0.63,38.74,38.77,-0.92
-5.72,7.89,-5.78,7.95,0.62,9.96,-0.16,-4.39,40.30,39.59,26.69
-15.37,7.61,-6.96,7.78,1.16,10.00,-0.46,-8.78,41.86,32.68,44.81
-1.98,7.71,-6.27,7.72,0.08,10.31,-0.81,-5.01,41.60,45.91,26.27
-3.81,7.75,-5.76,7.58,0.52,9.64,-1.07,-6.27,41.60,43.81,35.15
-8.54,7.71,-6.96,7.57,0.74,9.80,-0.76,52.66,41.60,44.56,-79.31
-8.81,7.56,-6.64,7.69,0.70,10.08,-1.58,-62.69,41.60,40.96,80.97
-5.97,7.51,-6.34,7.37,-0.84,9.59,-1.81,-1.25,41.60,36.49,2.46
-5.64,7.37,-6.66,7.33,-0.34,9.87,-1.37,55.16,41.60,41.96,-79.92
-5.35,7.41,-8.04,7.17,-1.08,10.43,-1.86,-53.91,41.60,46.05,78.83
-6.99,7.45,-6.56,7.29,0.14,8.99,-1.72,0.63,41.60,42.38,-3.10
-7.38,6.95,-6.15,7.08,-0.23,9.67,-1.09,-1.25,41.60,37.29,6.02
-4.86,7.79,-6.59,7.29,0.79,9.52,-1.81,-3.76,41.60,50.26,25.58
-5.72,7.14,-6.62,7.26,0.52,10.12,-1.91,0.00,41.60,46.58,2.95
-16.41,7.86,-9.36,8.31,1.22,12.00,-1.32,0.63,41.60,44.27,2.81
-10.06,9.62,-6.58,9.17,1.83,12.24,-1.89,-0.63,41.60,38.96,11.37
-7.49,7.57,-5.26,8.06,1.34,8.84,-1.54,11.91,41.60,36.89,-50.09
-1.63,7.36,-3.66,7.46,1.11,8.56,-0.56,7.52,41.60,37.87,-36.86
-8.42,6.74,-5.62,6.81,0.43,8.51,-0.84,4.39,41.60,36.63,-24.96
-3.36,7.08,-5.12,7.21,1.19,8.76,-0.55,5.01,41.60,46.23,-23.56
-4.42,7.66,-5.30,7.67,0.71,9.40,-0.21,6.90,41.60,40.57,-33.35
-4.32,8.14,-5.47,8.09,1.19,9.84,0.01,1.25,41.60,43.05,-0.36
-4.92,8.24,-5.40,8.23,1.14,10.16,-0.01,-0.63,41.60,40.58,9.89
-3.43,8.76,-5.44,8.72,1.22,10.48,0.01,1.25,41.60,42.05,-0.17
-4.51,7.92,-5.04,7.82,1.10,9.24,0.00,-1.25,41.60,40.71,14.29
-5.17,7.69,-4.95,7.75,1.31,9.20,0.00,1.25,41.86,40.19,0.34
-5.50,8.31,-5.10,8.31,1.80,9.68,-0.01,-1.88,41.60,41.29,20.80
-3.81,8.75,-4.58,8.71,2.28,9.97,0.01,1.25,41.60,42.10,5.89
-2.71,9.09,-4.10,9.03,2.46,9.53,-0.17,-6.90,41.34,41.61,44.49
-5.68,9.76,-5.33,10.27,2.43,7.73,-0.24,5.01,41.86,43.87,-18.53
-7.69,8.85,-5.13,8.98,2.57,9.33,-0.19,-1.25,41.60,40.23,22.28
-0.24,8.80,-3.69,8.45,1.93,9.56,-0.15,0.63,41.34,42.27,7.75
-12.35,9.31,-5.36,9.38,3.58,9.77,-0.03,-2.51,41.60,36.48,31.90
-0.66,9.50,-2.49,9.39,4.15,9.02,-0.32,-9.40,41.34,43.45,56.37
-10.08,9.88,-4.68,9.62,4.24,9.54,-0.70,-8.15,41.60,39.64,52.40
-0.32,9.39,-2.73,9.63,2.87,9.37,-0.75,-12.54,41.08,37.51,58.70
-11.26,9.26,-4.69,9.18,2.91,9.49,-1.69,-3.76,41.86,30.84,35.12
-1.28,9.48,-3.31,8.91,3.40,9.81,-1.73,-3.13,41.34,44.22,33.67
-5.92,9.23,-4.21,8.68,3.14,9.49,-1.41,-3.13,41.60,41.19,33.48
-5.59,8.34,-4.86,8.32,6.63,10.15,-1.99,1.25,41.86,62.02,27.91
-4.06,9.27,-3.87,8.96,3.07,9.49,-1.77,2.51,41.60,41.14,3.41
-3.60,9.02,-3.27,8.97,3.21,9.25,-1.42,-6.90,41.60,38.44,47.51
-5.07,8.43,-4.04,9.36,2.91,9.57,-2.19,-1.88,41.60,37.57,26.61
-2.35,8.04,-3.98,9.25,1.99,9.32,-1.70,0.63,41.60,37.30,8.29
-3.11,9.11,-3.83,8.89,3.09,9.69,-2.18,-0.63,41.60,42.58,20.97
-5.88,9.23,-4.16,8.91,2.80,9.25,-1.61,62.06,41.60,38.72,-81.13
-4.84,7.69,-4.09,9.87,2.08,8.81,-2.07,-57.04,41.60,32.92,81.53
-4.84,9.21,-3.37,7.89,3.42,9.97,-1.94,0.63,41.60,39.80,15.65
-6.37,8.62,-4.76,8.63,2.54,9.53,-1.20,5.01,41.86,40.71,-14.56
-4.06,8.19,-4.74,8.17,1.11,9.40,-1.66,5.01,41.60,38.15,-22.54
-2.89,8.06,-4.38,8.02,2.43,8.97,-1.32,5.64,41.60,46.88,-19.68
-3.86,9.01,-4.14,8.98,2.63,9.73,-0.47,3.76,41.60,40.41,-6.66
-7.01,7.82,-4.47,7.82,1.89,9.24,-0.93,4.39,41.60,35.82,-15.12
-2.61,8.89,-4.37,8.71,2.14,9.76,-0.72,0.63,41.60,42.54,8.83
-4.80,8.17,-4.65,8.18,1.89,9.08,-0.46,5.64,41.60,41.08,-22.45
-5.49,8.31,-4.53,8.41,2.08,9.36,-0.11,7.52,41.60,38.81,-30.16
-3.29,8.84,-4.16,8.76,2.34,9.61,0.11,1.88,41.60,40.90,2.75
-5.26,7.75,-5.10,7.91,1.42,9.16,0.33,6.90,41.60,41.17,-30.85
-4.95,7.91,-5.21,8.38,1.21,9.20,0.73,7.52,41.60,39.31,-34.47
-6.93,7.56,-5.75,7.79,2.23,7.94,1.23,10.03,41.86,49.66,-44.50
-5.18,8.57,-4.44,8.22,2.14,9.33,1.81,65.19,41.60,40.22,-81.59
-3.39,7.90,-4.36,8.28,2.58,9.01,2.09,1.88,41.60,45.21,4.42
-5.99,7.77,-5.04,8.79,2.53,9.94,1.85,3.13,41.86,41.39,-3.48
-4.85,8.39,-3.83,8.47,4.58,10.06,2.47,4.39,41.60,46.61,1.11
-5.08,9.40,-4.91,9.22,2.57,9.89,2.09,9.40,41.60,42.50,-34.65
-2.57,8.67,-3.33,9.69,2.57,9.29,2.75,-3.13,41.60,35.18,31.55
-4.46,9.52,-3.15,9.05,1.35,10.41,2.18,-4.39,41.60,24.11,28.85
-2.66,9.23,-2.65,10.11,1.50,9.36,1.96,-1.25,41.60,23.33,16.42
-4.56,9.15,-3.28,9.24,3.74,9.21,2.21,-9.40,41.60,38.89,54.96
