acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
8.93,8.11,6.40,8.37,-0.15,9.91,-0.01,0.63,-33.02,-33.67,-4.45
7.68,7.90,5.42,8.55,-0.23,9.83,-0.01,-1.25,-28.34,-28.86,5.96
5.01,7.87,3.93,8.87,-0.15,9.87,0.01,1.88,-22.36,-21.80,-11.63
4.23,7.82,2.86,9.01,-0.15,9.99,-0.01,-1.25,-15.34,-14.82,6.29
0.94,8.00,1.31,9.28,-0.15,9.95,0.01,1.88,-7.80,-9.33,-11.53
-0.11,8.09,0.07,9.34,-0.19,9.83,-0.01,-1.88,-1.30,-1.93,9.76
-0.16,8.13,-0.24,9.40,-0.19,9.87,0.01,1.25,5.46,0.52,-8.29
-15.57,7.29,-8.42,8.00,-0.19,9.91,0.00,0.63,11.70,33.78,-4.70
-4.95,8.39,-3.66,9.16,-0.15,9.99,0.00,-1.25,17.42,17.73,6.30
-3.98,8.34,-3.57,8.86,-0.15,9.83,-0.01,-0.63,21.58,19.80,2.77
-4.95,8.13,-4.53,8.64,-0.15,9.83,-0.01,-2.51,26.00,25.51,13.50
-7.03,8.08,-5.46,8.31,-0.19,9.87,0.01,0.00,29.64,29.06,-1.09
-6.97,7.90,-5.80,8.10,-0.19,9.87,0.00,0.63,32.50,32.19,-4.72
-6.89,7.75,-6.10,7.91,-0.19,9.91,-0.01,-0.63,34.84,34.98,2.54
-6.82,7.64,-6.22,7.71,-0.19,9.87,0.01,1.25,36.92,36.69,-8.32
-6.28,7.61,-6.20,7.64,-0.19,9.87,-0.01,-1.25,38.22,37.79,6.17
-6.66,7.49,-6.50,7.52,-0.15,9.87,-0.01,-1.25,39.00,39.68,6.37
-5.79,7.48,-6.38,7.45,-0.15,9.87,0.01,1.25,40.56,40.74,-8.09
-11.25,7.05,-8.31,7.11,-0.15,9.95,-0.01,-0.63,41.60,44.46,2.73
-5.53,7.30,-6.34,7.34,-0.34,9.87,0.00,0.00,41.60,40.16,-1.96
-7.46,6.92,-7.27,6.89,-0.76,9.91,0.08,3.76,41.08,41.93,-24.51
-7.61,6.76,-7.31,6.85,-1.15,9.99,0.23,2.51,40.04,39.70,-20.12
-8.33,6.90,-7.44,6.96,-1.15,9.95,0.51,3.76,38.74,38.92,-26.27
-6.96,7.08,-6.81,7.43,-1.09,9.71,0.75,3.76,37.18,35.42,-26.54
-5.78,7.89,-6.29,7.72,-0.33,9.83,0.97,4.39,35.36,38.30,-25.66
-5.26,7.79,-5.59,7.85,0.03,9.80,0.60,5.64,34.06,36.14,-29.79
-4.49,7.69,-5.43,7.93,2.25,10.02,1.22,0.00,33.28,48.43,12.68
-3.25,8.10,-5.34,8.08,-0.56,9.91,1.27,2.51,33.02,33.86,-17.21
-4.28,8.33,-5.14,8.09,-0.07,9.99,1.35,3.76,33.54,33.91,-20.97
-5.64,8.11,-5.95,8.02,-0.20,9.87,0.78,-3.13,35.10,36.07,16.55
-8.36,7.83,-6.96,8.24,-0.73,9.91,1.36,-3.13,36.40,33.28,13.65
-6.25,7.84,-6.30,7.97,-0.30,10.11,1.40,2.51,36.40,36.50,-15.53
-5.83,8.41,-5.86,7.88,1.19,10.12,0.74,-2.51,35.36,44.06,20.06
-5.00,8.35,-5.38,8.19,0.42,9.91,1.25,1.25,34.58,36.60,-4.79
-5.38,8.76,-5.26,8.64,0.72,9.88,1.05,-1.88,33.54,35.36,14.73
-6.21,8.36,-5.08,8.47,1.09,10.12,0.86,-4.39,32.76,34.88,28.41
-5.53,8.72,-4.47,8.93,1.56,9.96,0.54,-8.15,30.16,33.16,44.24
-4.85,8.62,-4.06,8.95,0.89,9.88,0.14,-8.15,27.30,27.70,42.46
-3.48,8.76,-3.46,9.12,0.61,9.92,-0.20,-4.39,23.66,24.03,26.77
-2.78,9.00,-2.67,9.38,1.00,9.88,-0.57,-9.40,19.76,21.21,46.49
-2.65,9.23,-1.97,9.63,0.93,10.00,-0.94,-6.27,15.86,15.25,35.74
-1.50,9.11,-1.27,9.70,0.84,9.92,-1.34,-8.15,11.70,11.66,42.19
-0.66,9.46,-0.71,9.87,1.01,10.16,-1.15,47.64,7.02,9.86,-77.71
-0.47,9.05,-0.52,9.29,2.58,10.54,-2.01,-58.92,3.12,17.03,80.27
-1.27,8.89,-0.40,9.80,0.10,10.07,-2.35,-5.64,-1.56,1.05,29.70
-0.31,8.87,0.71,9.14,0.01,9.55,-1.64,1.25,-6.24,-6.65,-7.42
5.09,8.55,2.33,9.21,0.46,9.39,-2.28,-1.88,-11.18,-5.06,14.01
3.01,9.47,2.39,9.32,0.54,9.84,-1.69,6.90,-15.60,-9.99,-32.87
3.17,8.84,2.25,8.91,1.15,9.84,-2.02,5.01,-19.76,-5.32,-21.42
4.03,9.15,2.69,9.30,-1.19,9.71,-1.69,0.63,-23.14,-20.13,-10.59
5.12,9.85,3.70,9.97,-2.16,9.82,-0.77,11.28,-25.48,-29.98,-53.85
5.46,10.01,2.78,9.86,-2.43,9.94,-0.90,11.28,-26.52,-24.05,-54.06
5.81,9.83,3.41,9.85,-1.99,9.82,-0.26,13.16,-25.22,-25.85,-57.06
3.79,9.45,2.59,9.67,-1.73,9.98,0.38,8.15,-22.62,-22.19,-44.69
4.37,9.31,2.30,9.58,-1.58,9.94,0.77,6.90,-18.46,-18.01,-40.43
2.04,9.33,1.61,9.85,-1.18,10.03,0.64,11.91,-13.78,-14.90,-52.54
0.87,9.23,0.66,9.78,-0.91,9.79,1.45,1.25,-8.32,-8.67,-12.48
-0.29,9.84,0.00,10.82,-0.03,9.47,1.61,6.27,-3.64,-0.77,-33.62
-0.66,9.20,-0.18,9.73,-0.19,9.43,1.20,3.76,1.30,-1.17,-22.75
-0.24,9.69,-0.56,9.57,-0.09,10.14,1.76,3.13,6.24,3.55,-17.64
-5.05,8.83,-2.62,9.09,-0.46,9.54,1.63,-1.88,11.18,7.80,8.48
-3.21,8.99,-2.37,9.50,1.25,9.04,0.94,-2.51,16.12,19.84,22.58
-3.34,8.80,-2.70,9.19,-0.01,10.31,1.40,-2.51,18.98,14.70,13.63
-4.76,8.77,-3.93,9.06,-0.04,9.99,1.30,-1.88,23.14,21.35,10.46
-5.19,8.61,-4.46,8.97,0.28,9.87,0.58,-60.18,26.26,26.34,80.72
-5.46,8.75,-5.55,8.78,-0.52,10.47,1.09,55.79,28.34,29.55,-79.47
-5.75,8.45,-4.94,8.66,0.87,9.96,0.95,-2.51,30.42,32.96,18.75
-5.88,8.63,-5.15,8.32,0.35,9.91,0.84,-1.25,31.72,32.74,9.18
-6.38,9.18,-5.01,8.77,1.08,10.24,0.71,-5.64,31.98,33.64,33.30
-6.67,8.91,-4.80,8.96,1.46,9.92,0.33,-8.15,31.46,32.94,44.10
-5.91,8.93,-4.48,9.01,1.19,10.00,-0.13,-7.52,29.90,30.43,41.08
-4.92,9.06,-3.77,9.15,1.32,9.92,-0.61,-10.03,27.04,27.53,48.83
-3.63,8.91,-3.20,9.28,1.28,9.92,-1.00,-9.40,23.14,25.17,47.11
-3.25,8.92,-2.70,9.45,0.81,9.84,-1.40,-6.27,18.98,19.17,35.73
-3.01,9.03,-2.40,9.32,-0.16,9.95,-1.18,-5.64,15.34,12.13,28.88
-1.91,8.54,-1.32,9.43,-0.43,9.76,-2.04,-7.52,10.66,3.93,36.00
-0.97,9.86,-1.60,10.31,-0.57,9.91,-2.04,3.76,6.24,6.60,-23.63
0.09,9.40,-1.17,9.48,-1.89,9.14,-1.26,4.39,2.86,-1.89,-34.47
-1.96,9.80,-0.36,10.14,0.70,9.79,-1.79,4.39,-0.26,2.81,-20.62
0.10,9.63,-0.77,9.72,-0.58,9.87,-1.59,1.88,-3.38,3.03,-13.98
-0.29,9.47,0.06,9.75,-0.60,10.47,-0.87,4.39,-6.76,-4.39,-25.47
1.73,9.18,2.13,9.42,0.14,10.08,-1.37,1.88,-9.88,-12.71,-9.81
1.46,9.40,1.32,9.50,-0.65,9.99,-1.13,2.51,-12.48,-11.29,-17.55
1.51,9.43,1.75,9.59,-0.49,9.99,-0.43,62.69,-15.08,-13.60,-81.01
3.18,9.44,2.71,9.48,-0.72,9.79,-0.94,-58.30,-17.68,-19.20,80.35
1.49,9.51,1.77,9.56,-1.00,9.95,-0.81,5.01,-19.76,-16.82,-31.16
3.29,9.48,2.93,9.53,-1.19,9.87,-0.51,4.39,-21.84,-23.18,-29.48
2.70,9.24,2.94,9.28,-0.96,9.83,-0.24,5.01,-23.66,-23.56,-31.28
3.44,9.03,3.73,9.04,-0.61,9.87,-0.03,3.13,-25.74,-26.52,-20.79
3.40,8.62,4.15,8.65,-0.23,9.87,0.04,1.25,-28.34,-28.43,-8.52
4.83,8.43,4.63,8.53,-0.11,9.83,0.03,-1.88,-30.94,-28.69,10.21
5.32,8.18,5.36,8.29,-0.19,9.87,0.04,0.00,-33.80,-33.95,-1.10
4.64,7.79,4.85,7.98,-0.11,9.87,0.02,-1.25,-36.40,-32.13,6.61
15.86,8.37,8.67,8.36,-0.27,9.83,0.01,0.63,-38.48,-37.19,-5.19
2.22,7.59,5.10,7.76,-0.15,9.87,0.02,0.00,-37.96,-39.15,-0.88
6.63,7.97,6.17,8.08,-0.19,9.87,0.02,0.00,-38.22,-37.53,-1.08
5.35,7.56,5.91,7.81,-0.23,9.83,0.03,1.25,-38.48,-39.07,-8.59
7.20,7.84,6.32,7.93,0.05,9.83,0.02,-1.88,-38.22,-36.71,11.10
4.41,7.82,5.51,7.89,-0.23,9.83,0.00,-0.63,-38.22,-38.10,2.34
7.09,7.85,6.16,7.91,-0.19,9.83,0.01,1.88,-38.22,-37.31,-11.89
5.89,7.93,5.91,7.98,-0.19,9.91,-0.01,0.63,-38.48,-37.62,-4.71
6.04,8.38,5.51,8.34,-0.81,10.39,0.03,0.63,-38.48,-37.02,-7.86
6.15,9.02,5.65,8.98,-1.08,10.63,-0.00,-0.00,-38.22,-37.16,-5.81
6.97,9.00,6.49,8.93,-1.08,10.23,0.01,0.63,-38.48,-41.33,-9.45
6.58,8.32,5.17,8.51,-1.34,10.02,0.00,0.00,-38.22,-36.01,-7.61
5.23,8.25,4.86,8.38,-1.57,9.66,0.00,1.25,-38.22,-38.48,-16.31
5.59,8.26,4.78,8.42,-1.53,9.74,-0.01,-0.63,-38.22,-36.76,-5.28
4.13,8.45,4.44,8.59,-1.88,9.66,0.00,-0.63,-38.22,-38.84,-7.41
3.64,8.66,3.98,8.91,-2.46,9.66,-0.01,0.00,-38.22,-38.77,-14.26
4.07,8.75,3.68,9.00,-2.77,9.42,-0.01,-1.25,-38.22,-37.59,-9.13
1.82,8.73,2.84,8.97,-3.11,9.33,0.01,0.63,-38.22,-38.03,-21.84
1.94,8.96,2.35,9.07,-3.60,9.01,-0.01,-1.25,-37.96,-37.15,-14.57
0.36,8.93,1.32,9.02,-4.38,8.37,0.01,1.25,-37.70,-38.12,-33.95
-0.49,8.68,0.83,8.67,-4.29,8.13,-0.01,-1.25,-36.66,-36.51,-20.52
-0.63,8.94,0.93,8.82,-3.89,8.65,-0.01,-0.63,-34.32,-34.00,-20.69
-0.74,9.05,1.44,9.13,-3.08,9.17,-0.01,-1.25,-31.98,-32.41,-11.28
-0.61,9.01,1.17,9.36,-2.93,9.45,0.01,1.25,-30.94,-28.15,-23.85
-0.60,8.86,1.54,9.44,-3.07,9.53,0.01,0.63,-31.20,-31.44,-21.22
-0.62,8.08,2.05,9.35,-2.72,9.94,-0.01,-1.25,-34.32,-32.50,-8.39
11.48,6.90,6.68,8.68,-2.53,9.34,0.00,-0.63,-39.00,-42.80,-11.51
-1.15,8.70,3.85,8.79,-1.16,10.35,-0.01,-0.63,-37.18,-39.27,-2.94
1.59,7.99,5.06,8.42,-1.00,10.15,0.01,0.63,-38.22,-42.08,-9.09
7.44,8.40,4.84,8.10,-0.72,10.07,-0.01,-0.63,-38.22,-29.94,-0.52
2.22,7.81,4.89,7.97,-0.24,10.11,0.01,0.63,-38.22,-37.57,-4.88
5.60,8.14,6.16,8.11,-0.11,10.23,0.00,-0.63,-38.22,-38.79,2.90
6.90,7.81,6.00,7.83,-0.10,10.15,0.01,1.25,-38.74,-36.42,-7.62
4.11,7.81,5.92,8.09,-0.19,9.91,-0.01,0.63,-38.48,-39.90,-4.70
6.77,7.84,6.44,8.00,-0.15,9.91,-0.04,-0.63,-38.48,-38.95,2.74
3.18,8.43,5.55,8.41,-0.23,11.19,-0.05,-1.88,-38.22,-38.57,8.39
3.12,8.09,5.75,8.27,-0.19,10.67,-0.14,-0.63,-38.22,-39.92,2.32
4.95,7.16,6.15,7.36,0.46,9.96,-0.19,-1.88,-38.22,-38.91,13.25
8.95,6.62,7.24,6.81,1.25,9.44,-0.22,-0.00,-38.48,-36.25,7.56
5.75,6.66,6.89,6.94,1.31,10.16,-0.23,0.00,-38.22,-38.73,7.32
7.16,6.32,7.19,6.47,1.74,9.56,-0.19,3.13,-38.48,-37.47,-8.27
7.47,5.76,7.69,5.93,2.39,9.45,-0.13,-0.63,-38.22,-38.11,17.72
8.92,5.35,8.13,5.47,2.98,9.09,-0.11,-0.63,-38.74,-36.70,21.62
9.34,4.91,8.50,5.04,3.40,8.73,-0.06,0.00,-38.74,-36.87,21.28
8.27,5.00,8.50,5.08,3.73,9.30,-0.03,1.25,-38.48,-37.35,14.91
9.46,4.24,8.84,4.31,4.25,8.50,-0.01,-0.63,-38.48,-36.70,29.85
10.72,3.93,9.11,3.99,4.41,8.10,-0.05,-0.63,-38.48,-36.22,31.89
10.69,3.67,9.20,3.74,4.81,7.98,0.00,-0.63,-38.48,-35.41,34.27
9.12,4.16,8.87,4.20,4.41,8.46,0.00,-0.63,-38.48,-36.78,30.78
9.46,4.28,8.75,4.38,4.18,8.42,0.01,-0.63,-38.74,-36.05,29.74
9.42,4.50,8.52,4.67,3.72,8.49,0.07,4.39,-38.74,-36.30,-4.49
9.19,4.87,8.54,5.08,3.20,8.73,0.18,3.13,-38.74,-38.02,0.43
8.88,5.20,8.01,5.47,2.72,9.21,0.21,2.51,-38.48,-37.65,1.31
8.49,5.15,7.85,5.27,2.37,9.37,0.28,1.25,-38.74,-40.92,6.77
7.13,5.90,7.29,6.14,1.81,9.20,0.29,-3.76,-38.48,-38.61,31.18
6.02,6.77,6.96,7.10,1.07,10.20,0.24,2.51,-38.22,-39.39,-8.04
5.26,7.05,6.58,7.42,0.66,10.32,0.09,-2.51,-38.22,-39.41,17.09
4.33,7.93,5.92,8.09,-0.15,10.35,0.00,-0.63,-38.48,-39.49,2.62
4.07,10.69,8.31,13.03,-1.10,14.15,-0.03,-0.63,-38.22,-39.86,-1.92
5.76,8.82,6.14,8.85,-0.32,10.67,-0.04,1.25,-38.48,-37.03,-8.40
3.31,7.91,5.18,8.02,-0.24,9.99,0.01,1.88,-38.48,-37.38,-11.96
7.73,7.34,7.32,7.33,1.50,10.68,-0.03,-2.51,-38.48,-36.33,20.57
0.18,8.13,6.62,8.28,1.83,12.53,-0.56,-16.30,-38.22,-38.91,55.36
13.75,5.55,10.38,6.26,2.99,11.01,-1.01,1.88,-38.74,-39.26,5.76
19.01,5.61,11.17,5.71,3.41,9.49,-0.50,9.40,-39.00,-35.36,-32.25
8.58,5.67,7.42,5.75,2.48,9.37,-0.04,7.52,-38.48,-35.63,-28.31
5.06,5.56,5.99,5.60,1.77,8.44,-0.01,-1.88,-38.48,-36.59,23.38
4.93,6.01,6.21,6.09,1.41,7.96,0.01,0.00,-38.48,-37.52,10.04
5.00,6.12,6.14,6.39,1.00,8.60,0.00,0.00,-38.74,-38.71,6.65
5.91,6.44,5.54,6.63,-0.11,9.07,0.01,0.63,-38.22,-39.62,-4.66
4.08,7.10,5.21,7.14,-0.18,9.55,0.01,1.25,-38.74,-39.24,-8.53
3.97,7.80,5.37,7.90,-0.29,10.39,0.00,0.63,-38.22,-38.14,-5.04
4.21,7.59,5.50,7.75,-0.20,9.91,-0.01,-1.25,-38.48,-38.63,6.08
6.29,6.82,6.74,6.89,0.84,8.92,0.01,2.51,-38.48,-39.62,-10.61
10.06,7.21,7.55,6.91,1.37,9.36,0.01,1.25,-38.74,-35.89,0.72
7.31,7.51,7.21,7.51,1.27,10.68,0.01,0.00,-38.48,-36.95,6.76
7.48,7.33,6.56,7.23,1.11,12.80,-0.01,-0.00,-38.48,-35.84,4.96
4.65,6.71,6.87,7.05,1.01,10.72,-0.01,-1.25,-38.48,-41.64,11.94
9.39,6.18,7.53,6.45,2.59,10.05,-0.01,-0.63,-38.48,-31.78,17.76
6.35,6.27,7.16,6.46,1.89,9.76,0.01,-0.63,-38.48,-37.86,14.45
10.71,6.21,7.85,6.17,1.94,9.40,0.01,2.51,-38.48,-36.10,-3.44
10.89,6.90,9.76,6.47,3.23,10.85,0.01,0.00,-39.00,-39.35,16.56
4.50,5.34,6.12,5.51,2.16,8.60,-0.02,-2.51,-38.22,-36.21,28.49
7.25,6.40,8.41,6.54,2.80,10.49,0.08,3.13,-38.74,-38.32,-1.83
6.05,6.03,7.55,5.67,2.34,8.93,0.12,1.25,-38.74,-41.02,6.91
8.84,6.20,8.16,6.41,2.24,9.84,0.19,0.63,-38.74,-37.83,9.32
8.01,6.04,7.42,5.99,2.09,9.00,0.23,1.88,-38.48,-37.29,1.32
6.37,6.15,7.38,6.40,2.20,9.81,0.36,5.01,-38.48,-37.39,-16.03
9.87,5.82,8.22,5.73,2.86,9.37,0.41,0.00,-38.48,-36.20,16.96
8.16,5.18,8.83,5.17,4.12,9.58,0.29,-6.27,-38.48,-37.10,47.33
9.41,5.10,9.14,5.10,4.16,9.46,-0.02,-6.27,-38.48,-36.83,47.81
8.64,5.53,8.41,5.55,3.24,9.45,-0.39,-8.15,-38.22,-37.33,50.31
6.86,5.45,8.35,5.59,3.43,9.57,-0.65,-4.39,-38.48,-37.92,39.25
9.22,5.17,9.03,5.17,3.81,9.25,-0.95,-5.01,-38.74,-37.64,43.64
10.01,5.41,9.35,5.26,3.93,9.74,-0.71,-9.40,-38.74,-38.30,53.86
6.15,4.99,8.49,5.11,2.95,9.25,-1.67,-7.52,-38.48,-43.46,48.54
7.51,5.28,8.11,5.47,3.53,9.65,-2.03,-6.27,-38.48,-36.29,45.44
10.33,5.83,8.10,5.11,2.29,9.24,-1.72,-1.88,-38.74,-42.43,24.30
7.95,6.19,7.49,5.50,3.33,10.13,-2.38,-1.25,-38.48,-36.25,24.33
8.27,5.37,8.42,5.19,2.23,9.12,-1.77,-2.51,-38.74,-45.12,27.43
8.87,6.47,7.71,6.01,2.07,9.41,-2.47,1.25,-38.74,-38.88,4.94
7.38,5.91,7.66,5.71,3.24,9.65,-1.85,0.63,-38.48,-35.49,15.17
9.22,5.69,7.92,6.20,3.68,10.02,-2.46,-1.25,-38.74,-29.12,26.23
7.40,6.36,7.34,6.29,1.86,9.80,-1.93,1.88,-38.48,-38.71,-0.13
9.58,7.26,6.27,6.84,-0.46,8.59,-2.16,8.78,-38.48,-40.09,-47.08
8.79,6.58,8.30,6.82,1.51,10.00,-1.30,60.18,-38.74,-41.04,-80.32
4.11,6.10,5.89,6.08,1.20,9.44,-1.50,-47.01,-38.48,-39.84,78.92
7.53,6.36,7.40,6.74,1.88,9.20,-1.08,6.27,-38.74,-35.35,-25.48
6.44,6.63,6.66,6.64,1.20,9.20,-0.56,8.15,-38.74,-38.03,-37.07
6.36,6.75,6.41,6.88,0.89,9.36,0.01,13.16,-38.48,-37.40,-52.69
5.93,6.66,6.31,6.73,0.65,9.48,0.60,11.91,-38.22,-39.74,-49.92
6.33,6.74,6.67,6.64,1.27,9.28,1.18,8.78,-38.48,-38.06,-38.97
5.85,6.47,6.80,6.60,0.94,9.56,1.59,8.78,-38.48,-41.53,-39.36
7.98,6.56,7.14,6.49,2.38,9.53,2.18,65.19,-38.48,-32.49,-81.37
5.90,6.33,6.54,6.48,2.02,9.28,2.41,3.13,-38.74,-33.77,-6.83
10.20,6.57,7.69,5.50,5.21,9.14,2.74,57.67,-38.48,-23.31,-80.11
7.94,5.47,8.04,5.31,2.43,8.77,2.38,12.54,-38.48,-41.50,-49.05
5.74,4.38,8.80,4.24,5.38,9.43,2.75,-0.63,-38.48,-37.50,32.48
9.60,5.18,9.84,4.93,4.10,9.74,2.01,-8.78,-38.74,-41.18,52.89
9.12,4.61,9.91,4.12,4.54,9.26,2.25,-11.91,-38.48,-42.77,60.62
9.36,4.65,9.34,4.78,3.96,9.74,1.28,-5.01,-38.74,-40.46,42.68
9.40,5.44,8.90,5.17,3.97,9.58,1.28,-10.03,-38.48,-37.31,55.63
8.93,5.31,8.90,5.28,3.82,9.62,0.77,-8.15,-38.74,-37.69,51.22
7.82,5.28,8.47,5.26,3.51,9.33,0.49,-3.76,-38.74,-38.27,37.93
7.55,5.54,8.21,5.55,2.99,9.49,0.23,-4.39,-38.48,-39.26,37.85
8.57,5.60,8.80,5.68,3.08,9.37,0.08,-2.51,-38.74,-39.09,30.81
6.95,6.00,7.67,5.98,2.58,9.49,-0.01,0.00,-37.70,-37.85,15.21
7.25,6.05,7.56,6.12,2.43,9.29,-0.01,1.25,-36.92,-36.68,7.19
10.55,6.24,8.48,6.26,2.58,9.33,0.00,-1.25,-35.88,-35.40,22.36
10.53,6.40,8.28,6.62,2.61,9.49,0.01,0.63,-33.02,-32.56,11.83
7.73,6.37,7.13,6.84,2.66,9.45,-0.01,-1.25,-28.34,-28.82,22.51
7.51,6.62,6.64,7.38,2.58,9.49,0.00,0.00,-23.14,-24.28,15.22
6.72,7.13,6.02,7.94,2.58,9.53,0.00,-1.88,-17.68,-19.77,25.10
3.27,7.27,4.22,8.24,2.58,9.57,-0.01,1.25,-11.18,-12.89,7.89
2.56,7.89,3.21,8.76,2.66,9.53,0.01,0.63,-5.20,-5.19,12.04
0.56,8.29,2.27,9.10,2.62,9.57,0.01,0.63,-0.26,-1.88,11.75
1.31,8.91,1.91,9.34,2.58,9.45,-0.01,-0.63,4.16,2.60,18.76
-0.36,9.21,1.13,9.53,2.58,9.49,0.00,-0.63,7.28,5.33,18.69
1.24,9.47,0.83,9.63,2.62,9.53,-0.01,0.00,10.66,11.34,15.39
-1.77,9.51,-0.11,9.66,2.62,9.53,-0.01,-1.88,13.78,12.36,25.28
-0.63,9.69,0.12,9.83,2.89,9.49,-0.03,-0.63,15.60,14.66,20.33
0.66,9.94,0.40,9.95,3.08,9.49,-0.09,-2.51,16.64,16.27,30.50
-0.55,9.95,0.09,10.01,3.47,9.45,-0.23,-3.76,18.46,18.26,37.40
-0.63,9.98,-0.02,10.04,4.80,9.26,-0.48,-6.90,19.50,26.24,51.63
-0.59,9.87,0.04,10.01,3.70,9.45,-0.80,-6.27,20.80,19.79,46.51
1.80,10.19,0.68,10.29,3.58,9.77,-1.12,-6.90,21.58,18.67,47.00
-0.79,9.83,-0.73,9.79,2.71,9.25,-0.88,51.40,22.88,20.51,-79.25
-0.29,10.33,-0.45,10.84,2.66,9.33,-1.77,-65.19,24.70,18.53,82.17
-0.40,10.25,-2.13,9.85,3.54,9.13,-1.92,-1.88,26.00,37.15,30.71
-2.41,9.72,-1.91,9.63,3.13,9.13,-1.42,-1.25,25.74,29.10,25.66
-2.35,9.76,-1.52,9.75,3.08,9.33,-2.23,-2.51,24.96,25.38,30.93
-2.26,9.57,-1.02,9.75,2.68,9.33,-1.59,58.92,23.40,19.31,-80.58
