acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
2.57,0.13,9.93,-0.25,0.61,-4.62,9.85,-0.99,8.15,1.04,147.07
2.78,-0.23,9.43,-0.25,0.61,-2.67,9.85,-0.61,2.51,2.08,159.34
3.08,0.44,10.31,-0.25,0.61,1.18,10.79,-0.46,-6.27,3.64,176.68
-3.05,-1.12,10.61,-0.25,0.61,0.65,9.84,-0.86,-11.28,3.64,-174.88
2.32,-0.58,10.47,-0.25,0.61,-6.82,6.92,-0.98,-6.90,4.68,133.01
-3.08,-0.62,9.16,-0.25,0.61,0.54,4.91,-2.26,-21.94,3.12,-176.20
-3.01,0.48,9.71,-0.25,0.61,3.79,11.37,-2.07,5.64,2.86,-172.20
3.14,0.09,9.74,-0.25,0.61,1.56,11.66,-2.18,-3.13,2.60,179.93
2.88,0.10,8.96,-0.25,0.61,-1.24,10.78,-1.37,0.00,2.86,164.83
-3.10,-0.07,9.47,-0.25,0.61,1.66,10.44,-1.96,-2.51,3.90,-177.69
-2.26,-0.43,8.64,-0.25,0.61,17.92,12.62,-1.67,50.15,4.68,-129.58
-2.68,-0.55,11.14,-0.25,0.61,5.65,10.21,-2.83,-10.03,4.68,-153.41
-3.01,-0.26,11.71,-0.25,0.61,2.52,12.35,-2.84,-6.90,3.90,-172.44
-2.30,-1.77,10.26,-0.25,0.61,14.46,15.85,-2.61,6.90,3.12,-131.62
2.76,-0.75,11.25,-0.25,0.61,-4.02,10.57,-3.10,0.00,2.60,158.08
-2.62,-2.95,10.41,-0.25,0.61,2.63,9.29,-2.10,2.51,1.82,-150.21
2.63,-2.27,11.10,-0.25,0.61,-7.52,9.59,-2.22,10.03,3.12,150.54
2.20,0.06,10.60,-0.25,0.61,-12.33,11.41,-2.16,-63.94,3.64,126.12
-3.01,-1.27,10.83,-0.25,0.61,1.07,11.71,-2.50,-8.78,3.38,-172.41
-2.43,-1.26,8.59,-0.25,0.61,8.36,10.77,-2.41,-53.91,2.86,-139.10
2.36,-0.03,10.63,-0.25,0.61,-8.80,10.92,-1.66,64.57,1.56,135.08
2.68,-1.46,9.14,-0.25,0.61,-4.17,7.00,-1.89,5.64,1.04,153.68
2.91,-0.63,9.31,-0.25,0.61,-1.97,10.31,-1.33,13.16,1.04,166.80
3.10,-1.65,10.22,-0.25,0.61,-1.23,9.44,-0.34,63.94,1.30,177.80
3.13,-1.16,9.71,-0.25,0.61,-0.36,8.84,-0.78,-1.88,1.30,179.48
2.99,-1.12,9.45,-0.25,0.61,-1.71,9.47,-0.75,1.88,1.30,171.34
-3.13,-0.73,9.08,-0.25,0.61,0.38,10.19,-0.64,4.39,0.52,-179.51
3.08,-1.92,9.54,-0.25,0.61,-1.83,9.31,-0.47,4.39,0.00,176.65
-3.12,-1.12,10.01,-0.25,0.61,-0.01,9.83,-0.08,-1.25,-0.26,-178.60
3.06,-0.10,9.85,-0.25,0.61,0.21,9.87,-0.01,-0.63,-0.52,175.06
3.05,-0.39,9.69,-0.25,0.61,-0.17,9.91,0.01,1.88,-0.52,174.96
3.01,-0.25,9.84,-0.25,0.61,-0.47,9.83,-0.01,0.00,-0.78,172.19
3.06,-0.29,9.92,-0.25,0.61,0.06,9.87,0.00,-0.63,-1.82,175.60
-3.13,0.25,10.75,-0.25,0.61,1.62,11.04,0.14,3.13,-2.08,-179.52
2.79,-0.03,10.74,-0.25,0.61,-2.31,9.07,0.41,5.01,-1.82,159.73
2.87,-0.83,10.28,-0.25,0.61,-2.30,8.61,0.60,1.25,-1.04,164.34
2.96,0.26,9.85,-0.25,0.61,-0.27,10.25,0.60,-1.25,-1.04,169.64
3.13,-0.25,9.81,-0.25,0.61,0.83,10.72,0.52,-3.76,-1.30,179.40
-3.14,-0.36,10.47,-0.25,0.61,0.76,10.52,-0.07,2.51,-2.08,-179.78
2.93,-0.18,9.99,-0.25,0.61,-1.07,8.86,0.66,1.25,-2.34,167.62
3.11,-0.83,9.20,-0.25,0.61,-0.13,9.46,0.80,1.25,-2.60,178.44
-2.97,-0.48,9.69,-0.25,0.61,2.31,9.65,0.93,2.51,-2.60,-169.98
2.93,0.31,12.88,-0.25,0.61,-1.03,10.67,1.23,4.39,-2.60,167.87
2.59,-0.28,9.58,-0.25,0.61,-4.28,8.63,1.45,58.92,-2.08,148.64
2.88,0.10,8.62,-0.25,0.61,-1.08,10.52,1.38,-3.76,-2.60,165.02
3.04,-0.51,9.24,-0.25,0.61,-0.47,10.20,1.34,1.25,-3.12,173.97
2.72,0.12,9.74,-0.25,0.61,-3.34,11.49,0.93,2.51,-4.68,155.88
2.20,1.32,8.50,-0.25,0.61,-7.53,10.99,1.97,10.66,-3.38,125.91
2.89,-0.11,11.34,-0.25,0.61,-1.97,11.67,1.84,-6.90,-2.34,165.35
-2.67,-0.92,9.60,-0.25,0.61,4.81,9.34,2.18,-8.78,-2.86,-152.76
2.25,-0.09,10.59,-0.25,0.61,-9.75,9.69,1.49,0.63,-3.38,129.13
2.74,-0.90,10.13,-0.25,0.61,-4.16,9.89,2.14,1.88,-5.20,157.03
2.33,1.14,5.96,-0.25,0.61,-3.95,12.57,1.96,6.27,-4.94,133.60
0.89,8.33,5.22,-0.25,0.61,-5.22,3.37,2.58,15.04,-4.68,50.75
2.63,0.56,10.05,-0.25,0.61,-3.23,9.57,3.28,3.13,-3.90,150.64
-2.85,0.09,10.45,-0.25,0.61,4.23,9.69,3.50,65.82,0.52,-163.43
-2.47,-1.02,10.09,-0.25,0.61,8.92,11.57,1.51,-45.13,1.30,-141.65
-3.12,1.74,9.36,-0.25,0.61,3.73,9.30,0.61,-15.67,-1.30,-178.63
-3.04,0.37,9.15,-0.25,0.61,3.25,10.89,0.06,-0.63,-5.20,-174.01
2.80,0.46,11.47,-0.25,0.61,-2.36,12.00,0.77,18.81,-7.28,160.36
2.11,1.31,11.41,-0.25,0.61,-9.63,9.47,1.88,33.22,-6.24,120.85
-2.58,0.67,8.37,-0.25,0.61,11.08,10.41,3.53,9.40,-3.12,-147.76
-2.35,1.26,12.19,-0.25,0.61,18.85,11.88,3.43,52.03,0.26,-134.61
-2.84,0.21,9.03,-0.25,0.61,5.63,11.07,1.74,-34.48,2.08,-162.51
-2.83,0.63,9.53,-0.25,0.61,5.59,9.62,0.43,-28.84,0.26,-161.90
2.82,1.19,10.51,-0.25,0.61,-0.74,10.51,-0.06,0.63,-1.82,161.65
2.81,0.96,10.92,-0.25,0.61,-1.01,8.78,0.23,10.03,-2.86,161.17
2.61,0.68,9.49,-0.25,0.61,-2.97,9.06,0.59,1.25,-2.60,149.40
2.87,0.44,9.82,-0.25,0.61,-1.07,11.25,0.98,4.39,-0.52,164.35
-2.98,-0.09,10.52,-0.25,0.61,2.48,9.37,0.26,-64.57,0.78,-170.91
3.00,0.47,10.16,-0.25,0.61,0.33,11.00,0.09,-15.04,1.04,171.75
2.84,0.48,10.31,-0.25,0.61,-1.32,10.02,-0.11,0.63,1.04,162.64
-3.04,-0.40,9.62,-0.25,0.61,1.75,10.16,0.01,1.88,1.30,-174.31
-3.03,-0.24,9.62,-0.25,0.61,2.10,10.39,0.00,0.00,2.34,-173.80
-2.78,-0.70,10.17,-0.25,0.61,3.75,9.06,-0.28,-11.28,2.34,-159.17
2.91,-0.51,9.35,-0.25,0.61,-1.85,10.42,-0.06,-3.76,1.56,166.61
2.97,0.30,9.07,-0.25,0.61,0.02,8.70,-0.70,6.90,1.04,170.03
2.47,0.35,10.38,-0.25,0.61,-5.51,9.75,-0.45,4.39,1.30,141.63
-2.90,-1.47,9.33,-0.25,0.61,1.80,11.00,-0.31,1.25,2.60,-166.32
3.09,-0.61,9.31,-0.25,0.61,-0.09,8.95,-0.48,-6.27,3.12,176.95
-2.92,0.13,9.85,-0.25,0.61,4.40,11.82,-0.88,-10.66,2.86,-167.47
2.88,-0.39,8.46,-0.25,0.61,-2.11,11.69,-0.80,52.66,2.34,164.86
-3.08,-0.54,9.01,-0.25,0.61,1.23,10.69,-1.39,-0.63,0.52,-176.66
2.92,-0.06,11.12,-0.25,0.61,-1.48,11.55,-1.11,12.54,1.30,167.16
2.81,-0.17,9.96,-0.25,0.61,-2.27,9.46,-0.55,4.39,3.38,160.89
3.02,-0.07,10.85,-0.25,0.61,-0.19,8.51,-0.83,-15.67,4.68,173.10
1.81,-0.88,7.92,-0.25,0.61,-13.18,3.31,-1.01,-18.81,4.94,103.61
-2.48,-0.42,7.67,-0.25,0.61,11.04,11.82,-2.46,-11.91,3.90,-142.23
-2.53,-0.44,8.35,-0.25,0.61,7.13,8.61,-2.33,4.39,2.34,-144.88
2.71,0.22,10.60,-0.25,0.61,-2.18,7.24,-2.36,10.66,2.60,155.50
2.87,-0.23,9.88,-0.25,0.61,-1.98,10.52,-1.44,3.13,2.60,164.17
-2.38,-0.40,9.28,-0.25,0.61,14.51,13.20,-2.04,0.00,3.12,-136.56
-2.42,-0.13,9.10,-0.25,0.61,9.97,9.08,-1.54,-6.90,3.64,-138.88
-2.93,-0.60,10.92,-0.25,0.61,2.64,10.56,-2.43,-6.90,5.20,-168.07
-2.39,-1.35,10.45,-0.25,0.61,6.61,7.90,-2.34,-16.93,3.90,-137.05
2.20,-0.34,10.14,-0.25,0.61,-9.99,8.43,-2.61,6.90,1.82,125.96
2.91,-0.95,9.42,-0.25,0.61,-2.03,8.49,-2.58,12.54,1.56,166.77
-2.82,-0.90,9.53,-0.25,0.61,3.42,10.31,-1.35,7.52,1.30,-161.84
-2.78,-0.46,10.85,-0.25,0.61,4.63,10.55,-1.55,5.01,2.34,-159.37
-2.65,-0.50,10.47,-0.25,0.61,6.37,10.46,-1.22,3.13,3.38,-151.59
3.05,-0.38,11.89,-0.25,0.61,-0.42,10.93,-1.03,-9.40,3.64,174.55
2.80,-0.71,10.39,-0.25,0.61,-3.34,10.25,-2.00,-11.28,2.86,160.48
3.12,-0.18,10.18,-0.25,0.61,0.66,8.79,-1.60,59.55,1.56,178.98
3.00,-1.29,9.03,-0.25,0.61,-2.31,11.91,-1.79,-48.27,1.30,172.09
3.13,-1.36,10.27,-0.25,0.61,-0.72,10.24,-1.20,12.54,0.78,179.07
3.11,-1.04,9.41,-0.25,0.61,-0.42,9.79,-0.73,6.27,2.34,178.46
-2.80,-1.24,9.56,-0.25,0.61,2.86,9.17,-0.16,49.52,2.60,-160.24
-2.96,-1.70,9.66,-0.25,0.61,0.73,9.64,-1.05,-61.43,1.82,-169.70
3.07,-0.40,9.50,-0.25,0.61,-0.02,9.78,-1.14,2.51,-0.26,175.79
3.00,-1.57,9.74,-0.25,0.61,-2.31,9.74,-0.54,13.79,-1.04,171.62
-3.12,-0.52,9.54,-0.25,0.61,0.72,9.56,0.06,7.52,-1.56,-178.86
-2.80,-0.50,9.46,-0.25,0.61,4.10,9.82,0.07,-2.51,-2.08,-160.69
2.87,1.00,10.51,-0.25,0.61,-0.44,9.39,0.14,7.52,-2.86,164.24
2.67,0.06,9.89,-0.25,0.61,-3.57,10.05,0.46,6.90,-2.60,153.11
-2.89,-0.52,9.61,-0.25,0.61,3.24,10.16,0.83,1.88,-1.82,-165.48
3.03,-0.01,10.97,-0.25,0.61,-0.05,8.68,0.43,-57.67,-0.52,173.73
3.00,-0.55,9.87,-0.25,0.61,-0.83,8.95,0.74,-9.40,0.00,171.93
2.85,-0.44,9.58,-0.25,0.61,-1.91,8.53,0.21,-15.04,-0.78,163.57
3.14,-0.18,9.88,-0.25,0.61,0.93,10.12,0.00,0.63,-2.86,179.71
2.97,-0.34,11.00,-0.25,0.61,-1.21,11.19,0.33,10.03,-4.16,170.01
2.85,-0.14,9.62,-0.25,0.61,-1.46,7.77,0.98,12.54,-4.16,163.33
-3.03,0.11,9.77,-0.25,0.61,2.42,9.54,1.76,10.03,-3.38,-173.57
-2.95,0.24,9.37,-0.25,0.61,3.64,9.79,2.06,56.42,-3.12,-168.84
-2.66,0.21,9.63,-0.25,0.61,9.09,12.44,2.09,0.63,-1.30,-152.55
-3.01,-1.00,11.17,-0.25,0.61,1.26,10.01,1.28,-3.76,-0.78,-172.33
-2.93,-0.82,9.08,-0.25,0.61,2.35,10.08,1.18,-10.66,-2.60,-167.74
2.90,-0.05,10.14,-0.25,0.61,-1.16,8.70,1.00,1.25,-4.94,166.16
-3.02,0.71,12.48,-0.25,0.61,3.48,12.24,1.10,22.57,-6.50,-173.18
1.26,2.57,14.72,-0.25,0.61,-0.38,-0.02,2.81,25.70,-5.98,71.99
1.76,1.56,10.93,-0.25,0.61,-20.97,10.67,3.64,62.06,-3.12,101.05
1.74,-1.06,9.83,-0.25,0.61,-18.81,2.96,2.86,-13.16,1.04,99.98
-2.50,-0.47,9.95,-0.25,0.61,8.40,10.04,1.96,-45.13,1.56,-143.47
-3.02,-0.10,8.95,-0.25,0.61,2.34,9.28,0.35,44.51,-1.82,-172.86
2.64,0.94,9.98,-0.25,0.61,-2.76,10.14,0.11,3.76,-5.72,151.26
2.44,2.11,10.01,-0.25,0.61,-4.10,12.05,1.14,nan,-7.28,139.91
-2.82,1.23,15.44,-0.25,0.61,6.17,11.75,2.73,30.09,-6.24,-161.55
-2.85,0.11,8.58,-0.25,0.61,6.11,12.49,3.58,54.54,-2.60,-163.18
-2.55,1.39,10.63,-0.25,0.61,11.55,9.90,2.98,-5.01,0.26,-146.02
-2.93,0.56,7.81,-0.25,0.61,4.41,8.54,1.47,-85.88,1.56,-167.61
-3.08,1.02,9.35,-0.25,0.61,3.27,9.74,0.61,27.58,-0.26,-176.66
2.90,1.11,10.62,-0.25,0.61,-0.00,9.67,-0.04,0.63,-2.34,166.36
2.62,1.30,11.33,-0.25,0.61,-2.81,9.82,0.37,6.90,-2.86,150.30
2.89,1.04,10.77,-0.25,0.61,-0.27,10.68,0.81,10.03,-3.12,165.55
3.10,-0.19,11.34,-0.25,0.61,0.48,11.46,1.23,12.54,-0.26,177.80
-2.96,0.32,9.93,-0.25,0.61,3.40,9.62,0.91,-13.79,1.82,-169.71
-2.97,-1.13,9.82,-0.25,0.61,1.36,9.52,0.09,-17.55,1.56,-170.27
3.01,-0.34,9.61,-0.25,0.61,-0.44,9.23,-0.34,5.01,1.04,172.74
2.92,0.03,8.36,-0.25,0.61,-0.66,9.87,-0.31,-1.88,0.52,167.37
3.09,-0.43,9.76,-0.25,0.61,0.15,9.51,-0.01,-0.63,1.04,177.19
3.08,-0.29,9.99,-0.25,0.61,0.20,9.31,-0.05,-2.51,1.30,176.53
-2.86,-0.28,9.92,-0.25,0.61,3.45,8.95,-0.13,4.39,1.56,-163.69
3.03,-0.39,9.73,-0.25,0.61,-0.45,9.91,-0.20,-1.25,1.82,173.33
2.87,-0.13,9.29,-0.25,0.61,-1.67,10.50,-0.37,-5.01,1.56,164.52
-2.92,-0.51,9.76,-0.25,0.61,2.36,8.49,-0.51,-0.63,1.30,-167.58
3.04,-0.59,10.28,-0.25,0.61,-0.60,9.82,-0.43,-3.76,1.56,174.14
2.93,0.09,10.11,-0.25,0.61,-0.83,9.40,-0.26,6.90,2.60,167.62
3.05,-0.24,9.92,-0.25,0.61,-0.02,9.87,-0.41,-1.88,2.86,174.83
3.06,-0.48,10.02,-0.25,0.61,-0.22,9.43,-0.85,-14.42,2.86,175.37
-3.03,-0.00,9.17,-0.25,0.61,2.50,10.10,-0.63,-3.13,1.82,-173.66
-2.89,-0.60,10.10,-0.25,0.61,3.01,9.85,-1.34,0.63,1.30,-165.36
2.94,0.55,10.49,-0.25,0.61,-0.23,9.87,-1.08,3.13,1.30,168.55
-2.82,-0.44,10.06,-0.25,0.61,4.07,10.06,-0.94,-3.13,2.34,-161.47
-2.97,-0.43,10.88,-0.25,0.61,3.00,12.76,-0.48,-3.76,2.86,-170.00
3.14,-1.38,10.11,-0.25,0.61,-0.58,9.56,-1.26,-3.13,2.08,179.84
-3.02,-0.12,9.17,-0.25,0.61,2.02,8.42,-1.08,9.40,3.64,-173.10
3.01,-0.21,10.44,-0.25,0.61,-0.52,11.09,-1.16,-8.15,4.68,172.34
-2.55,-0.05,8.88,-0.25,0.61,8.95,10.21,-1.49,-17.55,4.68,-146.19
-2.32,-0.39,8.38,-0.25,0.61,8.95,7.00,-2.72,-8.78,3.38,-132.96
2.26,0.31,9.03,-0.25,0.61,-6.77,7.98,-2.24,1.88,2.34,129.40
2.19,0.08,9.96,-0.25,0.61,-8.55,7.94,-1.91,62.06,1.82,125.48
-2.92,-0.34,11.30,-0.25,0.61,2.78,9.32,-2.09,-48.27,2.60,-167.09
-2.94,-0.50,9.69,-0.25,0.61,1.83,6.83,-1.63,11.28,4.94,-168.22
2.44,-0.16,10.30,-0.25,0.61,-5.70,8.20,-1.57,-15.04,5.98,139.82
-2.50,0.06,10.90,-0.25,0.61,13.69,14.56,-3.22,-23.19,5.46,-143.25
2.51,-0.49,8.49,-0.25,0.61,-3.30,5.26,-3.15,-5.01,5.98,144.03
3.03,-5.21,13.13,-0.25,0.61,-8.11,15.35,-3.58,-9.40,5.20,173.62
-2.46,-0.20,12.38,-0.25,0.61,13.46,14.36,-4.05,-10.66,2.60,-140.90
-2.60,-1.36,12.39,-0.25,0.61,9.58,17.77,-3.42,28.21,0.78,-149.18
2.74,-0.99,9.97,-0.25,0.61,-4.01,9.33,-1.82,88.39,-0.26,157.22
-3.13,-2.28,8.53,-0.25,0.61,-2.34,11.35,-1.30,19.43,0.78,-179.46
-2.95,-2.16,9.91,-0.25,0.61,0.32,10.24,-0.73,7.52,2.08,-169.02
-3.10,-2.52,9.61,-0.25,0.61,-1.68,9.82,-0.71,-6.90,1.56,-177.51
-3.01,-0.62,9.31,-0.25,0.61,1.66,9.67,-0.85,1.88,0.00,-172.73
-3.07,-1.63,9.74,-0.25,0.61,-0.26,10.39,-0.46,10.03,-1.04,-176.08
2.70,1.07,10.21,-0.25,0.61,-1.88,9.34,0.03,11.28,-0.78,154.62
3.09,-0.36,9.91,-0.25,0.61,0.18,10.07,0.01,-2.51,-1.30,176.83
2.86,-0.25,10.14,-0.25,0.61,-1.95,9.70,0.09,2.51,-1.56,163.78
3.00,-0.51,10.25,-0.25,0.61,-0.87,9.92,0.24,3.76,-1.04,172.05
-3.04,-0.41,10.59,-0.25,0.61,1.66,9.92,0.29,0.63,-1.30,-174.00
2.95,-0.14,10.63,-0.25,0.61,-1.01,10.20,0.26,0.63,-1.82,168.98
-2.91,-0.48,10.21,-0.25,0.61,2.90,9.85,0.36,1.25,-1.82,-166.82
2.04,-0.25,9.32,-0.25,0.61,-11.56,7.26,0.55,-1.25,-2.08,116.68
