acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
6.68,8.17,5.25,8.47,-0.15,9.95,0.01,-0.63,-29.64,-29.69,2.75
5.31,8.22,4.56,8.74,-0.11,9.87,-0.01,0.00,-24.70,-26.28,-0.66
2.32,8.44,3.19,9.02,-0.07,9.91,0.01,0.00,-19.76,-21.26,-0.43
1.85,8.81,2.27,8.69,-0.11,9.87,0.00,0.63,-15.60,-16.32,-4.28
0.97,9.20,1.44,9.43,-0.53,9.83,-0.02,-1.25,-11.44,-12.68,4.21
0.75,9.49,0.22,9.76,-1.46,9.86,0.05,4.39,-7.80,-8.59,-30.66
2.42,9.46,-0.03,9.70,-1.65,9.86,0.39,6.90,-3.90,-4.03,-40.92
-0.13,8.84,-0.84,9.56,-1.16,10.03,0.26,10.03,1.82,-0.16,-48.13
-10.69,8.26,-3.87,8.59,-0.54,9.71,1.13,1.25,7.80,5.57,-10.46
-5.73,8.97,-3.25,8.79,-0.26,9.75,1.37,3.76,12.22,13.44,-22.40
-3.84,8.34,-2.68,9.45,2.12,9.93,1.41,-1.88,15.86,24.91,21.93
-5.28,9.62,-2.77,9.41,1.03,9.88,0.86,1.88,17.42,17.11,-4.92
-5.69,9.83,-1.82,10.08,2.93,9.85,0.91,-11.28,16.64,18.74,55.28
-4.66,9.22,-2.00,9.59,1.63,9.92,0.11,-18.18,14.30,15.26,63.39
-2.30,9.12,-0.49,9.73,1.62,10.00,-0.49,-13.16,9.36,8.17,55.92
-0.17,8.91,-0.28,9.55,0.54,9.80,-1.17,-15.04,3.90,5.04,57.85
-0.43,8.27,0.27,9.20,-0.34,10.03,-0.78,1.25,-2.08,-5.11,-9.03
4.53,9.09,2.74,10.38,0.29,10.24,-1.35,0.00,-7.54,-9.19,1.60
4.29,9.69,1.83,9.55,-0.88,9.55,-1.18,5.64,-10.92,-10.73,-34.33
2.59,10.09,1.25,9.95,-1.24,9.99,-0.89,6.90,-13.26,-11.47,-39.18
4.31,10.25,1.38,10.13,-2.19,9.86,-0.43,9.40,-14.30,-14.17,-49.62
3.67,10.12,1.34,10.10,-2.04,9.90,0.13,10.03,-12.74,-14.32,-50.63
2.64,9.69,0.64,9.96,-1.58,9.70,0.71,8.15,-9.62,-8.65,-45.08
1.54,9.10,0.44,9.86,-2.78,10.69,1.13,8.15,-5.72,-14.69,-45.61
0.06,9.29,0.19,9.89,-1.78,9.66,1.41,4.39,-0.78,-11.78,-32.57
-0.15,9.39,0.08,9.38,3.35,10.17,0.97,3.13,4.68,17.21,1.24
0.36,8.78,-0.26,10.06,1.30,10.08,1.55,-3.13,9.36,9.99,23.73
-7.47,8.82,-3.34,9.17,1.39,9.56,1.48,1.25,14.56,19.29,0.84
-4.83,9.33,-2.65,9.71,0.86,9.96,0.61,-65.82,16.64,15.57,81.51
-4.44,9.90,-1.94,9.59,2.39,10.09,0.65,-15.04,17.94,19.45,59.95
-4.43,9.78,-2.43,9.65,1.09,9.92,0.05,-10.03,16.38,16.23,48.26
-4.32,9.49,-1.64,9.75,1.89,10.04,-0.56,-14.42,14.04,14.38,58.37
-2.53,8.86,-1.32,9.66,1.36,10.24,-0.73,-14.42,9.36,12.57,57.01
-1.07,8.44,-0.24,9.36,0.47,9.88,-1.86,-7.52,3.64,2.30,38.99
-0.09,8.88,-0.40,9.73,0.33,9.96,-1.84,3.13,-1.82,4.84,-15.73
-0.47,8.72,0.63,9.33,-0.66,10.19,-1.30,-4.39,-7.54,-9.90,20.08
6.87,8.99,2.54,9.82,-1.47,9.91,-1.79,6.90,-14.56,-13.67,-40.19
4.95,9.74,2.30,9.91,-1.69,9.90,-1.41,5.64,-17.94,-17.17,-36.51
4.78,9.62,2.65,9.70,-1.81,9.94,-0.38,10.66,-21.06,-21.16,-51.43
4.04,9.76,2.54,9.62,-1.81,9.78,-0.42,8.78,-22.62,-22.20,-47.25
5.83,9.57,2.48,9.40,-0.98,9.83,0.06,9.40,-21.58,-13.22,-46.58
5.44,9.63,3.37,9.70,-0.92,10.07,0.29,5.01,-20.54,-20.16,-30.51
4.93,9.59,2.97,9.68,-0.92,9.99,-0.05,-52.03,-17.68,-18.30,78.94
4.56,9.17,2.34,9.66,-0.89,9.99,0.74,61.43,-14.04,-13.83,-80.90
2.65,9.01,1.59,9.40,-0.55,9.99,0.88,1.88,-8.84,-10.28,-13.68
0.80,8.37,0.53,9.32,-0.85,9.51,1.03,1.88,-3.12,-7.68,-16.02
-1.08,8.67,-0.67,9.57,-0.33,9.63,1.07,2.51,3.12,1.04,-16.43
-4.01,8.56,-1.82,9.67,0.68,10.04,0.60,5.64,8.32,9.54,-26.29
-3.70,9.35,-1.88,9.59,0.62,9.88,1.10,-6.27,11.70,10.65,34.90
-5.92,9.42,-2.42,9.58,0.95,10.56,0.92,-4.39,14.56,11.76,26.80
-5.05,9.62,-1.83,9.89,1.90,9.88,0.49,-8.15,14.82,14.48,45.47
-3.81,9.65,-1.97,9.60,1.12,10.00,-0.04,-10.66,12.22,14.06,49.66
-2.27,9.39,-1.05,9.67,1.11,10.00,-0.46,-9.40,8.58,9.83,46.45
-1.04,9.08,-0.37,9.58,0.65,9.96,-0.84,-6.90,4.68,4.46,37.17
-0.70,9.09,-0.02,9.56,0.20,9.67,-1.14,-4.39,-0.26,-0.22,25.37
1.05,8.90,0.85,9.67,0.15,9.83,-0.73,-3.13,-4.94,-3.52,18.49
1.96,8.89,1.28,9.76,-1.20,9.91,-1.39,1.25,-9.88,-12.74,-13.94
2.95,9.39,1.83,9.81,0.00,9.99,-1.23,3.76,-14.30,-8.07,-20.62
2.61,9.42,1.88,9.78,-2.06,9.82,-0.98,5.01,-17.68,-21.11,-35.78
3.02,9.54,2.26,9.68,-1.46,9.82,-0.52,9.40,-21.06,-19.92,-47.87
3.71,9.40,3.10,9.55,-1.11,9.99,-0.17,6.27,-23.14,-22.99,-36.47
4.12,9.05,3.70,9.11,-0.46,9.91,0.02,1.25,-25.48,-23.82,-9.82
4.79,8.80,4.19,8.81,-0.19,9.95,0.13,0.63,-26.52,-25.30,-4.68
3.31,8.62,4.04,8.69,0.01,9.95,0.14,-1.25,-27.56,-26.28,7.22
4.06,8.56,4.76,8.61,0.00,9.87,0.08,-1.25,-29.12,-30.20,7.24
3.75,8.44,4.41,8.55,-0.19,9.91,0.01,-1.25,-31.20,-29.51,6.13
6.00,8.27,5.21,8.28,-0.15,9.87,0.00,0.00,-33.54,-31.56,-0.88
5.78,8.08,5.51,8.15,-0.16,9.95,0.01,0.63,-35.36,-34.39,-4.50
6.17,8.05,5.85,8.05,-0.11,9.87,0.00,-1.25,-36.66,-36.11,6.58
6.65,7.91,5.91,7.94,-0.11,9.95,0.01,1.88,-37.70,-35.95,-11.32
7.99,7.95,6.47,7.96,-0.16,9.87,-0.01,-0.63,-38.22,-37.45,2.74
4.13,7.89,5.22,7.88,-0.20,9.87,0.01,1.25,-37.96,-36.68,-8.35
7.30,7.93,6.27,7.95,-0.15,9.87,0.00,-0.63,-37.96,-37.38,2.77
5.00,7.87,5.67,7.94,-0.11,9.87,-0.01,-0.63,-38.22,-37.22,3.01
5.49,7.88,5.76,7.94,-0.07,9.83,0.00,0.00,-38.22,-36.78,-0.43
6.46,7.94,6.00,7.94,-0.08,9.87,-0.01,-0.63,-38.22,-36.69,3.18
6.09,9.36,6.72,9.62,-1.06,13.23,0.00,-0.63,-37.96,-40.18,-1.90
5.20,8.36,6.25,8.74,-0.38,10.95,0.01,0.00,-37.96,-38.77,-1.98
3.91,9.71,4.11,9.77,-2.78,10.22,0.18,4.39,-37.96,-38.36,-35.05
2.02,9.60,3.04,9.65,-3.73,9.89,1.05,18.18,-37.96,-40.17,-65.71
2.72,10.47,3.86,10.35,-3.02,10.18,2.01,17.55,-37.96,-39.08,-63.69
6.98,8.26,4.63,7.64,-2.40,9.95,2.28,7.52,-37.96,-40.43,-44.92
7.64,8.43,7.41,8.63,-0.70,9.43,2.55,-10.03,-38.22,-44.35,44.69
8.24,8.32,6.71,8.64,-2.18,10.24,1.69,-3.76,-37.96,-47.06,8.78
4.41,7.89,4.96,8.28,-1.29,10.34,1.83,-10.66,-37.70,-38.60,42.18
2.86,7.48,3.42,7.64,-1.73,8.62,0.90,-3.76,-37.70,-36.60,13.25
3.49,7.50,4.48,7.48,-1.02,9.23,1.15,-9.40,-38.22,-39.29,42.27
2.68,7.90,4.45,7.99,-0.87,9.55,0.87,-5.01,-37.96,-37.65,23.49
5.42,8.59,5.16,8.54,-1.13,10.03,0.44,-9.40,-37.96,-37.17,39.51
4.62,8.13,5.18,8.21,-0.55,9.91,0.05,-5.01,-37.70,-36.36,24.23
5.57,8.51,5.27,8.60,-0.99,10.19,0.00,0.63,-37.70,-36.41,-9.01
5.73,7.93,5.49,8.04,-0.51,9.46,0.37,12.54,-37.70,-36.82,-54.03
6.41,8.67,5.56,9.36,-2.69,10.15,0.90,3.13,-38.22,-43.48,-29.85
1.18,8.46,3.16,8.54,-2.30,9.62,0.13,-61.43,-37.70,-37.88,80.76
5.37,9.45,4.32,9.48,-2.87,9.98,0.45,0.63,-37.96,-38.53,-19.31
1.59,10.04,2.93,9.87,-4.71,10.56,0.31,-0.63,-37.70,-43.26,-21.13
1.27,9.88,2.62,10.07,-4.59,9.16,0.48,3.13,-37.44,-43.69,-40.14
2.35,10.62,1.60,10.00,-5.04,8.76,0.74,3.76,-37.70,-37.57,-45.12
1.77,10.93,1.76,10.75,-4.63,9.92,1.31,13.16,-37.44,-34.33,-60.85
1.93,9.37,2.53,9.81,-4.55,9.21,1.29,11.28,-37.44,-41.74,-59.81
2.85,10.13,2.11,10.02,-3.15,8.74,2.06,6.27,-37.96,-30.25,-47.15
2.26,10.31,1.47,9.68,-4.64,9.38,1.85,10.03,-37.70,-33.39,-57.39
2.92,9.69,2.70,9.97,-3.01,9.47,2.66,-1.88,-37.96,-32.21,-6.78
2.32,10.23,3.68,10.65,0.33,9.96,2.41,3.76,-37.70,-19.28,-18.99
1.81,9.67,3.11,9.81,-0.41,8.72,2.45,-56.42,-37.70,-22.74,81.15
4.11,9.42,2.87,8.33,-1.88,8.26,3.07,-8.78,-37.70,-29.70,39.86
5.30,8.85,5.05,8.95,-0.87,9.63,2.40,-8.15,-37.70,-34.03,37.09
3.11,8.09,4.52,8.23,-3.53,9.65,2.52,-10.66,-37.96,-51.44,36.45
4.15,7.78,4.49,8.04,0.78,8.57,1.45,-8.15,-37.70,-24.39,46.16
5.94,8.60,4.55,8.63,-2.03,9.34,1.46,-10.03,-37.96,-37.26,40.57
3.38,8.88,3.40,8.81,-2.76,9.14,0.96,-8.78,-37.96,-38.01,33.36
2.38,9.23,3.10,9.28,-2.88,9.58,0.66,-5.01,-37.96,-36.65,12.58
4.32,8.49,4.14,8.47,-2.03,9.06,-0.06,-3.76,-37.70,-38.30,10.83
5.05,7.87,4.70,7.82,-0.87,8.99,0.08,-12.54,-37.96,-35.90,52.39
4.17,8.08,4.48,7.96,-1.18,9.15,-0.18,-16.93,-37.96,-37.46,59.86
5.02,8.28,5.07,8.10,-1.10,9.83,-1.70,-18.81,-37.70,-38.74,60.97
6.36,7.31,5.49,7.74,0.60,8.56,-2.63,-18.18,-37.96,-29.14,65.50
4.39,8.50,5.59,7.93,-1.38,9.34,-2.72,-19.43,-37.96,-46.43,62.63
6.86,8.66,5.37,7.43,-2.62,7.84,-3.65,-10.66,-38.22,-53.11,45.71
2.83,6.96,4.29,8.04,-1.71,8.85,-4.48,-20.06,-37.96,-40.70,64.25
5.32,7.99,5.07,8.29,-6.79,10.35,-5.21,-18.81,-37.96,-63.92,49.27
2.22,10.98,-2.24,12.53,-7.21,6.47,-5.81,-53.91,-37.70,-31.51,82.11
-1.30,11.58,0.79,11.93,-5.44,10.40,-3.80,46.39,-36.14,-35.03,-78.65
-0.69,13.22,0.10,13.14,-8.64,8.65,-2.39,23.82,-33.54,-46.69,-75.08
0.25,8.74,-0.76,8.63,-6.33,12.75,-1.67,25.07,-33.02,-18.87,-67.89
0.25,10.23,-1.38,10.02,-6.25,8.08,-0.73,23.19,-31.46,-26.44,-74.66
-1.22,11.96,2.38,12.03,-4.00,11.61,0.26,5.64,-30.16,-36.19,-39.72
-0.50,7.71,0.91,7.83,-2.92,8.78,0.48,3.13,-30.68,-28.66,-34.58
-0.52,10.50,1.18,10.40,-3.85,9.37,0.47,8.15,-31.98,-32.25,-52.02
-0.23,10.22,0.57,10.80,-4.92,9.40,0.84,9.40,-33.80,-32.13,-56.72
2.64,8.65,3.52,8.41,-5.71,8.60,0.95,11.28,-37.70,-58.37,-63.15
8.01,11.03,4.41,11.20,-4.83,10.35,1.79,4.39,-37.96,-40.25,-41.68
-0.97,9.71,1.31,8.98,-3.92,9.01,1.60,-54.54,-36.66,-37.46,79.91
-0.44,9.50,2.45,8.88,-1.49,9.09,2.43,-1.88,-36.40,-31.42,2.48
7.29,10.16,4.94,10.01,-3.66,9.65,1.99,5.01,-38.22,-42.95,-41.94
1.72,8.84,2.90,9.34,-3.90,9.36,2.55,4.39,-37.70,-41.92,-41.52
1.36,8.72,3.30,9.62,-4.94,9.09,1.91,-5.64,-37.70,-50.55,4.42
6.71,9.48,4.50,9.63,1.35,8.19,2.37,-9.40,-38.22,-11.41,52.72
1.94,8.73,3.50,7.96,0.04,10.83,1.76,-1.88,-37.70,-27.79,10.06
4.73,7.57,4.35,8.40,-1.97,9.05,2.07,-1.88,-37.96,-38.10,-0.54
4.68,8.54,4.85,8.57,-1.66,9.42,1.02,-65.19,-37.70,-39.76,81.56
3.54,8.21,4.02,8.24,-1.65,9.18,1.07,47.64,-37.70,-37.17,-79.45
4.02,8.82,3.78,8.78,-2.58,9.38,0.55,-10.03,-37.70,-38.15,38.48
3.82,9.82,2.99,9.83,-3.96,9.29,0.35,-1.25,-37.70,-38.37,-16.26
5.11,9.41,3.29,9.39,-3.27,9.49,0.41,-0.63,-36.66,-34.51,-15.54
2.00,8.55,2.55,8.63,-2.46,8.94,0.38,-1.88,-34.58,-33.03,-3.68
3.98,9.34,3.08,9.57,-2.73,9.58,0.13,-5.01,-31.98,-31.80,13.43
3.37,9.22,2.40,9.73,-3.35,9.29,-0.01,-2.51,-28.60,-31.42,-5.17
2.97,9.09,1.42,9.62,-3.38,9.33,0.00,0.00,-23.14,-24.88,-19.94
1.59,8.32,0.46,9.42,-3.42,9.25,0.00,0.00,-17.16,-20.51,-20.30
-0.12,7.87,-0.82,9.27,-3.30,9.13,0.00,-1.88,-9.62,-13.59,-8.86
-3.92,7.52,-2.75,8.93,-3.39,9.49,0.01,1.25,-2.34,-5.86,-26.05
-4.74,7.31,-4.27,8.43,-3.38,9.25,-0.01,-0.63,4.94,4.75,-16.56
-6.04,7.32,-5.27,8.16,-3.42,9.33,0.01,0.00,11.44,10.35,-20.12
-8.81,6.96,-6.44,7.63,-3.35,9.29,-0.01,-1.88,16.64,15.37,-8.96
-5.27,6.44,-6.42,7.19,-3.42,9.37,0.01,1.88,22.36,22.44,-29.50
-9.44,5.87,-7.85,6.46,-3.35,9.37,-0.01,-1.25,28.08,27.74,-12.59
-8.10,5.60,-7.78,6.02,-3.31,9.33,-0.01,-0.63,33.02,31.63,-16.02
-8.85,5.20,-8.32,5.51,-3.46,9.29,-0.01,0.00,36.66,34.88,-20.42
-8.85,4.91,-8.56,5.10,-3.38,9.25,-0.01,0.00,39.78,38.47,-20.08
-19.95,4.35,-11.67,4.40,-2.99,9.21,-0.02,-1.25,41.86,44.81,-10.67
-7.68,4.74,-8.86,4.68,-3.42,9.25,-0.06,0.00,41.60,43.12,-20.29
-6.23,5.12,-8.37,4.95,-3.34,9.45,-0.06,-0.63,41.60,42.46,-16.01
-7.15,4.98,-8.50,4.98,-3.54,9.45,-0.08,-0.63,41.60,40.51,-17.12
-7.40,4.90,-8.37,4.88,-3.38,9.21,-0.04,1.25,41.60,40.68,-26.70
-7.89,4.96,-8.67,4.98,-3.50,9.53,-0.04,0.00,41.86,40.76,-20.17
-7.78,5.00,-8.33,4.95,-3.23,9.25,-0.03,-1.25,41.60,40.74,-12.04
-8.05,5.07,-8.33,5.03,-3.11,9.45,-0.08,-1.88,41.60,41.05,-7.43
-8.20,5.11,-8.44,5.06,-3.08,9.41,-0.14,-1.88,41.86,41.30,-7.25
-19.95,3.72,-11.23,4.21,-3.57,9.49,-0.23,-0.63,40.82,40.62,-17.23
-13.52,3.60,-9.50,5.09,-3.34,9.33,-0.20,0.63,33.80,35.11,-23.05
-7.82,3.85,-7.12,5.96,-3.35,9.25,-0.21,1.88,24.70,25.60,-29.46
-6.95,4.46,-6.07,7.05,-3.34,9.37,-0.21,-1.88,14.04,16.02,-8.87
0.43,6.13,-2.91,8.14,-3.38,9.25,-0.21,-0.63,3.12,4.98,-16.57
0.54,7.62,-1.53,8.98,-3.19,9.37,-0.21,1.88,-4.94,-5.17,-28.41
0.20,8.32,-0.90,9.34,-3.07,9.37,-0.26,-2.51,-11.70,-10.53,-3.45
-0.05,8.58,-0.22,9.48,-3.11,9.41,-0.34,-1.25,-17.68,-16.66,-11.17
1.58,8.73,0.86,9.41,-3.04,9.25,-0.44,-2.51,-23.92,-21.68,-3.27
1.55,8.99,1.53,9.55,-3.15,9.41,0.06,-1.88,-29.12,-27.42,-7.69
3.89,8.82,2.95,9.27,-3.19,9.25,-0.51,0.00,-33.54,-34.42,-19.00
4.48,9.09,3.25,9.44,-3.72,9.41,-0.59,0.63,-37.70,-37.85,-24.78
8.84,9.72,4.15,9.72,-3.58,9.37,-0.53,1.88,-37.96,-34.78,-30.23
-5.18,8.98,0.53,9.21,-3.66,9.05,-0.41,0.00,-36.66,-37.90,-22.00
1.66,9.44,2.78,9.34,-3.28,9.45,-0.33,1.88,-37.44,-38.14,-28.65
5.92,9.61,3.84,9.49,-3.34,9.13,-0.29,0.63,-37.70,-38.11,-23.49
0.67,9.42,2.29,9.47,-3.50,9.37,-0.24,2.51,-37.44,-37.40,-32.66
3.64,9.52,3.30,9.54,-3.43,9.33,-0.19,1.25,-37.96,-38.55,-26.64
2.34,9.34,2.64,9.33,-3.53,9.17,-0.18,-0.63,-37.96,-37.49,-17.58
3.06,9.69,2.79,9.56,-3.69,9.37,-0.12,3.76,-37.96,-37.33,-38.50
5.76,9.61,3.81,9.60,-3.54,9.25,-0.03,1.25,-37.44,-38.77,-27.38
6.62,9.59,3.66,9.75,-3.54,9.29,0.00,0.63,-35.10,-35.48,-24.15
2.83,9.47,1.53,10.10,-4.27,9.33,0.09,1.88,-30.94,-30.38,-33.42
-2.27,9.57,-0.19,9.85,-4.42,9.25,0.35,4.39,-26.52,-28.87,-43.62
1.22,9.95,-0.41,10.28,-5.23,9.28,0.69,7.52,-22.36,-23.81,-53.96
1.58,9.51,-1.00,10.39,-5.14,8.76,1.24,8.15,-16.64,-20.01,-56.60
1.55,7.68,-0.78,9.13,-4.80,9.16,1.39,17.55,-8.84,-17.99,-67.71
-5.90,6.88,-3.39,8.90,-3.30,9.65,2.16,3.76,0.26,-4.65,-36.20
-7.44,6.70,-4.00,8.01,-2.01,9.34,1.58,-0.63,8.06,5.58,-8.43
-7.12,7.19,-4.55,8.08,-1.77,9.14,1.84,-13.16,13.52,12.18,51.25
-6.59,7.53,-4.36,8.71,-0.85,9.51,1.37,-10.03,17.68,16.01,43.99
-10.26,8.01,-5.32,8.23,-0.57,9.31,0.65,-17.55,20.02,19.23,61.27
-8.88,8.00,-5.67,8.14,-1.42,9.30,-0.19,-16.93,18.98,20.00,59.04
-10.07,7.53,-5.34,8.26,-2.04,9.50,-1.01,-13.16,16.12,10.63,49.51
-6.45,6.64,-3.47,7.96,-1.48,9.03,-1.90,-18.81,8.32,6.28,62.47
-4.94,6.56,-2.08,8.07,-4.00,9.87,-1.95,-11.91,0.00,-15.38,38.69
-1.82,5.63,-0.30,8.22,-0.66,9.59,-3.52,-26.33,-10.40,-5.61,69.51
5.26,5.86,3.22,8.08,-4.26,9.14,-3.74,-13.16,-22.10,-40.47,44.26
5.74,6.47,2.31,9.10,-1.58,8.67,-4.29,-5.64,-31.98,-16.25,25.08
17.09,12.85,3.44,13.22,-8.34,10.18,-3.65,24.45,-38.48,-32.37,-72.76
-5.97,11.14,-2.26,11.27,-7.93,8.02,-2.11,94.03,-37.96,-40.16,-85.50
0.52,11.88,0.73,12.04,-6.58,10.07,-0.76,30.09,-37.44,-37.00,-74.64
3.88,10.01,0.74,10.36,-6.22,8.59,0.34,16.93,-35.62,-33.55,-69.63
1.30,10.44,1.58,11.18,-5.00,10.24,0.77,16.93,-30.68,-34.41,-64.96
1.48,9.02,0.15,9.57,-4.26,8.89,1.82,5.64,-25.22,-23.61,-48.09
-0.48,9.35,0.12,10.27,-3.71,9.45,2.06,4.39,-19.50,-23.27,-40.59
-1.15,7.66,-0.82,9.27,-5.26,9.32,2.34,60.18,-13.78,-25.36,-81.89
-2.29,9.01,-2.03,9.89,-1.75,9.47,1.72,-60.18,-8.58,0.24,80.79
-3.18,8.81,-1.76,9.22,-3.19,9.86,2.33,60.80,-3.90,-10.47,-81.24
-4.01,8.71,-1.91,9.16,-2.17,9.10,2.06,-6.90,-0.26,-6.53,27.43
