acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
4.40,7.04,6.63,7.69,2.94,9.49,1.50,-10.03,-37.96,-26.02,53.82
5.75,6.69,6.57,7.09,3.73,11.55,1.17,-4.39,-37.96,-25.60,35.10
7.17,7.43,6.28,7.51,1.41,9.80,0.88,-5.64,-37.70,-30.10,35.73
9.29,8.04,6.72,7.64,2.43,10.14,0.05,-2.51,-37.96,-24.13,25.95
6.15,6.29,8.12,6.44,2.19,10.21,0.18,-8.78,-37.70,-41.63,47.07
3.31,7.83,4.72,7.71,-0.50,9.91,-0.06,-1.88,-37.70,-37.29,7.96
5.99,7.90,5.88,7.79,-0.03,9.91,-0.03,0.63,-37.70,-37.21,-3.81
5.61,7.81,5.91,7.90,-0.15,9.91,-0.01,0.00,-37.70,-38.09,-0.89
10.70,7.93,6.99,8.10,-0.11,9.95,-0.01,-1.88,-37.70,-35.14,10.07
5.29,8.01,4.71,8.13,-0.19,9.87,0.01,0.63,-35.36,-29.88,-4.72
6.56,8.22,4.81,8.19,-0.19,9.83,0.01,0.00,-34.58,-28.05,-1.10
6.30,8.20,4.88,8.43,-0.15,9.87,-0.01,-1.88,-33.02,-27.97,9.93
10.52,8.53,7.27,8.74,-0.19,9.83,0.00,-1.25,-29.64,-35.64,6.17
5.61,8.11,4.16,8.73,-0.19,9.91,0.00,0.00,-24.44,-23.12,-1.11
5.04,8.84,3.43,9.07,-0.43,10.19,-0.01,-0.63,-18.72,-19.55,1.12
1.82,8.28,2.30,9.36,-0.05,10.15,0.00,1.25,-12.22,-14.55,-7.32
-0.67,8.75,0.45,9.43,-0.03,9.95,0.01,-0.63,-6.76,-5.25,3.43
-0.52,8.98,0.13,9.57,-0.11,9.79,0.00,1.25,-1.56,-2.86,-7.94
-3.58,8.94,-1.49,9.51,-0.34,9.87,0.00,-0.63,3.12,2.24,1.67
-2.43,9.50,-1.50,9.57,-0.23,9.87,0.00,0.00,5.46,5.54,-1.35
-3.40,9.66,-1.58,9.64,-0.04,9.83,0.00,-0.63,6.24,5.15,3.41
-1.39,9.74,-1.85,9.70,-0.96,10.03,0.02,0.63,7.28,6.31,-9.00
-0.52,9.95,-4.61,10.38,-3.05,10.33,0.28,1.88,8.06,13.75,-25.49
-0.32,7.94,-1.81,9.86,-1.38,9.74,0.63,7.52,10.66,4.52,-42.43
-4.75,9.70,-4.98,10.44,-0.56,10.36,1.27,13.16,15.08,22.20,-52.93
-5.42,7.67,-3.95,8.37,-4.51,9.00,1.46,3.76,18.46,-5.07,-42.57
-5.34,9.46,-3.22,9.76,0.93,10.36,0.96,-5.64,21.58,18.97,32.40
-5.72,9.38,-3.27,8.84,1.65,9.97,1.34,-6.27,22.88,24.73,38.49
-6.68,11.00,-3.66,9.55,2.65,9.50,0.88,-11.28,22.62,31.36,55.72
-3.46,9.88,-1.57,9.80,3.40,9.09,-0.04,-19.43,20.02,25.62,68.29
-3.23,9.81,-0.34,10.66,5.43,12.04,-0.87,-17.55,16.38,20.46,62.35
-1.46,8.66,-2.22,11.24,3.35,10.66,-1.57,-14.42,11.44,29.00,59.04
-0.70,8.27,0.63,8.12,8.94,10.61,-1.74,-10.03,5.72,32.18,60.78
0.77,7.48,-0.49,7.94,5.85,8.49,-2.71,-8.78,-0.26,41.35,59.88
-0.07,6.79,-0.58,9.96,20.50,13.04,-2.04,3.13,-6.24,61.51,53.10
3.19,8.05,0.20,10.24,-0.55,9.78,-2.44,9.40,-11.70,1.50,-45.48
2.39,8.60,1.71,9.52,-12.33,8.59,-1.60,0.63,-16.64,-63.52,-56.45
5.17,10.37,2.35,11.78,-2.70,10.26,-1.69,8.15,-20.54,-20.78,-46.61
6.68,10.23,3.00,9.34,-5.03,8.72,-1.02,12.54,-23.40,-40.21,-63.59
6.48,10.22,2.58,10.07,-2.15,10.54,-0.28,18.81,-22.88,-18.00,-63.30
5.20,10.56,1.69,11.09,-2.37,10.18,0.53,11.91,-20.28,-15.03,-54.50
4.09,9.05,1.97,9.23,-3.02,9.44,1.25,16.93,-14.56,-24.98,-64.68
2.08,7.55,0.85,8.06,-8.59,7.84,1.92,5.64,-7.54,-50.31,-61.14
-0.53,7.04,0.66,9.00,-6.16,11.14,1.69,5.01,-0.26,-35.44,-45.10
-0.48,9.80,-1.47,7.32,-14.25,8.18,2.34,1.88,7.28,-44.05,-63.09
-2.19,9.58,-1.45,10.05,-4.52,10.60,2.36,57.04,13.52,-16.54,-80.23
-4.45,9.60,-3.10,10.50,0.48,11.13,2.09,-10.66,18.46,15.95,45.01
-4.61,10.79,-2.48,8.78,-4.71,8.51,1.75,47.01,21.84,-17.04,-80.65
-5.37,8.42,-2.35,9.32,10.57,9.40,1.39,-3.13,23.92,55.58,55.54
-4.41,9.67,-3.28,10.26,5.81,10.38,0.97,-9.40,25.22,44.52,55.69
-5.34,9.54,-2.01,9.11,3.19,9.61,0.16,-16.93,24.44,23.34,64.47
-4.61,9.44,-2.74,10.12,1.41,9.76,-0.34,-11.91,21.84,19.44,53.78
-3.68,9.24,-1.58,7.28,1.60,6.81,-1.29,-18.18,18.20,20.14,70.98
-2.79,7.14,-2.10,9.42,-4.23,9.82,-2.09,-16.30,13.52,-13.14,50.87
-1.19,8.22,-1.88,8.30,11.18,10.06,-2.05,-7.52,7.80,62.45,61.73
0.51,9.86,0.93,7.20,3.29,9.78,-2.71,2.51,2.34,8.72,4.57
-0.07,6.56,-0.28,10.57,-1.81,10.95,-1.97,3.76,-2.86,-7.68,-26.97
-0.97,7.74,1.04,9.53,-4.91,8.14,-2.43,1.88,-8.32,-41.00,-39.82
4.01,9.16,3.12,12.09,1.18,9.31,-1.58,7.52,-13.26,-4.69,-34.27
2.58,10.36,3.13,8.13,-2.80,8.39,-1.88,3.13,-16.64,-42.98,-35.29
4.22,9.16,-0.39,7.61,-4.68,8.72,-1.40,3.13,-18.98,-11.55,-41.86
3.73,10.49,1.76,9.93,-4.54,9.24,-0.39,6.27,-20.54,-32.22,-49.46
4.51,8.76,1.67,8.67,-3.05,10.25,-0.55,13.79,-20.80,-20.63,-58.67
3.53,8.81,3.99,8.91,0.44,9.48,0.03,8.15,-19.76,-22.32,-39.12
4.17,10.24,0.15,10.80,-4.22,9.97,0.26,8.15,-17.68,-15.97,-51.13
3.22,9.70,2.32,8.86,-1.28,10.49,0.71,5.64,-14.82,-20.02,-33.41
2.21,10.61,1.42,11.37,2.87,8.57,0.65,7.52,-10.14,13.00,-28.47
0.55,9.19,-0.55,10.11,-1.40,10.47,1.51,5.64,-4.94,-2.33,-33.90
-0.01,7.80,-1.18,11.16,4.63,9.58,1.69,0.00,0.26,33.21,25.79
-0.14,9.96,-0.69,8.78,2.02,10.75,1.27,2.51,5.46,16.79,-2.58
-0.26,7.90,-1.34,9.80,3.22,10.51,1.76,0.63,11.18,26.44,13.84
-0.61,9.54,-2.35,9.03,6.68,10.62,1.09,-62.69,16.12,50.91,81.30
-2.50,8.41,-2.35,10.06,6.86,12.56,1.57,-6.90,20.02,40.77,47.59
-4.43,8.96,-3.73,8.86,-0.32,7.79,1.39,-4.39,24.18,19.12,27.57
-4.36,9.90,-2.89,9.21,-1.68,10.22,1.11,-6.27,27.30,5.35,24.18
-5.31,9.09,-5.56,8.85,-0.11,8.68,0.32,-3.13,29.90,32.09,19.21
-5.42,8.34,-4.78,9.92,2.79,9.65,0.60,-9.40,31.46,39.48,51.64
-5.27,8.91,-4.17,9.29,-0.01,9.52,0.26,-7.52,33.02,21.69,38.29
-5.23,8.16,-5.71,8.07,-0.23,10.07,-0.02,-1.25,34.06,34.91,5.79
-5.19,7.98,-5.51,8.07,-0.11,9.99,-0.01,0.00,34.84,34.15,-0.64
-5.11,7.87,-5.65,7.85,-0.11,9.83,0.00,-0.63,36.40,36.04,2.99
-6.18,7.62,-6.13,7.68,-0.19,9.87,0.00,-0.63,38.48,37.34,2.55
-6.50,7.38,-6.45,7.48,-0.19,9.91,0.00,0.63,40.04,39.47,-4.69
-8.56,7.23,-7.18,7.27,-0.15,9.87,0.00,-0.63,41.34,41.62,2.77
-6.12,7.25,-6.81,7.24,-0.23,9.87,0.00,0.00,41.60,42.95,-1.35
-8.56,7.19,-7.23,7.23,-0.19,9.91,-0.01,-0.63,41.60,41.85,2.53
-6.08,7.39,-6.54,7.41,-0.15,10.03,0.01,0.63,41.60,41.28,-4.44
-5.40,7.45,-6.46,7.41,-0.11,9.95,0.01,0.00,41.60,42.17,-0.65
-6.09,7.54,-6.41,7.48,0.05,9.83,-0.02,-0.63,41.60,41.48,3.93
-6.36,7.28,-6.87,7.20,-1.13,9.75,-0.01,0.00,41.60,37.94,-6.60
-5.67,7.96,-6.22,7.90,0.35,10.15,-0.01,0.63,41.60,41.20,-1.55
-4.21,8.75,-4.55,9.07,2.83,9.97,-0.03,0.00,41.60,42.84,15.86
-1.17,10.16,-4.75,10.23,0.72,10.96,0.00,-0.63,41.34,34.42,7.01
-16.79,10.02,-7.06,10.03,5.15,12.46,-0.01,-0.63,41.60,41.35,24.85
-11.35,8.47,-6.83,8.65,1.78,10.68,0.01,-0.63,41.86,40.04,12.70
-7.95,8.52,-5.32,8.70,2.34,9.57,0.00,1.25,41.86,40.12,6.49
-2.90,7.62,-4.05,7.64,1.26,9.00,0.00,-1.25,41.60,38.36,15.61
-4.49,7.21,-5.14,7.31,0.49,8.87,-0.00,1.25,41.60,39.41,-4.90
-7.62,6.39,-6.74,6.30,-0.86,9.06,0.01,0.00,41.86,40.24,-5.42
-8.45,6.19,-6.88,6.36,-1.19,8.86,-0.01,-1.25,41.86,36.76,0.41
-5.16,6.53,-6.19,6.64,-1.04,9.10,-0.01,-0.63,41.86,38.00,-2.58
-12.82,6.20,-7.94,6.62,-1.24,10.14,0.00,0.00,41.86,35.16,-6.97
-2.25,7.14,-4.65,7.29,0.31,9.19,0.01,0.63,41.60,38.93,-1.98
-7.06,7.51,-5.88,7.55,1.41,9.60,0.00,0.00,41.60,44.06,8.33
-0.55,8.23,-4.41,8.20,1.36,9.84,-0.01,-0.63,41.34,43.36,11.42
-12.50,7.78,-6.50,8.22,1.40,10.04,0.00,0.00,41.60,34.93,7.93
-7.25,8.45,-5.58,8.56,1.22,10.36,0.00,-0.63,41.86,36.72,10.09
-5.01,7.72,-4.52,7.75,1.75,8.92,0.00,0.00,41.86,40.32,11.11
-4.67,9.81,-4.96,9.78,2.57,10.33,-0.01,0.63,41.60,41.41,10.66
-0.52,10.44,-3.42,10.13,4.15,11.26,0.05,0.00,41.60,44.40,20.22
-4.65,7.83,-3.76,7.86,2.46,8.33,-0.01,-1.88,41.60,39.97,27.51
-3.89,9.17,-4.14,8.91,2.63,9.57,0.02,0.63,41.86,41.03,11.85
-4.32,9.15,-4.38,9.16,2.78,9.73,-0.01,-1.25,41.60,41.57,22.52
-3.03,9.14,-4.28,9.28,2.65,9.93,0.01,-0.63,41.60,41.89,18.27
-2.82,9.37,-3.37,9.20,2.46,8.97,-0.02,0.63,41.60,36.68,11.53
-3.86,9.95,-3.17,9.43,4.02,9.94,-0.14,-3.76,41.34,39.50,38.05
-2.79,9.83,-3.93,10.03,2.48,9.21,-0.55,-8.15,41.60,38.41,49.10
-1.46,10.60,-2.89,9.12,5.63,9.85,-0.52,-13.79,41.34,51.51,63.11
-3.91,10.54,-2.14,11.72,1.60,11.12,-1.76,-13.79,41.60,15.12,54.14
-3.51,11.48,-4.66,10.61,19.56,9.35,-2.19,-7.52,41.60,90.79,70.95
-5.28,8.46,-3.67,9.42,16.32,11.24,-2.07,-11.28,41.60,72.88,67.85
-5.28,9.43,-1.07,9.37,-7.45,11.65,-3.13,-5.01,41.60,-35.57,-11.79
-1.75,9.81,-2.71,6.78,20.52,9.68,-2.52,3.13,41.60,93.19,60.91
-5.68,8.49,-5.70,10.66,8.55,9.99,-2.62,-3.76,41.34,66.98,50.93
-2.15,8.30,-6.21,9.88,-8.72,10.95,-3.01,3.76,41.60,-2.11,-48.73
-5.44,10.43,-4.91,9.58,-20.97,11.43,-2.00,16.30,41.60,-34.48,-72.96
-3.91,5.95,-2.60,5.87,-8.63,8.19,-2.15,12.54,41.60,-26.58,-68.86
-2.40,8.82,-5.39,9.12,9.40,11.69,-1.29,6.90,41.60,73.96,12.11
-4.36,7.28,-3.67,8.08,-6.01,7.33,-1.70,4.39,41.60,-17.18,-54.82
-4.74,8.77,-2.50,8.81,17.37,13.04,-1.50,2.51,41.60,63.83,48.74
-5.65,8.26,-5.83,9.52,2.84,9.98,-0.71,5.01,41.60,46.43,-12.32
-2.51,8.41,-2.80,9.89,4.43,10.50,-1.13,1.88,41.60,38.41,13.65
-4.78,8.92,-3.27,9.54,4.85,11.01,-0.90,5.01,41.60,39.31,-0.84
-8.52,8.16,-4.17,7.79,1.58,9.25,-0.80,4.39,41.60,28.18,-16.91
-1.98,8.16,-3.81,7.25,0.59,8.87,-0.48,8.78,41.60,36.79,-42.71
-5.60,9.01,-4.25,8.83,2.82,9.53,0.06,2.51,41.60,39.60,1.86
-3.44,9.06,-3.02,9.25,3.80,9.62,0.18,3.76,41.60,38.65,0.21
-5.51,9.54,-6.22,9.32,4.51,12.70,0.61,5.01,41.60,54.60,-2.29
-1.31,9.04,-3.90,8.42,0.26,8.71,0.80,0.63,41.34,32.40,-2.39
-4.43,8.18,-6.13,7.46,-1.65,8.70,1.06,1.88,41.60,32.52,-22.08
-5.97,7.58,-5.32,8.23,-0.34,9.99,0.77,-53.91,41.60,28.96,79.44
-3.35,8.73,-5.21,8.72,4.32,10.30,1.69,62.69,41.60,56.84,-80.00
-4.01,9.31,-4.70,9.39,-7.35,6.52,1.86,3.76,41.60,-20.63,-59.57
-7.57,9.30,-3.66,8.61,10.53,9.78,1.67,3.76,41.60,61.90,34.66
-5.48,7.19,-4.00,9.91,5.58,7.75,2.48,6.90,41.60,53.25,-9.64
-2.93,9.52,-3.13,8.68,-7.72,8.57,2.24,8.15,41.60,-21.02,-61.61
-2.87,8.29,-3.26,6.95,-3.75,9.18,2.36,-53.28,41.60,5.56,79.50
-6.78,9.74,-5.42,10.68,-1.85,5.85,3.18,-1.25,41.60,6.50,-5.79
-3.49,7.34,-5.45,10.49,-7.01,5.74,2.99,7.52,41.60,-22.75,-68.43
-2.70,11.27,-2.23,11.50,-14.74,7.06,2.95,1.88,41.34,-54.32,-66.98
-2.53,9.53,-3.27,11.64,9.79,9.35,3.13,-2.51,41.34,62.22,52.74
-2.38,9.91,-0.83,11.04,6.78,9.72,1.96,-18.18,41.34,36.14,68.72
-3.13,10.27,-2.98,10.12,6.75,9.37,1.53,-17.55,41.34,52.02,68.93
-3.26,10.74,-2.51,10.13,5.08,9.64,0.68,-20.69,41.60,40.53,69.49
-4.04,10.25,-2.83,10.21,4.22,10.18,0.18,-5.01,41.08,35.64,42.22
-2.95,9.78,-2.81,9.72,3.47,9.45,-0.13,0.00,40.56,36.02,20.13
-2.52,9.50,-2.66,9.89,4.02,8.42,-0.38,-4.39,40.30,40.65,44.96
-5.82,10.91,-4.24,8.80,5.72,9.03,-0.72,-11.91,39.78,56.84,62.88
-4.87,10.04,-3.17,9.53,5.71,10.25,-1.18,-10.03,37.96,44.33,56.91
-3.71,8.12,-2.65,10.99,1.21,10.60,-1.67,-10.03,34.58,17.11,46.66
-2.99,9.74,-1.97,8.94,-8.46,7.96,-1.57,-8.15,30.68,-36.29,-2.23
-0.29,9.58,-0.94,8.04,2.28,6.60,-2.51,-8.78,25.48,27.99,59.15
-2.02,8.12,-2.37,9.57,-9.94,11.42,-2.18,-6.27,20.02,-27.12,-17.82
0.07,10.86,-0.59,8.41,9.17,9.37,-3.10,-4.39,14.04,50.74,55.36
2.33,10.46,0.73,10.32,16.41,7.23,-2.53,4.39,7.28,65.47,58.98
2.34,10.05,4.37,11.22,6.88,20.57,-2.39,-1.25,1.30,-5.26,21.58
3.88,8.74,3.29,10.47,5.10,7.62,-2.90,1.25,-4.16,18.33,26.79
4.11,8.52,3.97,9.60,7.37,11.81,-1.94,13.16,-9.10,10.60,-26.15
5.54,8.04,4.55,8.49,1.43,7.91,-2.32,3.13,-14.04,-15.55,-12.20
6.44,7.94,5.73,8.35,-12.66,9.47,-1.38,59.55,-18.20,-85.97,-82.53
6.68,6.94,4.49,6.12,6.59,10.62,-1.86,-50.78,-22.62,-0.44,79.51
6.13,6.96,6.37,7.76,6.12,12.28,-1.64,3.76,-25.22,-12.22,10.90
7.07,6.73,5.83,6.60,-19.64,7.04,-0.80,65.82,-27.30,-109.60,-85.29
7.24,6.65,6.62,7.08,-1.62,9.14,-1.13,3.13,-29.90,-51.50,-27.51
7.85,6.82,7.38,6.71,2.61,9.57,-0.75,9.40,-31.20,-31.93,-35.36
8.93,8.07,6.80,7.34,2.57,9.81,-0.29,13.16,-30.94,-25.70,-47.22
8.63,7.43,6.71,8.12,3.92,9.94,0.18,4.39,-29.64,-14.08,-2.71
7.84,8.87,6.25,8.28,-5.57,6.27,0.56,3.76,-27.30,-76.69,-56.10
8.43,7.57,6.34,7.37,4.94,9.12,0.72,3.76,-23.40,-8.90,7.36
6.87,6.46,4.96,8.13,0.95,9.24,0.45,-52.03,-18.20,-20.02,80.11
4.68,9.59,4.21,8.11,-7.31,8.23,1.30,61.43,-12.74,-69.66,-83.17
4.00,5.83,3.95,8.48,-5.17,8.00,1.49,1.25,-6.76,-55.39,-38.76
3.83,7.96,2.65,8.92,6.45,11.03,1.21,-52.66,-0.78,16.94,79.43
3.06,8.76,1.79,10.38,-4.00,9.90,2.07,62.69,5.98,-28.86,-81.56
-0.62,6.99,-1.87,10.75,-8.46,9.22,2.24,0.63,14.04,-31.67,-44.58
-3.88,8.86,-0.81,8.50,18.46,13.81,2.63,62.06,21.06,50.93,-72.42
-4.20,7.89,0.02,8.96,0.91,13.82,2.26,10.03,27.56,-5.86,-33.42
-3.07,8.33,-0.44,10.71,-20.28,7.65,2.75,-5.64,31.98,-71.96,-62.40
-4.58,8.70,-3.95,9.30,11.18,10.78,2.00,-8.15,35.62,67.36,60.85
-3.45,9.73,-1.60,10.78,6.99,9.53,2.10,-8.78,38.22,40.93,58.85
-4.34,11.28,-1.34,11.03,8.55,9.43,0.99,-17.55,38.74,43.37,70.13
-2.24,11.06,-2.26,10.50,10.42,10.42,0.79,-15.67,39.00,57.44,68.24
-1.11,8.89,-2.39,9.13,3.32,9.13,-0.03,-11.28,39.78,37.22,57.98
-5.01,10.18,-3.96,10.67,5.08,10.73,-0.26,-1.88,41.60,43.51,32.96
5.30,10.38,-0.39,10.27,5.13,10.22,-0.37,-1.88,41.34,40.40,34.44
-11.63,10.37,-3.44,9.61,7.58,9.08,-0.78,-13.79,41.60,42.32,66.99
-0.74,10.24,-3.93,8.30,3.82,5.90,-0.83,-13.79,41.08,67.01,71.48
-2.92,10.19,-2.93,9.85,12.58,11.58,-1.98,-8.15,41.34,64.15,60.82
-3.74,11.82,-2.43,11.42,9.21,9.00,-1.73,52.03,41.60,55.42,-78.13
-2.52,6.61,-3.35,12.05,11.69,12.30,-2.59,-64.57,41.60,58.13,80.84
-2.52,8.00,-3.88,7.88,18.49,13.79,-2.22,-1.25,41.60,82.49,55.08
-3.56,6.41,-6.68,8.52,-4.31,7.63,-2.73,6.90,41.60,10.69,-55.75
-6.78,6.29,-5.72,5.58,0.14,9.20,-1.52,15.67,41.60,45.96,-59.37
-8.72,7.71,-5.95,7.12,0.24,10.88,-1.10,18.81,42.12,36.69,-59.63
-8.75,8.30,-6.35,6.77,3.27,8.51,-0.06,16.93,41.86,62.37,-58.08
-0.27,8.27,-4.33,7.54,1.12,9.69,0.42,7.52,41.60,45.43,-33.45
-8.73,7.52,-5.66,8.51,2.55,9.85,0.63,8.78,41.60,41.49,-32.29
-4.22,8.44,-3.95,8.25,0.44,7.95,0.35,-53.91,41.60,28.34,81.68
-3.28,8.77,-1.92,9.53,-15.26,7.09,1.25,64.57,41.60,-56.93,-84.93
-4.91,7.57,-3.87,9.26,-0.25,5.03,1.44,3.13,41.86,16.58,-33.91
-5.10,10.03,-5.55,9.58,5.32,8.70,1.67,3.76,41.60,62.74,10.18
-3.40,9.13,-3.95,10.56,2.79,7.51,1.92,57.67,41.60,40.96,-82.21
-3.33,8.02,-2.98,8.21,1.18,9.32,1.79,2.51,41.60,26.18,-8.12
-2.57,10.57,-3.34,9.95,8.94,9.80,0.95,-8.15,41.60,62.87,60.16
-2.71,10.45,-1.67,10.74,7.61,9.04,1.15,-11.91,40.30,46.88,65.16
-2.37,10.36,-0.86,10.62,6.37,9.43,0.29,-19.43,38.74,35.63,69.92
-5.35,10.96,-2.79,11.00,5.03,10.30,-0.51,-15.04,35.62,35.52,62.83
-3.90,10.99,-1.11,9.37,5.52,11.77,-1.25,-16.93,30.94,25.58,62.32
-1.15,10.95,-0.53,11.23,2.78,9.59,-1.40,-10.03,25.22,17.67,53.20
-0.44,7.86,1.44,12.40,20.33,8.67,-2.49,-6.27,18.46,58.28,71.95
-0.36,8.50,2.17,7.29,-4.08,10.23,-2.09,-3.76,11.70,-46.12,-1.77
2.97,5.99,3.94,7.36,2.77,8.42,-2.68,2.51,4.94,-10.43,1.81
2.59,9.31,2.93,6.94,-18.77,-1.53,-1.73,9.40,-0.78,-121.41,-93.10
6.71,9.70,3.14,10.32,-0.16,8.84,-2.02,9.40,-5.72,-10.80,-47.24
6.22,8.84,2.40,10.67,0.12,8.12,-0.79,68.95,-7.54,-4.07,-83.27
6.55,9.21,2.39,9.66,0.32,9.63,-0.34,-33.22,-6.76,-3.05,73.97
4.71,9.13,1.44,8.76,-0.00,8.43,0.40,10.03,-3.90,-1.47,-49.96
2.83,9.62,2.66,9.44,2.22,9.21,0.21,5.64,0.26,-1.91,-20.39
2.11,9.75,2.26,8.09,3.16,7.82,1.18,5.64,4.68,4.79,-17.59
0.86,7.78,0.77,11.47,-2.06,11.65,1.35,2.51,8.58,-13.30,-21.40
-0.25,9.55,0.72,9.56,2.70,9.17,1.05,-53.91,13.26,9.95,80.79
-1.26,7.24,-0.55,8.84,-1.02,7.99,1.77,58.92,17.68,-5.61,-82.41
-1.83,10.66,-0.79,10.82,4.32,10.25,1.80,1.88,21.58,24.99,13.39
-2.18,9.35,-0.66,10.36,-0.49,8.31,1.13,-6.90,24.70,-2.83,37.64
-1.63,10.26,-1.14,10.38,-0.36,9.57,1.48,-6.27,26.52,3.11,31.71
-2.76,10.87,0.41,12.11,3.24,9.77,1.07,-8.15,27.30,11.11,49.38
-0.98,9.68,-0.62,10.73,5.55,9.70,0.16,-20.06,26.00,32.29,69.26
-1.74,10.56,-1.10,9.07,7.90,9.24,-0.68,-18.81,23.92,46.35,70.91
-0.83,9.53,0.25,10.64,4.65,8.34,-1.34,-13.16,19.76,25.77,64.91
0.02,10.11,2.57,8.47,7.46,12.52,-1.98,-13.16,15.34,6.71,58.73
1.42,11.04,2.68,10.97,3.72,9.42,-1.86,-6.90,9.88,5.50,48.41
1.73,8.77,1.69,7.51,-4.97,9.89,-2.49,0.63,4.42,-39.99,-29.48
3.21,7.49,3.29,7.24,20.53,9.00,-1.82,0.63,-1.56,41.43,65.68
5.54,9.26,2.54,8.52,14.20,11.44,-2.29,7.52,-6.50,41.35,30.26
5.62,9.42,3.64,10.53,6.16,9.90,-1.37,8.15,-10.40,17.02,-11.37
6.50,9.21,3.81,8.91,0.35,9.31,-1.37,15.04,-12.48,-15.54,-57.65
6.50,9.10,3.41,9.00,0.68,9.24,-0.40,18.81,-12.48,-9.96,-62.99
6.81,8.85,2.75,9.27,-1.53,8.46,0.22,11.91,-10.40,-17.77,-57.81
