acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-2.51,6.88,-3.92,6.96,-5.45,10.34,1.48,-3.13,41.60,4.64,-12.61
-6.62,9.25,-6.47,7.04,0.64,10.96,1.68,-8.78,41.60,49.24,40.69
-6.28,8.06,-6.02,7.99,2.20,10.53,1.27,-5.64,41.60,48.50,36.70
-5.29,8.08,-5.92,7.71,-0.39,9.59,0.93,-6.90,41.60,36.78,34.12
-6.16,7.32,-6.66,8.25,0.78,9.28,0.06,-5.64,41.60,43.32,34.69
-1.74,7.54,-6.34,7.92,3.54,12.86,0.34,-3.76,41.60,60.36,29.57
-3.65,7.49,-5.80,7.77,0.04,10.39,-0.03,-3.13,41.60,40.22,16.99
-5.94,7.47,-6.35,7.56,-0.00,9.91,-0.01,0.00,41.60,40.56,-0.01
-7.20,7.26,-7.06,7.16,-0.27,9.87,0.00,-0.63,41.60,43.01,2.08
-7.88,7.21,-6.84,7.28,-0.19,9.87,-0.01,-1.88,41.60,40.33,9.70
-7.67,7.36,-6.57,7.47,0.01,9.75,0.00,1.25,40.56,39.40,-7.27
-8.26,7.83,-6.15,7.98,1.17,9.48,-0.09,-3.13,38.74,40.81,24.43
-6.85,7.01,-4.82,7.63,-4.60,7.00,-0.48,-11.28,34.84,-6.01,43.70
-4.95,8.76,-4.77,9.03,2.11,10.24,-0.58,-12.54,30.16,38.91,55.05
-3.80,8.83,-4.39,9.84,9.98,10.62,-1.63,-8.78,25.22,67.52,60.48
-3.18,6.83,-3.79,9.74,3.67,12.34,-1.92,-4.39,18.98,36.93,33.14
-2.91,8.59,-1.85,11.06,-1.54,9.73,-1.60,-3.76,12.48,-2.06,12.84
-1.70,7.38,-2.76,9.98,-13.04,9.48,-2.28,1.88,5.72,-37.89,-57.57
0.03,7.80,-0.68,9.04,3.29,9.75,-1.67,-5.64,-1.30,24.37,42.49
0.33,11.28,-0.06,8.97,-7.25,14.71,-2.28,6.90,-8.32,-24.79,-43.89
4.51,8.87,2.01,9.07,-0.02,10.16,-1.44,0.63,-15.86,-6.91,-3.67
0.25,8.47,0.64,10.04,-5.65,7.32,-1.86,1.25,-21.58,-41.92,-43.32
4.72,8.01,3.41,8.73,6.50,8.61,-1.38,1.88,-28.08,19.07,28.20
6.12,8.35,4.72,9.23,-2.79,9.32,-0.36,73.34,-32.50,-40.37,-83.02
5.80,8.60,4.55,8.48,18.91,9.91,-0.58,-50.78,-36.40,36.49,81.91
15.53,8.45,7.10,9.08,-2.08,10.46,-0.13,6.27,-38.48,-34.31,-38.58
3.62,7.55,4.96,7.42,0.15,9.71,0.00,-0.63,-38.22,-35.65,4.59
9.13,8.11,6.32,8.15,-0.46,9.95,0.01,-1.88,-38.48,-35.53,8.14
4.47,7.75,5.66,7.78,-0.11,9.79,0.04,0.63,-37.96,-38.73,-4.30
4.96,7.98,5.07,7.98,-0.45,9.27,0.08,1.88,-38.22,-35.39,-14.10
6.94,8.55,6.28,6.76,1.18,9.04,0.29,2.51,-37.96,-37.28,-8.36
3.46,8.44,4.58,7.90,-0.86,10.11,-0.04,7.52,-37.70,-37.83,-39.66
4.28,8.98,7.06,7.83,0.90,8.44,0.93,5.64,-37.70,-41.43,-29.31
4.96,8.20,3.56,8.75,-2.47,11.18,1.17,3.76,-37.70,-31.25,-29.15
5.31,8.78,6.20,9.21,0.25,9.99,1.34,-0.63,-37.96,-33.47,5.01
7.19,7.22,6.70,7.53,4.40,12.46,0.97,1.25,-38.22,-21.02,14.16
5.86,7.07,7.36,6.89,5.81,10.91,1.38,-3.13,-37.96,-21.18,39.35
6.63,7.50,8.60,7.22,5.85,10.31,1.01,-10.66,-37.96,-23.11,57.99
8.04,7.53,7.24,7.70,-1.71,10.18,0.61,-3.13,-37.96,-51.39,7.95
4.40,7.75,5.41,7.51,4.05,10.25,0.23,-11.28,-37.96,-16.38,56.24
6.65,7.87,6.36,8.00,-0.03,9.95,0.00,0.00,-37.96,-38.06,-0.20
6.35,8.28,5.59,8.19,-0.69,9.87,0.00,1.25,-37.96,-37.04,-11.12
5.93,7.86,5.88,7.94,-0.19,9.91,-0.01,-0.63,-38.22,-37.42,2.51
9.56,7.74,6.76,8.07,-0.21,9.95,-0.01,-0.63,-37.70,-36.12,2.42
14.96,8.23,7.74,8.49,-0.42,9.91,-0.00,-1.25,-35.36,-32.93,4.83
1.69,7.13,3.90,8.27,-0.54,9.79,0.02,1.88,-28.86,-31.67,-13.89
9.49,7.44,3.71,9.79,-4.01,9.77,0.14,-0.63,-21.06,-30.66,-19.12
-2.02,7.08,-0.28,9.25,-2.16,10.86,0.45,4.39,-10.66,-13.36,-31.09
-5.90,7.32,-1.80,9.23,0.81,8.20,0.78,63.31,-1.82,7.22,-82.52
-4.60,8.10,-2.53,9.50,-1.78,9.42,1.07,7.52,5.46,-0.79,-44.65
-5.45,7.97,-2.93,9.92,-2.82,12.18,1.30,3.13,10.92,-2.43,-26.05
-4.19,9.15,-2.75,8.68,5.15,10.81,0.88,-58.30,15.86,40.06,80.33
-4.43,8.74,-3.42,10.02,5.95,12.77,1.52,57.67,18.98,41.19,-76.13
-6.10,9.45,-2.32,9.40,4.74,8.78,1.03,-14.42,20.80,33.94,65.37
-5.95,9.64,-2.25,9.66,2.26,10.05,0.26,-18.18,19.76,17.87,63.82
-3.21,9.14,-1.27,9.37,-0.52,9.28,-0.43,-13.16,17.16,0.06,53.73
-2.71,9.30,-1.69,10.86,-1.37,9.75,-1.10,-18.18,12.74,-1.46,59.89
-1.24,7.76,-0.34,10.28,3.93,11.68,-1.73,-10.03,7.54,18.60,50.08
0.06,9.92,-0.39,10.51,10.64,9.91,-1.50,-5.01,2.34,49.98,57.66
1.11,8.08,0.14,8.10,7.53,10.67,-2.32,-5.01,-3.12,36.75,49.62
1.06,9.77,2.77,12.42,-14.51,8.08,-1.92,-1.88,-8.32,-75.17,-57.41
3.75,9.41,1.97,9.53,0.51,10.12,-2.43,6.27,-13.52,-4.86,-29.63
2.99,9.69,2.13,10.16,0.01,8.48,-1.60,3.76,-17.68,-9.85,-23.86
3.41,8.99,3.46,12.88,-0.68,9.34,-1.89,8.15,-21.06,-17.84,-43.39
4.31,9.98,1.21,9.98,-4.36,9.97,-1.32,8.15,-22.62,-23.92,-51.43
4.58,10.36,2.39,9.77,-0.53,10.17,0.08,13.79,-22.62,-12.37,-54.62
4.18,8.86,3.80,9.12,-0.10,9.47,0.08,10.66,-21.06,-22.24,-48.65
4.92,9.29,3.13,10.58,-2.59,9.98,-0.16,7.52,-17.94,-27.06,-45.37
2.46,8.75,1.77,9.29,3.00,9.33,0.93,6.90,-13.78,8.79,-22.67
1.41,9.73,0.84,9.35,-3.08,10.41,1.29,8.15,-8.58,-20.38,-47.18
-0.09,8.99,-0.80,9.61,0.47,9.91,1.50,2.51,-3.38,8.87,-11.60
-2.12,8.61,-0.75,9.43,-20.95,8.86,1.28,2.51,2.08,-65.64,-69.30
-1.97,6.41,-1.46,8.10,-9.50,9.08,1.84,-1.25,6.76,-38.04,-42.24
-3.00,11.35,-2.07,11.45,-1.94,9.62,1.20,-1.88,10.14,-2.84,-0.33
-1.73,9.88,-2.05,10.45,-1.67,9.22,1.53,-7.52,12.74,1.25,32.40
-3.01,9.52,-1.60,10.63,-1.76,9.30,1.20,-3.76,15.34,-5.11,12.15
-2.98,10.15,-2.26,9.54,2.28,9.49,0.97,-5.64,16.38,25.55,39.85
-3.25,8.99,-2.67,9.56,-0.69,9.38,0.11,-63.94,17.68,9.83,81.56
-3.56,9.54,-2.22,9.83,2.95,9.89,0.25,-13.16,17.16,26.50,58.46
-3.62,8.68,-2.71,8.83,0.20,9.51,-0.03,-1.88,16.38,16.14,12.33
-3.23,9.48,-2.67,9.68,-0.97,10.55,-0.15,-5.01,15.34,8.93,20.98
-2.43,8.26,-2.29,8.88,-0.49,8.51,0.07,-7.52,13.52,10.53,39.59
-2.39,10.06,-0.11,10.53,-0.36,9.79,-0.96,-11.28,10.40,-6.04,48.14
-1.12,8.93,0.88,8.70,0.77,10.07,-1.49,-10.03,6.76,-6.30,46.98
0.19,8.32,1.58,9.46,-0.48,12.97,-1.87,-6.90,2.60,-14.12,26.32
0.05,11.16,-0.84,9.31,3.77,10.18,-1.57,-6.27,-1.82,28.05,44.58
0.53,10.19,0.62,9.30,3.21,10.36,-2.13,8.15,-5.46,13.05,-25.46
-0.15,8.69,-0.45,10.55,-0.42,10.15,-1.32,62.06,-9.10,0.47,-80.77
0.99,7.85,0.65,9.40,0.12,9.41,-1.71,4.39,-12.74,-2.27,-24.38
2.61,10.06,2.24,10.29,-1.50,10.38,-1.27,13.16,-15.86,-19.66,-54.72
0.43,8.96,-0.30,9.95,-2.79,9.30,-0.77,9.40,-18.72,-13.58,-52.67
2.62,9.98,1.80,10.35,-2.93,10.01,0.20,63.94,-22.88,-24.44,-81.48
2.00,8.07,3.76,8.56,0.31,10.19,-0.50,1.88,-26.00,-25.03,-8.76
3.78,8.11,5.04,8.42,-0.11,9.91,0.04,-0.63,-29.90,-33.47,2.97
6.77,7.99,5.56,8.26,-0.07,9.95,-0.01,0.00,-33.54,-31.84,-0.42
6.88,7.99,5.72,8.08,-0.26,9.91,0.00,-0.63,-36.66,-34.64,2.09
9.09,8.15,5.91,8.07,-0.19,9.83,0.00,-0.63,-37.70,-31.56,2.54
7.11,7.92,6.16,7.91,-0.15,9.91,0.01,1.88,-37.96,-37.14,-11.57
7.26,8.00,6.28,8.00,-0.19,9.91,-0.01,-0.63,-38.22,-37.61,2.50
3.44,7.83,5.25,7.92,-0.27,9.95,-0.01,-1.25,-37.96,-38.22,5.66
7.00,8.03,6.09,7.99,-0.23,9.99,0.01,1.25,-37.96,-37.12,-8.44
6.58,7.91,6.06,7.95,-0.15,9.91,0.00,0.00,-37.70,-37.25,-0.87
5.05,7.87,5.68,7.93,-0.19,9.87,0.00,0.00,-37.96,-37.71,-1.11
5.93,7.89,5.83,7.94,-0.19,9.87,-0.01,-1.25,-37.96,-37.13,6.14
6.20,7.97,5.86,7.94,-0.15,9.91,0.01,0.63,-37.70,-36.74,-4.49
5.56,7.73,6.44,7.78,0.19,10.23,0.01,1.25,-37.96,-39.88,-5.91
4.88,7.20,6.86,7.61,1.60,9.40,-0.01,-0.63,-37.96,-34.68,13.34
11.07,8.53,9.97,8.51,2.66,12.85,-0.01,-0.63,-38.22,-36.64,14.33
7.20,7.55,8.44,7.37,2.74,12.25,-0.01,-1.25,-38.22,-38.02,18.05
2.83,5.77,6.90,6.05,2.66,10.25,0.00,-0.63,-37.96,-39.25,17.79
6.92,4.97,6.62,5.31,2.07,8.05,-0.01,-1.88,-37.96,-35.71,26.16
3.54,5.08,4.70,5.44,0.67,7.44,0.00,0.63,-37.70,-37.45,0.35
4.56,6.07,5.17,6.43,0.01,8.35,-0.01,-0.63,-37.70,-39.42,4.36
8.37,7.35,6.37,7.55,-0.17,9.59,0.00,-1.25,-37.96,-37.44,6.45
11.38,7.57,7.59,7.70,0.25,9.67,-0.00,1.88,-37.96,-37.15,-9.59
6.06,7.50,6.40,7.45,0.10,8.79,0.01,0.63,-37.96,-40.64,-3.40
7.47,6.89,7.26,7.00,1.21,9.12,0.00,1.25,-37.96,-38.00,-0.27
5.44,6.32,7.49,6.61,1.95,10.04,0.01,0.63,-38.22,-39.84,7.52
10.20,6.37,8.48,6.31,2.40,10.17,0.00,-0.63,-37.96,-37.99,16.59
9.55,6.63,8.12,6.58,2.30,10.17,-0.01,0.63,-38.22,-36.35,9.37
3.49,6.63,6.55,6.71,1.54,9.68,-0.01,-1.25,-37.70,-39.73,16.08
12.53,6.26,8.23,6.18,1.88,9.16,0.01,0.63,-38.22,-35.54,7.80
2.19,6.65,6.31,6.72,1.96,8.76,-0.01,0.63,-37.70,-36.68,8.66
15.96,6.10,9.77,6.03,2.87,9.01,0.03,1.25,-38.22,-33.52,10.16
3.82,5.39,6.96,5.56,2.81,9.45,0.00,-1.25,-38.22,-38.78,23.25
7.99,5.95,7.86,5.95,2.55,9.49,0.01,0.00,-38.22,-37.70,15.02
7.27,5.91,7.68,6.00,2.74,9.53,0.01,0.00,-37.96,-36.32,16.06
7.62,4.95,8.67,5.04,3.85,9.21,0.03,0.63,-38.22,-38.06,19.27
6.57,5.33,8.19,5.37,3.59,9.37,-0.09,-4.39,-38.22,-37.59,40.39
11.00,4.65,9.85,4.16,1.87,8.28,0.09,-8.15,-38.22,-54.35,50.42
7.44,4.49,9.77,4.04,4.78,10.49,-1.22,-18.18,-38.22,-45.47,65.44
10.69,4.86,8.89,4.10,18.20,11.62,-1.76,-10.03,-38.22,-7.69,67.62
7.61,5.28,9.54,4.15,19.45,15.07,-1.78,46.39,-38.22,-17.80,-60.77
9.05,4.60,9.15,4.52,-12.78,5.67,-2.58,-60.18,-38.22,-130.01,83.17
9.36,5.58,7.92,4.84,6.25,8.66,-2.06,5.01,-38.22,-22.43,8.11
8.32,4.40,7.52,5.28,-9.47,9.17,-2.71,-5.01,-37.96,-98.08,-25.93
10.74,5.46,7.99,8.96,-18.17,4.27,-2.28,0.63,-38.22,-111.00,-77.21
9.46,4.95,8.44,5.19,11.12,13.57,-2.75,-0.63,-37.96,-17.42,40.89
8.38,6.19,8.96,6.43,19.32,13.87,-2.13,5.64,-37.96,-0.31,44.60
7.16,3.89,6.99,2.73,19.98,10.25,-2.42,0.63,-37.70,-8.81,62.08
9.81,4.70,8.60,6.08,14.53,10.84,-1.47,7.52,-37.96,2.23,32.88
7.90,4.91,8.64,9.35,-3.27,11.06,-1.84,5.01,-37.96,-55.48,-36.83
6.67,4.73,7.22,7.82,9.86,10.74,-1.03,61.43,-38.22,2.93,-78.23
8.14,4.69,7.33,6.51,11.86,10.13,-1.50,-55.79,-37.96,5.10,81.48
7.98,6.37,7.09,6.50,5.03,9.62,-1.22,6.27,-37.96,-18.36,-7.35
6.39,5.55,7.26,5.88,0.81,9.84,-0.90,8.78,-38.22,-46.98,-39.01
6.30,6.26,7.06,6.09,2.22,9.35,-0.57,5.01,-38.22,-37.26,-16.63
5.44,5.64,7.20,5.70,2.72,9.05,-0.09,8.78,-37.96,-37.17,-33.80
6.27,5.33,6.04,4.94,2.49,8.73,-0.03,2.51,-37.70,-35.22,-0.09
9.39,5.74,8.50,5.56,4.21,8.70,0.33,1.25,-38.22,-30.25,18.80
2.86,5.88,6.69,5.82,2.19,8.68,0.64,4.39,-37.70,-40.25,-14.21
10.56,6.02,7.92,5.90,3.52,10.14,0.90,4.39,-37.96,-30.69,-4.91
7.97,5.10,7.71,5.24,-6.14,4.76,1.15,5.01,-38.22,-107.43,-66.89
8.12,8.88,7.88,4.69,0.12,8.79,0.83,-54.54,-37.96,-67.27,80.87
6.65,6.30,8.07,7.44,-1.90,10.85,1.76,4.39,-37.96,-57.54,-30.11
10.12,6.05,8.02,6.57,2.36,9.50,1.90,1.25,-37.96,-33.00,6.66
5.95,7.37,6.19,5.55,0.44,10.16,1.77,9.40,-37.96,-49.69,-41.40
9.51,6.78,6.24,6.21,-12.73,8.16,2.43,2.51,-37.96,-97.27,-61.83
7.06,4.94,7.61,7.34,-4.08,9.66,2.19,5.01,-37.96,-66.41,-43.25
9.10,6.48,9.10,5.01,16.84,11.05,2.36,-52.03,-38.22,-7.13,80.88
5.31,4.74,8.97,1.75,19.96,9.37,3.08,-2.51,-37.96,-21.59,67.36
6.09,6.02,8.23,6.57,1.95,10.56,2.47,-8.15,-37.96,-42.66,43.71
8.69,3.73,7.10,9.22,4.91,11.85,2.35,-63.94,-38.22,-7.50,80.24
7.64,2.89,9.64,6.46,-2.25,11.87,2.72,47.64,-38.22,-63.87,-76.62
7.52,5.28,10.13,3.95,9.69,9.02,1.72,-9.40,-37.96,-25.65,64.72
9.05,3.52,10.30,4.32,4.73,8.17,1.47,-15.67,-38.22,-36.72,68.18
7.72,3.08,11.32,3.64,7.21,10.40,0.55,-22.57,-37.96,-38.38,70.75
11.12,5.18,9.02,5.13,3.53,8.97,-0.29,-10.66,-38.22,-36.75,57.68
12.31,4.01,9.41,4.89,-2.79,9.00,-0.89,-14.42,-38.48,-75.25,52.23
5.69,3.55,8.95,6.72,3.15,9.22,-1.54,-15.04,-38.22,-33.30,63.12
11.70,7.05,9.69,3.93,13.10,11.95,-1.69,-11.91,-38.22,-25.15,64.46
7.11,2.58,11.93,2.35,19.26,3.29,-2.89,-12.54,-38.22,-0.31,84.09
5.98,5.43,5.60,4.89,2.72,14.26,-2.65,-5.01,-37.96,-38.53,28.48
9.09,3.89,7.27,5.44,-11.83,6.92,-2.86,-1.25,-38.22,-107.31,-56.81
10.24,9.00,6.72,2.39,8.69,-1.21,-3.47,-3.13,-37.96,7.20,95.85
7.89,7.72,7.92,6.27,-14.26,7.63,-2.58,13.16,-37.96,-116.04,-74.46
2.68,6.88,5.45,7.08,0.69,9.71,-2.00,68.95,-37.70,-38.13,-81.91
8.65,7.28,6.56,6.52,-2.13,8.38,-1.96,-42.00,-37.96,-57.09,78.12
4.45,6.00,6.83,6.93,0.68,8.86,-1.02,16.93,-37.96,-42.34,-61.40
18.95,6.59,8.72,6.85,2.72,9.29,-0.23,17.55,-37.44,-18.98,-57.95
11.63,5.41,8.75,6.09,2.86,9.29,0.03,-2.51,-33.28,-33.34,30.03
10.66,5.95,7.33,7.15,1.85,9.60,0.20,6.90,-26.52,-27.88,-27.74
9.87,5.07,7.29,7.13,3.33,9.49,0.28,2.51,-17.68,-19.38,4.96
6.93,4.75,4.95,7.09,2.47,9.53,0.24,0.63,-7.28,-13.41,10.95
0.68,5.42,2.57,8.96,3.94,8.91,0.34,3.13,2.86,6.18,5.14
-5.87,6.99,-0.84,8.41,2.66,9.57,0.29,-5.64,11.18,8.95,40.95
-7.32,8.59,-2.53,9.76,1.22,9.20,0.53,1.88,18.46,11.78,-4.10
-5.99,8.22,-1.81,9.03,2.00,9.21,0.78,6.90,21.84,13.85,-28.01
-2.42,7.67,-2.05,8.74,-3.08,4.93,0.50,3.13,24.70,-20.10,-51.55
-2.48,8.15,-2.92,8.60,8.27,9.51,1.26,5.64,26.52,60.40,15.43
-2.99,10.64,-3.24,11.44,20.51,11.36,1.42,0.00,28.08,76.87,61.03
-2.03,8.27,-1.38,9.34,5.86,8.06,1.00,4.39,29.38,42.69,10.36
-3.57,11.00,-1.30,11.18,4.66,9.75,1.29,-12.54,29.64,27.89,60.45
-3.04,10.56,-0.22,10.75,5.86,8.95,0.38,-24.45,27.82,28.83,73.55
-1.65,10.59,0.30,11.36,5.35,9.46,-0.45,-15.04,24.18,24.46,65.11
0.68,9.61,1.46,8.84,9.44,8.71,-1.31,-15.04,19.24,35.77,70.41
2.96,9.47,2.74,9.56,1.32,7.27,-1.27,-12.54,14.30,-5.19,62.32
1.87,9.33,0.66,11.32,-12.50,9.63,-2.22,-1.25,8.84,-53.41,-49.44
2.12,9.00,2.32,10.58,-0.23,9.13,-1.70,-2.51,3.64,-13.54,14.00
4.24,6.99,3.44,7.81,4.53,9.38,-2.39,-3.76,-1.56,4.60,41.49
4.83,9.52,3.34,9.56,5.96,9.32,-1.51,66.45,-5.20,16.34,-81.24
5.94,8.56,2.73,10.03,-3.39,10.35,-1.54,-43.88,-8.58,-26.37,75.67
4.45,9.24,2.15,8.51,-0.67,8.76,-0.90,16.93,-9.62,-13.27,-63.54
5.24,8.81,3.29,9.32,2.10,8.96,0.01,11.91,-8.84,-1.89,-47.58
5.28,7.95,2.72,8.15,2.56,7.53,0.43,11.91,-7.02,6.66,-51.17
4.67,7.57,3.41,9.22,0.44,9.03,0.95,9.40,-3.90,-13.83,-44.78
2.67,12.48,4.18,9.01,-19.66,5.04,0.75,11.28,0.00,-107.19,-80.75
2.39,8.86,2.19,10.28,6.00,10.27,1.62,0.63,4.94,19.22,27.63
0.33,8.40,1.56,9.53,-7.78,7.76,1.78,0.00,8.84,-56.52,-45.07
0.18,7.58,1.19,11.56,-6.44,11.53,1.51,6.27,14.04,-36.00,-47.78
-0.25,7.64,1.69,9.22,-11.57,11.12,2.13,3.13,18.20,-59.92,-52.91
-2.30,8.98,0.64,8.85,5.65,9.44,1.53,-5.01,22.10,19.80,48.49
-2.03,9.99,-0.49,9.85,12.74,11.77,1.80,-8.78,25.48,46.75,61.32
-2.66,10.54,0.25,10.39,-3.32,8.06,1.36,-11.28,26.78,-29.76,44.66
-1.97,11.45,1.51,10.89,8.40,9.65,-0.01,-16.30,26.00,26.33,68.66
-1.60,10.56,-0.02,10.45,6.44,9.71,0.26,-17.55,24.96,30.41,67.96
0.63,10.01,0.67,10.41,4.19,9.30,-0.84,-11.28,22.10,20.52,58.99
-0.21,10.44,-0.01,10.48,-2.33,9.24,-1.45,-9.40,19.76,-14.50,37.43
0.40,8.63,1.55,8.50,4.84,9.17,-1.76,-6.90,16.64,14.65,52.00
0.30,7.77,0.51,9.86,9.68,11.09,-1.55,-3.76,13.26,37.96,50.47
