acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.08,-0.40,9.73,-0.47,9.88,-1.30,9.63,0.01,1.88,1.30,-4.85
-0.07,-0.40,9.73,-0.38,9.58,-1.09,9.71,-0.03,-1.25,1.30,-4.16
0.19,-0.36,9.69,-0.40,9.81,1.50,9.92,0.01,0.63,1.56,11.04
0.00,-0.29,9.88,-0.59,9.95,-0.69,10.26,-0.02,-0.63,1.82,0.19
0.17,-0.36,9.62,-0.53,9.69,1.16,11.06,-0.06,-2.51,2.34,9.49
0.13,-0.47,11.22,-0.08,10.26,1.32,9.57,0.28,51.40,2.08,7.47
0.33,0.29,9.22,-0.72,9.52,2.29,10.62,-0.58,-61.43,1.30,18.70
0.15,0.46,9.71,-0.69,9.42,0.36,10.20,-0.45,6.27,1.30,8.85
0.07,-0.55,10.13,-0.11,9.29,0.70,9.52,-0.18,6.90,2.34,3.90
0.01,-0.58,9.31,0.19,9.99,0.60,10.31,-0.12,-4.39,3.12,0.66
0.20,-0.61,10.58,-0.72,10.17,0.98,7.75,-0.54,-9.40,3.38,11.57
-0.01,0.23,10.19,1.91,10.10,2.47,10.27,-1.15,-12.54,2.86,-0.59
0.37,-0.53,9.99,0.46,10.66,4.77,9.94,-1.52,-3.13,1.30,21.30
0.53,1.04,9.76,-0.49,10.99,5.12,10.85,-0.78,8.15,0.52,30.54
0.25,-1.01,9.83,-2.46,10.44,-0.23,11.40,-0.88,13.16,1.04,14.57
-0.06,-0.17,9.51,-0.48,9.47,-1.26,10.54,-0.53,0.63,2.60,-3.17
0.17,-0.39,10.14,0.44,10.35,2.63,10.77,-0.44,-3.13,3.64,9.62
-0.07,0.07,9.14,1.90,9.52,2.43,12.56,-1.08,-20.06,5.72,-4.03
0.46,-1.32,9.56,0.42,9.25,6.94,10.65,-1.38,-20.06,3.64,26.43
-0.65,1.99,9.49,1.56,12.15,-7.15,11.79,-2.78,-8.15,0.26,-37.30
-0.29,-1.47,9.52,-2.18,10.16,-6.10,10.72,-1.15,32.60,-1.56,-16.39
-0.18,-0.93,10.24,-2.17,10.14,-4.93,10.68,-0.24,22.57,-1.30,-10.18
-0.22,-1.01,10.12,-0.22,10.19,-2.13,10.06,0.16,4.39,-0.26,-12.36
0.02,-1.28,9.41,-0.39,9.36,0.17,9.67,-0.02,-4.39,0.00,1.34
-0.01,-0.66,9.76,-0.28,9.81,-0.23,9.87,0.01,1.88,0.00,-0.52
0.01,-0.60,9.84,-0.42,9.80,-0.23,9.95,0.01,1.88,-0.52,0.76
-0.02,-0.25,9.84,-0.19,9.74,-0.34,10.07,-0.02,-1.25,-0.78,-0.99
-0.01,-0.86,9.72,-0.18,9.92,-0.03,9.47,0.01,0.63,-2.08,-0.56
0.13,-0.39,9.09,-0.10,9.07,1.11,8.75,0.08,2.51,-2.86,7.23
0.33,-0.59,8.79,-1.58,7.89,0.83,11.08,0.48,2.51,-3.90,18.76
-0.21,-0.06,9.25,-1.71,11.13,-4.03,9.50,0.55,16.30,-2.60,-11.92
0.87,-0.16,8.50,-0.83,7.82,13.96,15.52,1.47,0.00,-1.56,50.06
0.18,0.35,9.78,0.36,9.76,1.92,8.64,1.41,1.88,-0.78,10.35
0.09,0.67,8.93,1.19,10.03,2.21,9.81,1.07,-5.01,-1.30,5.12
-0.02,0.13,9.11,0.46,9.73,0.50,12.07,0.29,-2.51,-2.60,-0.95
0.20,0.39,10.49,0.12,9.30,2.60,12.39,0.90,5.01,-4.42,11.72
-0.52,0.95,8.60,-0.32,10.44,-7.46,11.09,1.30,6.27,-3.90,-29.86
-0.55,1.26,6.37,-0.10,9.89,-6.65,9.63,1.55,10.66,-2.60,-31.54
-0.75,0.08,10.52,0.70,8.83,-6.07,8.30,2.04,-8.15,-1.56,-42.70
-0.10,-0.43,9.95,0.08,8.71,-0.62,8.76,1.18,-3.13,-2.08,-5.91
-0.42,-0.59,8.79,1.49,9.30,-2.01,10.55,1.44,-4.39,-2.60,-24.22
0.17,0.87,10.99,-0.64,9.56,0.34,10.00,1.42,1.88,-3.90,9.54
-1.27,0.89,10.65,0.09,11.59,-19.47,5.57,1.10,14.42,-3.90,-73.01
-0.70,-0.93,9.08,1.75,9.26,-3.50,7.95,2.06,5.01,-3.38,-40.16
-0.01,0.87,12.22,0.64,11.98,0.40,9.65,1.79,5.64,-1.56,-0.29
-0.85,0.38,9.59,1.64,10.24,-5.83,7.59,2.07,-8.15,0.00,-48.88
-0.22,0.50,10.57,2.12,9.44,0.81,11.31,1.37,-16.93,0.00,-12.72
-0.06,0.73,9.87,1.11,9.35,0.71,9.16,0.01,-16.93,-1.56,-3.31
-0.07,0.29,10.04,0.25,10.02,-0.50,9.84,0.17,-0.63,-2.86,-4.20
0.15,1.29,11.00,0.08,9.90,0.83,7.32,0.44,7.52,-3.38,8.72
0.09,0.92,10.43,-0.70,10.76,-0.33,10.91,0.84,1.25,-2.60,5.06
-0.16,0.14,9.70,-0.32,10.59,-1.52,7.50,1.25,5.64,-0.78,-8.91
0.11,0.05,10.34,0.93,9.94,2.87,11.96,1.00,-5.64,0.78,6.14
-0.11,-0.06,9.77,2.12,9.76,1.79,9.69,-0.18,-18.81,1.04,-6.22
-0.03,-0.40,9.95,-0.61,9.87,-1.04,9.94,-0.06,-5.64,0.78,-1.94
-0.03,-0.21,9.47,-0.47,9.69,-0.81,9.27,-0.09,3.13,0.52,-1.73
-0.01,-0.10,9.77,-0.28,9.85,-0.46,9.83,0.01,0.63,0.52,-0.69
0.07,-0.35,9.88,-0.21,9.78,0.58,10.04,-0.02,-2.51,0.52,4.25
0.01,-0.32,9.77,-0.38,9.73,-0.31,9.87,-0.01,-3.76,0.78,0.59
-0.01,-0.40,9.88,-0.36,9.92,-0.40,9.75,0.01,2.51,0.78,-0.38
0.01,-0.40,9.95,-0.35,9.66,-0.28,9.67,0.01,1.25,0.78,0.39
0.01,-0.40,9.99,-0.31,9.70,-0.17,10.11,-0.01,-0.00,1.04,0.72
0.13,-0.36,9.88,-0.53,9.99,0.72,9.84,0.00,-0.00,1.04,7.54
0.02,-0.36,10.06,-0.11,9.85,0.23,9.59,-0.08,-5.64,1.30,1.41
0.08,-0.79,10.13,0.61,10.67,1.93,10.68,0.36,-6.27,0.78,4.31
-0.03,-0.43,10.28,-0.72,10.01,-1.16,10.07,-0.04,5.01,1.04,-1.83
-0.02,-0.28,9.73,-0.37,9.74,-0.61,9.63,-0.07,0.00,1.56,-1.23
0.06,-0.86,10.24,0.31,9.46,1.45,10.32,-0.09,-5.64,1.82,3.34
0.06,-0.18,10.29,-0.49,9.92,0.02,9.68,-0.20,-1.88,1.82,3.63
0.09,-0.39,9.46,0.02,10.50,0.91,8.48,-0.50,-5.64,1.30,5.26
-0.07,-0.18,10.48,0.07,9.46,-0.55,10.11,-0.51,-0.63,1.04,-4.10
0.22,-0.55,10.40,-0.73,10.65,1.43,10.04,-0.46,-2.51,1.30,12.32
0.03,-0.93,9.12,-0.56,9.75,-0.16,9.47,-0.31,3.13,1.56,1.45
-0.18,0.64,9.90,-0.87,9.50,-3.57,10.20,-0.27,-1.88,2.60,-10.59
0.08,-0.59,9.95,-0.29,10.07,0.63,9.68,-0.46,-9.40,2.60,4.76
0.03,-0.05,9.62,0.07,10.16,0.39,9.95,-0.76,-1.88,2.08,1.62
0.55,-1.03,10.83,-1.03,9.82,4.82,10.20,-0.95,0.00,2.60,31.57
0.41,-0.05,9.88,0.48,8.94,4.56,8.51,-1.17,-65.82,2.34,23.61
0.28,-0.12,9.55,0.28,9.84,3.23,9.76,-1.34,1.25,1.04,15.85
-0.21,0.22,9.74,-1.55,9.83,-4.64,10.01,-1.12,3.13,1.82,-12.26
-0.16,-0.64,8.86,-0.03,10.13,-1.46,10.18,-1.03,0.63,2.86,-9.23
-0.48,-0.56,11.74,-0.25,10.40,-6.20,11.46,-1.29,-64.57,2.86,-27.69
-0.17,-0.31,9.58,0.20,8.93,-1.19,9.24,-1.49,-2.51,2.86,-9.95
-0.71,-1.44,12.50,0.21,11.09,-6.18,8.39,-1.53,-3.13,3.12,-40.88
0.07,-0.90,9.31,-1.08,10.80,-0.30,10.44,-1.21,-5.64,3.38,4.12
0.22,0.35,10.53,0.34,8.84,3.18,11.97,-2.16,-6.27,2.86,12.50
0.34,-0.63,10.32,-1.36,8.30,1.49,11.50,-1.65,4.39,1.82,19.57
0.72,0.53,7.55,-1.69,10.17,6.37,11.77,-1.76,4.39,3.90,41.18
0.07,-5.96,10.94,-0.33,7.79,2.88,8.52,-1.21,46.39,4.16,3.86
0.57,-0.79,8.78,1.76,10.02,11.60,10.76,-2.48,-68.33,0.00,32.69
0.19,-0.56,10.96,-2.99,10.90,-1.67,10.67,-1.45,40.12,-0.26,10.81
-0.05,-0.62,9.78,-0.90,10.25,-1.56,10.42,-0.54,2.51,0.00,-2.98
0.20,-3.25,9.66,-1.35,9.77,1.36,9.93,-0.04,10.03,1.56,11.57
-0.32,0.25,9.82,-0.43,9.40,-3.74,9.12,-0.15,-6.90,1.82,-18.09
-0.41,-1.99,8.95,-0.91,9.63,-4.12,8.31,0.21,-1.88,1.30,-23.49
-0.23,-0.61,8.90,0.57,9.69,-1.34,10.63,-0.50,-3.76,0.26,-12.91
-0.06,-1.88,9.66,-1.30,9.58,-1.73,9.70,-0.21,6.27,-0.52,-3.64
0.03,-0.37,10.33,0.33,10.02,0.93,9.88,0.11,-3.13,-0.78,1.93
-0.06,0.40,10.04,0.10,9.68,-0.66,9.95,-0.01,-1.88,-2.08,-3.71
0.07,0.66,10.57,-2.11,10.15,-2.59,11.02,0.26,5.01,-3.38,4.18
-0.30,0.08,12.28,-2.12,10.81,-4.72,7.23,0.16,-44.51,-1.82,-17.22
-0.27,-0.23,9.54,0.13,9.15,-2.64,10.93,0.98,-1.88,-0.52,-15.27
0.18,-0.61,9.42,1.13,10.76,3.59,10.34,0.63,-10.66,-0.78,10.17
0.02,-0.44,9.24,-0.03,9.49,0.32,9.27,0.19,-3.76,-2.60,1.27
-0.22,-0.11,11.04,-1.46,11.14,-5.10,12.23,0.26,6.27,-3.90,-12.65
-0.28,0.35,10.01,-0.98,9.18,-4.30,8.98,0.95,15.04,-3.90,-16.16
0.37,0.07,11.53,0.15,10.73,5.27,13.07,1.15,11.91,-2.86,20.98
0.47,-0.25,10.14,-0.53,12.06,4.79,10.83,1.82,-5.01,-2.86,26.71
-0.42,0.06,8.92,-0.14,9.11,-4.49,9.49,1.25,-58.30,-1.30,-23.96
0.16,-0.55,10.47,1.16,10.68,3.58,10.60,1.54,-13.16,-1.82,9.15
-0.31,-0.41,9.84,0.78,10.10,-1.78,9.22,1.23,-3.13,-3.38,-17.76
-0.04,0.18,9.40,-0.46,9.72,-1.15,10.27,0.75,-53.28,-3.64,-2.39
0.10,-0.55,10.28,-1.06,9.16,-0.35,7.64,1.69,1.88,-3.90,5.53
-0.03,-0.26,9.77,-0.80,11.35,-1.36,11.75,1.99,6.27,-1.56,-1.80
0.42,-0.70,9.65,1.10,10.83,7.20,11.02,1.88,53.28,-0.52,24.28
0.20,-0.42,8.67,0.43,9.01,2.76,9.73,1.35,-12.54,-1.82,11.18
-0.42,2.82,9.65,2.08,10.46,-2.51,9.61,0.99,-0.63,-3.90,-24.20
-0.38,0.47,10.08,-0.80,11.42,-5.65,10.60,0.71,2.51,-4.42,-21.96
0.59,0.09,8.77,-0.99,8.21,5.84,13.33,1.91,11.91,-3.90,33.55
0.72,0.43,10.79,-0.48,9.43,7.89,10.84,1.87,0.63,-2.60,41.25
-0.73,-0.10,8.95,1.29,8.09,-5.36,9.76,2.29,-2.51,-0.78,-41.84
0.04,0.85,10.99,2.15,9.13,3.72,10.54,1.34,-14.42,-0.52,2.10
-0.28,-0.78,9.72,2.42,9.69,0.84,10.52,1.17,-14.42,-0.78,-15.90
0.03,0.71,9.64,1.35,9.62,1.84,9.45,0.73,-4.39,-2.34,1.64
-0.04,0.08,11.12,0.27,11.31,-0.14,12.74,0.71,4.39,-2.60,-2.35
0.07,1.23,10.14,0.70,10.30,1.20,10.36,0.45,7.52,-2.60,3.81
0.41,0.68,8.07,0.19,10.25,4.38,10.01,1.22,1.25,-1.82,23.63
0.24,0.94,9.16,0.32,9.54,2.24,8.93,1.27,-2.51,-0.52,13.59
-0.38,0.21,9.93,0.10,9.24,-3.65,9.33,0.99,-6.90,0.00,-21.73
0.03,-0.08,9.25,1.92,9.98,3.11,10.53,0.43,-10.03,0.00,1.92
-0.05,0.21,9.44,0.44,9.62,-0.00,9.95,0.01,-6.27,-0.52,-3.08
-0.01,-0.10,9.81,-0.13,9.70,-0.22,9.95,0.01,-0.00,-0.52,-0.40
-0.00,-0.28,9.73,-0.29,9.81,-0.31,9.67,-0.01,-1.25,-0.26,-0.11
-0.01,-0.06,9.88,-0.08,9.82,-0.23,10.03,0.02,1.88,-0.26,-0.80
0.02,-0.06,9.85,-0.24,9.78,-0.14,10.03,-0.01,0.63,0.00,0.97
0.00,-0.44,9.84,-0.23,9.81,-0.11,9.91,0.00,-0.63,0.52,0.28
0.05,-0.28,9.77,-0.69,9.68,-0.38,10.19,-0.04,1.88,0.78,2.82
-0.14,-0.36,9.84,-0.41,9.84,-1.82,9.70,0.00,0.63,1.04,-8.13
-0.38,-0.40,9.88,-0.30,9.59,-3.94,9.16,0.00,1.25,1.56,-21.71
0.03,-0.40,9.80,-0.30,9.77,-0.01,10.32,-0.04,-1.88,2.08,1.50
0.14,-0.16,8.76,-0.78,9.13,0.24,9.11,-0.31,-6.27,1.82,7.76
0.36,-0.05,9.77,0.19,9.90,4.09,10.06,-0.45,-1.88,1.56,20.50
0.13,-0.70,9.01,-0.23,9.22,1.21,9.85,-0.54,-1.88,1.30,7.36
0.14,-0.43,10.51,-0.75,9.32,0.42,9.79,-0.56,-1.25,1.04,8.03
-0.20,0.43,9.67,-0.70,9.43,-3.25,9.81,-0.43,4.39,1.04,-11.51
0.27,-0.23,8.39,-0.91,9.46,1.67,10.96,-0.31,3.76,1.56,15.35
0.10,-0.52,9.50,-1.29,9.67,-0.77,12.43,-0.24,-0.63,2.60,5.67
0.02,-0.35,8.01,1.48,10.43,1.91,9.01,-0.42,-9.40,3.12,1.15
0.11,-0.92,9.34,0.18,8.56,1.52,8.20,-0.98,-10.66,2.60,6.45
0.03,-0.60,9.54,-0.47,11.09,-0.11,10.92,-0.71,-3.76,1.82,1.53
0.24,0.89,10.54,1.05,10.31,3.31,9.17,-1.36,0.00,1.04,13.64
-0.66,-0.32,9.02,-1.21,10.08,-9.30,8.86,-0.98,5.64,0.78,-38.00
-0.15,-0.32,9.80,0.30,10.02,-0.97,9.95,-0.74,4.39,1.30,-8.58
0.04,0.05,10.26,-1.00,9.38,-1.04,9.58,-0.05,58.92,2.86,2.53
-0.31,-1.08,9.86,1.92,10.91,-0.50,10.06,-0.89,-11.91,3.64,-17.89
0.18,0.08,10.78,-0.18,10.34,1.50,9.74,-1.46,-8.78,2.34,10.27
0.09,-0.03,10.15,-1.00,10.13,-0.49,10.51,-1.74,-2.51,3.12,4.99
-0.29,0.25,10.19,0.38,8.66,-2.08,8.62,-1.35,-7.52,2.86,-16.54
0.12,0.70,9.60,-1.48,10.63,-0.70,8.67,-1.96,3.13,2.60,7.15
0.45,-0.19,9.92,1.31,11.11,8.03,11.45,-1.25,0.00,3.12,25.89
-0.04,-1.20,10.19,0.34,10.34,0.50,10.17,-1.87,-6.27,3.64,-2.20
-0.38,-0.13,11.15,1.09,8.78,-2.12,11.28,-1.68,50.15,3.64,-21.71
-0.84,0.63,9.56,-0.30,10.56,-10.65,8.52,-2.35,-55.79,3.64,-47.99
0.25,-1.14,11.06,-0.34,9.09,2.25,8.97,-2.01,62.06,5.20,14.36
0.83,0.08,8.65,1.07,10.95,18.48,13.19,-2.94,-73.34,3.90,47.53
1.22,-0.21,11.67,-2.04,8.26,11.13,9.90,-2.90,4.39,3.12,69.63
0.32,-0.63,8.75,-1.28,10.07,1.83,10.11,-2.45,61.43,3.12,18.47
0.07,0.29,7.84,-1.06,12.48,-0.42,11.38,-2.75,-48.89,4.42,4.17
-0.37,-1.12,11.69,1.78,8.04,0.35,9.99,-2.63,-8.15,5.46,-21.08
0.72,-4.86,8.29,-0.53,9.67,18.78,17.20,-3.17,43.25,4.68,41.49
0.56,-1.46,9.55,1.25,9.68,6.80,6.75,-3.91,-45.76,1.82,32.14
-1.00,-2.25,10.80,-3.60,9.51,-15.79,2.28,-2.82,13.16,-0.52,-57.41
-0.06,-0.76,11.74,-2.52,10.80,-3.61,9.73,-1.06,95.91,-1.56,-3.46
0.01,-2.09,9.42,-4.46,9.28,-5.20,9.24,-0.11,14.42,-1.56,0.66
-0.13,-1.55,10.15,-0.57,9.80,-1.44,9.20,-0.24,-48.89,0.78,-7.65
0.21,0.08,10.08,-0.61,10.12,1.39,11.20,0.11,46.39,0.78,11.95
0.78,-1.10,7.88,0.23,10.58,12.51,11.26,-0.11,3.76,0.26,44.42
-0.03,-0.37,9.69,-0.08,9.85,-0.23,9.67,0.01,1.88,-0.26,-1.51
0.00,-0.17,9.88,-0.23,9.92,-0.24,10.03,-0.02,-1.25,-0.52,0.09
0.02,-0.35,9.76,-0.04,9.75,0.27,10.07,-0.01,-1.25,-1.04,1.08
-0.09,-0.48,9.73,-0.32,10.00,-1.07,9.63,0.05,1.88,-1.30,-4.89
0.13,-0.21,9.69,0.02,8.98,1.40,9.80,0.08,-0.00,-2.08,7.46
-0.13,-0.16,10.14,-1.11,10.30,-2.78,10.05,0.31,5.01,-1.30,-7.43
-0.22,0.30,11.01,0.55,9.88,-1.65,10.46,0.42,-2.51,-1.30,-12.81
0.07,-0.49,10.55,-1.00,10.93,-0.38,11.31,0.43,-1.88,-1.56,4.24
-0.10,-0.58,10.02,0.02,10.08,-0.78,9.78,0.51,-0.63,-1.56,-5.95
0.18,0.39,10.42,-1.24,8.74,-0.43,9.47,0.58,-2.51,-1.82,10.20
-0.06,-0.47,8.23,0.79,9.18,0.67,9.79,0.71,0.63,-1.56,-3.61
-0.21,0.14,9.66,0.10,9.79,-1.90,9.54,0.77,-3.76,-1.82,-11.75
0.26,-0.34,10.03,-0.29,9.28,2.38,10.26,0.24,-3.13,-2.08,14.77
-0.12,-0.04,8.88,-0.12,9.90,-1.31,9.42,0.90,-0.63,-2.34,-7.11
0.28,-0.33,11.04,-0.23,11.49,2.64,9.97,0.93,-1.25,-2.60,15.80
0.25,0.05,11.08,-0.66,10.84,1.96,11.89,1.12,2.51,-3.64,14.30
-0.01,0.33,8.44,-0.01,9.12,-0.27,9.38,0.83,5.64,-2.86,-0.82
-0.03,0.29,11.38,-1.99,10.41,-3.77,11.77,1.74,0.63,-2.86,-1.97
0.62,-0.56,9.01,0.04,9.47,7.06,9.40,1.31,-47.64,-3.64,35.31
-0.83,-0.01,8.88,0.53,10.01,-10.92,11.45,1.99,-0.63,-2.34,-47.66
-0.04,-0.82,9.64,-0.40,7.89,-0.65,9.07,1.51,-57.04,-1.56,-2.20
0.02,-0.82,10.35,1.44,9.91,3.09,12.34,1.73,-15.04,-2.60,0.87
-0.29,-1.16,9.07,-0.69,9.88,-3.51,9.84,1.59,-1.88,-4.42,-16.75
-0.00,3.20,9.00,-1.58,9.57,-4.05,11.63,1.34,5.64,-7.02,-0.26
0.44,2.36,8.02,-2.31,9.95,1.21,15.50,2.86,23.82,-4.68,25.26
0.19,0.82,9.46,0.38,6.95,1.58,6.92,3.43,55.16,-2.34,10.78
-0.24,-1.12,9.22,1.43,9.67,-0.05,10.25,2.53,-5.01,-1.04,-13.88
-1.19,-0.16,8.69,1.98,11.13,-12.85,8.95,2.38,-23.82,-0.26,-68.12
-0.04,1.17,9.99,2.34,10.02,2.59,11.17,1.34,34.48,-2.34,-2.40
0.31,0.61,10.31,-0.24,10.66,2.72,10.13,0.87,5.64,-4.68,17.99
0.23,1.67,13.40,-1.83,11.47,-0.58,11.40,1.39,15.67,-5.20,13.31
0.53,0.60,9.93,-0.89,11.79,3.82,8.76,1.84,11.28,-4.16,30.18
0.72,1.10,12.45,-0.68,8.04,7.89,13.96,2.15,-57.67,-1.82,41.27
0.68,0.04,11.31,0.82,11.35,11.70,11.86,2.61,52.66,0.52,39.01
-0.11,-0.23,9.99,2.52,9.67,2.46,9.73,1.44,-24.45,0.78,-6.11
0.00,0.78,9.42,2.61,9.92,3.34,10.10,0.45,-19.43,-0.78,0.24
-0.11,0.59,10.35,-0.00,10.23,-1.34,10.39,-0.02,0.00,-2.86,-6.10
-0.06,0.92,11.10,-0.41,11.47,-1.60,11.71,-0.25,13.16,-3.12,-3.29
-0.21,1.47,9.81,-0.14,9.33,-3.44,11.73,0.99,3.76,-2.34,-11.78
-0.48,0.13,9.48,0.15,11.16,-5.52,11.03,1.17,0.63,0.00,-27.34
-0.07,0.25,9.07,1.49,9.59,1.16,9.45,0.81,-11.91,1.56,-4.28
0.06,-0.66,9.94,0.10,10.23,0.86,8.96,0.08,-16.30,2.08,3.33
-0.66,-0.86,9.57,-0.41,8.73,-6.50,7.83,-0.39,-5.64,1.30,-38.08
0.15,-1.06,10.65,-0.61,11.60,1.20,10.36,-0.53,-2.51,0.78,8.73
0.16,-1.14,11.50,0.19,10.43,2.49,10.72,-0.30,2.51,0.26,9.14
0.04,-0.51,10.14,-0.28,10.19,0.16,9.55,-0.05,5.64,0.26,2.08
0.02,-0.32,9.88,-0.16,9.78,0.09,10.07,0.01,-1.25,0.52,1.14
0.13,-0.40,9.84,-0.36,9.73,0.93,10.12,0.01,0.00,0.52,7.34
-0.01,-0.44,9.84,-0.27,9.85,-0.31,9.71,-0.00,0.63,0.52,-0.59
0.05,-0.32,9.88,-0.27,9.66,0.23,9.96,0.01,1.25,0.52,2.82
0.00,-0.28,9.77,-0.33,9.85,-0.32,9.83,0.00,0.00,0.52,0.09
0.00,-0.25,9.77,-0.28,9.89,-0.27,9.87,0.00,0.63,0.52,0.12
0.08,-0.25,9.81,-0.23,9.74,0.54,9.84,0.00,-0.63,0.52,4.47
-0.07,-0.28,9.80,-0.28,9.70,-0.95,9.78,0.01,-0.63,0.52,-3.92
-0.06,-0.28,9.73,-0.29,9.89,-0.87,9.94,0.00,1.25,0.52,-3.35
-0.05,-0.32,9.65,-0.23,9.92,-0.71,9.99,0.00,0.00,0.52,-2.91
0.07,-0.32,9.65,-0.23,9.59,0.47,9.80,0.01,-0.63,0.78,3.94
-0.11,-0.24,9.54,-0.28,9.81,-1.37,9.98,-0.01,1.25,0.52,-6.11
0.05,-0.28,9.73,-0.31,9.85,0.21,10.15,-0.01,-0.63,0.52,3.07
0.07,-0.28,9.66,-0.24,9.78,0.42,9.79,0.00,0.00,0.52,3.73
0.06,-0.28,9.66,-0.32,9.85,0.29,9.83,-0.01,-0.63,0.52,3.60
0.07,-0.32,9.80,-0.32,9.88,0.39,9.87,-0.01,-0.63,0.52,4.11
-0.06,-0.28,9.73,-0.23,9.85,-0.79,9.67,0.01,2.51,0.52,-3.48
0.06,0.89,9.94,0.04,9.79,0.37,10.20,0.00,0.00,0.52,3.68
0.07,-0.44,9.84,-0.51,9.84,0.19,9.95,0.00,0.63,0.78,4.27
-0.09,-0.28,9.95,-0.40,9.88,-1.36,9.86,0.01,0.00,1.82,-5.26
0.13,-0.43,10.17,-0.29,10.18,1.14,10.56,-0.11,-2.51,2.08,7.52
0.13,-0.59,10.95,0.04,10.94,1.73,10.89,-0.37,-3.13,2.08,7.62
-0.14,-0.54,9.05,0.21,9.56,-0.80,9.30,-0.60,-5.01,1.56,-7.80
0.27,0.29,9.15,-1.92,9.60,-0.02,10.30,-0.70,4.39,1.04,15.59
-0.02,-0.28,9.84,-0.39,9.58,-0.67,10.75,-0.66,0.63,0.52,-0.93
0.38,0.13,8.81,-1.19,9.33,2.58,12.21,-0.39,-55.79,1.04,21.98
-0.21,-0.33,9.28,-0.62,9.36,-2.90,9.70,-0.09,5.64,2.60,-12.24
-0.21,-0.81,10.91,1.10,10.61,-0.46,12.32,-0.38,-11.28,3.38,-11.93
0.25,-0.24,13.35,0.34,9.79,3.52,10.78,-0.98,-15.04,3.12,14.30
-0.22,-0.52,10.40,0.10,9.31,-1.89,10.33,-1.54,-6.90,2.08,-12.51
-0.05,-0.15,10.56,-0.12,9.01,-0.64,9.59,-1.03,60.18,0.78,-3.08
0.32,0.01,10.45,-0.57,10.39,2.39,9.66,-1.28,8.78,0.52,18.25
0.04,-0.80,9.72,-1.87,9.74,-2.11,11.15,-0.70,8.78,1.56,2.42
0.36,-0.18,9.73,-0.20,9.93,3.56,10.20,-0.53,-1.88,3.12,20.47
-0.24,-0.85,9.75,0.59,9.32,-1.24,10.07,-0.93,-13.16,4.42,-14.03
-0.25,-0.92,9.86,0.15,10.49,-2.27,11.08,-1.12,-15.04,4.42,-14.48
0.61,-0.37,9.58,0.20,10.81,7.55,10.09,-2.42,-11.91,2.86,34.75
0.44,-0.28,10.03,-0.16,8.67,3.72,8.10,-1.98,2.51,1.30,25.48
0.09,0.48,10.46,-2.58,9.13,-3.45,10.70,-1.92,11.28,2.34,5.41
-0.14,0.40,8.85,-1.05,10.89,-2.70,9.46,-1.62,1.25,3.12,-8.15
0.54,-1.40,10.38,-0.32,10.08,7.42,12.15,-1.18,-3.13,4.42,30.99
-0.33,-3.87,9.39,-4.27,10.05,-3.97,4.39,-2.21,-11.91,4.68,-18.87
