acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-6.46,7.65,-6.44,7.52,0.31,9.79,-0.13,-2.51,41.60,42.53,16.07
-2.14,9.20,-4.11,9.50,0.99,10.80,-0.34,-3.76,41.60,32.02,23.75
-8.43,8.65,-4.70,8.84,2.30,10.37,-1.03,-18.81,41.60,32.90,63.85
-5.70,6.25,-5.38,6.59,-1.46,7.71,-1.62,-11.91,41.86,27.30,53.59
-4.67,8.33,-5.14,7.97,-2.30,7.81,-1.62,45.76,41.60,17.70,-80.77
-6.21,7.77,-2.59,7.74,-3.95,8.36,-2.44,-59.55,41.60,-16.14,81.45
-10.49,7.14,-8.98,7.64,-18.48,8.28,-1.53,67.07,41.86,-18.76,-84.47
-8.75,7.89,-8.22,5.92,-1.51,10.48,-1.71,-48.89,41.60,48.95,77.52
-10.75,6.13,-6.71,6.43,-0.84,9.78,-1.32,10.03,41.86,33.62,-48.01
-9.72,6.30,-6.72,6.71,2.16,10.67,-1.08,5.64,41.60,50.70,-18.07
-9.56,6.61,-7.04,6.44,-0.76,9.99,-0.21,5.01,41.60,39.44,-30.03
-6.06,5.98,-6.72,5.91,-1.25,9.18,-0.44,8.15,41.60,42.05,-45.67
-5.92,7.62,-6.43,7.75,0.38,9.83,0.03,4.39,41.60,42.57,-22.16
-9.45,7.48,-10.84,7.43,-0.39,10.11,0.01,-1.25,41.60,54.68,4.89
-7.07,7.31,-6.63,7.35,-0.19,9.95,0.01,0.00,41.08,40.17,-1.09
0.84,7.75,-5.04,7.56,-0.27,9.91,0.00,0.63,41.08,42.41,-5.15
-19.90,6.32,-12.10,6.56,-0.12,10.07,-0.01,-1.25,41.86,53.47,6.44
-5.13,7.46,-5.30,7.56,0.08,9.83,0.01,2.51,41.34,35.70,-13.89
-7.36,7.48,-6.33,7.48,-0.07,9.91,0.01,1.25,39.78,38.06,-7.62
-12.40,7.21,-7.79,7.39,-0.15,9.99,-0.01,0.63,38.48,38.29,-4.46
-13.48,6.78,-7.29,7.52,-0.16,9.99,-0.01,-0.63,33.28,31.71,2.70
-4.34,7.29,-4.67,8.25,-0.15,9.87,0.01,1.25,26.78,28.20,-8.11
-7.04,7.00,-4.74,8.41,-0.11,9.91,0.00,1.88,19.24,22.83,-11.37
0.27,6.12,-1.99,8.55,-0.19,9.91,0.01,0.00,9.36,15.60,-1.12
0.10,6.79,-0.22,9.00,-0.15,9.83,-0.01,-1.25,-0.26,1.07,6.39
-1.18,9.34,-1.17,9.01,-0.07,9.91,0.02,3.13,-2.34,7.07,-17.94
-0.15,9.59,0.70,9.69,-0.15,9.75,0.00,-1.25,-3.90,-6.85,6.45
-0.37,9.51,0.73,9.62,-0.15,9.95,0.00,-1.25,-6.76,-7.59,6.31
10.09,10.11,5.84,10.39,-0.15,9.87,0.01,0.63,-9.10,-22.96,-4.52
0.11,9.62,1.36,9.62,-0.04,9.83,-0.01,0.63,-9.62,-10.98,-3.88
3.10,9.81,1.93,9.45,-1.01,9.70,0.01,0.63,-10.40,-15.07,-9.55
1.92,9.78,1.23,9.91,-0.84,9.91,0.09,0.00,-10.92,-10.39,-4.84
2.52,10.76,-0.43,11.07,-3.56,10.29,0.38,10.03,-10.66,-11.34,-52.86
2.18,10.24,0.71,8.64,-4.74,7.28,0.46,9.40,-8.32,-34.25,-62.78
0.50,11.46,0.27,8.53,-12.49,9.31,1.50,6.90,-5.46,-54.69,-64.34
0.42,7.06,-0.94,11.21,-2.59,10.62,1.86,5.64,-1.82,-7.20,-37.78
-0.18,8.16,-0.03,9.38,0.15,9.80,2.22,62.69,2.86,0.68,-81.09
0.29,8.10,-2.43,8.99,2.72,9.27,2.30,1.25,7.02,36.60,8.98
-1.79,6.60,-0.31,7.18,-1.21,11.23,1.82,1.88,11.70,-8.01,-15.38
-3.31,9.32,-2.41,9.39,19.00,13.89,2.26,1.88,16.64,66.25,50.95
-5.82,9.00,-3.72,9.47,-0.05,9.66,1.50,-8.15,21.32,16.68,39.99
-4.09,10.10,-1.58,9.58,0.70,10.27,1.52,-15.67,23.92,7.81,57.90
-6.73,9.66,-3.55,9.98,-0.53,10.43,0.83,-10.66,24.18,10.26,44.16
-4.13,9.42,-3.62,9.31,1.39,10.64,0.06,-10.66,23.40,27.79,48.55
-4.51,8.63,-4.08,9.58,-3.96,10.44,-0.21,-8.15,21.58,0.76,21.88
-4.04,8.34,-1.63,9.64,-0.89,8.21,-0.68,-8.15,18.72,-2.04,41.49
-4.96,8.88,-2.35,9.83,0.10,10.79,-1.18,-14.42,15.34,8.27,53.38
-2.53,10.54,-1.62,10.86,-0.05,7.30,-1.64,-13.79,9.36,6.27,62.01
0.72,8.82,0.53,8.33,3.31,11.04,-1.38,-2.51,2.86,13.42,27.78
2.26,8.71,-1.09,10.54,-4.33,7.85,-2.11,-2.51,-2.86,-17.11,-13.07
2.31,8.82,0.01,11.78,18.36,18.59,-1.54,0.00,-7.28,48.39,44.64
2.19,8.48,2.82,9.10,-6.12,12.44,-2.08,-2.51,-10.92,-44.33,-16.19
2.05,8.51,2.15,9.13,6.90,10.44,-1.84,3.13,-14.56,20.32,19.83
4.29,9.54,2.50,10.13,-1.20,9.58,-1.10,3.13,-16.90,-17.22,-24.35
2.72,10.06,3.62,9.69,6.00,10.88,-1.40,10.03,-17.94,6.38,-20.34
4.40,10.10,2.31,10.14,-5.03,9.92,-0.90,11.28,-18.46,-35.50,-58.70
3.32,9.96,0.86,10.34,-1.38,10.26,-0.21,18.81,-17.16,-7.40,-63.05
1.62,9.62,0.30,9.38,-3.31,8.77,0.66,14.42,-14.04,-19.49,-63.67
0.86,6.10,0.18,11.17,-6.02,9.77,1.32,10.66,-10.40,-31.33,-59.63
0.37,8.07,-0.21,8.93,-0.45,10.43,1.79,3.76,-5.72,0.15,-22.00
-0.52,10.40,-0.04,10.92,20.52,10.76,1.60,5.01,-0.78,61.64,55.24
-1.47,8.36,-1.33,8.64,-3.04,8.93,2.23,-1.88,3.38,-10.46,-7.42
-1.41,9.03,-1.73,8.97,-2.84,8.56,1.62,0.00,7.28,-6.63,-18.33
-1.86,7.98,-1.61,10.25,-5.97,8.50,2.04,0.63,10.92,-27.28,-37.82
-3.43,8.65,-2.48,10.95,-5.02,9.52,1.35,0.63,14.56,-17.56,-30.66
-1.87,10.18,-1.12,9.57,5.70,10.02,1.57,-10.03,16.38,34.75,57.50
-4.78,10.37,-0.22,11.27,4.50,11.14,0.85,-16.30,16.90,14.73,61.82
-4.02,9.65,-1.79,9.67,1.36,9.92,-0.24,-21.94,15.60,13.48,66.94
-1.46,9.74,1.41,12.29,-4.58,13.54,-1.14,-18.81,12.22,-29.28,46.42
-1.35,8.85,-1.16,9.89,13.82,12.40,-1.80,-11.91,7.54,54.12,64.27
-0.13,8.65,-0.59,12.06,-5.78,10.41,-1.79,-10.03,3.38,-25.78,22.22
1.43,8.54,0.57,9.66,-3.82,10.90,-2.75,-6.90,-2.34,-20.76,15.75
0.60,7.92,-0.29,8.32,-4.50,11.06,-1.96,3.13,-6.50,-17.91,-34.60
1.14,8.19,0.14,9.68,-7.96,13.61,-2.38,4.39,-10.66,-29.00,-42.21
1.96,9.67,1.56,9.27,-2.16,10.18,-1.48,7.52,-14.04,-20.76,-43.55
2.67,10.58,1.06,10.48,-1.74,10.10,-1.64,8.15,-16.64,-12.28,-44.39
3.13,10.93,-0.79,10.62,-4.96,9.96,-0.55,18.18,-16.90,-14.40,-66.71
3.67,10.31,0.91,10.34,-3.54,9.33,0.39,16.30,-15.34,-20.15,-64.81
1.69,8.84,-1.35,11.18,8.25,10.54,1.30,12.54,-11.96,49.71,-22.14
1.27,9.77,0.90,10.00,4.05,8.55,1.34,-46.39,-7.28,21.06,80.38
0.09,11.08,0.39,9.78,-14.35,9.94,2.29,-1.25,-2.86,-58.36,-52.81
-0.92,7.66,0.30,7.97,-1.52,8.68,1.72,-59.55,2.08,-15.29,81.49
-1.62,10.04,-0.56,10.73,-8.27,9.06,2.11,-8.15,5.98,-41.53,-0.76
-2.89,9.11,-0.70,9.79,-0.13,9.61,1.86,-6.27,9.36,-1.45,32.59
-2.16,9.43,-2.18,11.11,0.79,9.91,1.02,-3.13,11.70,15.08,21.59
-3.75,10.29,-0.40,10.51,1.81,9.06,1.08,-16.30,12.74,6.72,63.41
-2.57,10.09,0.32,10.54,1.07,10.68,0.45,-6.27,12.22,-1.70,34.51
-2.27,9.05,-2.36,9.84,-0.04,10.39,-0.08,-5.64,11.18,13.10,28.33
-0.81,9.57,-2.08,9.59,-0.22,9.83,-0.02,3.13,10.40,13.61,-18.84
-2.02,10.02,-1.77,10.53,-0.62,9.11,0.01,0.00,9.36,5.03,-3.90
-1.86,10.52,-1.25,10.25,0.24,10.47,-0.01,-0.63,8.06,7.09,4.72
-1.02,9.57,-0.55,9.50,0.64,9.64,0.00,-0.63,5.98,6.01,7.46
-1.04,9.79,-0.72,9.19,0.29,9.23,0.00,1.25,4.68,5.62,-5.97
-0.14,10.37,-0.74,9.83,-0.52,10.04,-0.01,-1.25,3.12,2.75,4.18
-0.06,10.11,-0.79,9.97,-1.66,9.58,-0.01,-0.63,1.30,-3.73,-6.18
-0.00,10.67,-1.22,10.59,-1.28,10.39,0.01,0.63,0.26,2.01,-10.39
-0.42,9.99,-1.81,9.56,-2.36,9.50,0.00,0.00,-0.26,-0.07,-13.95
-0.41,10.44,-0.26,10.22,-1.46,9.62,0.02,2.51,-0.78,-7.48,-22.39
-0.36,9.73,-0.10,9.67,-0.11,9.67,-0.01,-1.25,-1.04,-0.61,6.75
-0.82,9.76,-0.11,9.78,-0.19,9.75,-0.01,0.00,-1.82,-1.99,-1.13
-0.32,9.73,-0.07,9.71,-0.15,9.91,-0.01,0.00,-2.60,-1.03,-0.87
-0.44,9.73,0.31,9.76,-0.11,9.91,0.01,1.25,-3.64,-4.11,-7.85
-0.44,9.69,0.40,9.73,-0.15,9.87,0.01,1.88,-5.46,-5.03,-11.64
-0.44,9.50,0.66,9.63,-0.15,9.91,0.01,0.63,-7.28,-7.20,-4.49
-0.55,9.24,1.02,9.53,-0.15,9.91,-0.01,-1.88,-10.40,-10.33,9.89
8.77,9.38,4.63,9.78,-0.19,9.91,-0.01,-1.25,-14.30,-18.44,6.10
0.71,9.19,1.80,9.34,-0.15,9.95,0.01,1.25,-16.64,-14.07,-8.04
2.94,8.98,3.46,9.29,-0.19,9.87,-0.01,-1.25,-19.50,-22.34,6.14
1.70,8.84,2.99,9.09,-0.15,9.87,0.01,1.88,-22.62,-21.63,-11.64
5.18,8.66,4.20,8.84,-0.19,9.87,-0.01,-0.63,-26.00,-24.40,2.54
4.02,8.48,4.38,8.70,-0.11,9.91,-0.01,-0.63,-29.12,-27.83,2.96
6.57,8.51,5.39,8.52,-0.15,9.95,0.01,1.25,-31.20,-31.01,-8.04
5.86,8.38,5.39,8.45,-0.19,9.87,0.01,0.63,-33.28,-32.74,-4.73
5.42,8.22,5.24,8.21,-0.11,9.95,-0.01,-0.63,-34.32,-32.90,2.97
4.18,7.89,5.48,8.15,-0.19,9.95,0.00,-1.25,-35.88,-36.97,6.11
3.47,7.72,6.60,8.34,-0.11,9.99,-0.01,-0.00,-37.96,-42.81,-0.65
8.18,7.91,6.29,8.00,-0.31,9.87,-0.01,-0.63,-37.96,-36.60,1.86
2.57,7.78,4.74,7.89,-0.19,9.91,-0.01,-0.63,-37.70,-36.03,2.51
8.22,7.94,6.33,7.96,-0.16,9.87,-0.01,-3.13,-38.22,-36.18,16.79
6.31,7.86,6.31,8.03,-0.30,9.59,0.01,1.25,-38.22,-39.75,-9.22
4.57,7.56,4.96,7.73,-0.49,9.91,0.00,0.00,-37.70,-36.09,-2.84
9.24,7.38,6.71,7.12,0.69,9.36,0.02,1.25,-37.96,-35.18,-3.47
4.59,9.92,5.55,9.77,-2.29,11.06,0.01,1.25,-37.96,-42.97,-17.75
7.87,10.25,4.76,10.70,-2.60,10.82,0.00,-2.51,-38.22,-31.84,-0.48
1.20,10.07,2.76,10.52,-3.47,10.61,-0.01,-0.63,-37.96,-35.45,-14.98
0.26,9.70,1.26,9.91,-4.66,9.24,0.01,0.00,-37.44,-36.06,-26.77
-0.73,8.53,1.70,8.85,-3.68,9.57,-0.01,-0.63,-36.66,-37.21,-17.68
2.78,8.59,2.93,8.72,-2.58,9.26,0.00,0.00,-37.96,-34.35,-15.54
7.21,8.70,4.39,8.63,-1.93,9.62,-0.01,-0.63,-37.70,-32.58,-7.74
6.96,7.92,5.04,8.03,-1.21,9.47,0.01,0.63,-37.96,-35.48,-10.99
1.90,7.72,3.66,7.94,-1.33,9.19,-0.01,0.63,-37.70,-36.47,-12.01
3.13,8.24,4.04,8.25,-1.77,9.26,-0.01,-1.25,-37.96,-38.82,-3.21
2.53,7.93,4.07,7.99,-1.38,9.51,0.00,0.63,-37.96,-38.37,-11.94
0.88,8.15,3.16,8.22,-1.42,9.79,0.00,-1.25,-37.44,-34.21,-1.00
4.66,9.25,2.68,8.85,-3.00,9.14,0.01,2.51,-37.70,-30.81,-31.10
4.58,9.10,4.07,8.82,-3.12,8.89,0.01,2.51,-37.70,-43.38,-32.34
3.00,9.57,2.92,9.41,-2.95,10.06,-0.01,-1.25,-37.96,-33.49,-9.57
2.04,9.45,2.41,9.46,-3.77,9.09,0.00,0.00,-37.70,-37.64,-22.54
0.65,8.90,2.39,8.91,-2.95,8.53,0.00,0.00,-37.70,-37.94,-19.10
16.02,11.07,7.02,10.07,-1.83,10.02,0.01,-1.25,-38.48,-31.06,-3.28
-0.36,9.28,2.09,9.46,-4.19,9.01,0.00,0.00,-36.92,-42.45,-24.94
-0.12,9.43,2.26,9.54,-3.16,9.25,-0.01,0.00,-37.44,-37.03,-18.87
7.99,9.95,3.94,9.79,-3.50,9.49,0.04,-0.00,-37.70,-34.30,-20.25
1.66,9.33,2.07,9.31,-5.09,8.56,0.33,6.90,-37.44,-44.14,-54.47
0.49,10.76,0.56,11.11,-5.85,10.68,0.72,9.40,-37.44,-31.67,-55.00
3.42,10.30,0.69,11.77,-0.30,7.31,0.61,-52.03,-37.44,-0.87,81.95
1.01,10.32,3.13,10.48,-3.46,7.59,1.55,63.94,-37.44,-44.88,-83.58
2.50,10.99,1.40,10.53,2.28,9.53,1.81,0.63,-37.70,8.01,9.84
3.67,9.97,4.30,9.76,-6.52,10.39,1.64,7.52,-37.70,-57.24,-53.49
2.47,8.60,2.98,8.47,-10.26,8.44,2.28,0.00,-37.70,-71.16,-50.55
4.58,8.91,3.14,8.91,-14.14,9.49,1.75,1.25,-37.96,-72.45,-58.35
2.05,10.01,3.88,9.02,-4.84,8.77,2.28,2.51,-37.44,-56.75,-39.99
3.18,8.84,3.41,7.79,-3.47,10.84,1.68,-3.13,-37.70,-43.03,-1.77
1.74,9.82,2.29,8.54,-2.46,9.95,2.20,-6.27,-37.70,-31.05,20.95
5.15,9.26,5.45,8.19,-3.04,8.26,1.68,-0.63,-37.96,-55.80,-16.32
3.17,10.29,4.80,6.69,6.87,7.71,2.06,-6.90,-37.96,-3.58,60.74
2.18,9.33,3.81,9.48,14.47,9.34,1.42,4.39,-37.44,32.28,47.17
3.02,9.40,2.34,7.18,-7.24,9.82,1.77,-6.90,-37.70,-54.63,-2.03
6.01,8.57,4.02,8.39,-0.68,9.71,1.42,-6.27,-37.70,-25.55,29.92
2.70,8.12,5.34,7.24,-0.76,10.03,0.34,-72.09,-37.96,-46.74,82.00
5.12,8.51,4.28,8.47,-1.92,9.58,0.30,45.13,-37.70,-36.47,-78.49
1.34,9.92,2.02,9.68,-4.42,9.33,-0.07,1.88,-37.70,-38.72,-34.04
3.38,9.48,2.93,9.42,-3.69,8.81,-0.01,-2.51,-37.70,-39.11,-7.63
2.20,9.60,2.58,9.55,-3.61,9.37,0.00,-0.63,-37.96,-37.02,-17.68
3.79,9.34,3.10,9.31,-3.30,9.29,0.00,0.00,-37.70,-36.61,-19.57
1.92,9.37,2.60,9.29,-3.42,9.21,0.01,0.63,-37.70,-37.48,-23.71
2.72,9.43,2.79,9.38,-3.50,9.33,0.01,0.63,-37.70,-37.32,-23.85
3.33,9.44,2.99,9.38,-3.46,9.41,-0.01,-0.63,-37.96,-37.21,-16.76
2.57,9.38,2.83,9.38,-3.46,9.21,-0.01,-0.63,-37.70,-37.90,-17.10
2.50,9.38,2.83,9.41,-3.49,9.25,0.00,-0.63,-37.96,-38.06,-17.22
4.10,8.97,2.77,8.89,-3.49,8.29,-0.01,0.63,-37.96,-37.19,-26.39
1.80,9.78,2.66,9.85,-3.76,9.81,0.00,0.00,-37.96,-37.69,-20.95
6.38,9.66,2.49,10.10,-4.52,8.40,0.00,-0.63,-37.96,-34.07,-24.85
-0.31,8.94,2.73,7.48,-2.33,8.82,-0.17,-8.78,-37.18,-43.85,36.18
7.98,7.94,6.00,8.50,-2.49,9.97,-0.21,-11.28,-38.22,-45.19,41.40
1.63,7.90,0.80,6.81,-9.18,6.90,-1.48,-10.66,-37.70,-57.44,12.12
5.98,7.74,3.52,9.70,13.08,12.48,-1.74,-5.64,-37.96,32.31,56.32
4.66,11.07,3.57,9.53,18.87,13.23,-1.50,-7.52,-37.44,35.53,63.37
4.40,8.83,3.90,9.05,-2.29,7.72,-2.39,-8.78,-37.96,-38.66,40.03
3.39,7.77,4.43,8.86,-10.38,20.42,-1.97,58.92,-37.70,-54.41,-73.59
4.46,9.02,5.18,9.65,19.18,9.23,-2.86,-6.27,-37.70,35.44,70.07
2.88,8.09,1.87,8.87,-18.84,6.52,-2.44,-3.76,-37.70,-80.14,-66.62
3.02,11.34,2.02,8.15,-20.02,9.47,-2.63,56.42,-37.70,-78.01,-82.94
1.05,8.68,0.87,9.26,3.37,13.66,-2.99,-55.16,-37.44,9.04,76.86
3.84,6.88,1.98,8.58,0.76,9.37,-2.27,3.13,-37.70,-3.30,-14.19
3.62,10.64,3.40,10.46,-8.49,9.98,-2.62,2.51,-37.96,-58.11,-47.76
1.35,10.32,1.65,9.22,-11.45,9.60,-1.58,16.30,-37.70,-61.35,-70.91
1.59,10.37,-1.24,10.99,-3.36,10.15,-1.49,13.79,-37.70,-6.75,-59.38
0.71,10.43,1.17,10.38,-3.96,9.61,-0.72,13.16,-37.44,-29.71,-60.69
1.42,9.36,2.24,9.46,-3.86,9.29,-0.01,12.54,-37.44,-37.57,-60.47
2.26,9.68,3.52,8.73,-3.35,9.05,0.28,2.51,-37.44,-45.77,-32.92
2.88,10.02,2.38,10.73,-5.43,11.13,0.58,4.39,-36.66,-37.29,-41.41
4.87,10.93,2.05,10.72,-1.91,11.15,1.00,10.03,-35.88,-15.12,-46.96
2.42,9.08,1.88,10.71,-3.63,9.30,1.02,13.79,-33.54,-29.80,-61.90
1.41,10.78,0.56,10.23,1.85,11.73,1.99,4.39,-31.20,7.53,-12.22
2.42,9.49,1.79,10.86,15.58,11.31,1.83,15.67,-28.34,46.21,-0.48
0.93,7.40,-0.23,10.64,-5.03,5.36,2.59,-3.76,-24.96,-39.98,-13.34
2.34,8.82,1.62,8.68,0.84,14.04,2.18,-2.51,-21.06,-5.53,13.40
0.56,9.15,-0.50,11.07,-18.37,6.10,2.73,-8.15,-16.64,-67.29,-59.20
0.33,7.88,0.10,10.51,-7.86,9.26,2.12,3.13,-10.92,-40.42,-49.89
-0.63,8.53,-1.21,9.03,-3.09,7.87,1.92,-54.54,-5.46,-12.69,81.31
-2.28,6.96,-2.35,9.81,-4.07,8.50,2.39,53.28,0.00,-13.25,-81.57
-3.02,7.24,-3.00,8.81,-4.92,9.11,1.55,-63.31,5.72,-10.70,81.13
-4.46,8.25,-3.95,7.14,-4.84,7.57,1.86,51.40,10.92,-3.43,-82.34
-7.57,7.44,-4.54,8.15,-0.44,10.07,1.29,-10.03,15.34,19.56,43.60
-7.44,8.78,-5.67,7.43,-13.20,8.95,0.77,-11.28,16.38,-19.97,-12.05
-6.62,7.50,-6.01,7.76,-2.99,8.61,-0.05,-12.54,16.38,17.21,47.94
-6.52,8.06,-5.73,8.26,1.92,9.93,-0.16,4.39,15.86,44.06,-13.94
-5.59,8.60,-4.73,9.19,-2.71,8.62,-0.43,-11.28,14.56,7.67,44.86
-7.15,8.38,-5.08,8.86,-1.00,10.34,-0.69,-3.76,12.48,19.99,14.95
-4.37,8.40,-4.22,9.72,-6.58,9.52,-1.00,-6.27,9.62,-12.44,-1.86
-4.11,8.15,-4.65,9.26,-5.09,9.43,-1.26,-3.76,5.72,-1.75,-8.04
-4.36,6.72,-3.29,7.78,5.08,10.93,-0.97,-6.27,2.60,44.43,46.09
-3.58,8.01,-0.86,8.80,-9.88,10.27,-1.78,-8.15,-2.08,-44.82,-9.58
-2.34,9.50,-1.13,10.25,-0.17,10.19,-2.00,-1.25,-6.76,2.78,6.08
-1.44,6.53,-2.28,7.79,-1.62,6.76,-1.69,-5.01,-11.70,3.88,26.65
-0.07,7.34,0.83,8.52,13.58,18.88,-2.49,-5.01,-17.16,28.34,44.56
2.90,9.88,1.15,8.98,-11.15,14.97,-2.07,-2.51,-23.14,-40.02,-29.99
1.71,11.12,1.05,8.99,2.40,10.75,-2.68,2.51,-27.82,7.03,-0.57
4.40,7.00,3.02,8.16,-20.94,7.42,-2.17,-8.15,-31.98,-86.70,-59.87
4.17,8.45,2.45,9.34,20.51,11.52,-2.44,55.16,-35.36,50.08,-71.62
7.46,10.80,3.07,9.13,-16.60,9.90,-2.72,-46.39,-37.96,-68.76,71.62
-4.30,10.79,-2.74,10.06,0.21,10.22,-1.97,18.18,-37.44,13.58,-60.37
0.69,12.48,1.48,11.63,-7.19,9.87,-0.61,-36.98,-37.44,-44.95,71.67
3.25,10.93,0.78,10.53,-7.97,8.70,0.23,15.04,-36.66,-41.75,-69.29
3.02,10.89,1.84,10.59,-5.60,9.12,0.29,15.04,-35.62,-39.14,-66.16
4.01,11.39,2.19,10.32,-5.02,8.98,1.44,8.15,-34.06,-37.89,-55.70
1.27,9.24,-0.18,10.34,-2.47,10.35,1.91,8.78,-30.68,-9.63,-47.39
2.97,9.84,2.38,9.92,13.41,11.04,1.96,11.91,-26.78,38.31,7.76
1.27,6.26,-0.95,11.35,-12.64,11.32,2.68,0.00,-22.10,-40.50,-48.15
-0.39,8.68,0.49,9.70,2.57,6.45,2.89,58.92,-16.12,17.10,-83.47
0.15,7.65,0.38,7.43,-15.72,2.61,2.40,6.27,-10.40,-84.23,-83.22
-5.06,8.57,-2.44,7.64,-1.78,7.32,2.86,3.76,-4.68,-2.28,-37.13
-3.68,8.61,-2.47,8.70,-10.83,9.59,2.13,-3.13,0.00,-35.49,-38.76
-3.31,7.79,-4.09,7.22,16.76,8.13,1.79,-64.57,4.94,96.08,84.29
-5.42,9.20,-4.01,9.03,-9.90,7.53,2.11,49.52,8.32,-31.48,-82.78
-5.80,8.82,-3.70,9.49,-1.87,8.94,1.62,-6.90,11.44,4.94,29.36
-5.70,7.74,-3.80,9.00,0.63,10.07,0.64,-11.28,13.78,21.70,49.78
-7.13,8.42,-4.84,8.10,-1.32,8.98,0.71,-7.52,15.34,18.21,34.61
-5.57,8.38,-5.81,8.36,-3.35,9.53,0.11,-13.16,15.34,15.89,45.84
-5.86,7.81,-5.48,7.97,-3.38,8.89,0.00,1.88,14.82,12.80,-30.62
-5.91,8.15,-5.64,8.11,-3.35,9.25,-0.01,-0.63,14.30,14.47,-16.40
-6.60,7.95,-5.85,7.99,-3.50,9.33,-0.01,0.00,14.30,14.31,-20.57
-5.27,8.05,-5.35,8.04,-3.46,9.29,0.01,0.00,14.30,13.35,-20.42
-5.39,8.01,-5.45,8.04,-3.43,9.33,-0.01,-1.25,15.08,14.04,-13.10
-5.83,7.92,-5.75,7.99,-3.54,9.33,0.01,0.63,15.60,14.76,-24.06
-6.16,7.84,-5.88,7.73,-3.50,9.01,0.00,0.00,16.12,15.69,-21.23
-7.01,8.16,-5.84,8.17,-2.85,9.69,0.00,0.00,16.38,17.04,-16.40
-6.28,7.88,-5.66,7.96,-2.84,9.42,-0.01,-1.25,16.38,17.39,-9.58
-6.96,7.93,-5.67,8.07,-2.40,9.82,-0.06,-4.39,15.86,18.82,11.45
-6.93,7.79,-4.24,8.38,-0.03,11.51,-0.63,-14.42,14.56,20.49,51.34
-6.40,8.69,-5.11,8.54,-3.75,9.09,-0.42,-5.01,11.44,6.24,7.92
-4.28,8.97,-5.69,7.47,-7.82,8.25,-1.38,-9.40,7.54,-1.50,10.88
-5.29,7.23,-3.05,8.98,-3.10,9.30,-1.67,-3.13,3.12,-5.46,0.22
-2.76,8.48,-2.52,6.93,-12.22,5.82,-1.44,51.40,-2.34,-43.65,-84.78
-2.47,11.21,-0.19,8.26,-6.23,8.98,-2.28,-65.19,-7.28,-39.95,81.34
0.26,10.90,-0.43,11.07,-1.90,9.89,-1.87,55.16,-12.74,-7.40,-80.17
-0.76,10.28,2.05,10.68,-12.80,9.43,-2.36,-3.76,-17.42,-69.54,-43.78
0.63,10.27,0.31,10.33,0.10,8.08,-1.59,3.13,-21.84,-0.31,-20.56
1.12,9.31,0.64,10.11,-2.35,9.02,-2.12,-3.76,-24.70,-17.18,8.87
