acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
2.19,9.38,2.17,9.50,-0.54,9.95,-0.93,0.63,-17.68,-15.86,-6.67
3.48,9.41,2.44,9.58,-0.65,9.79,-0.26,58.92,-18.46,-15.79,-80.67
3.67,9.60,2.43,9.66,-1.03,9.87,-0.74,-55.79,-19.50,-17.44,79.79
3.59,10.12,2.07,9.94,-2.73,9.86,-0.39,11.91,-19.50,-24.10,-56.04
2.91,10.03,0.98,9.90,-2.50,9.94,0.15,14.42,-17.94,-15.69,-59.57
2.04,9.71,1.24,9.80,-2.00,9.78,0.92,7.52,-15.60,-17.00,-44.24
0.89,9.53,0.76,9.63,-1.52,9.74,0.78,5.01,-12.48,-13.03,-33.84
0.97,9.53,1.79,9.00,0.13,9.59,1.50,-2.51,-9.62,-12.58,15.39
0.86,9.49,1.37,9.58,0.33,9.64,1.51,-0.63,-7.02,-7.21,5.69
-0.20,9.54,0.53,9.40,0.69,10.16,0.87,1.25,-4.94,-0.98,-3.19
1.05,10.06,0.01,9.86,-0.20,9.91,1.26,-4.39,-3.12,1.05,22.93
0.06,9.33,0.32,9.58,0.36,9.87,1.13,-3.76,-2.08,-0.38,22.63
0.28,9.67,0.16,9.86,0.05,9.87,1.05,1.25,-0.52,-0.40,-6.98
-0.32,9.92,-0.58,10.02,0.13,9.59,0.36,-4.39,0.78,4.62,25.22
-0.36,9.95,-0.08,9.82,0.31,9.95,0.84,-0.63,2.08,1.60,5.37
-0.48,9.80,-0.29,9.81,0.03,9.75,0.74,-1.88,3.12,1.43,11.07
-0.32,9.80,-0.50,9.80,0.12,9.79,0.59,-3.76,4.42,4.00,21.61
0.37,9.60,-0.33,9.70,0.31,9.72,0.47,-2.51,5.72,5.27,16.16
1.32,9.62,-0.34,9.81,0.23,9.83,0.36,-3.13,8.32,6.91,18.91
-0.10,9.32,-1.09,9.55,0.13,9.95,0.29,-1.88,11.70,9.37,11.44
0.69,8.75,-1.84,9.27,0.16,9.75,0.19,-1.25,16.12,17.28,8.22
-6.83,7.73,-5.11,8.48,0.07,9.75,0.11,-0.63,21.84,27.46,4.12
-5.80,8.23,-4.94,8.66,-0.08,9.87,0.01,-3.13,26.52,27.20,17.21
-5.36,8.04,-5.10,8.32,-0.23,9.91,0.00,0.63,30.16,29.40,-4.92
-7.35,7.82,-6.02,8.02,-0.15,9.91,-0.01,-1.88,33.28,33.41,9.89
-5.73,7.74,-5.81,7.84,-0.15,9.91,0.00,0.00,35.88,35.66,-0.89
-5.82,7.59,-6.07,7.72,-0.15,9.87,0.00,0.00,38.48,37.58,-0.86
-8.92,7.30,-7.08,7.38,-0.07,9.87,0.00,0.00,40.30,40.37,-0.42
-9.77,7.20,-7.34,7.30,-0.08,9.83,0.01,-0.63,41.60,40.80,3.20
-0.66,7.82,-5.01,7.65,-0.04,9.83,-0.01,0.00,41.60,40.92,-0.20
-3.32,7.56,-6.97,7.28,-0.11,9.87,0.00,-1.88,41.60,48.61,10.15
-9.30,7.10,-7.13,7.23,-0.23,9.95,-0.01,0.63,41.60,39.65,-4.93
-8.23,7.16,-6.94,7.20,-0.19,9.95,-0.01,-1.25,41.86,40.76,6.09
-7.84,7.24,-6.90,7.24,-0.23,9.91,0.01,0.63,41.86,40.81,-4.93
-7.35,7.22,-6.81,7.28,-0.23,9.87,-0.01,-1.88,41.86,40.82,9.49
-7.16,7.19,-6.89,7.20,-0.34,9.91,0.01,0.00,41.86,41.32,-1.97
-6.39,7.31,-6.56,7.37,-0.15,9.87,0.01,0.00,41.60,41.01,-0.89
-6.62,7.23,-6.61,7.21,-0.12,9.91,0.00,0.00,41.86,41.83,-0.69
-7.15,6.96,-7.51,6.88,-0.85,9.99,0.02,1.25,41.86,43.28,-11.90
-6.87,7.70,-7.87,6.87,-1.22,11.95,0.18,4.39,41.86,45.66,-25.13
-14.05,5.92,-10.64,6.60,-2.59,12.14,0.01,-2.51,41.60,41.79,-0.38
-9.26,4.97,-8.30,5.50,-2.56,10.10,0.01,0.63,41.60,40.07,-17.54
-6.46,5.13,-6.61,5.46,-1.71,7.70,0.01,1.25,42.12,37.56,-21.04
-6.87,5.36,-6.59,5.40,-2.55,8.05,-0.01,-1.25,41.86,32.53,-9.13
-7.49,5.21,-7.65,5.47,-2.88,9.29,0.01,-0.63,41.86,36.99,-13.62
-1.57,6.26,-6.59,6.23,-2.04,10.82,0.01,2.51,41.60,43.05,-22.78
-4.84,5.94,-6.26,6.28,-1.13,10.27,-0.01,1.25,41.86,40.37,-13.05
-5.00,5.06,-6.64,5.18,-1.39,8.02,0.00,-0.63,41.86,44.39,-5.44
-7.58,5.54,-7.32,5.61,-1.79,9.06,0.00,0.63,41.86,40.86,-14.95
-3.17,5.71,-5.97,5.67,-2.15,9.18,0.01,-0.63,41.86,37.92,-9.42
-5.26,5.73,-7.11,5.68,-2.06,9.22,-0.02,-1.88,41.86,41.45,-1.12
-12.08,5.95,-9.34,6.13,-2.33,10.06,0.01,-0.63,41.86,40.23,-9.63
-10.54,5.66,-9.18,5.69,-2.97,10.09,0.00,1.25,41.86,40.30,-22.71
-7.43,5.51,-7.92,5.54,-3.43,9.57,0.01,2.51,41.60,35.88,-31.80
-9.94,5.66,-8.70,5.84,-2.34,9.94,-0.01,-0.63,41.86,41.11,-9.77
-8.84,5.16,-8.54,5.18,-2.40,9.22,0.01,1.25,41.60,43.83,-21.60
-5.42,5.26,-6.74,5.29,-1.94,8.70,0.03,2.51,41.86,41.15,-27.08
-9.76,8.24,-11.70,7.28,-3.80,16.82,0.19,0.00,41.86,48.11,-12.74
-1.88,5.97,-6.75,5.94,-2.38,9.10,0.03,-2.51,42.12,40.61,0.78
-8.07,5.33,-8.06,5.90,-2.56,9.22,-0.02,-2.51,41.60,37.22,-0.35
-8.04,5.82,-7.77,5.93,-2.16,9.70,-0.41,-9.40,41.86,39.53,36.74
-9.80,4.81,-9.22,4.88,-4.11,9.81,-0.62,-1.25,41.86,38.66,-16.26
-8.75,4.46,-9.30,4.25,-4.03,9.01,-0.37,6.27,41.60,42.19,-48.83
-7.73,5.23,-8.75,5.27,-3.30,9.77,-0.05,8.15,41.60,41.22,-49.52
-10.25,5.13,-8.48,5.17,-2.57,9.30,0.09,1.25,41.86,40.96,-22.38
-9.08,5.24,-8.89,5.12,-3.04,9.61,0.02,-1.88,41.60,42.54,-6.86
-8.42,4.95,-8.38,4.81,-3.11,9.29,0.01,1.88,41.34,41.86,-28.25
-9.85,5.07,-8.83,5.19,-3.28,9.45,0.01,0.00,39.26,39.08,-19.12
-10.76,5.42,-8.68,5.65,-2.77,9.26,0.09,0.00,35.88,37.42,-16.64
-7.52,5.94,-7.51,6.43,-2.96,9.61,0.06,0.00,31.46,31.48,-17.13
-8.46,5.85,-7.38,6.63,-3.23,9.25,0.08,1.88,26.26,26.00,-28.90
-5.41,6.59,-5.95,7.46,-2.69,9.50,0.08,-2.51,20.02,22.50,-1.11
-5.18,7.53,-5.59,8.12,-2.79,9.66,0.09,-0.63,15.08,18.43,-12.65
-4.27,7.70,-4.65,8.22,-3.07,9.25,0.06,0.00,9.88,11.33,-18.36
-4.17,8.30,-4.38,8.86,-3.61,9.53,0.12,0.63,4.94,5.39,-23.97
-3.09,8.69,-3.84,9.11,-4.00,9.37,0.35,5.64,0.00,0.85,-45.82
-2.94,9.15,-3.09,9.14,-4.08,9.57,0.58,3.76,-3.64,-4.14,-39.35
-1.31,9.67,-2.28,9.58,-5.35,10.07,0.94,62.69,-7.02,-12.50,-81.58
-0.40,9.65,-1.36,9.47,-2.77,9.74,1.05,-2.51,-10.40,-5.54,-1.52
-0.71,9.57,-1.01,9.88,-2.72,9.46,1.12,-1.88,-12.74,-9.60,-5.05
-1.09,9.64,-1.00,9.41,-1.08,9.51,1.17,1.88,-15.86,-0.58,-17.30
1.59,9.73,0.55,9.62,-3.17,9.33,0.61,0.00,-17.94,-19.71,-18.75
-1.35,9.63,0.01,10.15,-2.72,9.77,1.16,1.25,-20.54,-18.39,-22.12
1.24,9.58,0.08,9.79,-3.14,9.09,1.17,5.01,-23.40,-17.06,-41.89
1.80,9.85,1.34,9.84,-3.01,9.62,1.15,2.51,-25.22,-24.20,-29.86
-0.16,9.06,0.68,9.78,-3.23,9.41,0.58,-0.63,-27.30,-24.57,-15.47
1.69,9.44,1.62,9.85,-2.84,9.70,1.17,-2.51,-29.38,-25.38,-1.97
3.80,9.67,2.64,9.93,-4.03,9.05,1.25,1.25,-31.20,-36.40,-30.27
0.90,9.57,1.85,9.52,-2.78,9.29,0.77,3.76,-33.02,-29.68,-35.12
2.45,9.05,2.67,9.03,-2.76,9.58,1.28,0.63,-34.84,-33.02,-19.49
3.70,9.34,3.65,9.56,-2.03,9.74,1.17,-4.39,-37.18,-32.41,13.63
5.40,9.07,4.14,9.32,-2.84,9.17,1.08,-0.63,-38.22,-38.51,-13.58
2.59,8.97,2.99,9.05,-2.96,9.37,0.46,0.00,-38.22,-36.58,-17.53
1.16,9.13,3.23,9.10,-2.59,9.42,0.93,-5.01,-37.96,-39.14,14.46
4.87,9.55,3.19,9.43,-3.48,9.17,0.92,0.63,-38.22,-36.11,-24.15
1.43,9.73,2.87,10.27,-6.99,9.90,0.97,2.51,-37.96,-53.27,-43.82
3.80,8.96,3.14,9.50,-2.47,9.30,1.05,-0.00,-38.22,-31.54,-14.89
2.65,9.09,3.41,8.96,-3.02,9.21,0.50,-3.13,-38.22,-40.62,0.73
3.42,9.03,3.22,9.13,-2.94,9.53,1.01,-3.13,-37.96,-36.07,1.16
3.83,8.41,4.32,8.51,-2.10,8.90,0.84,-4.39,-38.22,-41.02,14.42
3.45,8.66,4.08,8.69,-1.99,9.74,0.55,-6.90,-38.22,-37.93,26.72
4.79,8.09,4.41,8.22,-1.60,9.14,0.19,-8.15,-38.48,-37.25,35.60
2.96,8.80,3.98,8.76,-2.15,9.66,-0.21,-7.52,-38.22,-38.98,29.10
4.17,8.53,4.12,8.46,-1.96,9.38,-0.60,-6.90,-38.48,-37.69,27.77
4.29,8.71,4.00,8.69,-2.41,9.22,-0.97,-7.52,-38.48,-38.81,29.01
3.36,8.88,3.64,9.04,-2.16,9.89,-1.32,-6.90,-38.48,-34.70,25.57
3.22,8.69,3.83,8.56,-1.88,9.26,-1.12,-8.78,-38.22,-36.93,36.68
2.73,8.83,3.87,9.09,-2.88,9.49,-1.96,-3.13,-38.22,-41.94,1.53
4.47,8.80,3.69,8.52,-2.31,9.02,-1.63,50.78,-38.22,-36.36,-80.36
3.22,9.06,3.87,9.35,-0.92,9.84,-2.53,-63.31,-38.22,-28.84,81.04
3.63,9.41,3.12,8.98,-3.29,8.77,-2.13,55.79,-38.48,-38.91,-81.55
3.15,9.77,3.02,9.76,-2.07,9.31,-2.55,-51.40,-38.22,-29.45,79.32
2.51,9.68,2.56,9.79,-4.07,9.41,-1.78,6.27,-38.22,-38.11,-47.69
2.39,9.76,3.05,9.98,-4.14,9.41,-2.13,1.25,-38.22,-41.88,-29.82
1.43,9.77,2.31,9.99,-4.46,9.16,-1.74,12.54,-38.22,-40.62,-61.67
2.13,10.31,1.90,10.19,-4.81,9.56,-0.66,11.28,-37.96,-36.83,-59.27
2.22,9.83,2.48,9.70,-4.03,9.17,-0.84,7.52,-37.96,-38.66,-51.57
4.80,9.92,2.83,9.86,-3.81,9.53,-0.41,5.64,-36.92,-33.79,-44.75
3.51,9.33,2.68,9.40,-3.50,9.25,-0.13,3.13,-34.58,-34.83,-35.63
4.26,9.42,2.51,9.55,-3.11,9.61,0.00,1.88,-32.24,-28.87,-27.43
3.31,9.17,2.06,9.43,-2.91,9.25,0.03,-1.25,-28.34,-26.97,-10.17
1.55,9.25,1.30,9.76,-2.99,9.69,0.05,1.88,-24.18,-24.03,-26.68
1.53,8.99,0.36,9.46,-2.95,9.33,0.03,-0.63,-19.76,-17.08,-13.99
0.34,9.22,-0.22,9.82,-3.07,9.57,0.02,-1.25,-14.82,-15.35,-10.76
-2.06,8.79,-1.50,9.35,-3.07,9.41,0.04,-1.88,-9.62,-10.32,-7.18
-1.86,8.91,-2.22,9.32,-3.07,9.49,0.08,0.63,-4.16,-4.00,-21.27
-1.78,8.43,-2.76,9.08,-3.07,9.45,0.08,-0.63,1.56,0.54,-14.50
-5.13,7.90,-4.53,8.68,-3.11,9.33,0.11,-0.63,6.76,7.24,-14.90
-3.78,7.75,-4.59,8.37,-3.26,9.41,0.16,1.25,11.96,10.46,-25.64
-7.12,7.19,-6.35,7.67,-3.46,9.45,0.22,1.88,16.64,17.58,-29.46
-9.78,7.01,-7.51,7.33,-3.73,9.45,0.37,3.13,21.06,20.36,-35.98
-7.87,6.98,-7.40,7.07,-3.68,9.49,0.58,3.13,23.92,24.24,-35.69
-6.81,6.82,-7.12,6.82,-3.46,9.29,0.16,-54.54,26.52,26.25,79.69
-7.15,6.81,-7.33,6.78,-3.61,9.45,0.85,-1.25,29.12,26.65,-14.02
-7.33,5.80,-8.14,6.27,-5.14,9.40,0.95,-0.63,31.72,23.99,-25.63
-9.01,6.06,-8.55,5.73,-4.34,9.16,1.07,-0.63,33.80,30.83,-22.08
-8.62,5.73,-8.77,5.50,-3.96,9.61,0.65,-57.04,35.62,36.07,79.74
-8.55,5.40,-8.32,5.47,-2.92,9.18,1.42,60.80,37.70,38.63,-81.80
-10.63,4.83,-9.28,5.40,-2.67,9.66,1.47,1.25,38.74,41.93,-22.13
-8.52,5.40,-8.26,5.44,-2.63,9.09,1.51,2.51,39.00,40.10,-29.48
-11.03,5.45,-7.97,5.64,-1.33,9.46,0.78,-7.52,38.22,42.13,33.17
-12.15,6.10,-8.22,6.59,-1.44,9.62,1.04,-6.90,34.06,36.42,29.54
-11.47,5.67,-7.39,6.67,-1.48,9.14,0.48,-11.91,28.08,30.67,48.75
-7.51,5.64,-6.24,7.38,-2.56,9.74,0.02,-6.90,19.50,20.94,23.98
-5.25,5.21,-4.55,7.52,-2.79,9.10,-0.23,-3.13,10.40,10.03,2.14
0.18,7.39,-2.96,8.96,-3.49,9.73,-0.33,-2.51,1.30,3.60,-5.79
-0.44,7.86,-1.71,9.01,-3.15,9.05,-0.27,2.51,-5.46,-6.19,-31.99
1.15,9.17,-0.71,9.75,-3.38,9.53,-0.23,0.63,-11.44,-11.54,-22.82
0.76,9.23,-0.34,9.63,-3.15,9.09,-0.14,0.63,-16.38,-14.68,-22.54
1.84,9.78,0.50,10.06,-3.34,9.69,-0.15,-0.63,-20.02,-19.07,-15.66
1.29,9.32,0.74,9.37,-3.03,9.05,-0.17,-0.63,-23.14,-21.73,-14.86
1.50,9.81,0.35,10.17,-4.03,9.29,-0.24,-0.63,-26.00,-23.03,-20.10
1.88,10.49,0.63,10.41,-4.77,9.56,0.01,6.27,-27.82,-27.41,-49.09
2.87,10.66,1.05,10.35,-4.76,9.48,0.46,9.40,-28.08,-28.72,-56.18
3.98,10.53,1.40,10.32,-4.42,9.44,0.79,7.52,-27.30,-27.53,-51.66
4.43,9.99,1.38,10.81,-4.75,8.65,1.02,1.25,-23.92,-30.04,-34.75
-0.02,8.84,0.53,9.21,-2.93,9.21,0.57,-55.16,-19.24,-22.14,80.00
-0.33,9.13,0.57,9.43,-1.72,9.90,1.03,-8.78,-14.56,-15.30,35.47
-3.56,8.35,-0.27,8.62,-1.33,9.22,0.64,-8.78,-10.92,-14.44,38.91
-4.48,9.29,-1.08,9.34,-1.45,9.62,0.06,-11.28,-10.14,-9.68,45.61
-3.14,8.58,-0.39,8.84,-1.03,9.15,-0.68,-17.55,-10.92,-10.43,61.04
-1.73,9.36,0.17,9.38,-1.65,9.70,-1.45,-15.04,-14.56,-14.92,54.09
-0.23,8.50,0.22,9.02,-1.91,8.94,-1.37,-6.90,-18.72,-14.46,29.14
4.55,10.21,1.06,10.66,-4.85,9.68,-2.08,-0.63,-23.92,-25.33,-23.57
1.03,10.14,0.65,10.02,-3.97,9.49,-1.29,11.28,-27.30,-25.63,-58.11
1.99,10.12,0.91,10.08,-4.02,9.01,-1.49,8.15,-30.16,-26.95,-53.47
2.45,10.39,0.79,10.18,-4.81,9.36,-0.91,10.03,-31.98,-28.22,-57.75
3.50,11.16,0.88,10.97,-5.91,9.36,-0.44,9.40,-32.24,-31.80,-58.58
2.63,11.03,1.07,11.20,-5.88,9.64,0.51,15.67,-31.46,-33.90,-65.91
2.44,10.06,0.70,10.63,-5.16,9.15,1.19,11.28,-28.34,-29.68,-60.90
2.40,10.35,1.39,10.06,-3.04,9.54,1.84,9.40,-23.92,-23.52,-52.52
0.83,8.90,-0.99,9.12,-2.32,9.30,1.39,1.25,-18.46,-3.78,-21.04
-0.56,9.35,-0.56,9.53,-2.67,9.34,1.97,2.51,-14.04,-12.60,-29.02
-0.09,8.54,-0.07,9.26,-2.21,9.14,1.25,-6.27,-8.84,-13.22,23.94
-5.79,8.78,-2.25,9.03,-1.46,9.34,1.48,-8.78,-4.42,-3.02,38.07
-3.40,8.91,-1.07,9.33,-0.56,9.43,1.03,-10.03,-2.34,-2.16,45.12
-4.26,9.11,-1.80,9.09,-1.02,9.31,0.31,-16.30,-2.08,-0.69,58.65
-3.40,9.29,-1.49,9.35,-1.30,9.62,-0.43,-16.30,-3.38,-2.95,57.31
-2.86,8.48,-1.48,9.21,-1.90,9.34,-1.17,-13.79,-6.50,-5.70,51.84
-1.63,9.06,-0.78,9.27,-1.85,9.54,-1.63,-11.91,-10.40,-8.13,46.51
-1.15,8.89,-0.27,9.36,-2.38,9.06,-1.40,-5.01,-14.82,-15.09,16.20
-0.13,9.25,-0.12,9.44,-3.79,9.61,-2.30,-1.88,-19.50,-20.82,-11.21
8.52,9.92,2.76,10.33,-3.26,9.37,-1.68,0.00,-24.70,-22.57,-19.20
1.08,9.13,1.91,9.90,-4.90,9.37,-1.99,1.25,-28.34,-39.88,-33.30
3.22,10.11,1.18,10.09,-4.26,9.49,-1.69,10.03,-31.98,-26.56,-56.41
2.70,9.91,1.96,10.20,-4.44,9.41,-0.73,10.66,-34.32,-34.59,-58.08
2.86,10.06,2.47,10.03,-4.35,9.56,-1.02,7.52,-36.66,-37.56,-51.15
4.08,9.94,2.84,10.01,-4.30,9.61,-0.56,7.52,-37.96,-37.48,-50.91
4.99,9.96,3.58,10.01,-3.99,9.49,-0.25,4.39,-38.22,-39.78,-41.45
0.63,9.01,2.57,9.07,-3.15,9.53,0.02,1.25,-37.96,-38.21,-24.79
6.46,9.43,4.09,9.43,-2.96,9.33,0.04,1.25,-38.48,-36.35,-24.27
1.66,9.14,2.79,9.19,-3.11,9.37,0.01,-1.25,-38.22,-37.60,-11.21
4.44,9.24,3.63,9.26,-2.95,9.37,0.01,1.25,-38.22,-37.20,-24.16
