acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
1.38,9.66,0.90,10.23,0.75,10.13,1.89,64.57,-8.58,0.23,-80.98
0.65,6.36,-0.43,7.88,-0.23,11.98,2.06,1.88,-2.86,4.50,-9.98
-0.71,10.36,1.38,9.92,16.91,11.03,1.69,3.13,3.38,44.37,51.30
0.03,8.36,-2.64,9.11,15.95,11.57,2.21,0.00,9.36,75.22,54.05
-1.88,8.49,-1.58,8.24,2.79,6.28,1.57,-2.51,13.78,34.18,40.14
-2.76,10.20,-1.48,12.47,13.47,10.62,1.92,-8.78,16.38,56.08,64.48
-4.51,9.90,-1.35,9.57,0.85,10.64,0.81,-71.46,18.46,5.62,81.63
-4.60,10.04,-1.52,9.61,3.27,9.81,0.50,39.49,17.94,20.66,-74.84
-3.68,10.25,-0.83,9.74,3.95,9.66,-0.39,-15.67,15.60,20.89,63.79
-3.17,10.04,-0.49,8.98,2.15,10.60,-0.45,-15.67,11.18,8.16,59.27
-1.64,8.77,-0.04,10.07,8.87,11.93,-1.92,-17.55,5.20,33.64,65.69
-0.84,13.82,1.39,12.00,20.07,11.62,-2.01,44.51,-1.82,48.82,-64.57
-0.46,5.81,2.25,10.06,2.75,11.62,-2.85,-57.04,-8.84,-2.34,79.00
4.00,6.77,1.03,8.30,-10.00,7.98,-2.23,1.25,-16.64,-50.92,-54.67
6.26,9.80,3.95,10.10,5.57,9.75,-2.55,10.03,-22.88,12.90,-24.59
5.75,8.34,2.99,9.10,-2.73,10.43,-1.52,9.40,-26.78,-26.47,-49.30
7.27,10.58,1.52,10.51,-4.36,10.17,-1.18,22.57,-28.08,-19.82,-69.31
5.35,9.56,4.03,9.57,-1.30,10.15,-0.06,17.55,-26.00,-27.59,-61.71
4.58,8.35,1.92,9.52,0.34,8.72,0.80,14.42,-21.58,-3.09,-58.22
3.63,9.67,1.19,9.07,7.53,11.97,0.78,-46.39,-16.12,30.30,77.48
0.58,10.16,0.77,8.22,1.28,9.66,1.77,62.69,-9.10,1.12,-81.06
0.33,8.10,-1.21,10.82,-1.22,11.86,2.01,1.88,-2.60,2.70,-14.65
-2.77,6.16,-0.42,5.68,20.48,14.76,1.92,10.66,4.68,49.56,33.65
-3.20,8.39,-2.04,8.74,1.42,10.54,2.50,-2.51,9.88,17.97,20.45
-4.76,11.98,-1.39,11.44,-18.81,3.92,1.96,-1.25,14.82,-77.58,-77.43
-3.91,9.87,-1.77,10.42,5.39,9.55,2.01,-12.54,17.68,34.70,61.97
-4.80,12.02,-0.41,10.51,-0.96,9.87,0.54,-23.19,18.46,-12.52,66.07
-3.73,9.92,-1.01,9.97,0.53,10.68,-0.06,-22.57,16.38,2.85,65.19
-3.45,10.11,-0.43,9.36,5.55,10.07,-0.52,-19.43,12.74,24.51,68.05
-1.96,6.11,-1.10,8.66,9.72,11.37,-2.04,-18.18,7.02,45.15,67.82
-0.26,8.73,-0.88,10.40,11.81,-1.86,-2.53,-10.03,0.52,104.70,94.88
1.10,5.99,0.33,10.36,-12.00,7.07,-2.17,0.00,-7.02,-59.71,-59.49
2.93,8.57,2.20,9.84,2.38,10.27,-2.41,3.13,-13.52,2.45,-4.20
4.80,9.07,3.25,8.76,-5.61,9.42,-1.51,11.28,-18.20,-47.97,-60.85
5.97,9.42,3.53,10.66,-3.67,10.04,-1.63,14.42,-21.84,-33.38,-60.96
4.32,9.42,1.64,9.81,-3.09,9.09,-0.75,16.93,-23.14,-22.53,-65.57
4.52,8.79,3.27,9.17,-0.41,9.59,0.13,11.91,-20.54,-19.27,-52.11
3.80,9.19,2.14,9.20,-6.68,7.43,0.87,8.78,-17.42,-51.36,-64.33
2.80,9.50,0.27,9.13,-1.26,10.74,1.25,3.76,-11.96,-2.40,-25.04
1.80,9.14,-0.38,10.67,-4.42,7.81,1.63,10.03,-6.24,-23.44,-61.60
0.31,5.34,-0.83,9.58,-16.44,13.30,2.15,59.55,0.26,-44.63,-80.07
-2.17,9.65,-1.31,9.73,-3.57,8.47,2.18,-1.88,6.24,-17.04,-11.29
-2.93,11.95,-0.64,9.78,2.65,6.00,1.66,3.76,12.74,22.48,-10.50
-5.92,6.46,-2.58,7.01,-1.78,8.84,1.95,-9.40,17.94,-0.92,40.78
-4.43,9.19,-2.89,9.85,9.91,14.07,1.12,-10.03,21.58,48.08,54.79
-5.38,11.07,-1.26,10.81,1.91,9.59,1.16,-14.42,23.92,9.78,59.56
-5.45,8.94,-2.93,7.95,0.39,8.44,0.08,-20.06,23.66,17.36,67.58
-4.79,8.69,-2.14,10.54,3.56,10.62,-0.63,-15.04,20.80,24.44,60.30
-4.26,9.60,-3.12,8.56,2.06,10.46,-1.47,-16.93,16.38,29.35,61.13
-2.78,10.94,-1.69,10.09,6.79,10.76,-1.54,-11.28,10.14,39.76,59.23
-1.73,8.02,-1.52,10.98,1.82,4.36,-2.53,-3.13,2.60,29.42,48.64
1.98,7.17,0.82,10.22,13.91,11.11,-2.03,-3.13,-4.68,49.45,56.90
4.80,5.07,0.77,10.54,8.74,9.85,-2.47,8.78,-11.44,44.92,-0.20
4.61,8.76,1.83,9.06,-10.36,8.57,-1.57,8.15,-17.16,-55.37,-65.16
4.07,9.42,-0.24,9.14,-6.68,10.23,-1.62,16.30,-20.28,-21.64,-66.00
5.61,10.42,1.86,9.86,-2.97,9.57,-0.85,15.67,-21.58,-20.02,-62.82
4.21,9.61,2.36,9.32,-1.50,9.82,0.04,13.79,-18.98,-18.99,-57.27
3.55,9.93,1.42,10.29,-0.11,9.83,0.66,6.27,-15.86,-4.07,-32.96
1.30,11.00,0.65,10.61,-2.04,11.90,1.14,8.15,-10.40,-11.95,-40.57
1.42,10.11,0.97,11.16,4.26,7.54,1.45,5.64,-4.16,25.54,-10.39
-0.05,9.40,-0.44,10.45,-5.19,8.92,1.34,6.90,2.08,-27.15,-53.57
-2.81,8.21,-2.86,8.34,6.70,11.68,1.99,1.88,9.36,48.83,22.44
-2.60,9.38,-1.83,8.61,20.24,12.03,1.54,-3.76,15.34,69.77,63.39
-6.03,9.26,-2.24,8.43,4.10,10.23,1.97,-1.25,20.28,27.64,27.61
-4.31,8.33,-3.10,9.71,4.70,10.84,1.54,-6.90,23.92,37.95,46.94
-5.28,9.80,-3.67,10.22,-4.72,9.41,0.27,-14.42,25.22,-10.16,45.85
-5.35,9.76,-3.36,9.87,1.23,10.28,0.11,-14.42,24.70,21.62,56.69
-5.41,7.93,-2.87,7.95,1.22,10.51,-0.31,-1.88,22.10,20.20,16.42
-5.14,7.98,-3.12,9.37,0.94,10.48,-0.23,-17.55,18.20,18.62,60.46
-3.84,7.56,-1.52,8.21,2.40,10.21,-1.29,-71.46,12.74,17.72,82.13
-1.11,7.51,-0.03,9.35,0.69,10.20,-1.56,-1.25,5.72,1.76,10.78
-1.00,7.77,-0.84,11.25,-3.11,10.20,-1.85,-7.52,-0.78,-13.42,23.39
3.39,8.95,2.59,8.22,6.54,10.23,-1.98,-0.63,-8.32,16.46,35.02
2.99,8.20,2.00,10.64,-1.44,10.26,-1.72,8.78,-13.78,-16.05,-44.88
4.27,9.50,2.65,9.89,-2.88,8.58,-1.31,8.15,-17.94,-30.11,-52.10
4.17,9.27,3.22,9.95,0.69,10.04,-0.29,8.15,-21.84,-11.79,-36.62
3.86,10.20,2.05,9.47,-6.63,7.25,-0.50,3.76,-23.66,-50.97,-55.10
2.64,9.61,3.40,9.84,-0.86,9.87,-0.03,6.27,-24.96,-25.29,-35.83
3.56,8.74,4.20,8.54,-0.08,9.99,0.02,1.88,-26.78,-28.09,-11.12
2.76,8.27,4.29,8.62,-0.08,9.83,-0.02,-1.88,-28.86,-29.52,10.40
4.65,8.46,4.53,8.52,-0.23,9.91,0.01,1.88,-31.20,-29.01,-12.01
5.70,8.73,6.43,8.64,-0.16,9.99,-0.01,-0.63,-33.02,-38.85,2.70
4.33,8.08,4.92,8.13,-0.19,9.91,0.00,1.25,-34.06,-33.34,-8.29
2.85,7.93,5.14,8.14,-0.11,9.79,0.01,0.00,-35.62,-36.77,-0.65
4.03,7.78,5.53,8.00,-0.11,9.83,-0.01,-0.63,-37.18,-37.61,2.99
15.31,8.33,8.27,8.22,-0.08,9.91,0.01,1.88,-38.22,-35.16,-11.18
1.54,7.68,4.85,7.75,-0.12,9.83,0.00,1.25,-37.70,-38.71,-7.93
9.13,8.04,6.63,7.97,-0.12,9.95,0.00,-0.63,-37.96,-36.30,2.94
5.63,7.85,5.83,7.94,-0.15,9.91,-0.01,-2.51,-37.96,-37.37,13.36
4.95,7.87,5.63,7.86,-0.15,9.95,0.01,0.63,-37.96,-37.75,-4.48
6.20,7.86,5.98,7.91,-0.11,9.91,-0.01,0.00,-37.70,-37.29,-0.66
6.20,7.94,5.98,7.98,-0.15,9.83,-0.01,-1.25,-37.96,-37.32,6.40
5.82,7.82,5.91,7.83,-0.08,10.03,0.01,0.63,-37.70,-37.62,-4.00
5.63,8.07,5.80,7.97,-0.31,9.91,0.01,1.25,-37.96,-38.22,-8.96
5.00,8.77,5.16,8.69,-1.39,9.94,0.03,1.88,-38.22,-39.04,-18.22
5.42,9.29,4.39,9.93,-3.17,10.09,0.36,13.16,-37.96,-38.94,-58.29
0.39,10.11,3.24,10.51,2.33,11.96,0.71,-1.88,-37.70,-10.98,19.38
10.84,10.36,5.57,10.46,-2.63,10.26,0.02,-17.55,-38.22,-33.40,55.50
3.80,8.94,4.33,9.13,-2.21,9.74,-0.02,6.27,-37.96,-38.98,-41.04
6.14,8.75,4.42,8.98,-2.59,9.66,0.01,0.63,-37.70,-37.70,-18.45
4.94,8.09,4.65,8.16,-1.59,9.70,-0.01,-1.25,-37.96,-38.32,-1.99
7.27,7.72,5.63,7.77,-0.53,9.63,-0.01,0.00,-37.96,-36.00,-3.17
6.57,7.31,6.71,7.38,0.85,9.88,0.01,-0.63,-38.22,-37.48,8.48
5.57,7.14,5.82,7.39,-0.02,9.11,-0.01,0.63,-37.70,-38.49,-4.08
4.43,7.04,5.54,7.27,-0.11,9.43,0.00,0.00,-37.96,-39.68,-0.67
5.77,7.51,5.76,7.65,-0.18,9.87,0.00,0.00,-37.96,-37.86,-1.05
4.05,7.59,4.93,7.87,-0.44,9.95,-0.01,-1.25,-37.96,-35.97,4.65
1.93,8.21,3.82,8.32,-1.20,9.87,0.00,-0.63,-37.96,-35.35,-3.31
4.61,8.61,4.00,8.58,-2.21,9.42,0.01,0.63,-37.70,-37.03,-16.78
2.08,9.15,3.35,9.22,-2.81,9.94,0.01,1.25,-37.96,-38.20,-22.23
1.26,9.10,3.07,9.16,-2.98,9.65,0.00,-1.25,-37.70,-39.29,-10.12
3.71,9.11,3.84,9.19,-2.83,9.61,0.00,0.00,-37.70,-39.26,-16.41
6.48,8.99,4.59,8.99,-2.35,9.26,0.01,2.51,-37.70,-37.60,-27.67
5.95,8.60,4.61,8.82,-2.65,9.06,-0.01,-0.63,-37.70,-41.08,-12.60
0.36,11.30,3.29,11.57,-3.28,17.25,-0.01,-1.25,-37.70,-31.31,-6.70
7.78,9.63,2.74,9.89,-3.53,8.93,0.00,-0.63,-37.96,-26.55,-18.02
0.14,9.40,1.32,9.51,-3.76,9.29,0.01,0.00,-37.44,-32.44,-22.02
0.39,9.75,2.39,9.87,-3.13,10.33,0.02,1.88,-37.44,-34.44,-25.89
6.98,9.90,3.00,9.08,-3.58,8.93,-0.27,-43.88,-37.70,-31.72,77.50
1.02,12.08,1.40,11.40,-4.45,11.21,0.75,64.57,-37.44,-29.51,-80.78
2.34,10.68,1.94,9.69,-2.37,10.77,1.32,8.15,-37.44,-23.27,-44.31
2.94,10.70,1.93,11.02,-5.72,10.28,1.71,5.01,-37.44,-37.09,-46.25
1.74,10.22,1.26,10.28,-6.94,8.93,1.49,3.76,-37.44,-43.80,-50.14
2.44,7.89,0.18,10.76,2.58,9.44,2.14,1.88,-37.70,18.50,4.24
3.85,9.23,4.19,9.62,0.40,8.86,1.73,0.63,-37.96,-21.26,-1.49
4.44,9.24,1.81,10.49,-4.54,10.89,2.38,5.01,-37.70,-26.96,-41.28
1.54,9.89,0.36,8.38,18.63,16.80,1.81,-3.13,-37.96,48.55,52.34
5.00,9.58,-0.02,9.72,0.25,11.58,2.42,2.51,-37.96,12.12,-11.04
3.10,10.81,2.98,8.50,-10.52,8.53,1.85,-5.64,-37.70,-71.93,-29.74
5.20,9.22,3.97,9.07,-8.43,8.95,2.22,-8.78,-37.96,-64.58,2.18
2.23,9.12,3.08,9.07,-19.07,5.43,1.61,2.51,-37.70,-94.67,-75.88
6.19,9.95,4.36,9.66,-2.08,10.56,1.98,-1.25,-37.70,-32.18,-4.47
2.73,9.65,3.26,8.27,-6.54,9.32,1.26,-3.76,-37.70,-59.04,-16.59
4.46,8.57,3.81,8.47,-0.40,7.88,1.46,-11.28,-37.70,-25.83,54.08
5.74,7.93,5.19,8.13,-0.89,8.59,0.89,-11.91,-37.96,-37.16,52.08
4.08,8.74,4.07,8.72,-1.68,9.62,0.13,-13.79,-37.96,-34.94,51.52
2.82,9.10,2.85,9.04,-3.00,10.01,-0.15,-3.13,-37.70,-34.28,0.77
4.76,8.17,3.50,9.44,-2.32,9.46,-0.30,0.63,-37.96,-30.75,-17.31
3.18,9.44,3.25,8.87,-2.41,9.27,-0.61,-6.27,-37.70,-35.29,22.61
5.53,9.19,4.16,9.55,-4.42,8.56,-0.90,-7.52,-37.96,-47.97,19.91
4.12,8.56,3.81,9.16,-1.26,8.83,-1.21,-7.52,-37.96,-29.58,35.36
2.60,9.46,2.50,9.58,-7.61,7.64,-0.90,-5.01,-37.96,-59.25,-18.77
3.66,6.95,4.39,10.56,7.83,13.23,-1.74,-3.76,-37.70,9.25,41.23
3.56,9.71,3.10,8.58,-20.27,5.33,-2.00,-6.90,-37.96,-95.01,-68.26
1.75,10.53,4.25,8.94,-2.94,7.53,-1.67,-4.39,-37.70,-53.18,10.85
2.91,12.64,2.35,7.65,-19.03,2.83,-2.57,-6.27,-37.96,-101.85,-77.52
2.36,8.22,5.31,6.67,-0.72,11.76,-2.19,-3.76,-37.70,-49.94,14.51
0.83,8.08,4.16,7.43,-4.03,9.82,-2.48,52.66,-37.70,-59.14,-80.18
7.91,9.24,2.05,11.09,18.41,12.22,-3.26,-60.18,-37.96,57.02,81.16
1.84,6.64,1.00,11.21,-19.67,3.20,-2.78,1.88,-37.44,-83.85,-81.56
2.28,9.53,1.51,9.60,-19.40,6.45,-2.55,59.55,-37.44,-78.83,-85.33
1.48,11.19,1.38,9.99,-0.86,12.61,-2.56,15.04,-37.70,-11.92,-51.59
0.23,11.83,-0.30,12.39,-5.65,11.12,-1.65,17.55,-37.18,-24.66,-64.39
2.88,10.32,0.70,10.38,-6.35,9.35,-0.31,20.69,-37.44,-33.55,-70.92
0.98,8.97,2.08,9.09,-3.62,8.57,-0.06,10.03,-37.70,-38.10,-57.87
4.01,10.76,3.68,10.68,-1.03,10.75,0.16,1.88,-37.70,-23.99,-15.17
0.67,10.20,2.15,10.58,-6.77,9.19,0.39,4.39,-37.44,-50.49,-50.51
4.41,9.98,3.19,9.17,-3.38,10.90,0.26,5.01,-37.70,-34.38,-37.61
1.65,10.91,1.80,10.22,-11.81,8.75,1.15,5.64,-36.66,-64.05,-63.37
3.21,11.64,1.63,8.78,6.13,9.56,1.50,8.78,-35.88,24.98,-15.45
2.83,11.82,1.96,12.41,-20.80,10.71,1.31,11.28,-34.06,-70.16,-71.54
5.52,8.74,2.87,8.19,-3.64,8.70,2.33,0.63,-30.42,-35.95,-26.11
-0.09,10.93,-0.05,10.44,0.55,9.91,2.07,10.03,-24.96,3.40,-43.73
1.79,9.29,-0.73,9.00,-6.00,7.39,2.71,-3.76,-18.98,-28.51,-16.90
1.17,9.28,-1.01,9.62,13.20,12.61,2.29,3.76,-11.44,56.88,36.81
-2.62,5.87,-1.54,8.63,-20.93,6.54,2.07,-62.69,-3.90,-65.89,81.09
-3.38,6.41,-1.40,9.29,-1.55,9.95,2.44,-9.40,3.12,-5.17,38.27
-4.66,6.19,-3.77,8.53,-4.44,8.69,1.57,-61.43,8.84,-6.99,81.33
-4.47,8.55,-3.97,8.85,-10.64,6.53,1.86,49.52,15.08,-35.56,-83.81
-6.00,9.23,-3.68,8.37,-0.22,10.46,1.18,-11.91,19.76,18.11,48.18
-8.86,6.18,-5.97,6.90,-2.34,8.22,0.38,-21.31,23.40,18.41,66.58
-6.27,7.13,-6.89,7.13,-3.22,9.09,-0.09,-2.51,25.22,25.43,-4.51
-9.35,6.80,-7.82,7.24,-2.84,9.66,-0.36,-4.39,26.26,28.01,9.08
-9.32,6.99,-6.48,6.92,-1.56,9.26,-0.75,-11.28,26.00,28.63,46.42
-9.16,7.88,-6.53,8.18,-1.72,10.62,-1.05,-5.64,23.92,24.64,20.28
-9.17,7.85,-5.58,6.55,4.18,10.32,-1.42,-6.90,20.02,57.00,47.02
-7.68,8.86,-5.76,7.94,-0.42,10.26,-1.15,-5.64,15.08,31.21,26.95
-5.05,6.71,-4.70,8.70,2.42,11.25,-2.04,-5.64,8.06,37.99,35.65
-3.14,8.06,-2.72,8.94,-3.22,9.68,-1.67,50.78,1.82,-2.93,-79.83
-2.75,7.36,-2.20,10.81,-3.67,13.93,-2.33,-6.90,-4.68,-5.38,13.05
