acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.04,-2.06,9.95,-4.42,10.55,-5.40,9.92,-1.15,-31.97,-0.52,-2.35
0.00,-2.53,8.93,-2.47,8.91,-2.53,9.22,-0.16,9.40,1.04,0.05
0.34,-1.76,9.58,-0.55,9.65,3.44,10.21,-0.03,-1.25,1.30,19.24
-0.01,-1.95,9.58,-0.92,9.64,-0.70,10.07,-0.04,1.25,0.78,-0.75
-0.34,0.36,9.82,-0.04,9.82,-3.52,9.49,0.01,-0.63,-0.52,-19.23
0.04,-0.44,10.21,0.09,10.20,0.65,10.00,0.09,1.88,-1.30,2.13
0.12,-0.17,10.11,0.29,10.09,1.77,10.48,0.10,-0.00,-2.34,6.96
0.06,-0.03,11.00,-1.14,10.89,-0.85,10.22,0.32,6.27,-2.60,3.38
0.06,-1.29,9.71,-0.48,9.54,0.49,11.31,0.75,6.27,-1.82,3.55
0.67,0.19,9.40,-2.00,9.21,4.59,11.78,0.36,1.25,-1.04,38.42
-0.60,-1.70,9.14,-0.32,8.71,-6.38,9.74,0.83,-3.13,-1.30,-34.56
-0.26,-0.14,9.85,1.28,9.46,-0.71,10.39,0.76,1.25,-2.86,-14.87
-0.26,-0.79,10.06,-0.97,9.78,-3.57,9.22,0.92,7.52,-4.42,-15.11
-0.17,0.89,12.03,-0.72,12.07,-2.92,10.28,1.05,15.04,-4.68,-9.64
-1.37,1.87,10.53,1.54,10.41,-19.57,6.88,2.41,9.40,-3.12,-78.41
0.09,1.93,9.74,0.41,8.18,0.63,9.39,1.93,-0.63,-0.26,5.01
-0.22,2.80,10.43,4.07,8.87,2.69,9.31,1.78,-25.07,2.86,-12.57
0.06,0.78,10.05,2.93,10.02,4.13,9.26,0.39,-26.95,4.68,3.60
0.00,-0.90,11.48,1.96,11.11,3.58,12.79,-0.65,-25.07,4.94,0.18
-0.17,-1.57,10.71,-0.27,8.46,-1.26,8.92,-1.82,-18.81,3.90,-9.66
0.57,-1.89,7.79,-0.30,8.77,7.83,11.34,-1.82,0.00,1.04,32.78
-0.31,-2.41,7.44,-2.49,8.51,-4.98,7.56,-1.84,15.04,-2.08,-17.56
-0.01,-1.57,10.18,-4.33,9.58,-5.23,8.92,-0.42,28.84,-4.16,-0.62
0.35,-1.78,10.93,-2.01,9.69,0.95,7.82,0.61,18.81,-5.46,19.79
0.56,-1.56,12.50,-2.78,9.87,2.85,13.57,1.81,18.81,-4.42,31.87
-0.22,0.25,6.68,0.03,11.30,-2.63,11.59,2.00,-1.25,-3.12,-12.57
-0.97,0.28,10.23,0.29,10.09,-19.75,14.32,1.96,-63.94,-3.12,-55.74
-0.30,0.26,9.37,-0.34,9.55,-3.94,10.46,2.42,-4.39,-1.04,-17.30
0.14,1.55,9.47,2.12,9.84,3.82,10.00,1.47,-15.04,-0.26,7.77
0.13,2.27,9.56,1.87,9.79,2.87,9.13,1.28,-16.30,0.26,7.61
-0.04,2.12,9.75,1.30,9.92,0.62,9.71,0.38,-16.30,0.00,-2.08
0.05,1.77,9.96,0.45,9.88,0.44,9.60,0.01,-0.63,1.04,2.88
-0.11,0.90,9.79,-0.41,9.84,-1.99,9.74,0.00,1.88,2.60,-6.39
0.26,-0.02,10.11,-0.17,9.04,2.66,11.01,-0.18,-8.15,5.46,15.05
0.76,-0.88,10.50,-0.27,12.91,7.85,8.31,-0.96,-20.06,6.76,43.55
-0.10,-1.14,12.44,1.07,9.76,1.02,8.78,-2.07,-22.57,5.72,-5.59
0.93,-0.25,9.43,-0.07,12.17,16.15,12.13,-3.23,38.86,3.12,53.13
0.31,-0.42,11.63,-1.65,11.36,1.40,11.19,-3.29,-32.60,0.26,17.74
0.11,-0.82,10.95,-3.68,10.48,-3.41,10.28,-1.29,35.73,-0.52,6.31
0.26,-1.32,10.42,-3.78,10.49,-1.57,9.52,-0.85,18.81,0.26,14.61
-0.05,-1.99,9.32,0.30,10.57,0.44,8.61,-0.24,6.27,2.34,-3.03
0.07,-2.42,10.54,0.52,10.21,2.28,9.68,-0.30,-9.40,2.34,4.20
-0.60,-2.22,9.31,-0.14,9.38,-5.72,9.62,-0.78,-6.27,0.26,-34.54
0.04,-1.67,10.45,-1.29,10.88,-0.67,10.11,-0.63,11.28,-2.86,2.16
-0.44,0.01,10.37,-0.10,10.57,-4.61,9.55,0.25,23.19,-5.20,-24.95
0.24,-0.90,11.88,-3.08,11.12,-1.24,12.13,1.42,26.95,-5.98,13.88
-0.54,-0.05,9.10,-1.63,6.26,-9.75,7.06,2.08,-32.60,-5.20,-31.03
-0.71,0.43,10.79,0.46,7.99,-4.98,6.62,3.23,3.13,-2.60,-40.72
0.83,1.08,8.45,0.31,9.65,10.97,9.90,2.45,-5.64,-0.26,47.76
-0.16,-1.55,8.40,1.47,6.70,2.05,8.37,2.10,-26.33,0.00,-9.34
-0.15,1.93,10.30,3.09,9.58,2.19,10.41,0.54,-21.94,-2.34,-8.84
-0.05,0.62,10.20,-0.01,8.98,-0.78,9.55,0.63,5.01,-4.68,-3.10
0.55,1.61,10.22,0.24,11.57,8.56,14.66,1.22,14.42,-5.46,31.58
-1.42,-0.42,11.52,0.63,12.80,-19.85,4.55,1.87,21.31,-4.68,-81.49
-0.40,1.59,10.08,-0.17,6.99,-4.66,7.79,3.03,0.00,0.52,-22.82
-0.02,-0.02,11.27,4.02,9.43,5.38,8.82,1.72,15.67,3.38,-0.86
-0.22,-0.97,9.71,3.72,9.78,3.35,11.41,0.17,-19.43,2.60,-12.73
-0.09,0.21,9.70,1.52,9.25,1.17,8.88,-0.31,-15.04,-0.52,-5.00
-0.03,-0.21,10.22,-0.27,8.96,-0.63,9.79,-0.14,11.91,-2.60,-1.78
-0.44,0.03,8.73,-0.55,8.24,-4.37,7.41,0.50,5.64,-3.38,-25.13
-0.17,1.00,10.95,-0.36,11.30,-2.80,11.36,1.00,9.40,-2.60,-9.50
0.07,0.48,9.75,-0.69,7.63,-0.97,10.69,0.78,-62.69,-1.56,4.12
-0.18,0.41,9.71,0.45,9.52,-1.25,9.34,1.32,-8.15,0.00,-10.44
0.01,-0.86,9.49,1.53,10.28,2.42,10.25,0.87,-14.42,-0.52,0.45
-0.03,-0.34,9.99,-0.08,10.32,-0.35,10.39,0.26,-9.40,-2.34,-2.00
-0.07,0.77,10.99,-0.63,10.31,-2.30,12.10,0.32,6.90,-3.38,-4.30
0.03,0.08,10.07,-2.77,9.80,-4.10,11.29,0.85,14.42,-3.90,1.61
-0.37,2.59,11.51,-0.22,12.12,-5.15,10.16,0.95,10.66,-2.60,-21.04
-1.06,-1.03,6.58,0.92,9.20,-10.55,8.33,1.75,-8.78,0.00,-60.95
0.13,-1.61,8.65,0.98,8.88,3.15,8.93,1.23,-16.30,0.26,7.23
0.08,-0.32,10.25,1.39,10.44,2.77,10.09,-0.06,-10.66,-0.78,4.46
-0.19,2.57,9.80,1.20,9.93,-1.27,10.14,0.00,-0.63,-2.60,-11.11
-0.04,-1.18,10.11,-1.98,11.09,-2.60,10.82,0.28,6.90,-3.38,-2.27
-0.08,0.73,9.16,-0.24,10.54,-1.09,8.03,0.90,10.66,-2.08,-4.58
-0.12,0.83,10.54,-0.56,10.36,-2.45,10.74,1.13,-1.25,0.00,-6.88
0.07,-0.32,10.51,1.49,10.74,2.65,9.73,0.71,-11.91,1.30,3.96
-0.19,0.13,10.19,0.13,9.74,-1.86,10.22,0.03,-13.79,1.56,-11.12
0.09,-0.19,10.85,0.08,10.31,1.11,10.44,-0.26,-4.39,0.78,5.01
-0.08,-0.14,10.70,-0.30,10.17,-1.22,10.39,-0.24,0.63,0.78,-4.67
-0.03,-0.62,9.31,0.10,9.38,0.13,9.60,-0.01,0.63,0.78,-1.47
0.12,-0.35,9.76,-0.49,9.62,0.65,9.83,0.01,0.63,0.78,6.97
-0.15,-0.36,9.80,-0.38,9.73,-1.84,9.70,-0.01,-1.25,1.30,-8.44
-0.14,-0.40,9.91,-0.47,9.88,-1.99,10.25,0.01,2.51,1.30,-8.17
0.12,-0.36,9.84,-0.35,9.88,0.90,10.20,-0.04,-1.88,1.82,7.04
-0.06,-0.44,9.39,-0.55,9.39,-1.10,8.64,-0.23,-1.25,1.82,-3.62
-0.10,-0.47,9.73,-0.83,9.50,-1.73,8.43,-0.43,-3.76,1.56,-5.72
0.07,-0.62,9.46,0.68,9.44,1.90,9.52,-0.51,-4.39,1.30,4.29
0.32,0.28,10.27,-0.44,8.98,2.70,11.33,-0.39,2.51,1.30,18.19
0.30,-0.88,9.53,-1.24,10.67,1.66,9.45,-0.23,3.13,1.30,17.00
-0.15,-0.17,9.81,-0.33,10.44,-2.00,10.62,-0.14,0.00,2.60,-8.54
0.14,0.07,9.06,-0.33,9.61,0.89,9.43,-0.37,-12.54,2.86,8.17
0.05,-0.54,9.01,1.03,9.73,2.12,9.80,-0.27,52.66,2.60,2.99
-0.24,-0.18,11.34,-0.82,10.46,-3.30,9.12,-1.18,-63.94,1.56,-13.94
0.16,-0.14,10.11,-0.72,10.44,0.67,9.87,-1.12,10.03,1.04,8.92
0.26,0.33,10.97,-1.76,10.42,0.13,9.27,-0.85,6.90,1.04,14.71
-0.69,-0.78,9.68,0.31,9.75,-6.39,8.98,-0.70,3.76,1.82,-39.57
-0.00,0.07,9.44,-1.00,9.59,-1.48,10.15,-0.14,-1.25,2.08,-0.05
0.00,-0.21,9.99,-1.13,8.67,-1.87,10.62,-0.95,-2.51,2.86,0.26
0.34,-0.12,9.21,-1.15,10.45,2.24,10.90,-1.18,-6.27,2.86,19.65
-0.10,0.32,10.15,1.19,8.73,0.99,12.71,-1.43,-4.39,1.56,-6.00
0.56,-0.11,9.59,-1.22,9.81,5.06,12.14,-0.86,10.66,2.34,32.00
0.69,0.65,8.55,0.79,8.32,11.84,11.67,-1.44,-1.25,2.60,39.64
0.60,-0.13,9.55,0.08,11.77,5.73,8.13,-1.49,-3.13,2.86,34.47
0.32,-0.68,10.73,-0.18,10.55,3.34,9.92,-1.22,1.88,2.60,18.58
0.05,-0.89,8.75,0.32,10.24,1.07,8.67,-1.72,3.76,2.86,2.97
-0.12,0.33,8.77,0.25,10.83,-1.21,12.46,-1.67,-8.78,2.34,-6.66
-0.31,-0.98,10.65,-0.77,10.09,-3.68,9.32,-1.23,2.51,3.64,-17.51
-0.49,0.00,9.70,0.49,10.78,-6.25,13.80,-1.93,-12.54,3.90,-27.81
0.66,-0.74,9.79,-0.04,10.73,7.85,9.82,-1.97,-10.66,4.16,37.53
0.69,-0.09,10.14,1.08,10.85,14.06,12.94,-2.86,-5.01,3.64,39.63
-0.82,0.03,5.14,-2.06,5.08,-16.23,3.92,-2.28,10.66,3.12,-47.11
-0.38,-0.12,8.54,-1.49,10.07,-6.45,10.22,-2.63,3.13,3.38,-21.61
0.29,-4.75,8.33,-2.61,9.86,1.02,8.74,-2.57,-59.55,4.68,16.48
-0.73,-7.62,10.31,-2.14,10.40,-11.08,12.13,-2.48,-11.28,3.38,-41.88
-0.55,-0.29,12.91,0.28,11.81,-11.38,20.42,-3.23,6.27,0.52,-31.63
-0.23,-0.14,12.72,-2.45,11.23,-5.03,8.50,-2.02,-31.97,-1.30,-13.39
-0.17,-1.47,10.15,-3.84,9.81,-6.69,9.32,-0.55,32.60,-0.78,-9.67
0.01,-1.58,10.00,-0.00,10.34,0.68,10.28,0.04,1.88,0.52,0.58
0.05,-1.58,9.92,-1.04,9.93,-0.39,10.11,-0.03,0.00,1.04,2.61
-0.11,-0.59,9.76,-0.37,9.66,-1.39,9.55,-0.03,1.25,0.78,-6.57
-0.02,-0.49,9.72,-0.33,9.67,-0.44,9.95,0.00,0.00,0.78,-0.98
-0.02,-0.21,9.66,-0.31,9.85,-0.51,9.95,0.01,1.25,0.52,-0.97
-0.12,-4.12,9.56,-0.30,9.85,-0.10,9.71,0.01,1.25,0.52,-7.00
-0.00,-0.42,9.58,-0.13,9.59,-0.03,9.87,-0.01,-1.25,-0.26,-0.00
-0.02,-0.22,9.81,0.20,9.83,0.17,9.87,0.03,3.13,-1.30,-1.09
0.05,-0.41,10.59,0.42,10.28,1.39,11.41,0.06,0.63,-2.60,2.91
-0.04,0.38,10.41,-1.42,10.18,-3.19,12.57,0.27,10.03,-3.38,-2.53
-0.25,-0.25,9.51,-1.20,9.77,-3.74,8.79,0.78,12.54,-2.60,-14.11
0.06,-0.76,9.95,1.17,9.72,3.01,11.61,1.23,1.25,-2.60,3.48
-0.24,-0.61,7.89,-0.85,13.12,-3.10,9.96,0.85,8.15,-1.30,-13.74
0.37,-0.61,9.50,1.42,8.97,7.48,10.61,1.29,-6.27,-0.78,21.29
0.68,-0.72,10.32,0.39,10.70,7.03,7.50,0.90,-8.15,-1.56,38.91
0.30,-0.21,9.51,-0.54,9.39,2.40,10.50,0.75,-1.88,-2.86,16.93
-0.31,-0.57,12.71,-0.22,10.18,-3.54,10.54,0.36,3.13,-4.16,-18.04
-0.62,0.75,10.05,-1.50,11.07,-12.15,11.20,1.60,12.54,-4.16,-35.81
0.93,-0.02,9.18,-0.91,9.22,6.77,6.63,1.69,-50.15,-3.12,53.24
0.50,-0.70,8.00,-0.30,10.22,5.72,10.68,2.33,-5.64,-3.38,28.92
0.12,1.29,13.24,1.39,11.45,3.41,13.29,1.75,-5.01,-2.60,6.88
0.09,-0.90,9.27,1.03,10.98,2.70,11.17,2.21,-10.03,-2.60,5.06
-0.17,-1.39,8.70,-0.28,9.54,-1.42,8.78,1.60,-7.52,-3.38,-10.01
0.59,0.41,10.91,0.93,7.77,13.39,14.14,2.19,5.64,-4.68,33.82
-0.19,-0.69,10.02,1.93,8.54,1.14,7.00,2.11,14.42,-5.46,-10.75
-0.11,1.01,12.34,-3.22,13.04,-5.47,11.20,2.69,15.04,-5.46,-6.20
0.96,0.61,9.48,-2.91,11.10,8.28,11.69,3.22,-51.40,-2.60,55.15
-1.57,5.32,12.20,2.47,8.60,-19.98,3.82,3.42,-17.55,-0.26,-90.17
-0.03,-1.56,9.54,4.08,11.30,5.64,11.75,1.87,-27.58,0.52,-1.72
-0.00,0.34,8.75,3.44,8.96,4.77,9.47,1.04,-21.94,-2.08,-0.17
-0.28,0.71,10.86,0.24,10.70,-2.57,9.26,0.61,2.51,-6.50,-15.86
-0.84,1.67,9.06,-3.63,8.78,-16.72,2.61,1.25,31.97,-6.24,-48.29
0.81,2.04,12.47,-0.78,10.54,9.50,13.24,3.10,11.91,-4.42,46.20
0.95,-0.06,12.01,0.35,12.07,20.49,13.48,3.54,53.28,1.04,54.26
0.08,0.34,10.34,4.43,11.52,6.02,10.07,1.20,-57.67,4.68,4.45
0.02,-1.45,8.77,3.54,9.77,4.78,8.47,-0.08,-16.93,3.90,1.43
0.37,-0.43,8.42,0.31,9.17,4.61,10.02,-0.47,-13.79,3.12,21.18
0.29,0.64,9.68,0.09,10.02,3.17,11.25,-0.70,-13.16,0.78,16.38
-0.01,0.13,10.56,-1.46,10.58,-2.03,10.16,-1.24,11.91,-1.04,-0.35
0.01,0.12,9.37,-1.48,9.80,-1.88,9.70,-0.29,18.81,-1.04,0.76
-0.14,-0.46,9.31,0.65,10.63,-0.44,10.11,0.20,2.51,-0.26,-7.99
0.05,-0.70,9.68,-0.07,9.64,0.66,9.84,0.06,-2.51,0.78,2.81
0.12,-0.40,9.58,-0.37,9.88,0.85,9.92,-0.06,-2.51,1.04,6.93
0.02,-0.32,9.80,-0.24,9.59,-0.01,9.83,-0.02,1.88,1.30,1.21
0.12,-0.43,9.73,-0.80,9.64,0.18,9.52,-0.01,-1.25,2.34,6.67
-0.05,-1.44,10.79,0.64,10.22,0.78,8.99,-0.21,-6.27,2.60,-3.10
-0.02,-0.56,11.85,1.13,9.68,1.30,7.30,-0.71,-10.03,1.30,-1.06
-0.71,-0.10,10.22,-0.88,10.09,-9.99,9.20,-0.89,-0.63,0.26,-40.71
-0.06,-0.25,9.47,0.03,10.08,-0.48,10.59,-0.48,6.90,0.26,-3.39
0.07,-0.22,9.96,-0.68,9.79,-0.17,9.80,-0.04,3.13,1.04,4.00
0.03,-0.34,9.80,-0.61,9.50,-0.45,9.43,0.02,0.63,2.34,1.58
0.30,-0.82,10.13,0.44,10.24,4.09,10.10,-0.26,-12.54,2.86,16.95
0.48,-0.83,10.91,-0.22,10.79,5.02,9.74,-0.80,-69.58,1.82,27.28
0.48,-0.15,10.00,-0.07,9.42,5.67,10.95,-1.09,-1.25,0.78,27.62
-0.24,-0.00,9.25,0.27,9.75,-2.04,9.94,-0.75,9.40,0.26,-13.78
-0.02,-0.48,9.61,-1.28,10.07,-1.51,8.82,-0.26,12.54,1.30,-0.99
0.23,-0.40,9.95,-0.69,9.65,1.44,10.04,-0.03,-1.25,2.86,12.96
-0.03,-0.25,10.48,-0.50,8.32,-1.03,9.36,-0.38,-11.28,2.60,-1.75
0.08,-0.37,10.55,0.40,10.57,1.58,11.09,-0.88,-7.52,3.38,4.40
-0.01,-0.68,10.17,0.15,9.79,0.37,11.53,-0.60,-7.52,2.86,-0.83
0.39,-0.78,10.91,-0.13,10.84,5.64,13.26,-1.69,-6.27,1.56,22.41
0.35,0.33,9.67,-0.13,10.62,3.50,10.58,-1.45,4.39,0.78,19.88
0.18,-0.78,9.42,-1.94,10.88,-0.27,11.07,-0.48,7.52,1.04,10.33
0.02,-0.05,9.77,-0.34,9.25,-0.26,10.08,-0.80,2.51,2.34,1.33
0.03,-0.46,8.90,-0.72,10.10,-0.38,7.83,-0.81,-4.39,3.12,1.65
0.22,-0.72,8.75,0.55,9.33,2.86,8.33,-1.32,-6.90,2.60,12.82
0.43,-0.83,10.69,0.65,11.16,5.23,8.90,-0.99,57.04,3.12,24.41
0.01,-0.95,8.93,1.56,12.67,2.53,13.61,-1.68,-60.18,3.12,0.49
-0.54,0.52,9.41,-1.85,11.41,-7.42,7.85,-2.10,-10.66,2.34,-30.73
-0.14,-0.54,10.65,0.20,9.11,-0.62,7.25,-1.39,10.66,2.60,-8.08
0.26,0.06,10.45,-0.99,10.00,1.37,10.91,-1.80,0.63,3.12,15.15
-0.02,-0.35,9.32,0.20,10.19,0.24,12.06,-1.25,57.04,3.64,-1.04
-0.86,-1.07,9.71,-0.51,10.56,-10.59,8.69,-2.24,-68.33,3.64,-49.05
