acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
7.90,6.97,7.02,7.89,-15.41,8.86,1.77,-2.51,-38.22,-99.27,-55.53
8.79,6.65,8.11,6.83,6.93,11.79,1.40,-3.13,-38.22,-18.32,40.48
6.23,7.34,6.30,7.12,0.08,9.55,0.49,-5.01,-37.96,-41.46,28.09
5.41,6.39,7.44,6.63,5.78,9.93,0.80,-7.52,-37.96,-20.45,53.25
7.16,7.62,5.71,7.48,1.86,9.24,0.50,-5.64,-37.96,-23.51,39.06
8.76,7.59,6.38,8.45,-1.79,11.18,0.24,-10.66,-38.22,-41.19,38.41
6.79,7.80,6.85,7.87,0.43,9.76,0.01,-1.25,-37.96,-38.50,9.80
4.61,7.86,5.39,7.89,-0.27,9.99,0.00,0.63,-37.70,-37.27,-5.13
16.66,8.37,8.37,8.23,-0.15,9.95,0.00,1.25,-37.70,-33.76,-8.04
7.79,7.94,6.26,8.07,-0.15,9.91,0.00,0.00,-35.36,-35.95,-0.86
6.69,8.02,5.72,8.38,-0.15,9.87,0.01,0.00,-31.46,-33.10,-0.89
6.07,8.08,4.96,8.61,-0.19,9.95,-0.01,0.00,-27.30,-28.44,-1.11
3.96,8.18,3.89,8.87,-0.15,9.87,0.00,0.00,-21.84,-23.84,-0.88
1.55,8.39,2.14,9.05,-0.15,9.87,0.01,1.25,-16.64,-15.11,-8.11
0.25,8.85,1.65,9.33,-0.15,9.83,-0.01,0.00,-12.22,-13.74,-0.88
1.28,9.24,1.44,9.62,-0.19,9.87,0.00,0.63,-8.32,-9.82,-4.73
1.35,9.25,0.83,9.63,-0.15,9.87,0.01,0.00,-4.42,-4.61,-0.88
-0.09,9.17,-0.03,9.71,-0.15,9.91,-0.01,-1.25,-0.52,-0.83,6.35
-0.04,9.21,-0.47,9.66,-0.15,9.91,-0.01,-1.25,4.42,2.79,6.34
-0.70,8.97,-1.33,9.47,-0.15,9.91,0.01,0.63,8.58,8.33,-4.48
-4.12,8.86,-2.80,9.26,-0.15,9.91,-0.01,-0.00,13.00,12.89,-0.87
-1.09,9.30,-2.51,9.57,-0.23,10.59,0.01,-0.63,16.64,16.17,2.12
-8.61,8.76,-5.03,9.29,-0.08,9.63,0.00,0.00,19.24,20.88,-0.46
-5.89,9.01,-4.14,8.98,-0.23,9.83,0.00,1.25,20.02,19.91,-8.59
-6.22,9.41,-3.80,9.52,0.65,9.96,-0.01,-0.63,18.72,20.59,7.30
-4.04,9.12,-2.05,9.22,0.83,7.92,-0.13,-1.25,16.64,13.99,14.72
-3.29,10.18,-1.55,10.84,2.18,12.13,-0.44,-10.66,13.52,14.91,46.64
-1.85,9.14,-0.26,7.76,3.24,11.01,-1.08,-10.66,8.58,13.84,51.61
0.22,7.54,-1.71,8.10,-2.40,10.10,-0.88,-12.54,3.12,2.92,45.10
-0.77,8.86,1.94,9.34,0.17,9.14,-1.70,0.00,-2.34,-16.16,1.06
1.77,8.77,1.76,8.70,-3.35,9.62,-1.72,-2.51,-7.80,-30.66,-5.03
1.95,9.33,1.92,8.83,-1.03,10.74,-1.20,1.88,-13.52,-17.95,-15.17
3.78,7.39,3.63,10.17,3.24,12.17,-1.87,-1.25,-19.50,-2.82,20.26
4.53,10.10,3.54,6.63,13.17,12.29,-1.89,-0.63,-23.92,16.24,48.32
6.59,7.98,4.24,11.19,-1.92,10.75,-1.73,-48.89,-27.56,-25.30,77.11
4.03,9.30,1.74,9.64,-11.69,8.44,-1.49,2.51,-29.64,-59.41,-59.27
5.62,10.42,3.12,9.69,-1.67,9.26,-0.92,9.40,-30.42,-23.30,-50.07
5.34,9.82,3.69,10.01,-2.22,9.94,-0.20,15.67,-30.42,-29.56,-60.94
5.18,11.01,4.27,9.17,-2.98,9.82,0.36,11.91,-28.86,-41.69,-56.58
4.94,9.14,3.55,8.95,-4.32,10.40,1.23,15.04,-26.00,-41.48,-61.77
4.11,7.78,3.78,7.20,-21.01,16.31,1.86,10.66,-21.32,-79.76,-62.75
2.86,6.55,2.24,10.09,-12.71,4.92,1.81,-0.63,-15.86,-78.85,-67.86
1.58,6.82,1.91,11.60,20.37,12.35,2.60,3.76,-9.62,50.15,53.36
1.24,8.68,0.56,7.98,-3.08,11.55,2.13,-1.25,-3.64,-17.18,-8.99
0.27,9.63,1.54,10.08,-4.49,10.45,2.13,-62.69,1.82,-34.34,79.82
0.29,8.59,-1.18,10.20,-1.99,11.54,2.46,-6.27,7.80,-0.68,20.34
-3.66,8.53,-1.80,9.56,-3.72,13.03,1.75,-61.43,14.04,-9.59,77.28
-4.63,8.92,-1.74,9.31,-2.40,8.95,1.96,-12.54,18.46,-11.00,48.57
-4.81,9.33,-3.93,9.95,5.90,10.18,1.42,-8.78,21.58,49.58,55.25
-4.04,11.25,-2.31,10.92,2.89,10.33,0.36,-26.33,21.58,24.42,70.53
-5.30,9.17,-2.09,10.10,1.69,10.60,-0.26,-8.15,19.50,13.98,42.86
-4.32,9.79,-1.21,10.01,-0.13,8.20,-1.07,-18.81,16.38,-0.57,66.31
-3.39,8.87,-1.46,10.28,-8.88,6.91,-1.79,-13.79,10.66,-48.17,35.41
0.25,8.62,-0.41,9.65,-12.99,8.44,-1.71,-4.39,4.16,-53.31,-45.57
0.17,8.62,-0.02,10.82,0.92,10.04,-2.55,-8.78,-2.60,5.72,44.01
1.12,8.49,-0.17,7.77,10.35,11.84,-2.04,57.04,-8.84,46.13,-75.77
2.89,10.07,2.36,10.55,0.32,10.37,-2.48,0.00,-15.08,-9.58,1.79
4.85,8.36,3.37,10.44,1.33,10.46,-1.66,8.78,-20.28,-6.88,-35.44
5.06,9.29,3.19,8.30,-8.84,9.91,-2.10,-1.88,-24.70,-59.18,-35.08
5.94,8.00,4.26,11.26,-5.36,10.08,-1.69,5.64,-27.82,-44.26,-47.52
4.34,10.81,3.42,9.37,-1.06,9.81,-0.70,13.16,-29.38,-25.43,-55.40
5.16,10.15,2.53,9.15,-3.66,9.89,-0.63,16.93,-29.64,-30.32,-64.34
6.42,10.22,3.06,10.13,-2.94,9.04,0.14,13.16,-27.82,-28.22,-60.69
4.42,9.95,1.87,7.33,-8.47,6.54,1.08,13.16,-23.92,-60.58,-73.17
3.21,9.74,2.55,10.24,-6.16,9.94,1.22,13.16,-17.68,-44.29,-62.78
1.15,9.53,1.76,8.79,20.30,12.95,2.15,5.01,-10.40,44.29,49.72
0.43,8.07,-0.78,7.11,-3.93,9.31,1.96,4.39,-3.38,-12.56,-41.78
-0.64,5.92,2.55,10.41,8.28,9.96,2.54,-1.88,3.38,22.59,45.57
-2.25,7.52,-1.75,8.23,3.79,10.72,1.84,-1.25,9.10,29.91,25.20
-1.67,10.19,-2.62,9.72,1.30,11.14,1.99,-6.90,14.82,23.99,36.34
-3.35,9.10,0.62,10.18,0.58,10.16,0.93,-15.04,18.98,-7.94,56.97
-1.61,10.37,-1.41,10.55,-0.45,12.19,0.90,-13.16,23.14,5.06,46.21
-4.86,9.59,-4.25,10.06,0.46,10.88,0.07,-12.54,27.56,23.86,50.07
-6.99,7.98,-5.35,8.29,-0.23,10.03,0.00,-0.63,30.68,28.15,2.28
-4.45,8.10,-5.56,8.00,-0.19,9.83,0.01,1.25,33.54,35.77,-8.37
-7.98,7.54,-6.43,7.67,-0.15,9.83,0.00,1.25,35.62,36.32,-8.14
-4.39,7.51,-5.53,7.74,-0.22,9.67,0.00,-1.25,37.44,35.96,6.10
-7.32,7.48,-6.65,7.47,-0.23,9.87,0.01,2.51,39.00,39.28,-15.49
-4.45,7.51,-6.70,7.59,-0.12,9.91,0.00,1.25,40.56,43.99,-7.87
-9.86,6.94,-8.14,6.97,-0.31,9.91,-0.01,-0.63,41.60,45.28,1.85
-8.28,7.34,-7.41,7.26,-0.15,9.91,0.01,-0.63,41.60,43.62,2.78
-15.37,6.37,-6.74,7.36,-0.23,9.95,-0.01,0.00,41.60,23.21,-1.33
-7.40,7.29,-6.86,7.43,-0.15,9.87,0.01,0.63,39.78,40.82,-4.52
-10.97,6.91,-7.40,7.37,-0.15,9.87,0.00,0.63,36.14,38.00,-4.51
-9.74,6.42,-6.26,7.75,-0.19,9.91,-0.01,-1.25,29.64,29.98,6.12
-4.17,6.62,-4.24,8.20,-0.16,9.91,0.01,0.63,21.32,25.00,-4.51
-2.29,7.18,-2.54,8.83,-0.15,9.79,-0.01,0.00,13.26,14.68,-0.89
-0.01,7.76,-0.63,9.24,-0.19,9.87,-0.01,0.00,5.20,3.91,-1.10
-0.12,7.98,-0.09,9.26,-0.19,9.95,0.00,0.00,-2.60,-0.67,-1.09
7.98,9.06,-1.55,9.53,-0.11,9.91,0.01,-0.63,-7.54,27.01,2.96
-0.81,8.97,3.18,9.61,-0.12,9.95,-0.01,0.00,-11.18,-25.98,-0.67
4.78,9.36,2.88,9.45,-0.15,9.87,-0.01,-1.25,-15.08,-13.81,6.36
2.57,9.01,2.51,9.22,-0.15,9.91,0.01,-0.63,-17.94,-15.85,2.75
4.89,8.99,3.93,9.16,-0.12,9.83,-0.01,0.63,-22.10,-21.83,-4.32
4.22,8.86,3.89,9.05,-0.15,9.91,0.01,0.63,-24.70,-23.33,-4.50
4.55,8.76,4.21,8.80,-0.15,9.83,0.01,0.00,-27.30,-25.76,-0.88
4.36,8.42,4.57,8.59,-0.11,9.83,-0.02,-1.25,-29.64,-28.87,6.61
4.98,8.36,4.82,8.38,-0.15,9.87,-0.01,-1.88,-31.72,-30.45,9.94
4.22,8.04,4.93,8.20,-0.16,9.99,0.00,0.63,-34.32,-33.04,-4.48
4.44,7.71,5.92,7.94,-0.15,9.87,-0.01,-1.25,-36.92,-39.75,6.36
18.95,8.37,9.19,8.26,0.04,9.87,0.01,0.63,-38.48,-33.85,-3.40
-0.54,7.63,4.14,7.80,-0.19,9.91,-0.01,0.00,-37.70,-37.91,-1.10
13.49,8.22,7.69,8.12,-0.15,9.91,0.01,0.63,-38.48,-35.28,-4.50
2.85,7.79,5.06,7.87,-0.15,9.87,-0.01,-0.63,-37.70,-37.52,2.76
7.15,7.96,6.01,7.95,-0.19,9.87,0.00,0.63,-38.22,-36.23,-4.75
6.85,9.48,8.24,8.43,-0.03,9.27,0.01,1.88,-37.96,-47.65,-11.66
4.39,7.56,4.08,8.17,-1.11,9.91,0.04,3.76,-37.96,-31.64,-26.17
6.55,7.94,6.21,8.15,-0.19,9.67,0.04,-1.88,-37.96,-37.58,9.94
4.93,8.62,5.64,8.79,-0.80,10.31,0.04,1.25,-38.22,-38.14,-11.27
1.98,12.09,4.06,11.67,-3.57,11.49,0.10,-3.76,-37.96,-40.07,0.94
6.70,11.92,5.05,11.79,-3.61,11.13,-0.09,0.00,-38.22,-38.69,-17.97
8.00,9.53,4.08,9.57,-2.82,10.06,-0.01,-1.25,-38.22,-30.96,-8.88
6.22,8.44,4.48,8.35,-1.95,9.10,0.00,-0.63,-37.96,-36.85,-8.28
4.62,6.63,4.29,6.88,-0.96,7.51,0.01,0.63,-37.96,-38.07,-11.90
3.60,6.16,4.54,6.47,-0.17,8.15,-0.01,-1.25,-37.70,-37.78,7.58
4.81,6.85,4.55,6.99,-0.27,8.87,0.00,-0.63,-37.96,-33.99,2.31
2.44,7.39,4.78,7.48,-0.04,10.35,0.01,1.25,-37.70,-37.15,-7.12
6.42,7.14,5.99,7.58,0.17,10.04,0.00,-1.25,-37.70,-36.04,8.07
5.97,7.79,6.63,8.10,0.19,10.31,-0.01,0.00,-37.96,-38.89,1.07
10.32,9.26,8.35,9.48,0.20,10.07,0.13,5.01,-38.22,-37.44,-25.56
2.01,8.74,2.97,9.50,-0.32,9.87,0.11,-3.76,-37.70,-20.66,19.21
3.22,9.31,3.33,9.37,-3.31,8.05,-0.02,-0.63,-37.96,-42.09,-18.40
5.42,11.21,3.32,12.14,-5.52,12.12,0.00,0.00,-37.44,-36.00,-24.47
0.15,8.89,2.12,8.86,-3.57,8.69,-0.01,-0.00,-37.44,-40.19,-22.34
2.39,9.49,3.85,9.46,-2.98,10.10,0.01,1.25,-37.96,-41.40,-22.76
2.66,8.98,3.41,8.95,-3.38,9.09,0.01,1.88,-37.70,-42.80,-30.08
-0.01,9.06,2.76,9.00,-2.47,9.62,-0.01,-1.25,-37.44,-37.24,-7.19
3.44,9.22,3.43,9.47,-3.30,8.97,-0.01,3.13,-37.96,-39.94,-35.66
3.71,8.81,3.30,9.14,-3.06,9.25,0.09,3.13,-37.96,-37.04,-33.79
0.00,10.60,1.50,9.73,-4.66,10.16,0.31,0.00,-37.44,-36.92,-24.62
1.77,8.40,1.79,8.66,-2.20,7.63,0.71,5.64,-37.70,-27.64,-45.77
2.23,8.78,2.45,10.98,-1.49,10.81,1.01,4.39,-37.70,-19.92,-28.53
2.08,10.08,3.17,8.88,-7.18,8.70,0.80,3.13,-37.44,-62.53,-49.86
1.51,10.82,0.57,11.22,-5.52,10.28,1.67,1.88,-37.96,-29.31,-35.74
3.24,10.48,2.06,11.11,7.11,11.20,1.42,-52.03,-37.70,24.27,79.27
1.57,9.25,3.98,8.15,-4.32,11.01,2.41,-1.25,-37.70,-53.62,-15.57
3.30,8.80,5.59,11.19,-14.04,7.06,2.08,0.63,-37.70,-91.37,-64.28
3.32,8.20,2.67,9.51,-9.00,6.86,2.79,6.90,-37.96,-66.37,-66.66
1.14,7.78,1.61,9.15,2.03,11.33,2.31,5.01,-37.70,-0.29,-14.75
1.27,8.76,5.04,9.05,-6.03,12.60,2.26,-58.92,-37.96,-60.73,76.60
4.82,8.42,1.69,8.61,0.54,12.24,2.63,-11.91,-37.70,-0.94,45.51
2.62,8.34,3.09,9.23,0.28,10.55,1.80,-1.88,-37.96,-17.36,11.55
3.58,6.94,4.84,6.97,10.60,10.03,1.99,-8.78,-37.70,9.33,62.63
4.11,8.19,3.74,9.37,7.26,13.99,1.55,-6.90,-37.70,7.26,45.32
3.97,8.56,4.80,7.88,-0.77,10.19,0.51,-13.16,-37.70,-38.16,50.56
5.20,7.50,5.37,7.48,-1.38,9.26,0.47,-15.04,-37.96,-44.44,55.88
2.37,9.98,2.91,10.31,-4.21,9.85,-0.12,-5.64,-37.70,-39.74,8.28
5.77,7.63,3.65,8.22,-1.29,9.70,-0.55,-10.03,-37.70,-26.25,42.01
1.78,8.81,3.68,9.48,-2.05,9.38,-0.27,-4.39,-37.70,-36.62,13.99
5.97,8.30,3.89,11.13,-8.16,10.03,-1.18,-6.90,-37.70,-53.50,-7.20
3.78,9.63,5.02,8.11,-5.16,9.37,-1.45,-8.15,-37.70,-64.83,17.67
2.46,9.27,3.58,8.20,-1.58,9.01,-1.20,52.03,-37.96,-37.07,-80.46
4.64,7.98,3.02,7.24,-19.47,9.79,-2.08,-63.94,-37.96,-82.42,77.58
3.00,9.43,4.18,8.39,-1.25,9.71,-2.43,-6.90,-37.70,-37.30,30.18
1.63,8.28,3.70,9.25,17.50,15.06,-1.99,-1.88,-37.70,24.34,52.16
2.99,6.71,1.95,8.69,-11.10,7.20,-2.83,-6.27,-37.96,-66.43,-33.87
3.09,8.39,2.02,10.65,1.73,9.98,-2.49,-5.64,-37.96,1.78,36.47
3.32,10.19,1.12,10.32,0.58,13.04,-2.86,-3.76,-37.96,0.85,18.40
0.28,13.77,4.21,7.59,8.55,12.06,-3.40,-2.51,-37.70,-11.62,42.52
3.69,10.16,3.27,9.35,-3.27,8.90,-2.38,19.43,-37.70,-39.17,-68.60
0.26,11.83,0.33,11.69,6.18,11.75,-2.33,10.66,-37.44,25.98,-20.84
1.13,11.59,0.94,11.27,-2.52,11.46,-0.88,20.69,-37.44,-16.84,-63.72
9.71,9.91,1.59,9.79,-3.01,9.13,-0.44,18.18,-37.18,-9.94,-66.68
4.24,10.20,2.36,9.73,-3.31,10.21,-0.10,1.25,-34.58,-27.83,-24.09
4.37,8.98,2.27,9.21,-3.51,9.17,0.01,0.63,-31.72,-30.07,-24.29
1.20,9.61,1.38,9.88,-3.07,9.85,0.03,2.51,-28.60,-25.61,-29.53
0.80,9.49,0.67,10.15,-3.53,9.37,0.07,0.63,-24.96,-24.09,-23.92
1.14,8.31,0.52,8.58,-3.83,7.93,0.28,3.13,-21.32,-27.70,-41.32
-0.32,9.02,-0.15,11.78,-7.22,12.23,0.92,15.67,-16.12,-30.19,-61.89
-3.97,8.60,-3.20,9.79,9.82,10.84,1.08,9.40,-9.88,58.08,2.19
-3.23,8.88,-2.58,8.56,-0.89,9.75,2.06,3.76,-4.42,10.22,-25.51
-4.23,6.66,-2.55,9.11,9.27,14.33,1.85,14.42,1.30,43.73,-19.77
-5.30,8.68,-3.77,10.70,-6.01,7.84,2.65,3.76,7.02,-21.91,-51.29
-2.97,4.86,-5.36,8.87,3.37,11.61,2.28,-1.88,13.52,47.30,24.34
-8.69,5.02,-7.68,6.69,-5.27,7.96,2.35,-60.80,19.76,11.47,81.85
-7.26,7.74,-7.38,6.54,-5.18,8.30,2.80,48.27,25.48,18.64,-81.18
-10.93,6.58,-7.18,6.63,-16.09,4.73,1.92,-11.91,29.64,-32.58,-41.44
-7.85,6.20,-6.01,8.01,18.43,11.30,1.94,-7.52,31.46,90.00,66.47
-9.50,7.02,-6.45,9.16,4.10,10.31,1.17,-13.79,31.46,49.81,60.04
-7.69,6.87,-7.02,6.34,-2.40,9.82,0.24,-18.18,29.64,34.09,58.12
-8.60,6.37,-6.79,6.69,-1.34,10.42,-0.18,-6.27,27.04,34.57,25.29
-6.81,7.72,-6.02,7.97,-7.89,11.46,-0.27,3.13,24.18,0.81,-43.91
-7.93,7.39,-6.32,8.23,-5.41,6.70,-0.52,-8.15,20.54,-5.07,22.21
-5.77,7.10,-4.44,8.02,-2.17,5.82,-0.80,-8.15,16.38,4.80,45.78
-5.72,7.33,-4.98,7.32,-7.26,7.67,-1.05,-3.76,12.22,-10.71,-24.54
-2.24,7.75,-3.65,9.10,-4.62,10.45,-1.29,-4.39,7.28,-0.37,-1.26
-3.85,8.23,-3.84,8.44,-4.21,5.38,-0.98,-5.01,2.86,-13.83,8.46
-4.25,6.43,-3.58,7.76,-3.46,10.08,-1.79,-4.39,-2.60,3.02,5.24
-1.79,8.35,0.43,9.08,14.55,16.27,-2.01,-5.64,-8.84,34.16,51.14
-2.47,7.51,-1.42,9.07,-8.15,8.74,-1.67,-4.39,-15.60,-36.86,-23.28
-0.05,7.13,1.54,6.95,-2.74,9.16,-2.55,-4.39,-23.14,-33.94,10.18
3.53,8.40,3.11,7.25,-4.00,9.14,-2.71,-60.18,-30.68,-47.12,80.76
7.39,9.08,3.20,11.11,-19.06,9.44,-1.97,65.19,-36.66,-71.55,-83.61
8.31,9.04,4.20,9.06,1.80,11.74,-2.14,-49.52,-38.22,-7.69,77.12
8.44,10.37,2.13,10.86,2.44,10.25,-1.62,10.03,-38.22,14.51,-36.52
0.59,10.68,1.74,10.26,0.25,11.24,-0.42,8.78,-37.44,-10.88,-37.20
0.86,11.21,0.49,10.80,-6.26,9.39,-0.46,17.55,-37.44,-35.56,-68.47
2.60,12.29,0.70,11.45,-6.07,10.68,0.38,12.54,-37.44,-29.61,-60.15
0.93,10.58,0.67,11.11,-7.39,10.03,0.45,13.16,-37.44,-39.33,-64.00
0.11,11.23,1.65,10.14,-0.77,11.76,1.88,11.91,-37.44,-16.59,-47.16
2.98,12.57,4.34,8.85,-13.53,9.53,1.89,-45.76,-37.70,-87.81,73.52
2.93,11.00,1.64,11.02,-12.38,8.43,2.71,-0.63,-37.70,-61.80,-54.37
3.66,12.06,3.35,9.42,-12.22,14.68,2.30,3.76,-37.96,-60.72,-47.43
1.99,7.58,4.42,9.20,19.96,10.97,2.29,-55.16,-37.96,32.69,81.69
3.02,9.46,2.50,9.89,-13.91,13.71,2.86,56.42,-37.96,-58.34,-78.97
5.17,9.93,3.12,8.08,-19.50,4.53,2.24,0.00,-37.96,-94.59,-76.93
3.11,9.40,4.37,9.43,-2.96,10.24,2.57,-0.00,-37.96,-43.27,-16.10
6.09,7.52,3.66,6.02,-7.24,10.14,1.67,-5.64,-37.96,-62.25,-8.95
2.26,8.37,4.57,8.79,-0.39,8.50,1.77,-13.16,-37.96,-33.93,56.34
5.66,6.39,7.32,8.85,0.91,11.04,1.45,-5.64,-37.70,-34.39,30.68
3.06,8.09,4.72,8.20,-0.32,9.47,0.33,-10.03,-37.96,-34.81,45.72
7.03,8.40,4.48,8.10,-1.61,9.10,0.25,-17.55,-37.96,-33.87,60.27
0.73,9.67,1.84,9.24,-4.06,9.37,-0.26,-6.27,-37.96,-37.37,13.28
6.73,8.69,2.91,8.61,-4.49,8.64,-0.66,-7.52,-37.70,-37.29,19.31
2.28,8.74,2.32,8.72,-2.95,8.90,-0.32,-3.76,-37.96,-33.30,5.23
4.02,10.16,5.72,10.34,8.72,12.15,-1.23,-6.90,-37.96,4.23,52.12
4.21,8.82,3.00,8.96,-6.18,10.01,-1.49,-5.01,-37.70,-47.49,-6.62
4.68,8.62,3.60,9.73,-2.94,8.37,-1.32,51.40,-37.70,-36.81,-81.24
1.66,10.26,5.96,6.57,7.95,13.42,-2.13,-65.19,-37.70,-24.80,79.60
2.45,6.47,3.83,9.14,-3.12,7.90,-2.43,-4.39,-37.70,-44.69,9.15
1.73,8.21,1.36,9.13,-18.91,15.36,-2.03,-3.76,-37.70,-58.30,-44.60
2.77,8.60,3.54,9.90,-1.11,10.12,-2.27,53.28,-37.70,-26.50,-79.46
3.59,10.41,3.61,10.42,8.98,4.04,-3.10,-63.31,-37.96,46.66,86.80
3.18,8.02,4.22,10.77,19.73,11.48,-2.88,-3.13,-37.96,38.48,63.33
3.50,12.17,4.15,8.13,-0.12,11.15,-3.14,44.51,-37.96,-34.14,-75.97
2.36,7.85,0.60,7.53,9.55,10.41,-3.72,-45.13,-37.70,42.96,79.23
3.59,7.83,5.11,8.39,-19.87,5.91,-3.40,-12.54,-37.96,-106.84,-51.15
10.84,4.39,2.91,3.76,-20.50,-2.61,-3.61,1.88,-38.48,-96.65,-96.64
-1.33,19.64,4.66,19.69,-7.01,20.44,-3.37,-2.51,-35.36,-38.19,-12.42
-0.89,4.05,2.05,3.80,-14.75,3.34,-3.46,1.25,-35.62,-117.53,-78.21
1.56,6.56,4.47,11.11,-19.62,10.71,-3.60,-1.25,-37.96,-84.82,-59.74
0.85,5.12,3.88,8.60,-20.91,3.78,-3.57,-52.66,-37.70,-106.61,83.21
0.32,3.24,0.80,16.92,8.58,8.81,-2.74,13.16,-37.44,41.70,-27.46
19.18,15.05,8.77,10.96,4.10,-1.08,-2.86,3.13,-38.74,77.30,138.29
-0.10,5.86,3.62,7.87,18.41,12.42,-1.78,8.15,-37.18,25.83,39.55
-0.41,8.87,2.04,10.35,-6.94,9.67,-1.99,10.66,-37.44,-50.79,-61.21
16.07,7.04,7.00,7.45,-2.62,10.53,-1.02,11.91,-38.22,-39.49,-54.07
-0.29,8.54,3.71,7.40,-2.51,10.93,-1.30,5.64,-37.70,-49.65,-36.73
12.36,8.64,7.27,8.86,2.67,8.69,-0.87,8.15,-38.22,-13.95,-32.21
1.90,8.47,4.81,8.31,-0.34,10.35,-0.58,2.51,-37.70,-37.36,-15.39
6.84,8.77,5.32,8.14,-2.43,10.45,-0.18,7.52,-37.96,-44.10,-43.59
5.67,7.63,5.55,7.56,-0.15,9.63,0.04,0.63,-37.96,-37.08,-4.62
4.23,7.82,5.32,7.88,-0.23,9.75,0.00,-1.88,-37.96,-37.29,9.60
7.26,7.92,6.26,7.92,-0.11,9.83,0.01,1.25,-38.22,-37.33,-7.92
5.90,7.89,5.92,7.94,-0.15,9.87,-0.01,-1.25,-38.22,-37.57,6.36
5.21,7.88,5.75,7.94,-0.19,9.83,0.00,-0.63,-38.22,-37.88,2.54
5.63,7.85,5.83,7.90,-0.15,9.87,-0.01,-0.63,-37.96,-37.59,2.76
6.04,7.86,5.91,7.90,-0.15,9.87,-0.01,-0.63,-37.70,-37.41,2.75
5.97,7.89,5.88,7.90,-0.19,9.95,0.00,0.63,-37.96,-37.54,-4.68
5.74,7.89,5.86,7.94,-0.15,9.91,-0.01,-0.63,-37.96,-37.46,2.75
5.78,7.93,5.87,7.90,-0.15,9.83,-0.01,0.00,-37.96,-37.68,-0.89
5.70,7.93,5.87,7.90,-0.15,9.91,0.01,-0.63,-38.22,-37.80,2.75
5.82,7.85,5.88,7.90,-0.11,9.87,0.00,1.25,-37.96,-37.34,-7.89
