acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
0.38,-0.28,9.39,-0.28,9.25,3.57,9.74,0.51,1.25,-0.52,21.90
0.13,-0.45,9.21,0.37,9.16,1.84,9.00,0.35,0.00,0.00,7.32
-0.02,0.65,9.30,0.36,9.61,0.01,9.43,0.05,-8.78,-0.26,-1.41
-0.01,-0.24,9.73,-0.05,9.82,-0.03,9.91,0.00,0.63,0.00,-0.33
0.03,-0.01,9.85,-0.32,9.81,-0.15,9.87,-0.01,-1.88,0.52,1.67
0.03,-0.32,9.73,-0.37,9.66,-0.06,9.99,-0.01,-1.88,0.78,1.96
0.04,-0.24,9.69,-0.53,9.88,-0.24,9.91,-0.02,0.00,1.30,2.23
0.01,-0.47,9.61,0.16,10.47,0.49,10.11,-0.09,-3.76,2.08,0.67
-0.10,-0.47,9.35,1.46,9.62,0.98,8.49,-0.41,-7.52,1.56,-5.98
0.27,-0.63,10.36,-1.08,9.56,1.30,9.48,-0.61,-2.51,1.04,15.50
-0.02,-0.20,9.69,0.53,10.06,0.60,9.56,-0.60,1.25,1.04,-0.89
0.34,-0.55,9.39,-1.06,9.97,2.29,10.25,-0.52,2.51,1.04,19.56
0.05,-0.36,9.80,-0.26,9.63,0.31,9.79,-0.51,0.63,1.04,3.13
-0.16,-0.21,9.69,-0.61,10.47,-2.27,9.47,0.09,-2.51,1.30,-9.42
0.30,-0.62,8.83,0.01,9.18,3.58,10.67,-0.40,-3.13,1.82,17.07
0.51,0.11,9.25,-1.06,8.65,3.81,10.98,-0.46,-2.51,2.34,29.18
-0.22,-0.90,9.12,1.54,9.44,0.32,9.25,-0.69,-5.01,2.34,-12.37
0.03,-0.43,9.35,-0.42,8.67,-0.15,9.92,-0.98,-4.39,1.56,1.95
0.29,0.41,9.74,-1.97,10.18,0.19,9.63,-0.85,6.27,1.56,16.54
0.27,-0.09,9.62,-0.56,10.10,1.80,9.09,-0.56,3.13,2.86,15.27
-0.61,0.22,10.00,-1.52,10.87,-8.59,8.41,-0.21,-11.91,3.12,-34.67
-0.12,-0.21,9.51,1.59,8.58,1.80,11.69,-1.27,-3.76,2.08,-6.60
0.35,-0.59,10.73,-1.08,9.89,2.15,9.64,-1.42,-1.88,2.34,20.10
0.28,-0.32,9.21,0.64,9.74,4.07,10.12,-1.42,-0.63,1.82,16.19
0.67,0.01,10.52,-0.45,10.18,6.41,9.16,-0.87,3.13,1.56,38.51
-0.23,-0.37,10.66,-1.07,10.19,-3.66,9.77,-1.23,5.64,2.60,-12.98
0.22,-0.92,9.94,-1.41,11.04,0.91,11.27,-1.21,-8.78,3.12,12.55
0.62,-0.19,8.09,0.86,8.55,9.08,9.40,-1.10,-5.01,3.64,35.81
0.53,-0.00,9.47,0.67,10.97,6.90,9.84,-2.08,-10.03,3.38,30.46
-0.61,0.01,10.48,1.24,9.82,-5.02,10.91,-1.86,53.91,2.60,-34.73
0.12,0.87,10.36,-0.40,9.40,0.23,10.08,-2.17,-55.79,2.34,6.79
-0.09,0.40,10.04,-1.39,10.00,-3.13,10.44,-1.92,3.13,2.86,-5.04
0.81,-9.47,8.67,-2.06,8.13,13.90,11.05,-2.01,-60.18,3.38,46.51
0.12,-0.83,11.40,0.69,12.82,2.21,10.22,-2.23,-8.78,1.30,6.84
-0.31,-0.77,10.73,-1.83,11.11,-6.12,11.11,-1.30,15.67,0.00,-17.66
-0.05,-0.78,10.02,-2.34,10.07,-3.78,11.05,-1.17,19.43,-0.26,-2.72
0.25,-1.27,9.63,-1.65,9.20,0.55,10.60,-0.29,13.16,0.78,14.16
0.09,-0.89,9.60,-0.71,9.61,0.22,9.39,-0.07,-2.51,0.78,5.24
-0.01,-1.27,9.63,-0.17,9.63,0.14,9.75,-0.01,1.25,1.04,-0.61
0.03,-0.22,9.62,-0.42,9.84,-0.18,9.95,-0.01,-0.00,0.78,1.80
0.05,-0.29,9.69,-0.37,9.84,0.12,10.03,0.01,0.63,0.52,2.99
-0.02,-0.21,9.73,-0.16,9.66,-0.33,9.67,0.00,0.00,0.00,-1.09
0.01,-0.30,9.84,-0.25,9.78,-0.15,9.79,0.01,0.63,-0.26,0.51
-0.02,-0.33,9.77,-0.14,9.74,-0.26,9.91,0.01,1.25,-0.52,-1.12
0.06,-0.29,9.69,-0.07,9.78,0.56,9.76,0.01,-2.51,-0.52,3.22
0.02,-0.28,9.73,-0.13,9.85,0.17,10.15,0.01,0.00,-0.78,1.36
-0.18,-0.29,9.80,-0.23,9.66,-1.91,9.54,0.00,-0.63,-1.30,-10.12
0.09,-0.25,9.62,-0.21,9.85,0.74,10.95,0.08,-1.25,-1.82,5.02
0.26,0.20,10.23,-1.97,10.75,0.14,11.51,0.18,4.39,-2.60,14.98
-0.27,-0.06,10.52,-0.71,10.50,-3.18,8.41,0.55,9.40,-2.08,-15.56
-0.29,-0.19,7.79,0.50,10.29,-2.35,10.18,0.85,2.51,-1.30,-16.89
-0.06,-0.58,8.98,-0.57,10.27,-1.15,10.19,0.88,-1.25,-0.78,-3.42
0.04,-0.36,9.95,0.27,9.50,1.00,10.48,0.11,-5.64,-1.30,2.31
0.29,-0.49,10.10,0.76,9.19,4.82,10.68,0.51,0.63,-2.34,16.37
-0.56,-0.21,10.29,-0.44,9.76,-5.92,8.47,0.65,4.39,-2.86,-31.81
0.11,0.07,9.21,-0.29,10.45,0.74,10.01,0.95,2.51,-3.12,6.46
0.45,-0.36,9.58,-0.97,12.52,4.55,12.03,1.41,8.78,-2.60,25.72
-0.21,-0.02,10.15,0.66,7.17,-0.63,9.57,1.07,1.88,-2.08,-12.28
0.22,-0.37,10.25,0.96,9.45,4.90,12.25,1.55,-5.64,-2.34,12.81
-0.27,0.03,9.21,-0.76,10.43,-3.78,9.76,0.83,-58.92,-3.12,-15.60
0.23,4.65,11.89,-0.86,9.48,-1.02,11.13,1.60,6.27,-2.86,13.46
0.03,0.06,9.10,0.09,10.28,0.38,10.15,1.79,3.13,-1.56,1.66
-0.01,-0.20,9.28,0.70,10.14,0.98,10.73,1.10,-3.76,-0.52,-0.42
0.01,0.14,9.37,2.28,9.39,3.34,10.01,1.09,-11.28,-0.78,0.31
-0.17,-0.32,8.95,1.34,9.87,0.23,10.71,0.53,-10.66,-2.60,-9.65
-0.26,1.42,10.25,0.10,8.53,-3.67,11.32,0.41,6.90,-4.42,-15.07
-0.26,0.80,11.93,-0.53,8.92,-4.42,10.68,1.13,15.04,-3.90,-15.00
-0.53,0.10,9.48,-1.24,8.07,-7.27,7.78,1.44,8.15,-1.56,-30.13
-0.13,0.49,8.74,2.32,10.35,1.60,11.40,1.90,-6.27,0.26,-7.36
0.04,0.07,9.59,2.72,9.86,4.11,9.82,0.39,-25.07,0.52,2.36
0.04,-0.03,9.77,-0.12,9.82,0.24,9.79,0.11,-8.15,-0.52,2.29
0.20,0.64,10.20,0.26,10.32,2.27,10.52,0.00,0.63,-1.82,11.48
0.34,0.50,10.87,-0.37,10.74,3.68,12.97,0.11,2.51,-1.82,19.55
0.03,0.79,9.90,0.05,8.98,0.09,10.28,0.27,1.88,-1.56,2.00
-0.55,0.04,8.21,0.64,8.70,-4.38,8.91,0.23,-4.39,-1.04,-31.75
-0.16,0.52,9.00,0.95,8.86,-0.40,10.35,0.13,-2.51,-0.78,-9.45
0.08,-0.40,9.84,-0.08,10.04,0.85,10.24,-0.01,-1.88,-0.78,4.49
-0.04,-0.40,9.95,-0.20,9.67,-0.47,9.79,0.00,-1.25,-0.52,-2.02
-0.01,-0.16,9.88,-0.06,9.82,-0.09,9.87,-0.01,0.00,-0.78,-0.37
-0.07,-0.21,9.92,-0.20,9.96,-0.88,9.83,-0.01,-0.63,-0.78,-3.98
-0.07,-0.29,9.88,-0.08,9.71,-0.71,9.87,-0.01,-1.25,-0.78,-4.08
-0.01,-0.29,9.88,-0.05,9.71,-0.02,9.79,0.01,0.00,-1.04,-0.38
0.02,-0.28,9.84,-0.12,9.93,0.14,9.87,-0.01,-0.63,-1.56,1.16
0.01,-0.32,9.80,0.07,9.71,0.31,10.19,0.03,1.25,-2.34,0.49
-0.20,0.03,10.37,-0.82,9.76,-2.63,8.05,0.10,-0.00,-2.60,-11.35
-0.13,-0.59,9.24,-0.35,9.25,-1.56,9.59,0.43,1.25,-2.86,-7.69
0.06,-1.32,10.19,-0.06,9.12,0.94,8.77,0.81,8.15,-2.86,3.45
-0.38,3.21,9.21,0.61,9.81,-4.12,9.24,1.20,7.52,-1.04,-22.02
0.18,-2.89,9.19,-0.80,9.56,1.74,9.57,0.58,-4.39,0.52,10.41
0.08,1.59,10.22,2.76,10.24,3.89,9.58,0.50,-19.43,0.78,4.76
0.10,-0.47,9.91,-1.11,9.97,-0.29,10.11,-0.11,-5.01,0.26,6.00
-0.07,-0.33,9.95,0.25,10.02,-0.23,10.39,-0.03,3.76,0.78,-3.91
0.06,0.36,10.23,-0.37,9.81,-0.04,10.15,0.01,0.00,1.56,3.63
0.09,-0.45,10.44,-0.11,9.26,0.93,10.39,-0.14,-6.90,2.60,5.05
0.39,-0.46,7.79,-0.10,9.63,4.50,10.77,-0.53,-6.90,2.60,22.49
-0.42,-0.65,10.43,0.20,9.69,-3.37,8.74,-0.42,47.01,1.82,-24.23
0.12,-0.33,9.06,-0.88,9.28,0.03,10.44,-1.19,-3.13,0.78,6.81
0.08,0.43,10.05,-2.13,10.07,-2.43,10.94,-0.90,10.66,0.52,4.47
0.02,0.18,8.92,-2.04,9.79,-2.49,9.66,-0.36,10.03,1.82,1.37
0.12,-0.18,9.92,-0.54,9.68,0.45,9.59,-0.12,-2.51,3.38,6.77
0.05,-0.38,9.80,0.52,10.46,1.42,11.09,-0.52,-11.28,3.38,2.72
0.15,-0.83,8.48,-1.08,11.46,0.52,9.31,-1.18,-15.67,4.94,8.51
0.20,-0.68,10.47,1.14,9.36,4.32,10.09,-1.31,-13.16,3.90,11.68
0.59,0.09,10.19,-2.42,10.04,2.84,10.48,-2.55,-5.64,2.08,33.70
-0.27,-0.17,9.14,-0.89,9.46,-4.85,11.87,-1.72,6.27,0.00,-15.38
0.35,0.23,9.67,-2.78,10.27,-0.11,12.28,-1.32,21.94,0.78,19.87
0.41,-1.36,10.08,-1.21,9.94,3.07,10.27,-0.65,5.64,2.08,23.31
0.09,-1.11,8.89,0.25,9.49,1.57,9.48,-0.58,-2.51,3.12,4.93
0.24,-1.02,7.40,0.70,6.36,6.11,12.27,-0.43,-5.64,2.08,13.82
0.45,-1.13,10.94,-1.33,10.56,3.20,9.82,-1.46,-10.03,2.08,25.72
0.20,0.70,8.93,-1.76,9.27,-0.69,9.28,-1.20,6.27,0.78,11.57
0.29,-2.00,10.73,-1.29,11.32,2.13,10.26,-1.08,5.01,0.26,16.84
-0.12,-0.44,10.81,-0.23,9.41,-1.54,10.78,0.07,6.27,0.00,-7.10
0.05,-0.29,9.62,-0.52,9.91,-0.11,10.11,-0.06,8.15,0.52,2.83
-0.06,-0.33,9.77,-0.45,9.95,-1.11,9.95,0.00,-1.25,0.52,-3.53
-0.01,-0.41,9.69,-0.23,9.81,-0.23,9.79,0.01,0.00,1.30,-0.46
-0.09,-0.45,9.91,-0.23,9.59,-1.03,9.55,-0.06,-1.88,1.56,-5.28
0.04,0.06,10.19,0.82,10.38,1.55,10.28,-0.16,-3.13,1.56,2.56
0.06,-1.05,10.01,-0.38,9.77,0.53,10.27,-0.23,-3.13,1.30,3.71
-0.04,-0.71,10.36,1.10,9.72,1.47,10.16,-0.24,-0.63,1.04,-2.36
0.11,-1.43,9.78,-1.32,9.66,-0.23,9.83,-0.12,5.01,0.78,6.22
0.00,-0.21,9.88,-0.38,9.81,-0.40,9.83,0.01,1.25,0.26,0.28
0.01,-0.32,9.80,-0.14,9.85,0.02,9.83,0.01,2.51,-0.26,0.53
-0.02,0.32,9.86,-0.02,9.90,-0.32,10.07,0.01,1.25,-0.52,-1.01
0.04,-0.33,9.73,0.09,9.71,0.64,10.19,0.02,0.63,-0.78,2.17
0.03,-0.29,9.58,-0.05,9.78,0.30,9.80,-0.01,-1.25,-1.30,1.49
0.03,-0.28,9.58,0.02,10.01,0.45,10.20,0.04,2.51,-1.82,1.79
-0.01,1.33,9.88,-0.03,10.26,-0.57,9.83,0.08,0.63,-2.34,-0.37
-0.02,-0.02,9.66,-0.25,9.82,-0.59,10.02,0.36,7.52,-2.34,-1.40
0.20,0.41,9.22,-1.67,9.34,-0.61,11.00,0.10,8.78,-1.30,11.37
-0.28,-0.59,9.83,0.03,10.01,-2.39,9.05,0.72,-2.51,-0.52,-16.28
-0.04,-0.50,9.69,1.63,9.63,2.09,9.76,0.36,-10.66,-1.30,-2.04
-0.02,-0.67,9.91,-0.49,9.32,-0.65,9.43,0.18,-1.25,-2.86,-1.30
-0.03,0.38,11.20,-1.54,11.71,-2.36,10.78,0.56,12.54,-2.86,-1.65
-0.04,-0.54,10.36,-0.92,10.38,-1.59,10.85,1.08,11.28,-2.86,-2.49
-0.44,0.20,9.59,-0.55,8.69,-4.44,7.40,0.77,-51.40,-2.34,-25.34
-0.24,-0.39,11.85,-0.31,11.50,-2.29,8.27,1.47,2.51,-1.30,-14.01
-0.11,0.29,10.19,0.93,10.28,-0.00,10.58,1.17,-6.27,-1.04,-6.45
-0.84,1.35,10.55,0.68,9.52,-8.86,8.67,0.87,-4.39,-2.08,-48.33
-0.06,0.05,10.19,-1.02,10.78,-2.24,11.93,0.31,2.51,-2.34,-3.31
-0.28,0.12,11.34,-0.31,9.08,-3.75,10.82,1.05,1.25,-2.08,-15.91
0.37,-0.31,8.98,0.68,10.80,5.30,10.70,1.15,-0.63,-1.30,21.15
0.05,0.37,9.45,-0.17,10.60,0.20,11.50,1.05,-6.27,-1.04,2.90
-0.00,0.33,9.67,0.67,9.77,0.78,9.80,0.18,-8.15,-1.56,-0.04
0.02,-0.33,9.24,1.10,9.09,1.77,8.59,0.48,-3.13,-2.60,1.39
-0.12,-0.21,10.74,-0.29,9.55,-1.72,11.06,0.56,5.01,-3.38,-6.86
0.08,0.88,10.32,-1.33,9.85,-1.39,9.81,0.97,11.28,-3.38,4.44
-0.32,0.71,9.30,-1.73,8.41,-7.68,10.46,1.49,5.64,-3.12,-18.22
0.49,0.08,9.59,-0.88,9.96,4.73,12.22,1.23,4.39,0.26,28.12
-0.34,0.77,10.13,3.46,7.97,2.05,9.56,1.19,-20.69,2.08,-19.75
0.31,-0.20,11.04,-0.54,9.44,2.66,11.36,0.15,-19.43,1.30,17.52
-0.17,-0.28,9.99,1.08,9.91,-0.07,10.11,-0.39,-1.25,0.00,-9.53
-0.05,-0.03,9.89,-0.11,9.41,-0.65,9.27,-0.11,9.40,-0.26,-3.12
0.03,-0.48,9.54,0.42,9.95,1.03,10.16,0.06,-1.25,-0.26,1.48
-0.01,-0.33,9.80,0.01,9.82,0.03,10.03,-0.01,-2.51,-0.52,-0.59
0.03,-0.31,9.73,-0.23,9.67,0.09,9.91,0.01,-0.63,-0.52,1.75
-0.03,-0.33,9.69,-0.15,9.78,-0.38,9.71,0.01,0.63,-0.78,-1.74
0.02,-0.28,9.51,-0.08,9.74,0.14,9.95,0.03,0.63,-1.04,0.87
-0.04,-0.32,9.43,0.08,9.49,-0.15,10.11,0.03,-0.00,-1.82,-2.20
0.67,-0.22,10.14,0.19,10.83,10.76,12.63,0.19,6.27,-2.08,38.66
0.28,-0.66,10.84,-1.46,10.39,1.01,9.37,0.40,3.13,-2.08,15.89
-0.00,-0.36,9.76,-1.25,9.63,-1.76,10.43,0.70,0.63,-1.82,-0.21
-0.11,-0.70,9.72,0.16,9.13,-0.48,8.79,0.28,-0.63,-0.52,-6.22
0.23,0.25,9.48,0.09,8.64,2.14,8.90,0.63,-7.52,-0.78,13.30
0.03,-1.00,8.71,1.32,8.62,2.90,10.33,0.45,-3.76,-2.34,1.47
-0.08,0.29,10.15,-1.58,10.23,-3.16,10.29,0.51,6.90,-2.86,-4.62
-0.49,2.45,9.87,-1.59,7.39,-10.90,8.10,0.91,11.28,-2.08,-27.87
0.27,0.31,10.86,-2.49,10.34,-0.51,8.24,1.18,0.63,0.52,15.62
-0.04,-1.15,9.93,1.66,10.50,1.99,9.65,0.15,-11.28,1.82,-2.47
0.08,1.36,9.21,-0.19,8.55,-0.14,9.00,-0.18,-14.42,1.30,4.38
0.12,-0.40,10.32,0.55,9.77,2.34,10.65,-0.40,2.51,1.04,6.99
0.10,-0.77,8.93,-0.78,10.54,0.30,9.08,0.23,0.00,1.04,5.89
-0.06,0.56,8.85,-0.76,9.00,-2.08,10.22,-0.18,-3.13,1.56,-3.66
-0.02,-0.34,9.32,-0.34,9.10,-0.64,10.55,-0.20,3.13,5.72,-1.27
0.21,-1.52,10.30,1.83,12.83,6.83,14.98,-0.80,-22.57,0.78,11.88
0.11,0.31,10.53,-2.14,9.77,-2.22,10.62,-1.20,14.42,-1.30,6.02
0.03,-0.06,9.96,-1.16,10.04,-1.19,9.87,-0.22,18.81,-0.78,1.98
0.12,-0.54,9.91,0.40,10.51,1.86,9.93,0.18,-3.76,0.26,6.61
0.02,-0.17,9.70,-0.54,10.10,-0.50,9.95,-0.02,-3.76,1.04,0.93
0.10,-0.93,9.57,1.18,9.68,3.07,9.90,-0.06,1.25,1.56,5.85
0.53,-0.59,9.95,-0.51,9.28,4.33,8.48,-0.21,-5.01,1.56,30.09
-0.26,-0.31,9.62,0.66,9.93,-1.37,8.54,-0.41,-3.76,1.56,-14.93
-0.02,-0.67,9.27,1.70,9.77,2.15,9.25,-0.53,-3.13,1.30,-1.42
0.05,-0.20,9.62,-0.79,9.12,-0.76,11.63,-0.56,-1.25,1.30,2.63
-0.05,-0.24,9.95,-0.80,9.83,-1.51,9.95,0.01,-1.25,1.04,-2.74
0.35,0.48,9.11,-2.13,9.41,0.33,9.65,-0.51,1.88,1.56,20.02
-0.44,-0.74,9.87,1.60,9.47,-1.67,9.19,-0.55,-1.88,1.82,-25.17
0.29,0.20,10.64,-1.62,9.43,0.38,10.76,-0.69,-5.64,2.08,16.38
-0.09,0.85,10.46,0.37,9.91,-0.71,10.07,-0.85,0.00,1.82,-5.20
-0.07,-0.72,8.86,-0.08,9.86,-0.56,10.86,-1.02,-2.51,1.56,-3.85
0.08,-0.10,10.41,0.50,9.69,1.71,10.68,-0.47,3.13,1.04,4.76
-0.21,-0.52,9.87,-0.92,11.15,-3.13,10.00,-0.90,1.88,1.56,-12.11
0.25,-0.82,9.64,-0.69,10.01,1.77,9.33,-0.75,-3.76,2.34,14.37
0.11,-0.67,9.46,-0.80,9.93,0.31,10.48,-0.85,-0.63,2.86,6.46
-0.02,0.15,9.14,0.08,10.50,-0.12,8.92,-1.07,-5.64,3.12,-1.05
0.14,-0.44,9.91,-0.77,12.09,0.80,11.36,-0.80,-8.15,2.86,7.95
0.23,-0.58,9.42,1.69,9.64,6.09,11.68,-1.62,-5.64,2.34,12.93
0.75,0.05,10.00,-0.66,9.68,6.54,8.52,-1.64,-2.51,2.08,43.01
0.59,-0.13,10.63,-1.22,7.18,1.89,5.64,-1.02,1.88,2.08,33.87
0.23,-0.40,9.62,-1.33,10.47,0.77,9.85,-1.50,-1.25,2.34,13.26
-0.26,-0.12,10.07,-1.58,10.81,-4.28,8.81,-1.42,3.13,2.86,-15.11
0.01,-0.90,10.54,-0.35,9.33,-0.02,10.59,-1.10,-5.64,3.12,0.80
-0.71,-0.44,11.55,-0.93,12.17,-8.88,8.62,-1.96,-7.52,3.90,-40.73
-0.46,-0.52,11.18,1.05,10.61,-2.76,8.78,-1.74,48.89,3.64,-26.40
-0.07,0.16,10.00,-0.46,10.03,-1.17,8.19,-2.58,-5.01,2.08,-4.19
-0.20,-0.21,9.25,-0.34,11.10,-2.47,10.50,-1.57,8.15,3.90,-11.34
0.74,-1.00,10.23,-0.23,10.42,8.95,9.63,-2.26,-8.78,4.68,42.57
-0.87,-0.40,8.98,-0.95,10.47,-13.16,8.87,-2.37,-7.52,2.34,-50.02
0.53,-1.65,12.69,-2.21,12.14,4.45,13.19,-2.82,8.78,-0.52,30.10
0.03,-0.49,10.62,-2.91,9.88,-3.38,9.25,-0.61,38.86,-2.60,1.57
-0.10,-1.30,9.78,-1.58,10.06,-2.46,9.02,-0.03,12.54,-2.34,-5.86
0.05,-0.81,9.61,-1.31,9.14,-1.13,10.22,0.51,5.64,-1.56,3.15
-0.44,-1.08,9.60,-0.35,9.14,-4.63,9.53,0.13,1.88,-0.26,-25.37
-0.07,-0.55,9.72,2.03,9.83,2.24,9.97,0.39,-13.79,-0.26,-4.22
-0.00,-0.17,10.26,0.10,10.16,0.18,10.31,0.00,0.00,-1.30,-0.15
-0.63,-0.44,9.76,0.44,10.10,-6.04,9.82,0.13,1.25,-2.60,-35.91
-0.04,-0.02,9.81,-0.88,10.63,-1.67,11.42,0.48,9.40,-3.12,-2.04
-0.02,0.38,10.46,-1.63,8.95,-3.06,9.89,0.93,10.03,-2.60,-1.34
-0.50,-0.66,10.17,-0.70,10.28,-6.26,9.83,1.32,3.76,-1.30,-28.58
-0.74,-0.19,9.32,0.40,9.62,-7.15,8.98,0.68,-1.88,-0.78,-42.23
-0.18,-0.79,9.42,1.41,9.89,0.35,9.31,0.79,-7.52,-1.82,-10.26
0.28,-0.12,8.80,-0.23,8.65,2.66,10.72,0.60,0.00,-3.12,15.78
-0.34,0.32,9.97,-0.86,9.80,-5.56,10.73,0.90,8.78,-4.42,-19.76
0.08,0.42,8.92,-1.26,11.70,-0.72,11.13,1.01,-41.37,-4.16,4.71
-0.15,-0.45,6.93,-0.13,10.27,-1.94,12.56,2.21,-0.63,-3.38,-8.72
-0.45,-0.76,9.46,-0.68,9.74,-5.89,10.32,1.96,-1.25,-1.82,-25.95
0.13,-0.30,10.81,0.62,8.70,2.79,10.85,2.18,-8.78,-1.30,7.45
-0.56,-0.87,10.39,2.44,10.24,-2.02,9.43,1.14,-11.91,-2.86,-31.92
0.11,10.41,10.90,2.76,11.37,1.32,12.69,1.52,1.25,-4.16,6.36
-0.67,-0.05,8.28,-0.25,9.42,-6.21,7.37,1.82,10.03,-3.12,-38.20
0.50,0.54,8.63,1.20,9.76,7.72,10.36,2.22,57.04,-0.78,28.61
0.23,-0.80,12.37,2.09,11.02,6.04,10.46,1.79,-13.79,-0.52,13.27
-0.14,1.16,9.35,3.46,9.17,2.77,9.01,0.53,-15.67,-2.34,-8.28
-0.30,0.51,10.16,0.51,10.96,-2.09,7.97,0.66,1.25,-3.90,-17.24
-0.04,1.63,13.21,-0.37,10.14,-1.76,10.68,1.02,12.54,-4.16,-2.32
