acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
0.77,9.68,-0.16,9.89,-1.12,9.59,-1.44,1.25,-2.34,-3.77,-13.88
0.09,9.03,0.49,9.32,-1.17,9.67,-1.88,-1.25,-6.76,-10.76,0.49
0.64,9.08,1.39,9.29,-0.27,10.19,-1.67,6.27,-10.92,-11.59,-32.68
1.22,9.20,1.31,9.43,-0.53,9.79,-0.88,2.51,-15.08,-11.15,-17.24
4.52,9.17,3.09,9.36,-0.45,9.71,-1.45,1.88,-18.72,-17.85,-13.52
3.74,9.15,2.79,9.30,-0.77,10.03,-1.23,1.88,-21.32,-18.99,-14.81
3.98,9.30,3.57,9.33,-0.54,9.91,-1.15,2.51,-23.66,-23.22,-17.07
2.09,8.85,3.56,9.00,-0.26,9.83,-0.45,3.13,-25.74,-25.88,-19.05
4.20,8.78,3.75,8.93,-0.57,9.83,-0.98,0.63,-28.34,-25.07,-6.95
5.12,8.55,5.08,8.84,-0.46,9.91,-0.82,1.25,-31.20,-32.20,-9.83
5.27,8.48,4.58,8.59,-0.65,9.95,-0.64,1.88,-33.80,-30.35,-14.27
4.49,8.34,5.15,8.40,-0.65,9.99,-0.49,1.88,-35.62,-36.38,-14.23
4.98,8.28,5.12,8.36,-0.89,9.99,-0.28,3.13,-37.70,-36.72,-21.92
10.62,8.64,6.52,8.60,-1.31,9.78,-0.04,5.64,-38.74,-37.80,-35.37
1.69,8.77,3.72,8.71,-1.49,9.98,0.33,10.03,-38.48,-35.69,-49.07
6.74,9.33,4.92,9.39,-1.85,9.62,0.80,6.27,-38.48,-35.20,-40.18
3.69,8.59,4.79,8.49,-1.89,9.78,1.23,8.15,-38.48,-42.50,-45.74
5.26,8.14,5.63,8.12,-0.47,10.07,1.58,5.64,-38.22,-38.05,-31.24
6.86,7.32,6.34,7.59,1.62,10.68,1.78,60.18,-38.48,-30.03,-79.66
5.75,7.66,6.10,7.69,0.60,9.36,1.61,-1.25,-38.48,-35.31,11.20
5.88,7.48,6.51,7.74,-0.16,9.91,0.92,-56.42,-38.48,-41.63,80.01
5.40,7.25,6.21,7.84,-0.19,9.95,1.42,52.66,-38.74,-40.00,-79.34
6.30,7.64,6.10,7.68,0.69,9.76,1.32,-4.39,-38.48,-33.97,27.50
6.73,7.76,6.70,7.49,0.70,9.88,1.24,-1.25,-38.48,-38.16,11.17
6.40,7.90,6.54,7.75,-0.64,9.42,0.60,1.25,-38.48,-44.47,-11.35
6.09,7.56,6.47,7.52,0.22,10.07,0.99,-3.13,-38.48,-40.16,18.41
6.08,7.45,6.08,7.65,0.10,9.95,0.85,-1.25,-38.48,-37.59,7.77
6.21,7.38,6.25,7.36,0.70,9.76,0.73,-2.51,-38.48,-36.34,18.19
6.89,6.98,7.05,7.10,1.19,9.88,0.53,-4.39,-38.48,-38.00,29.47
7.66,6.66,7.51,6.67,1.81,9.92,0.08,-9.40,-38.22,-37.87,48.49
7.78,6.29,8.26,6.11,2.81,9.73,-0.46,-15.67,-38.48,-38.31,62.24
8.00,6.45,7.81,6.28,2.84,10.01,-1.43,-19.43,-38.48,-35.40,65.80
8.84,7.17,7.02,6.88,0.49,9.83,-1.81,42.63,-38.48,-40.35,-76.86
3.61,8.10,5.28,7.44,0.11,9.47,-2.65,-57.67,-38.22,-38.77,80.69
4.92,8.20,5.27,8.19,-0.34,9.83,-1.73,66.45,-38.48,-35.45,-81.63
5.12,7.91,5.83,8.38,-1.86,9.30,-2.07,-55.79,-38.48,-46.74,80.22
4.82,7.57,4.98,7.61,-1.47,9.34,-2.06,1.88,-38.48,-42.37,-19.70
5.24,8.29,5.18,8.13,-0.56,10.03,-1.20,3.76,-38.48,-35.77,-23.29
5.48,8.33,5.03,8.03,-0.12,10.03,-1.72,4.39,-38.74,-32.24,-24.20
5.16,8.10,5.69,8.19,-0.70,10.03,-1.54,-0.63,-38.22,-39.62,-0.44
4.98,7.91,5.43,8.22,-0.66,9.91,-0.84,4.39,-38.48,-37.68,-27.00
5.76,7.93,5.66,7.82,2.48,8.29,-1.29,5.01,-38.22,-19.16,-17.02
4.74,8.20,5.43,7.92,-2.04,9.86,-1.08,2.51,-38.22,-47.72,-24.75
6.54,8.43,5.31,8.18,-0.50,9.91,-0.83,4.39,-38.48,-33.85,-26.24
5.85,8.38,5.60,8.38,-0.84,9.59,-0.11,4.39,-38.48,-38.30,-28.59
5.94,8.12,5.48,8.15,-0.62,10.03,-0.56,3.13,-38.48,-36.57,-20.52
5.52,8.03,5.58,8.12,-0.58,9.95,-0.41,1.88,-38.22,-37.85,-13.86
5.10,8.02,5.41,8.03,-0.54,9.75,-0.25,2.51,-38.48,-37.67,-17.35
4.86,8.06,5.63,8.12,-0.58,9.87,-0.11,1.88,-38.22,-39.33,-13.98
4.94,8.32,5.32,8.18,-1.00,9.87,0.01,1.88,-38.48,-39.66,-16.26
4.44,8.76,4.72,8.75,-1.65,9.94,0.33,5.64,-38.48,-38.33,-36.26
4.47,8.72,4.61,8.82,-1.88,9.90,0.75,8.15,-38.48,-38.51,-45.37
4.55,8.94,4.64,8.45,-1.76,9.30,0.58,7.52,-38.48,-40.22,-44.94
5.68,7.88,6.28,7.66,0.40,9.84,1.45,3.13,-38.22,-38.29,-15.53
6.79,7.69,6.90,8.16,1.08,9.76,1.44,-0.63,-38.22,-33.47,9.91
6.22,7.53,7.18,7.61,0.74,10.04,0.78,-62.06,-38.48,-40.36,80.92
6.07,7.38,6.50,7.59,0.27,9.60,1.23,-4.39,-38.48,-39.33,25.90
6.78,7.50,6.41,7.78,0.27,9.91,1.13,-0.00,-38.48,-36.96,1.56
5.49,7.73,5.88,7.31,0.47,9.92,0.97,-2.51,-38.22,-37.42,16.70
5.48,7.55,6.09,7.54,0.24,9.79,0.87,-1.25,-38.22,-38.59,8.65
6.04,7.52,6.35,7.70,0.28,9.79,0.17,-4.39,-38.48,-38.15,25.47
6.00,7.45,6.03,7.58,-0.05,9.79,0.62,-0.63,-38.48,-38.65,3.37
6.08,7.97,5.68,8.04,-0.32,9.99,0.55,-1.88,-38.48,-36.27,8.90
6.00,8.12,5.68,7.93,-0.58,9.95,0.58,1.25,-38.22,-38.57,-10.44
5.14,8.51,4.63,8.79,-1.95,9.94,0.66,5.01,-38.48,-37.69,-35.03
6.59,9.21,6.44,9.68,-1.42,12.22,0.84,2.51,-38.22,-39.60,-17.82
8.74,9.94,6.54,10.03,-1.85,10.34,0.68,-5.01,-38.74,-39.81,17.00
4.13,8.10,4.92,8.57,-1.79,8.62,0.19,-9.40,-38.22,-42.56,41.44
2.70,8.38,3.72,8.62,-2.44,9.42,0.00,-1.88,-37.96,-39.76,-3.41
3.08,8.68,4.02,8.91,-2.46,10.26,0.00,0.63,-38.48,-39.38,-16.76
3.37,8.40,4.48,8.52,-1.58,10.22,-0.01,-0.00,-38.22,-38.57,-8.80
4.24,8.19,4.44,7.99,-1.54,9.26,0.01,0.00,-38.22,-39.13,-9.42
4.98,7.84,4.58,7.92,-1.32,8.94,-0.01,-0.63,-38.22,-37.51,-4.41
4.85,8.01,4.80,8.09,-0.96,9.79,0.01,0.63,-38.22,-36.11,-9.23
4.24,8.22,4.31,8.31,-1.61,9.98,-0.01,-1.88,-38.22,-36.63,1.56
8.03,8.72,5.37,8.64,-1.60,10.10,0.01,0.00,-38.48,-35.97,-8.97
2.05,7.57,3.92,7.73,-1.23,9.15,0.01,0.63,-38.22,-38.33,-11.47
5.89,7.86,4.99,7.95,-1.07,8.91,-0.01,-0.63,-38.22,-37.06,-2.84
3.92,8.11,5.19,8.33,-0.39,9.75,0.01,0.00,-38.22,-36.22,-2.28
7.31,8.55,5.60,8.54,-1.00,10.07,0.01,0.63,-38.48,-35.85,-9.16
4.40,8.70,4.16,8.65,-1.55,10.55,0.01,1.25,-38.48,-33.66,-14.91
4.16,8.52,4.21,8.62,-1.92,9.54,-0.01,-1.25,-38.22,-37.42,-4.01
4.14,8.61,4.37,8.76,-2.15,9.30,-0.01,-0.63,-38.22,-39.83,-9.32
2.66,8.95,3.95,8.89,-2.43,9.34,0.02,1.88,-38.48,-41.14,-24.79
7.04,9.57,2.95,8.92,-2.60,10.30,0.00,0.63,-38.22,-23.49,-17.41
2.16,8.93,3.18,8.93,-2.69,8.82,0.01,1.25,-38.48,-38.68,-24.10
0.45,8.78,2.85,8.83,-2.91,9.17,-0.01,-1.88,-37.96,-40.51,-6.42
8.82,10.57,5.27,10.44,-3.15,8.89,-0.01,0.00,-38.48,-40.33,-19.52
0.22,8.09,1.86,8.13,-2.60,8.94,-0.06,-0.63,-37.70,-33.05,-12.43
8.25,10.08,4.91,10.09,-3.22,9.45,-0.11,-1.88,-38.74,-38.80,-8.05
0.37,9.10,2.60,9.11,-2.96,9.53,-0.11,1.88,-37.96,-37.83,-26.93
4.42,9.02,3.95,9.01,-2.73,9.42,-0.11,0.63,-38.22,-38.90,-19.60
1.81,9.48,2.89,9.53,-3.44,9.77,-0.10,3.76,-37.96,-38.41,-36.40
3.47,9.85,2.67,9.67,-4.51,9.32,-0.01,-1.88,-38.22,-39.72,-15.77
1.77,10.15,1.90,10.30,-4.65,9.56,0.39,9.40,-37.96,-36.57,-55.76
1.01,10.24,1.77,10.19,-4.77,9.52,0.31,10.03,-38.22,-38.05,-57.24
2.99,9.88,2.59,10.22,-4.39,9.20,1.47,8.15,-38.22,-38.76,-53.72
2.63,11.07,2.58,10.33,-0.27,9.41,1.89,13.16,-38.22,-15.93,-54.98
4.02,9.57,3.04,9.83,-4.58,9.45,1.92,1.25,-38.22,-40.95,-31.68
0.67,8.30,2.12,10.05,9.78,8.37,2.53,3.76,-38.22,35.46,35.72
5.87,9.87,3.94,9.00,-1.66,9.30,2.69,57.67,-38.48,-30.50,-81.09
1.32,8.08,4.18,8.21,-3.18,8.09,2.15,6.90,-38.22,-53.82,-51.22
6.05,9.62,4.11,7.28,-3.75,8.89,2.58,0.63,-38.22,-50.72,-26.22
2.45,7.93,3.82,8.20,-4.85,8.76,1.86,-6.90,-38.22,-56.57,13.12
6.00,8.56,4.20,8.62,-1.30,9.79,2.16,-3.13,-38.48,-29.77,10.60
2.69,8.19,3.99,8.46,-1.91,9.26,1.17,-0.63,-38.22,-39.30,-7.92
4.63,8.57,4.44,8.67,-2.15,9.54,1.34,-11.28,-38.22,-39.37,43.74
3.99,8.22,4.44,8.26,-1.33,9.50,0.98,-6.90,-38.48,-37.08,30.35
4.38,7.59,4.87,7.53,-0.53,9.07,0.45,-12.54,-38.22,-37.25,52.95
3.61,8.44,4.65,8.56,-1.38,9.86,-0.23,-14.42,-38.48,-38.33,52.89
5.74,7.48,5.02,7.50,-0.86,8.59,-1.02,-16.30,-38.22,-38.04,60.92
3.87,8.48,5.02,8.58,-1.54,9.98,-1.68,-16.93,-38.48,-41.07,57.02
4.35,7.22,4.23,6.99,-0.18,8.07,-1.92,-17.55,-38.48,-32.54,65.08
3.42,8.88,5.38,8.90,-0.78,10.83,-2.71,42.63,-38.22,-38.56,-75.99
5.05,8.17,3.90,7.64,-1.56,8.86,-3.83,-67.70,-38.22,-34.99,82.37
4.06,9.34,4.59,8.38,-1.05,10.67,-3.83,-7.52,-38.22,-36.44,31.25
2.42,9.20,1.96,8.70,-3.77,8.69,-3.87,1.25,-37.96,-35.31,-30.05
0.49,10.68,0.39,11.29,-5.96,9.90,-3.47,15.04,-37.96,-32.79,-64.77
2.08,11.09,0.26,10.95,-7.69,9.12,-2.81,70.83,-38.22,-37.94,-83.38
0.06,12.34,-0.68,11.88,-8.91,7.90,-2.24,-31.34,-36.92,-43.82,70.59
-1.26,10.53,0.10,10.41,-5.07,9.64,-0.63,24.45,-36.40,-31.07,-71.91
-0.02,9.10,1.62,9.10,-3.91,8.77,0.03,10.66,-37.44,-37.75,-58.96
6.90,10.37,5.33,10.23,-3.85,9.69,0.34,3.13,-39.00,-46.67,-35.77
1.01,9.42,2.60,9.93,-4.37,9.65,0.66,3.76,-37.70,-41.89,-40.14
-0.88,10.24,2.72,9.78,-3.85,9.93,0.89,3.13,-36.40,-44.08,-35.11
-0.48,9.73,2.09,9.13,-2.90,9.89,0.58,6.27,-37.44,-35.27,-42.85
14.90,9.78,5.44,9.26,-2.96,8.94,1.27,0.00,-38.48,-30.29,-18.30
1.43,8.99,3.01,8.97,-2.42,9.70,1.27,-1.88,-37.44,-35.83,-3.18
10.13,9.78,5.47,9.56,-2.84,9.45,1.17,-3.13,-36.92,-38.24,1.76
2.87,8.87,2.48,9.59,-3.11,9.73,0.48,0.63,-33.28,-31.08,-21.03
3.15,9.47,1.90,9.97,-3.61,9.17,1.17,3.76,-29.12,-29.52,-38.79
-0.09,9.70,0.16,9.83,-4.41,9.52,1.32,2.51,-24.18,-26.33,-36.01
-0.06,9.36,-0.20,9.59,-3.85,9.45,0.97,-54.54,-19.76,-20.65,79.44
0.38,9.03,-0.89,9.75,-3.57,9.13,1.69,-0.63,-14.56,-13.64,-17.87
-0.32,8.87,-1.41,9.63,-3.93,10.01,1.72,-1.88,-9.10,-11.07,-11.59
-2.48,8.67,-2.05,9.37,-5.07,8.81,1.17,-6.27,-4.16,-18.79,7.75
-1.51,8.88,-2.95,8.78,-2.76,8.98,1.69,-3.13,0.78,4.67,2.36
-2.28,8.12,-3.61,8.79,-3.49,9.01,1.68,-1.25,6.50,3.28,-13.93
-5.79,7.40,-4.21,7.97,-1.88,9.42,1.14,-6.90,12.48,12.57,28.04
-5.52,6.85,-5.41,7.61,-1.40,9.27,1.59,-1.25,18.46,25.62,-0.91
-6.96,6.22,-5.68,7.43,-3.49,9.48,1.37,-5.64,24.18,13.23,12.79
-8.02,6.08,-6.89,6.90,-2.38,9.34,0.64,-7.52,28.86,27.65,28.85
-10.00,6.11,-7.51,6.62,-2.02,9.29,1.01,-4.39,32.76,31.75,14.28
-8.79,6.25,-7.47,6.40,-2.37,9.26,0.71,-6.27,34.84,32.87,22.81
-8.63,6.14,-7.78,6.17,-2.76,9.38,0.46,-3.13,36.92,33.96,2.28
-7.56,5.79,-7.66,5.95,-2.65,9.38,0.24,-4.39,37.96,36.24,10.50
-7.75,5.57,-7.87,5.57,-2.76,9.30,0.03,-2.51,39.00,38.33,-1.56
-10.07,5.33,-8.68,5.43,-2.76,9.42,-0.10,-3.76,40.30,39.86,6.06
-10.49,5.54,-8.63,5.58,-2.49,9.46,-0.30,-5.01,40.30,40.09,14.92
-12.09,5.47,-8.49,5.77,-1.99,9.18,-0.60,-7.52,38.48,38.38,31.10
-8.46,6.15,-7.39,6.51,-2.15,9.70,-0.95,-6.27,34.06,33.97,23.02
-8.86,5.84,-6.90,6.64,-2.34,9.02,-1.34,-7.52,28.86,27.08,29.87
-6.65,6.41,-6.09,7.28,-2.41,9.22,-1.13,-8.78,22.62,23.08,34.64
-6.80,6.56,-5.93,7.96,-3.25,9.86,-2.01,-2.51,16.12,15.21,-4.32
-5.71,6.43,-4.37,7.83,-2.05,10.02,-1.64,52.03,8.32,13.34,-79.50
-3.91,6.66,-3.39,8.32,-2.57,9.38,-2.38,-58.92,0.26,4.33,80.55
-1.56,7.50,-1.41,9.28,-4.03,9.77,-1.95,55.79,-8.32,-14.61,-80.73
0.12,7.76,-0.88,9.09,-3.23,8.85,-2.38,-55.16,-16.64,-12.66,80.32
6.41,9.55,1.22,10.28,-4.35,9.44,-2.32,3.76,-23.66,-20.96,-40.69
2.71,9.84,0.90,10.12,-5.35,9.24,-1.79,-50.15,-28.34,-31.34,78.35
2.08,10.08,1.29,10.73,-3.88,9.69,-1.42,5.64,-31.20,-26.99,-44.50
3.18,9.77,2.00,9.86,-4.15,9.29,-1.10,6.90,-33.80,-33.05,-49.93
4.17,10.20,2.69,10.23,-4.23,9.73,-0.11,9.40,-35.88,-35.28,-54.49
2.82,9.88,2.25,9.98,-4.58,9.20,-0.36,6.27,-37.18,-37.95,-49.67
2.42,10.20,2.34,10.18,-4.28,9.69,0.11,6.90,-37.44,-36.64,-49.09
4.32,10.13,2.80,10.05,-4.57,9.32,0.51,5.64,-37.70,-38.68,-47.61
4.54,10.36,2.52,10.41,-5.30,9.44,0.38,10.66,-35.88,-38.97,-59.40
3.26,10.11,1.50,10.59,-5.67,8.80,1.45,6.27,-32.76,-37.29,-53.61
1.69,9.51,0.68,9.95,-7.98,9.45,1.92,9.40,-28.60,-41.93,-61.47
0.21,9.37,0.59,9.62,-5.25,10.00,2.40,62.06,-23.92,-31.95,-81.55
0.44,8.81,-0.22,9.66,-3.52,9.69,1.82,-61.43,-18.98,-17.29,80.50
-0.24,9.17,0.18,9.71,-7.48,9.22,2.41,53.28,-14.56,-41.01,-81.37
-0.38,8.27,-0.56,8.76,-3.22,9.77,1.84,1.88,-9.88,-14.24,-27.59
-3.97,8.34,-1.49,9.69,-2.91,9.58,2.23,-6.90,-5.20,-13.71,22.58
-3.62,8.98,-1.95,8.89,-1.11,9.15,1.25,-67.70,-2.08,1.65,82.18
-3.36,9.29,-1.70,9.31,-1.01,9.31,1.33,45.13,-0.26,0.45,-78.60
-3.44,9.14,-1.20,9.18,-0.30,9.35,0.56,-15.67,0.26,0.42,58.69
-2.95,9.22,-1.80,9.31,-1.34,9.46,-0.08,-14.42,-0.52,0.30,54.10
-2.90,9.15,-1.17,8.99,-0.81,9.27,-0.87,-18.81,-2.60,-1.59,62.76
-2.93,8.74,-0.69,9.09,-0.37,9.31,-1.07,-12.54,-5.20,-3.19,52.57
-1.53,8.40,-0.30,8.80,-1.89,8.99,-2.52,-17.55,-9.36,-12.87,60.14
-1.23,7.99,0.05,9.12,-1.34,9.27,-2.53,-7.52,-15.08,-11.36,33.72
0.00,6.56,0.87,7.92,-2.57,8.29,-3.82,-19.43,-21.06,-25.33,63.83
-0.05,8.62,-0.25,10.04,-3.46,9.52,-3.60,-1.25,-28.86,-18.22,-13.04
7.28,11.84,2.58,12.04,-7.10,9.30,-3.02,21.94,-34.84,-41.30,-72.24
3.29,10.27,1.24,10.64,-5.87,8.68,-2.24,25.07,-37.44,-36.62,-74.34
2.93,10.40,1.98,10.49,-4.94,9.80,-0.69,14.42,-38.22,-35.54,-63.14
1.86,9.63,2.14,9.77,-4.03,9.01,-0.60,12.54,-37.96,-37.01,-61.47
3.66,9.60,3.07,9.79,-3.69,9.21,-0.18,5.64,-38.22,-37.89,-45.36
2.19,9.19,3.40,9.25,-2.80,9.70,0.03,0.00,-38.22,-38.65,-16.12
4.09,8.97,3.55,8.89,-2.80,9.30,0.04,-0.63,-38.22,-37.48,-13.17
3.64,9.22,3.48,9.29,-2.88,9.57,-0.01,0.00,-38.22,-36.92,-16.75
3.03,9.02,3.49,9.03,-2.76,9.50,-0.03,-1.88,-38.22,-38.24,-5.29
3.59,9.45,3.62,9.41,-3.12,9.65,-0.10,0.00,-38.22,-39.05,-17.90
3.45,9.33,3.29,9.32,-3.23,9.37,-0.06,1.25,-38.22,-38.14,-25.55
3.37,9.36,3.18,9.35,-3.42,9.25,0.01,1.88,-38.22,-38.70,-29.82
1.76,10.15,2.12,10.13,-4.49,9.45,0.24,6.27,-37.96,-38.01,-48.72
2.60,9.80,2.77,9.75,-3.96,9.41,0.58,5.64,-37.96,-39.09,-45.59
1.61,10.11,2.47,10.18,-4.42,9.49,1.05,10.03,-38.22,-40.25,-56.72
3.10,9.77,2.86,9.75,-3.68,9.41,1.47,60.80,-38.22,-37.24,-81.70
2.46,9.42,3.24,9.32,-4.51,9.72,1.56,-2.51,-38.22,-45.69,-11.65
3.82,9.34,3.83,8.99,-2.91,9.70,1.14,-52.66,-38.22,-40.15,78.97
2.37,8.64,3.66,8.18,0.77,8.68,1.64,-7.52,-38.22,-22.26,43.71
5.91,8.30,5.31,7.93,-1.32,9.46,1.42,-9.40,-38.48,-41.12,40.49
5.03,7.87,5.25,7.51,-1.20,8.91,0.95,-10.66,-38.22,-43.52,46.73
