acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
8.44,8.25,6.48,8.27,-0.58,9.91,-0.51,1.88,-38.48,-38.12,-13.93
8.35,8.28,5.93,8.28,-0.58,9.99,-0.34,1.88,-37.18,-34.59,-13.82
6.45,8.54,5.05,8.76,-1.27,9.94,-0.21,4.39,-34.58,-34.39,-29.64
5.55,8.70,4.44,8.96,-1.61,9.86,0.06,4.39,-30.94,-33.23,-31.29
3.71,8.78,3.05,9.53,-1.70,9.94,0.51,8.15,-26.52,-25.68,-44.74
3.60,8.89,2.50,9.51,-2.32,9.94,0.87,8.15,-21.06,-25.27,-46.50
3.02,9.58,1.03,9.62,-0.86,10.19,0.89,6.27,-15.08,-6.60,-34.99
1.75,8.39,1.24,9.57,-0.19,9.83,1.70,2.51,-8.32,-7.12,-15.35
0.17,8.47,0.49,9.55,-0.03,9.47,1.27,-55.79,-2.60,-3.65,80.36
-1.69,8.80,-0.36,9.06,-0.02,9.59,1.89,57.67,3.64,-0.95,-80.56
-1.37,8.58,-1.20,9.29,0.02,9.91,1.77,-2.51,9.10,6.89,14.30
-3.63,9.02,-1.99,9.22,0.80,9.48,1.16,-0.63,15.08,13.33,8.58
-3.51,8.54,-1.84,9.34,0.99,9.28,1.57,-1.88,18.98,13.27,17.20
-5.16,9.73,-2.96,9.67,1.92,10.00,1.07,-14.42,22.10,23.42,58.52
-4.84,9.74,-3.12,9.48,1.85,9.68,0.48,-11.91,23.92,25.63,54.87
-7.70,9.26,-4.03,9.29,1.32,9.76,-0.11,-11.91,24.18,23.69,53.57
-5.42,9.24,-3.50,9.61,1.20,9.80,-0.65,-10.66,21.58,22.90,50.41
-5.42,8.68,-2.58,9.31,1.42,10.00,-1.19,-9.40,17.42,17.21,47.27
-3.14,8.47,-1.70,9.45,0.93,10.16,-1.57,-8.78,11.44,12.01,43.70
-2.41,7.85,-0.51,9.35,1.18,9.96,-1.31,-5.01,4.94,5.64,31.87
-0.12,7.68,-0.46,8.91,-1.34,10.45,-2.09,-1.25,-2.60,-3.71,-0.50
-0.23,7.75,0.31,9.39,-0.58,9.83,-1.20,61.43,-10.40,-6.28,-80.99
4.61,9.17,2.94,9.72,-1.29,10.27,-1.74,-54.54,-17.42,-20.35,79.09
5.70,8.75,3.32,9.47,-1.20,9.94,-1.53,3.13,-22.88,-20.90,-23.55
6.26,8.91,4.57,9.15,-0.66,9.91,-0.73,61.43,-26.00,-26.93,-80.93
4.71,8.91,4.15,8.95,-0.83,9.83,-1.17,-55.79,-28.08,-28.61,79.86
4.82,8.69,4.49,8.70,-0.46,9.91,-1.07,3.13,-29.12,-29.24,-19.92
5.27,8.81,4.91,8.83,-0.54,9.95,-0.92,1.25,-30.42,-31.48,-10.22
4.37,8.64,4.70,8.71,-0.54,9.83,-0.83,1.25,-31.20,-32.05,-10.33
5.62,9.01,4.09,9.02,-1.15,9.75,-0.11,62.69,-31.72,-28.04,-81.32
6.26,9.43,4.36,9.40,-2.16,9.86,-0.41,-52.66,-31.20,-33.61,78.95
5.92,9.42,4.01,9.57,-2.04,9.86,0.17,10.66,-29.38,-30.60,-52.16
5.34,9.49,2.92,9.83,-2.45,9.70,0.15,11.91,-26.00,-25.59,-55.96
4.44,8.98,2.39,9.84,-2.88,9.77,1.27,9.40,-20.54,-25.55,-51.50
3.23,8.24,2.74,9.26,0.91,9.96,1.68,5.01,-14.56,-9.61,-22.41
1.33,7.86,1.73,9.22,0.37,9.91,1.15,-57.04,-8.06,-8.80,80.20
-0.35,8.61,0.61,9.44,0.00,9.71,1.72,-3.76,-2.34,-5.62,21.19
-0.55,8.68,-0.08,9.41,1.61,9.89,1.62,-7.52,3.38,8.72,42.73
-0.17,8.87,-0.87,9.42,0.27,9.83,0.98,0.63,8.58,8.30,-2.10
-5.70,8.97,-3.13,9.22,0.34,9.91,1.39,-3.76,13.52,15.15,22.48
-2.22,8.87,-2.47,9.13,0.17,9.75,1.27,1.25,16.64,16.49,-6.35
-4.08,8.86,-3.28,9.24,0.23,9.95,1.13,-7.52,20.54,18.96,37.90
-3.59,9.02,-3.63,8.75,0.35,9.40,0.46,-4.39,23.92,25.02,26.78
-6.17,8.70,-4.69,8.82,0.38,9.75,0.94,-3.13,26.78,27.26,19.81
-5.30,8.94,-4.60,8.82,0.38,9.96,0.77,-2.51,28.60,28.48,16.18
-5.57,8.60,-4.81,8.74,0.14,9.59,0.58,-3.76,29.90,28.15,22.14
-5.46,8.87,-4.86,8.84,0.46,10.23,0.43,-3.76,30.68,30.29,22.42
-6.55,8.88,-4.77,8.88,1.30,10.00,0.25,-4.39,30.94,32.19,29.62
-6.62,8.61,-4.98,8.66,0.55,9.92,-0.01,-6.27,30.16,29.88,34.50
-6.83,8.80,-4.36,9.01,1.23,9.84,-0.31,-6.90,27.56,27.89,39.55
-4.91,8.73,-3.72,8.89,1.01,9.84,-0.69,-6.90,23.92,25.94,38.78
-4.42,8.59,-3.18,9.10,0.58,10.00,-1.10,-8.78,18.98,19.63,43.10
-1.96,8.61,-2.15,9.32,0.28,9.95,-1.37,-2.51,13.78,14.59,15.62
-0.36,8.68,-1.60,9.45,-0.14,9.83,-0.92,-2.51,8.32,11.12,13.56
0.28,9.37,-0.50,9.69,0.27,9.83,-1.41,4.39,3.12,6.17,-22.73
0.13,9.67,-0.30,9.51,-0.73,9.79,-1.18,3.76,-0.26,-1.52,-24.66
-0.35,9.32,-0.25,9.41,-0.61,9.99,-1.08,2.51,-4.16,-2.20,-17.33
-0.17,8.91,0.87,10.04,-0.32,10.11,-0.36,-0.63,-7.80,-8.64,1.76
1.32,9.73,1.17,9.72,-0.61,9.79,-0.76,5.64,-10.14,-10.11,-32.57
0.73,9.61,1.17,9.72,-0.42,9.83,-0.61,1.88,-11.70,-10.19,-13.15
-0.55,9.46,1.08,9.46,-0.26,9.91,-0.47,2.51,-13.78,-11.64,-15.62
-0.62,8.98,1.48,9.25,-0.69,9.91,-0.28,3.13,-17.42,-17.59,-21.12
5.54,9.12,3.65,9.34,-0.69,9.83,-0.15,3.76,-21.58,-21.42,-24.36
2.62,8.60,3.60,8.78,0.04,9.87,0.00,2.51,-24.70,-23.89,-14.02
4.67,8.54,4.50,8.63,-0.15,9.87,0.00,-1.88,-28.08,-28.01,9.96
4.41,8.23,4.81,8.49,-0.11,9.83,-0.01,-1.25,-31.20,-30.61,6.62
4.95,7.98,5.15,8.17,-0.11,9.83,0.00,0.63,-34.58,-33.04,-4.31
7.00,7.84,5.91,7.98,-0.15,9.83,0.01,1.25,-37.44,-35.28,-8.14
13.05,8.09,7.63,8.09,-0.11,9.91,0.00,-1.25,-39.00,-35.45,6.57
1.98,7.73,4.93,7.83,-0.19,9.91,0.01,1.88,-38.48,-38.57,-11.81
9.21,8.00,6.78,8.02,-0.15,9.83,-0.01,0.63,-38.74,-37.13,-4.52
4.26,7.78,5.80,7.86,-0.19,9.83,0.00,0.00,-38.74,-40.02,-1.10
5.36,7.81,5.91,7.83,-0.15,9.83,0.00,-0.63,-38.74,-38.86,2.75
6.54,7.87,6.10,7.95,-0.15,9.87,0.01,1.25,-38.48,-37.55,-8.11
6.24,7.90,5.98,7.87,-0.15,9.87,0.01,1.25,-38.48,-37.72,-8.11
5.67,7.85,5.94,7.91,-0.15,9.91,0.00,0.63,-38.48,-38.20,-4.49
5.63,7.85,5.90,7.87,-0.11,9.83,-0.01,-1.25,-38.48,-37.96,6.61
5.70,7.85,5.91,7.83,-0.15,9.91,0.01,1.25,-38.22,-38.27,-8.07
5.89,7.85,5.99,7.87,-0.15,9.91,0.00,0.00,-38.48,-38.29,-0.89
5.93,7.82,5.94,7.83,-0.15,9.83,-0.01,-2.51,-38.48,-38.05,13.47
5.97,7.86,5.94,7.87,-0.15,9.87,0.01,1.25,-38.48,-37.87,-8.10
5.86,7.82,5.94,7.91,-0.15,9.91,-0.02,-2.51,-38.48,-37.84,13.36
18.53,8.18,9.44,8.34,-0.15,9.87,0.01,1.88,-37.18,-36.65,-11.61
8.23,6.68,6.35,8.06,-0.15,9.91,0.00,0.63,-30.42,-34.26,-4.48
6.60,6.49,4.40,8.55,-0.23,9.95,-0.01,0.00,-21.32,-22.35,-1.32
4.71,6.34,2.91,8.78,-0.19,9.91,0.01,0.00,-10.92,-14.11,-1.11
-0.41,6.33,0.28,8.79,-0.19,9.95,0.01,0.00,-0.78,-4.32,-1.12
-4.50,6.50,-2.25,8.76,-0.15,9.91,0.00,0.63,8.32,7.54,-4.49
-4.23,7.48,-2.96,8.88,-0.11,9.83,0.00,0.63,16.12,14.18,-4.31
-7.82,7.24,-4.95,8.44,-0.15,9.83,-0.01,0.00,23.66,22.75,-0.88
-7.15,7.15,-5.10,8.13,-0.15,9.91,0.01,-0.63,30.16,26.20,2.75
-10.38,7.37,-6.88,7.73,-0.19,9.83,0.00,1.25,34.84,34.27,-8.37
-8.35,7.68,-6.64,7.78,-0.15,9.83,-0.01,-1.88,37.70,36.66,9.97
-5.16,7.68,-6.01,7.64,-0.15,9.91,0.01,1.25,39.00,38.79,-8.08
-4.42,7.51,-5.84,7.58,-0.11,9.83,0.00,0.63,40.82,39.30,-4.29
-20.05,6.46,-8.69,6.98,-0.04,9.95,0.00,-1.25,42.12,31.70,6.96
-1.08,7.76,-5.95,7.59,-0.08,9.91,-0.01,-0.63,41.60,45.42,3.16
-2.07,7.53,-6.02,7.31,-0.15,9.91,0.01,0.63,41.86,45.11,-4.48
-12.55,6.87,-7.59,7.07,-0.26,9.87,0.00,-1.25,41.86,37.30,5.74
-10.05,7.16,-7.15,7.27,-0.16,9.91,-0.01,1.25,41.86,38.85,-8.10
-6.32,7.50,-6.65,7.43,0.12,9.83,-0.02,-0.63,41.86,43.10,4.33
-6.89,6.67,-7.12,6.79,-1.15,9.83,-0.04,0.00,41.86,39.87,-6.66
-6.23,7.09,-7.36,6.93,-1.02,10.19,0.13,3.76,41.86,42.81,-25.16
-10.55,6.75,-10.92,7.18,-3.42,12.61,0.24,-3.13,41.86,41.29,-1.28
-7.87,6.20,-8.69,6.04,-2.86,10.74,-0.01,-4.39,41.86,41.47,8.11
-5.20,5.72,-6.69,5.61,-2.35,8.10,0.01,1.88,42.12,36.27,-27.58
-7.32,4.98,-7.67,5.28,-2.45,8.86,0.01,0.63,42.12,39.95,-19.14
-11.23,5.06,-9.15,5.24,-2.68,9.90,0.00,0.63,41.86,42.50,-18.48
-7.19,5.49,-7.30,5.61,-1.84,9.38,-0.02,-2.51,41.86,41.33,4.09
-6.91,5.21,-6.91,5.35,-1.44,8.30,-0.01,-0.63,41.86,42.16,-5.61
-9.32,5.65,-7.50,5.80,-1.16,9.07,-0.01,-1.88,42.12,42.10,4.55
-8.00,6.23,-7.41,6.27,-1.18,9.59,0.00,1.25,42.12,41.82,-14.26
-6.92,6.92,-6.84,6.96,-0.24,9.87,0.01,-0.63,41.86,42.94,2.27
-6.81,7.53,-6.69,7.49,-0.10,10.27,-0.01,0.63,41.86,41.06,-4.06
-6.76,7.35,-7.19,7.26,-0.48,10.03,0.01,0.63,41.86,42.70,-6.30
-9.91,6.04,-7.73,6.16,-1.05,9.31,0.01,2.51,41.86,41.65,-20.91
-9.87,5.70,-8.50,5.77,-2.20,9.78,-0.01,-1.88,41.86,41.39,-1.85
-9.00,5.08,-8.58,4.99,-2.86,9.46,0.00,0.63,41.86,42.70,-20.25
-7.71,5.19,-8.34,5.11,-2.99,9.77,-0.01,-0.63,41.86,42.31,-13.60
-7.88,5.45,-8.48,5.40,-2.83,9.70,-0.01,-0.63,41.86,41.99,-12.80
-7.41,5.72,-9.73,6.94,-3.09,8.29,0.04,1.88,41.86,34.62,-30.97
-16.51,6.14,-11.28,6.00,-2.92,7.77,0.21,-1.25,42.12,36.90,-12.11
-1.50,5.04,-7.70,4.75,-2.77,9.10,0.19,2.51,42.12,48.17,-30.12
-3.02,5.41,-7.06,5.19,-2.61,9.58,0.22,0.63,41.86,43.86,-18.70
-4.09,5.35,-7.56,5.40,-2.77,9.06,0.11,-4.39,41.86,41.50,10.10
-6.78,4.69,-8.53,4.76,-3.79,9.33,0.08,0.00,42.12,40.35,-22.10
-7.84,4.59,-8.91,4.94,-3.77,9.73,0.28,1.88,41.86,40.26,-30.15
-11.14,3.66,-9.89,3.40,-5.20,8.60,0.65,4.39,41.86,39.50,-48.12
-9.76,4.48,-9.32,4.54,-4.46,9.97,0.53,10.66,41.86,39.38,-56.61
-10.67,3.63,-9.22,3.77,-4.26,9.01,1.52,3.76,41.86,40.90,-41.69
-11.55,4.77,-9.71,5.19,-4.74,10.20,1.76,7.52,42.12,34.41,-50.25
-7.43,4.60,-7.52,5.22,-0.20,10.31,1.40,3.13,42.12,53.10,-17.90
-7.79,5.19,-9.16,4.49,-2.54,9.74,2.09,1.88,42.12,51.77,-24.43
-5.96,4.97,-8.21,5.04,-2.13,9.70,1.57,0.63,42.12,48.37,-15.87
-8.57,4.73,-7.99,5.96,0.78,10.39,2.18,-2.51,42.12,54.77,17.55
-9.49,4.63,-9.66,5.31,-8.76,9.50,1.72,-0.00,42.12,17.57,-42.68
-8.98,4.53,-8.55,4.72,-1.63,9.18,2.37,5.01,41.86,50.22,-35.87
-9.57,5.42,-8.41,5.61,-3.04,9.69,1.73,-1.88,42.12,37.08,-6.83
-8.56,5.74,-8.59,5.70,-2.69,8.67,2.06,-6.27,41.86,39.25,22.42
-6.30,5.82,-7.80,5.46,-1.95,9.10,1.24,-62.69,42.12,45.37,81.48
-7.13,5.69,-7.21,5.30,-2.27,9.22,1.47,50.15,42.12,40.70,-80.02
-8.35,5.21,-8.40,5.66,-2.30,9.54,1.10,-6.27,42.12,41.73,22.58
-7.90,5.34,-8.24,5.33,-2.58,9.42,0.89,-4.39,41.86,42.18,10.85
-8.06,5.34,-8.13,5.00,-2.76,9.38,0.68,-3.76,41.86,42.72,6.09
-8.58,5.21,-8.37,5.44,-2.61,9.46,-0.08,-1.88,41.86,40.90,-4.40
-7.94,5.30,-8.12,5.22,-2.53,9.46,0.31,-6.90,41.86,42.64,24.78
-7.33,5.76,-7.44,5.73,-1.87,9.14,0.06,-4.39,41.86,41.02,15.38
-8.07,6.49,-7.51,6.59,-1.07,9.99,-0.43,-15.04,41.86,41.73,54.46
-6.06,6.05,-6.32,6.11,-0.95,8.91,-0.76,-18.18,41.86,40.22,62.67
-8.73,6.21,-7.28,6.42,0.19,9.39,-2.02,-17.55,42.12,47.25,62.11
-8.13,6.45,-7.27,6.27,-1.21,9.91,-2.24,-12.54,42.12,41.31,48.83
-5.42,6.51,-5.68,6.46,-1.74,9.30,-3.78,-21.94,41.86,31.27,65.28
-4.53,6.31,-5.75,6.62,-6.20,9.74,-3.96,-15.04,42.12,10.21,42.25
-4.25,6.44,-6.60,6.43,-5.29,10.15,-4.73,-15.04,41.86,21.75,43.87
-8.66,5.76,-7.10,6.79,-1.05,7.90,-5.28,-21.31,41.86,34.70,68.71
-19.90,0.21,-12.68,0.62,-8.73,9.95,-5.35,56.42,42.12,44.33,-81.32
-10.34,0.59,-11.71,1.58,-8.98,8.94,-4.65,-6.27,42.12,35.78,-16.86
-5.06,2.58,-9.45,1.56,-9.37,8.81,-1.60,50.78,42.38,37.19,-81.67
-7.99,3.72,-10.21,3.22,-5.01,9.24,-0.41,26.33,42.12,46.17,-73.57
-5.77,5.20,-8.58,5.24,-3.67,9.69,0.31,7.52,41.86,40.61,-49.11
-12.55,3.18,-9.28,3.62,-5.51,8.27,0.65,3.76,41.86,31.23,-48.25
-3.46,6.22,-8.26,6.15,-2.71,10.78,0.81,2.51,42.12,44.50,-25.83
-8.19,3.47,-8.92,4.36,-7.21,7.95,0.33,0.63,42.12,20.77,-44.60
-5.76,5.98,-7.89,5.98,-1.98,9.98,1.01,1.88,41.86,44.22,-21.14
-6.07,5.12,-8.46,5.36,-3.15,9.49,0.95,-4.39,41.86,41.42,7.44
-8.76,5.96,-8.23,5.66,-1.84,9.38,0.88,-3.76,42.12,44.21,11.56
-7.47,4.97,-8.76,4.90,-2.65,10.05,0.88,-4.39,42.12,47.40,9.84
-13.56,4.42,-10.45,4.55,-3.45,9.89,0.32,-0.63,42.12,44.45,-15.90
-11.08,5.56,-9.33,5.53,-2.52,9.90,0.93,-0.63,40.82,43.28,-10.81
-2.51,6.02,-6.32,5.96,-2.82,9.50,0.87,-3.13,38.74,35.95,1.91
-12.25,5.32,-9.11,5.44,-2.44,9.34,0.78,-1.88,38.22,40.68,-3.45
-14.30,5.31,-10.13,5.44,-3.26,9.53,0.73,-0.63,35.36,38.50,-15.43
-6.13,6.01,-7.74,6.28,-4.00,9.29,0.26,6.90,31.20,29.26,-49.57
-10.56,5.65,-8.84,6.05,-4.34,9.41,1.07,2.51,27.30,28.16,-36.05
-7.31,5.69,-6.76,6.36,-0.64,9.21,1.25,5.64,21.32,40.73,-34.30
-5.91,7.33,-6.80,7.98,-5.11,9.80,1.37,3.13,16.12,13.37,-40.08
-5.59,7.33,-5.03,8.83,-8.03,9.09,1.07,3.13,10.40,-14.26,-50.85
-4.46,8.51,-4.53,9.00,-3.00,9.61,1.85,4.39,5.46,9.08,-37.54
-3.45,8.06,-4.30,9.28,-3.08,9.96,1.43,-52.03,0.26,8.16,78.50
-0.78,8.97,-1.78,9.18,-2.31,9.01,2.14,52.66,-4.94,-1.31,-80.69
-0.97,9.08,-1.15,9.63,-2.28,9.38,2.01,-1.25,-9.10,-6.63,-6.25
-0.49,8.98,0.02,9.27,-2.68,9.77,1.25,-8.15,-13.52,-16.61,29.24
1.27,9.51,0.59,8.69,-1.93,8.78,1.57,-5.64,-17.42,-14.68,22.94
0.43,9.00,1.03,9.23,-2.15,9.58,1.23,-7.52,-21.58,-20.27,29.30
4.18,9.38,2.46,9.18,-2.20,9.29,0.33,-1.88,-25.48,-24.59,-1.96
3.37,9.52,2.05,9.31,-2.76,9.46,0.59,-4.39,-28.34,-25.87,9.80
3.35,9.73,2.29,9.62,-3.02,9.49,0.47,-1.25,-29.90,-28.84,-10.53
1.65,9.40,1.77,9.45,-3.17,9.25,0.39,-1.25,-31.46,-29.74,-11.69
0.90,9.46,2.16,9.28,-3.25,9.33,0.35,0.00,-33.02,-35.13,-19.20
2.08,8.78,2.41,9.58,-4.16,9.08,0.36,0.00,-35.10,-38.97,-24.60
3.30,8.84,3.59,9.03,-2.98,9.25,0.31,-1.88,-37.70,-39.98,-6.79
8.86,9.41,4.61,9.42,-2.88,9.54,0.23,1.25,-38.48,-34.65,-23.42
1.17,9.05,2.88,9.05,-3.10,9.21,0.15,-1.25,-37.96,-39.83,-11.34
4.44,9.20,3.79,9.16,-2.96,9.45,0.06,-1.25,-38.48,-38.64,-10.22
9.37,8.83,7.79,9.33,-2.30,9.54,-0.01,-1.88,-37.96,-50.70,-2.54
6.15,8.12,4.57,8.37,-1.60,9.06,-0.36,-7.52,-35.36,-35.18,33.15
3.18,8.69,3.46,8.95,-2.10,9.58,-0.90,-13.16,-31.72,-33.87,49.11
3.12,8.65,2.73,9.23,-2.19,9.10,-1.39,-7.52,-28.60,-28.83,30.40
2.52,8.90,2.17,9.35,-2.32,9.46,-1.08,53.28,-24.44,-25.93,-80.35
2.27,9.07,2.27,9.51,-2.29,9.26,-2.06,-66.45,-20.54,-27.08,81.79
1.12,8.94,0.31,9.27,-3.09,9.21,-2.26,-1.25,-15.34,-18.59,-11.25
0.85,8.64,-0.50,9.54,-2.51,9.46,-1.73,-2.51,-9.62,-9.10,-0.02
0.28,7.98,-1.65,9.23,-3.31,8.97,-2.27,3.76,-2.34,-6.50,-38.23
-4.13,7.11,-4.41,8.34,-6.42,9.45,-1.64,-3.13,5.98,-7.03,-19.16
-8.82,5.87,-6.61,7.59,-4.19,9.65,-2.01,11.28,14.04,11.66,-58.07
-10.64,5.84,-8.04,6.86,-4.35,9.33,-1.74,1.25,21.32,19.31,-31.02
-7.37,4.31,-8.84,5.63,-6.18,9.83,-0.80,-30.09,27.56,24.72,67.64
-10.48,3.90,-9.25,4.92,-4.56,9.16,0.01,0.00,34.58,32.44,-26.47
-13.84,3.94,-10.38,4.31,-3.96,9.57,-0.01,-0.63,40.30,41.46,-19.20
-19.96,4.24,-11.00,4.62,-3.15,9.41,0.00,-0.63,42.12,39.67,-14.99
-10.10,4.50,-9.46,4.65,-4.07,9.49,0.12,4.39,41.60,39.74,-41.73
-9.67,3.99,-9.71,4.12,-4.84,9.12,0.38,8.15,40.30,38.84,-54.93
-8.12,4.40,-9.29,4.36,-4.88,9.56,0.36,13.16,40.04,38.90,-62.07
-12.11,4.57,-9.75,4.27,-4.11,9.01,1.42,3.76,39.26,40.39,-41.13
-11.62,5.41,-9.82,6.01,-2.31,9.86,1.59,3.13,36.92,42.58,-28.91
-9.70,4.29,-7.89,4.75,-1.77,9.42,1.39,7.52,32.50,45.07,-44.61
-8.66,6.33,-7.84,6.64,-2.63,9.94,1.96,-2.51,27.56,33.34,-0.70
-8.06,6.01,-6.90,6.76,-2.92,9.14,1.43,-57.04,22.62,24.89,80.42
-6.85,6.93,-5.85,8.47,-2.15,9.69,2.06,57.04,16.64,18.70,-80.70
-4.03,7.07,-4.60,7.89,-3.09,9.06,1.94,-1.25,10.14,11.55,-11.46
-2.99,7.87,-3.52,8.61,-4.17,9.17,1.30,-3.76,3.38,-1.77,-2.55
-1.53,8.10,-2.36,8.80,-2.51,9.13,1.65,-3.76,-2.34,1.07,7.82
0.01,8.40,-0.47,9.62,-2.58,9.26,0.96,-60.80,-7.80,-11.89,80.96
0.16,9.11,0.00,8.92,-2.35,9.18,1.30,52.66,-12.74,-13.99,-80.53
2.56,9.16,1.03,9.42,-2.33,9.50,0.91,-6.27,-17.42,-16.54,22.52
2.43,9.24,1.60,9.21,-1.93,9.34,0.59,-9.40,-21.06,-19.63,38.66
3.60,9.14,2.15,9.33,-2.22,9.46,0.19,-7.52,-24.18,-23.00,29.25
0.80,9.09,1.89,9.12,-2.03,9.18,-0.09,-3.13,-26.78,-26.55,6.86
3.04,9.24,2.68,9.19,-2.11,9.58,-0.52,-10.66,-29.12,-27.88,41.75
2.92,8.91,2.86,8.82,-2.62,9.22,-0.88,-5.64,-31.46,-33.77,18.14
2.38,8.49,2.99,8.86,-0.50,9.03,-1.20,-7.52,-33.80,-22.82,37.90
2.50,9.35,3.21,9.28,-2.67,9.54,-0.92,-3.76,-36.14,-36.20,6.55
4.66,8.69,3.94,8.68,-2.32,9.38,-1.73,-5.64,-37.96,-36.83,19.50
6.61,8.76,4.57,8.82,-2.82,9.21,-1.91,-3.13,-38.48,-40.35,1.92
0.06,8.62,2.52,8.81,-2.64,9.42,-1.68,-8.15,-37.70,-36.85,30.31
8.35,9.33,5.07,9.32,-2.63,9.22,-2.61,-6.27,-38.74,-38.38,21.55
1.95,9.29,2.83,9.57,-2.29,9.42,-2.17,-2.51,-38.22,-31.77,1.33
1.18,10.10,3.14,9.99,-4.83,9.77,-2.62,8.15,-38.22,-47.59,-53.03
4.13,10.09,3.20,9.58,-5.00,9.44,-1.67,8.78,-38.48,-44.81,-55.57
2.06,9.93,1.72,9.74,-4.00,9.61,-1.94,1.88,-37.96,-31.99,-31.47
3.66,9.56,3.51,9.55,-3.14,9.61,-1.05,3.13,-38.48,-37.96,-33.12
2.38,9.42,2.96,9.27,-3.53,9.69,-1.57,0.00,-38.48,-38.98,-20.00
4.22,9.53,3.49,9.36,-2.81,9.50,-1.45,3.13,-38.48,-35.53,-32.03
3.60,9.15,3.32,9.06,-2.96,9.33,-1.02,54.54,-38.48,-37.16,-80.78
2.93,9.50,2.71,9.42,-3.69,9.49,-1.51,-2.51,-38.48,-36.90,-7.12
2.49,9.98,2.50,9.92,-4.27,9.45,-1.30,11.91,-38.48,-38.50,-59.72
1.68,10.00,2.29,9.99,-4.17,9.37,-0.97,5.01,-38.22,-38.13,-44.44
2.95,9.84,2.45,9.92,-4.19,9.41,-0.44,5.64,-38.48,-36.85,-46.26
2.30,9.86,2.41,9.99,-4.12,9.37,-0.14,8.15,-38.22,-37.47,-52.63
