acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
0.11,-0.09,9.77,-0.53,9.65,0.36,10.36,-0.41,-4.39,1.30,6.12
0.13,-1.29,10.49,-0.52,9.88,0.97,8.80,-0.50,-3.76,1.04,7.66
-0.29,-0.18,10.55,-0.49,9.17,-3.60,9.42,-0.40,-2.51,1.30,-16.87
-0.30,-0.70,8.68,0.45,9.36,-2.12,9.90,-0.33,2.51,1.56,-17.31
0.27,-0.55,9.98,-0.67,10.06,1.80,9.01,-0.41,-5.01,2.08,15.36
0.28,-0.78,10.65,-1.10,10.27,1.50,9.25,-0.54,-4.39,2.08,16.08
0.27,-0.24,8.83,-0.56,9.28,2.14,10.45,-0.24,-3.76,1.56,15.70
-0.04,-0.18,10.37,-0.50,9.40,-0.95,8.71,-0.90,0.63,1.30,-2.29
0.15,-0.13,10.26,-1.42,10.02,-0.39,9.92,-0.76,0.63,1.56,8.60
0.20,-0.59,8.83,-0.23,9.89,1.97,10.24,-0.78,-2.51,1.82,11.45
-0.01,-0.17,9.21,0.92,9.68,1.28,10.24,-0.89,-2.51,2.08,-0.51
0.52,0.20,9.03,-1.63,9.18,2.52,8.87,-0.45,-1.25,2.08,29.90
0.61,-0.03,10.48,-0.42,10.74,6.91,11.19,-1.20,-3.13,1.82,34.73
0.22,-0.13,8.69,-1.36,8.76,0.14,10.43,-1.13,5.01,2.08,12.44
0.28,-0.00,9.62,-1.23,10.11,1.14,9.84,-0.87,3.13,2.86,15.87
-0.58,-0.32,9.10,0.82,8.73,-3.34,7.14,-1.02,-6.27,3.12,-33.36
-0.27,-0.80,9.83,1.45,9.87,-0.52,10.83,-1.39,-66.45,3.90,-15.74
0.72,-0.47,12.15,-0.78,10.60,8.87,12.16,-1.85,-11.28,3.64,41.23
-0.52,0.02,8.36,-0.22,7.92,-6.62,10.66,-1.67,-5.01,2.08,-29.62
0.57,-0.08,12.35,-1.76,10.77,3.60,10.07,-1.99,10.03,2.86,32.81
0.22,-0.25,9.25,-0.99,10.93,0.80,6.85,-1.20,56.42,3.12,12.89
0.17,-0.61,11.74,-0.14,12.65,1.91,11.21,-2.04,-63.94,4.42,9.56
-0.82,-9.18,9.44,-5.77,10.53,-13.23,4.95,-1.96,47.01,4.68,-47.11
-0.34,0.22,8.44,0.61,9.90,-1.79,6.63,-3.16,-65.19,2.08,-19.26
0.07,-2.93,9.03,-1.82,10.32,-0.65,10.91,-2.06,11.91,-0.78,4.03
-0.25,-0.22,11.19,-2.84,9.41,-5.61,7.23,-1.36,35.73,-2.86,-14.25
-0.16,-0.47,9.13,-1.73,10.16,-3.94,10.33,0.08,11.28,-1.30,-9.06
0.15,-1.07,11.13,-3.60,10.86,-2.60,10.26,0.34,0.00,-0.26,8.67
0.00,-0.43,9.80,-0.32,9.66,-0.26,9.67,0.03,-0.63,-1.04,0.08
0.08,-0.41,10.14,0.08,10.09,1.05,10.23,-0.04,-1.25,-2.08,4.38
1.01,-0.03,10.97,-0.33,9.44,15.22,10.55,0.21,5.01,-2.86,58.12
-0.06,0.85,10.91,-2.12,10.87,-3.81,10.36,0.61,10.66,-2.86,-3.67
0.75,-0.87,10.43,-0.64,9.95,11.15,13.42,1.13,8.15,-1.56,42.95
0.91,-0.38,8.98,0.36,9.34,15.97,10.89,1.19,56.42,-0.26,51.89
-0.00,-0.60,10.06,1.65,11.07,2.51,11.61,0.71,-16.30,-0.78,-0.04
-0.13,-0.43,10.66,-0.07,10.86,-1.30,10.51,0.30,-2.51,-2.60,-7.40
0.04,0.22,11.83,-0.62,8.77,-0.84,10.50,0.38,8.15,-4.16,2.39
-0.14,-0.08,11.27,-2.51,11.53,-4.80,10.60,1.17,19.43,-4.68,-8.01
0.77,0.99,8.30,-0.96,7.22,7.40,12.68,1.50,8.15,-3.90,44.18
-0.09,0.14,9.78,-0.77,10.31,-2.32,11.80,2.54,6.27,-2.34,-5.06
-0.28,-0.58,7.56,1.71,8.18,0.13,10.63,2.29,49.52,-1.04,-16.23
-0.77,-0.81,8.33,-0.21,10.90,-5.86,6.03,1.76,-7.52,-2.34,-44.27
-0.65,0.19,8.36,0.92,8.74,-4.60,8.07,0.82,0.63,-4.16,-37.30
0.20,1.74,9.55,-0.72,9.50,0.46,17.04,1.75,9.40,-5.20,11.32
-0.41,0.17,9.89,-3.65,13.32,-9.02,9.81,2.04,23.82,-3.12,-23.46
0.01,-0.30,11.11,-0.54,10.13,-0.47,8.98,2.71,3.13,-1.82,0.69
-0.35,-1.23,11.31,0.94,9.50,-1.53,9.67,1.82,-3.76,0.78,-20.19
-0.01,5.99,10.43,7.83,10.49,8.17,10.20,1.32,-33.85,-3.64,-0.29
0.20,-3.70,9.58,-2.88,11.80,-0.05,11.68,1.10,14.42,-5.20,11.23
-0.14,1.21,7.23,-2.28,7.62,-7.58,11.80,1.45,20.06,-4.42,-8.01
0.83,0.83,8.75,-0.93,8.61,8.79,11.69,2.66,6.90,-2.34,47.41
-0.39,0.48,9.78,0.35,10.20,-3.42,9.17,2.68,55.79,-0.26,-22.09
-0.23,0.30,9.00,1.98,9.17,0.39,9.31,1.98,-18.81,0.52,-13.37
0.03,0.55,9.64,1.15,9.42,1.79,9.81,0.79,37.61,-0.52,1.97
0.05,0.50,10.46,-0.28,10.07,-0.11,10.36,0.23,-3.76,-1.82,2.70
0.03,0.59,9.68,-1.59,10.29,-1.84,9.14,0.27,8.78,-2.60,1.45
0.05,0.74,8.71,-1.29,9.61,-1.65,10.67,0.58,8.15,-2.34,2.84
0.34,-0.12,9.77,-0.49,11.30,3.78,12.68,0.85,-2.51,-1.30,19.65
0.01,-0.15,8.80,-0.03,9.34,0.09,9.87,0.91,-8.15,0.52,0.47
0.10,-0.21,8.95,2.05,9.91,4.02,10.38,0.40,-17.55,1.30,5.46
0.10,-0.13,8.88,-0.18,9.55,0.78,9.36,-0.16,-10.03,0.52,5.91
0.06,0.72,9.64,-1.32,9.85,-1.52,10.06,-0.21,4.39,0.00,3.24
0.01,-0.44,9.73,-0.03,9.60,0.21,9.63,0.01,1.88,0.78,0.52
-0.07,-0.28,9.65,-0.48,9.77,-1.28,9.94,-0.02,-1.25,1.30,-4.04
-0.15,-0.36,9.43,-0.43,9.58,-2.04,10.05,-0.03,0.63,1.56,-8.82
-0.03,-0.28,9.43,-0.45,9.40,-0.88,10.62,-0.01,1.88,2.60,-1.59
0.16,-0.65,9.42,-0.30,9.78,1.33,9.41,-0.24,-10.03,1.56,9.06
0.12,-0.40,9.69,-0.01,9.52,1.34,10.16,-0.50,-2.51,2.34,6.74
-0.03,-0.35,9.17,0.13,8.97,0.10,10.67,-0.61,-5.01,2.08,-1.48
-0.29,-0.06,10.22,-0.30,10.51,-3.37,10.13,-0.89,-5.64,1.04,-16.33
-0.18,-0.29,9.54,-0.99,9.20,-3.22,9.89,-0.70,6.27,0.78,-10.23
0.07,-0.40,9.95,-0.95,9.26,-0.53,8.88,-0.48,4.39,1.30,3.86
0.12,-0.42,10.62,0.14,10.53,1.58,10.04,-0.34,8.15,2.34,7.07
-0.17,-0.40,10.32,-0.29,9.99,-1.94,9.81,-0.03,-7.52,2.86,-9.76
-0.28,-0.47,10.10,-0.73,9.80,-3.65,9.52,-1.02,-12.54,2.60,-16.15
-0.48,-0.10,10.63,0.12,10.51,-4.45,9.05,-1.25,-1.25,1.56,-27.28
-0.05,0.17,9.70,-1.14,9.41,-2.28,10.03,-1.14,6.90,1.56,-2.87
0.09,-0.10,9.66,-0.53,10.02,0.26,9.79,-0.36,58.30,1.82,5.44
-0.30,-0.43,9.58,-0.80,8.87,-4.19,9.73,-0.95,-5.64,2.60,-17.10
0.26,-0.70,9.83,0.35,9.65,3.93,11.33,-1.11,-1.25,2.60,14.67
-0.00,-0.51,9.43,0.67,9.62,1.09,9.79,-1.35,-4.39,2.34,-0.23
0.13,0.03,10.22,0.23,10.62,1.66,10.44,-0.95,57.04,2.08,7.38
0.59,-0.63,10.47,-0.95,9.23,5.50,10.81,-1.55,-1.88,1.56,33.91
-0.09,-0.78,9.79,-0.21,9.51,-0.93,9.95,-1.30,6.90,2.60,-5.34
0.42,-0.29,9.81,0.88,9.97,6.19,10.17,-0.90,48.89,3.12,23.83
-0.54,-0.48,9.65,1.01,9.91,-4.08,10.13,-1.72,-62.06,3.38,-30.81
-0.54,-0.22,10.18,-1.02,10.38,-9.71,12.35,-1.89,0.00,3.38,-30.99
-0.29,0.38,8.66,-2.14,9.38,-5.92,8.68,-1.52,-4.39,3.12,-16.55
-1.05,-0.37,10.40,-0.23,7.77,-20.97,11.43,-2.24,-3.76,4.16,-59.95
-0.72,-0.78,12.29,-1.59,8.03,-12.55,8.00,-1.88,-3.76,3.90,-41.12
0.73,-5.94,12.66,-1.63,9.13,9.66,10.78,-2.86,-9.40,3.12,42.10
-0.72,2.00,10.75,0.78,9.56,-7.12,8.66,-2.10,6.90,1.82,-41.48
-0.61,-2.03,10.85,-1.44,9.72,-9.66,10.66,-1.84,5.01,0.52,-34.68
-0.11,-1.37,9.82,-2.95,9.88,-5.40,11.08,-1.50,21.94,0.78,-6.33
-0.04,-1.97,10.51,-1.18,10.39,-1.27,10.46,-0.80,7.52,1.56,-2.05
-0.13,-2.35,9.53,-0.21,9.77,-0.61,9.14,-0.55,1.25,1.30,-7.23
0.20,-1.55,10.86,-1.24,9.80,0.73,9.15,-0.51,-1.88,0.52,11.38
0.20,-0.66,9.39,-3.50,10.31,-2.08,9.94,-0.30,7.52,-0.52,11.31
-0.01,-0.55,9.57,0.26,9.46,0.54,9.84,-0.01,3.13,-0.52,-0.31
0.07,-0.21,9.88,-0.08,9.86,0.60,9.64,0.11,-3.13,-1.30,3.79
-0.09,-0.21,9.84,0.26,9.75,-0.52,10.63,0.07,-1.25,-2.08,-5.35
-0.27,0.31,10.27,-0.16,10.47,-3.20,10.17,0.24,3.76,-2.60,-15.59
0.06,-0.02,9.48,-1.19,11.32,-0.86,11.23,0.68,4.39,-2.34,3.34
-0.00,-0.40,9.50,0.03,8.86,0.23,11.13,0.97,3.76,-1.04,-0.11
0.02,-0.68,11.21,0.77,11.51,1.63,12.36,0.85,-2.51,-0.78,1.10
0.12,0.14,9.89,-0.56,9.80,0.34,10.47,0.46,-3.13,-2.08,6.64
0.12,0.44,9.26,-1.29,10.65,-0.55,10.59,0.33,2.51,-3.38,6.80
0.24,0.23,8.51,-0.09,10.05,2.02,8.94,0.30,10.03,-3.90,13.87
0.72,0.38,8.44,-0.60,9.87,9.77,13.37,1.57,13.79,-3.64,41.45
0.76,-0.86,7.14,-1.85,11.24,7.80,11.64,1.92,5.01,-2.60,43.66
-0.72,0.48,9.26,1.73,8.73,-3.99,7.92,1.96,54.54,-1.56,-41.13
0.06,-0.37,11.52,0.47,10.01,1.73,12.04,1.54,-8.15,-1.82,3.45
-0.01,-0.14,10.22,0.41,9.61,0.42,8.17,0.75,-4.39,-2.86,-0.82
0.35,0.91,11.63,-0.84,10.35,2.43,11.94,1.44,1.88,-3.38,20.03
-0.16,0.42,8.92,1.13,11.47,-0.53,11.44,1.70,5.01,-2.86,-9.07
0.31,-0.07,9.77,0.97,9.59,5.92,12.32,1.34,0.63,-2.60,17.50
-0.21,0.01,10.97,-0.10,9.51,-2.33,10.21,1.87,1.88,-2.08,-11.95
-0.79,-0.09,9.88,-0.16,9.94,-7.99,7.57,1.15,-5.01,-1.82,-45.47
0.05,1.24,9.65,0.90,9.90,1.42,11.35,1.56,-6.27,-2.08,2.71
-0.25,0.07,9.36,0.11,11.20,-2.77,11.20,1.50,-3.13,-1.82,-14.52
-0.21,0.47,8.67,1.73,10.07,-0.05,9.31,0.85,-5.64,-2.08,-12.02
0.14,-0.02,10.11,0.67,8.84,3.05,11.78,1.35,-5.64,-1.56,8.22
0.07,0.31,8.06,0.43,9.12,1.28,10.53,1.32,-2.51,-1.30,4.13
0.05,0.09,9.70,1.04,9.79,1.85,9.61,0.59,-6.27,-1.56,2.89
0.18,0.21,10.23,0.73,9.60,2.80,9.84,1.03,1.25,-2.08,10.27
-0.47,0.17,8.40,-0.74,10.58,-6.15,9.74,0.99,1.25,-2.08,-26.84
0.09,0.25,10.11,0.74,9.62,2.05,10.96,1.05,5.01,-2.34,5.07
-0.60,-0.12,8.46,-1.42,9.80,-7.76,7.81,0.62,5.01,-1.82,-34.39
0.02,0.14,9.29,-0.68,11.16,-0.70,11.58,1.24,3.76,-1.30,1.27
-0.13,1.10,9.65,2.14,10.05,1.18,10.08,1.07,0.00,-1.04,-7.24
-0.11,0.15,9.92,-0.28,10.29,-1.44,9.19,0.93,-1.25,-0.52,-6.48
-0.03,1.09,10.10,1.36,9.99,1.15,10.12,0.02,-62.06,-1.04,-1.87
-0.07,0.74,10.54,1.06,9.79,0.54,9.28,0.43,52.03,-1.04,-3.73
0.01,0.88,10.62,0.95,10.34,1.06,10.24,0.38,4.39,-1.04,0.43
0.25,0.56,8.82,-0.14,10.93,2.49,11.36,0.18,1.25,-0.78,14.30
-0.00,0.51,9.75,-0.19,10.18,-0.48,10.31,0.00,-5.64,-0.52,-0.18
0.01,-0.44,9.88,-0.15,9.96,0.04,9.75,-0.01,-0.63,-0.26,0.46
0.00,-0.21,9.88,-0.34,9.81,-0.37,9.83,0.01,1.25,0.52,0.10
-0.02,-0.37,9.92,-0.29,9.84,-0.50,9.79,-0.06,-0.63,0.78,-1.41
0.03,-0.20,9.88,-0.77,9.64,-0.71,9.87,-0.04,0.00,1.56,1.82
0.02,-0.52,9.95,-0.07,10.27,0.27,10.27,-0.08,-0.63,2.08,0.95
-0.16,-0.47,9.58,0.33,9.95,-0.92,9.58,-0.31,-5.01,2.34,-9.05
-0.37,-0.55,10.13,1.01,9.82,-2.00,9.62,-0.58,-2.51,1.82,-21.07
-0.04,0.15,10.07,-1.30,10.25,-2.25,10.37,-0.21,-2.51,1.04,-2.12
-0.18,-0.28,9.36,-0.42,9.61,-2.26,9.76,-0.66,8.78,1.04,-10.29
0.25,-0.29,10.51,-0.12,9.07,2.72,11.01,-0.55,0.63,1.56,14.26
0.40,-0.70,9.65,-0.66,10.13,3.63,10.22,-0.49,-5.01,2.08,23.13
-0.21,-0.03,10.89,0.46,10.77,-1.87,12.69,-0.63,-3.76,2.34,-11.79
0.04,-0.94,9.79,0.00,9.26,0.92,11.43,-0.92,-6.27,2.08,2.37
0.01,-0.05,9.96,-1.75,9.57,-2.38,9.94,-0.49,0.00,1.56,0.69
-0.40,0.51,9.60,0.38,9.01,-3.77,9.91,-1.03,0.00,1.56,-22.98
0.09,-0.32,10.40,-0.83,9.89,-0.11,9.46,-0.85,4.39,2.08,5.29
0.21,0.55,10.42,-0.28,9.71,1.58,10.28,-0.82,-1.88,2.86,12.32
0.49,-0.02,11.41,-1.17,12.03,3.58,9.37,-1.02,-5.01,2.86,28.32
-0.13,-0.60,11.10,0.19,9.68,-0.98,11.99,-0.86,-6.90,2.86,-7.64
-0.28,-0.08,9.10,-0.37,8.94,-2.96,8.46,-1.62,-4.39,2.60,-16.25
0.51,-0.93,9.75,-0.56,10.58,5.40,10.72,-1.73,-2.51,2.08,29.00
-0.57,0.10,9.10,-0.10,10.12,-6.42,9.54,-1.22,1.25,2.08,-32.94
-0.61,-0.76,11.40,-0.03,9.40,-6.73,10.12,-1.65,2.51,2.34,-35.18
-0.01,-0.56,11.55,0.27,10.64,0.61,12.63,-1.12,53.91,2.60,-0.43
-0.53,-0.26,10.25,0.17,9.61,-5.79,10.70,-1.85,-5.01,3.12,-30.39
-0.41,-0.34,8.05,-0.55,6.37,-4.85,8.55,-1.76,3.13,3.64,-23.40
0.76,-0.41,8.23,-0.67,10.01,9.38,11.45,-1.44,-6.90,4.94,43.41
-1.01,-0.38,8.46,1.55,9.82,-9.94,9.76,-2.56,-18.18,4.68,-57.88
-0.63,-0.49,9.99,-0.51,10.56,-6.66,8.29,-2.56,-5.64,3.12,-36.07
1.13,-3.16,10.22,-3.39,10.04,11.98,11.74,-2.39,0.00,3.12,64.79
-0.22,1.02,10.77,1.58,9.44,-0.25,10.83,-2.80,1.25,1.04,-12.61
0.12,-1.60,10.75,-4.65,9.73,-5.57,12.04,-1.68,12.54,0.26,6.92
0.13,-1.35,9.52,-1.93,8.23,-1.37,9.54,-1.25,16.30,1.04,7.27
0.17,-1.43,9.56,-1.90,9.15,-0.61,10.46,-0.61,5.64,2.08,9.65
0.06,-1.37,9.63,-1.76,9.21,-1.68,11.22,-0.50,1.25,2.60,3.41
0.05,-2.08,10.29,0.10,8.75,1.40,8.80,-0.85,-10.66,1.30,2.69
0.28,-1.06,10.20,-0.24,10.11,2.86,9.90,-0.38,1.88,0.00,15.78
0.11,-0.71,8.98,-1.40,8.76,-0.79,10.11,-0.41,13.79,-0.78,6.31
-0.05,-0.25,9.47,-0.08,9.44,-0.47,9.94,0.05,8.78,-0.78,-2.58
-0.10,-0.46,9.54,0.21,9.50,-0.49,9.35,0.08,-2.51,-0.78,-5.76
-0.10,-0.29,9.62,-0.05,9.89,-0.98,9.78,0.00,-0.63,-1.56,-5.98
-0.07,-0.08,8.47,-0.77,9.79,-1.46,8.58,0.11,6.27,-1.82,-3.92
0.11,-0.19,8.50,-0.64,8.90,0.21,8.59,0.35,-1.88,-1.30,6.48
-0.74,-0.66,8.97,0.71,8.77,-6.02,8.68,-0.04,0.00,-1.04,-42.67
-0.22,-0.32,10.10,0.24,8.39,-1.70,10.70,0.48,-4.39,-1.04,-12.39
0.44,-0.12,9.25,-0.08,10.53,4.33,9.39,0.39,-5.64,-1.56,25.09
-0.53,-0.43,8.94,0.68,9.83,-3.97,8.73,0.31,-0.63,-2.34,-30.59
0.21,-0.14,9.59,-0.48,9.81,1.68,11.20,0.46,0.63,-2.86,12.08
-0.24,-0.27,8.54,-0.64,8.73,-2.69,7.98,0.89,7.52,-2.86,-13.56
-0.47,0.05,8.24,-1.10,8.29,-5.96,7.78,1.18,5.01,-2.34,-27.07
0.27,-0.73,9.27,0.32,9.98,3.49,9.97,0.78,-1.88,-2.08,15.33
-0.18,-0.06,11.75,-0.17,11.11,-1.91,9.37,1.39,-3.13,-1.82,-10.43
0.22,-0.06,9.10,-0.73,8.98,1.19,10.95,1.35,-2.51,-2.34,12.44
0.13,-0.26,11.15,0.08,11.06,1.55,10.28,0.74,-0.00,-2.86,7.54
0.41,0.47,9.34,0.45,10.74,5.29,10.91,1.38,1.88,-3.64,23.62
0.48,-0.42,10.92,-2.12,8.43,1.21,9.02,1.59,4.39,-4.16,27.75
-0.62,-0.23,9.10,-0.07,11.31,-9.05,12.61,1.63,10.03,-3.90,-35.62
-0.21,-0.96,11.21,0.20,9.32,-1.33,9.52,1.92,-52.03,-3.38,-12.08
-0.94,-0.71,9.31,0.93,8.49,-7.93,8.50,2.48,-5.64,-3.90,-53.70
0.31,3.50,8.84,-1.79,11.28,0.12,9.06,2.05,0.00,-3.38,17.91
-0.30,-0.24,9.36,0.11,8.30,-3.86,13.93,2.63,3.13,-2.60,-17.27
0.13,3.81,10.27,2.68,10.31,3.12,8.74,2.01,-0.63,-2.86,7.26
-0.15,0.03,10.33,1.16,10.42,0.02,9.84,1.87,-60.18,-0.78,-8.47
-1.30,1.53,10.74,2.84,7.67,-7.21,6.67,1.97,-18.18,-0.78,-74.23
0.12,0.19,9.59,0.92,10.37,2.45,10.25,1.37,-8.78,-1.56,7.08
0.69,1.40,9.43,0.72,9.19,10.08,11.06,0.41,-0.63,-2.34,39.39
-0.62,0.56,9.79,-0.79,11.06,-6.30,7.05,1.05,2.51,-2.60,-35.43
0.17,1.50,9.47,-1.79,8.43,-1.39,7.30,1.19,-0.63,-1.04,9.70
-0.65,0.86,10.69,1.26,9.89,-6.13,11.19,1.12,-5.01,0.00,-37.09
0.03,0.41,9.89,1.22,9.51,2.00,10.08,0.68,-11.28,1.04,1.96
-0.01,0.01,10.56,0.09,9.86,0.05,9.71,-0.42,-10.66,0.26,-0.45
-0.00,-0.17,10.07,-0.26,10.15,-0.31,10.39,-0.04,6.27,0.52,-0.09
0.05,-0.36,9.95,-0.44,9.95,-0.00,10.07,0.01,0.00,0.26,2.73
0.02,-0.36,9.80,-0.32,9.88,-0.10,9.79,-0.01,-0.63,0.52,1.17
0.00,-0.36,9.80,-0.39,9.77,-0.36,9.75,0.00,0.00,0.26,0.17
0.02,-0.32,9.80,-0.31,9.85,-0.07,9.87,0.00,-1.25,0.26,1.39
0.02,-0.24,9.81,-0.35,9.81,-0.16,9.87,0.01,1.25,0.52,1.35
-0.01,-0.28,9.88,-0.27,9.85,-0.32,9.75,0.00,-0.63,0.52,-0.30
0.04,-0.28,9.80,-0.31,9.81,0.10,9.99,-0.01,0.63,0.26,2.46
0.01,-0.36,9.80,-0.32,9.81,-0.23,9.83,-0.01,-0.63,0.52,0.43
-0.04,-0.32,9.77,-0.31,9.74,-0.66,9.79,-0.01,-1.88,0.26,-2.04
-0.00,-0.28,9.80,-0.28,9.81,-0.33,9.99,0.01,0.00,0.52,-0.27
0.04,-0.28,9.77,-0.28,9.77,0.14,9.87,-0.01,0.00,0.52,2.46
0.02,-0.32,9.73,-0.32,9.85,-0.14,9.83,0.00,0.63,0.26,1.03
0.01,-0.28,9.80,-0.32,9.77,-0.22,9.99,-0.01,-2.51,0.52,0.71
0.03,-0.32,9.77,-0.32,9.81,-0.01,9.79,0.01,2.51,0.26,1.78
0.01,-0.36,9.80,-0.33,9.77,-0.20,9.91,-0.01,-0.63,0.26,0.72
0.04,1.21,9.87,-0.00,9.78,-0.05,9.87,-0.01,-0.63,0.78,2.38
0.12,-0.28,9.65,-0.45,9.84,0.72,9.88,-0.01,0.63,1.56,7.14
-0.18,-0.28,9.66,-0.54,10.10,-2.50,9.97,0.53,56.42,2.60,-10.58
0.14,-0.39,9.43,-0.23,10.67,1.73,13.80,-0.29,-8.15,3.64,8.04
0.11,-1.00,8.15,0.73,9.54,2.52,9.88,-0.83,-13.79,2.60,6.51
-0.36,0.14,10.11,0.39,10.77,-3.35,10.39,-1.37,-5.64,2.08,-20.35
0.33,0.36,9.97,-0.67,9.02,2.06,9.76,-1.37,-2.51,1.04,18.86
0.03,0.01,10.60,-1.48,9.99,-1.89,10.50,-0.60,6.27,0.78,1.57
-0.01,-0.36,10.10,-0.69,10.79,-0.86,10.07,-0.79,6.27,1.56,-0.69
-0.13,-0.64,9.84,0.75,10.08,-0.06,7.79,-0.57,1.25,3.12,-7.57
0.30,0.44,11.35,-1.48,9.98,0.78,10.83,-0.86,-8.15,3.90,17.13
0.14,-1.42,10.04,2.05,10.61,5.42,11.59,-1.46,-10.66,3.90,7.93
0.23,-0.83,10.95,1.68,8.24,5.06,7.78,-1.51,-13.79,3.12,13.18
-0.37,-0.26,10.25,0.81,7.52,-1.68,8.90,-2.31,-1.25,1.82,-21.17
0.40,-0.47,10.47,-0.58,9.35,3.03,8.74,-1.40,7.52,1.04,23.09
0.40,-0.18,10.07,-2.08,9.71,1.31,11.29,-1.52,10.66,2.34,22.87
-0.20,-0.36,9.32,-0.38,9.36,-2.30,9.57,-1.37,-0.63,3.12,-11.19
-0.15,-0.13,12.64,1.15,11.31,0.01,9.76,-1.15,-8.78,4.42,-8.55
-0.39,-0.40,9.58,-0.98,10.14,-5.07,9.28,-2.14,-7.52,3.38,-22.06
-0.08,-0.18,11.00,-1.00,8.80,-2.38,9.50,-1.86,6.90,4.94,-4.80
0.77,-1.09,8.30,-1.08,10.11,13.17,16.59,-2.61,-15.04,4.42,44.10
-0.11,0.34,11.24,-1.57,10.04,-5.06,14.28,-2.56,0.00,4.42,-6.09
-1.01,-0.94,11.24,0.54,9.27,-16.80,13.83,-2.75,-5.01,2.86,-57.82
-0.63,-1.38,9.86,0.67,9.46,-7.43,14.33,-3.07,11.28,0.00,-36.17
-0.03,-1.44,10.56,-2.91,9.87,-4.71,11.89,-1.54,-12.54,-1.30,-1.79
0.13,-0.23,10.26,-4.44,9.97,-4.38,10.00,-0.08,16.30,-0.78,7.66
-0.03,-1.66,10.26,-0.60,9.76,-0.48,9.87,0.08,3.13,-0.26,-1.58
-0.01,-1.87,9.77,-0.90,9.64,-0.61,9.63,0.01,-3.13,-0.52,-0.45
-0.05,-1.09,9.71,-0.30,9.81,-0.49,9.67,0.00,-0.63,-2.08,-2.85
0.02,0.46,9.71,0.47,9.62,0.66,9.40,0.11,2.51,-3.38,1.19
-0.15,1.03,11.37,-0.73,8.74,-2.56,7.45,0.50,8.15,-4.16,-8.83
