acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-6.30,9.07,-3.68,9.45,1.58,9.84,-0.06,-13.16,26.52,24.90,56.28
-4.88,9.25,-3.04,9.44,1.35,10.20,-0.59,-12.54,22.88,21.50,53.70
-3.30,9.18,-2.40,9.76,1.48,9.92,-1.21,-11.28,18.46,20.22,52.14
-4.12,8.49,-2.01,9.33,1.28,10.04,-1.16,-8.78,12.74,14.50,45.06
-0.73,7.78,-0.82,9.75,-0.93,10.19,-2.13,-9.40,5.98,-0.56,39.73
-1.13,9.19,0.03,9.71,0.50,10.24,-1.67,60.18,-0.78,0.12,-80.27
-0.43,8.46,1.04,8.87,0.68,10.35,-2.38,-61.43,-8.32,-6.23,80.54
1.49,7.98,2.34,9.25,-1.12,9.62,-2.38,1.88,-15.08,-21.89,-17.31
4.73,9.99,3.74,9.71,-1.71,10.42,-1.59,4.39,-21.84,-28.62,-30.32
6.02,8.12,4.01,8.58,-1.15,9.27,-2.11,1.25,-26.78,-27.50,-14.53
7.26,8.97,4.18,9.14,1.57,10.36,-1.30,4.39,-30.16,-9.65,-15.21
6.99,9.52,4.51,9.38,-3.53,10.41,-1.50,10.66,-31.98,-39.76,-53.71
7.42,10.21,3.51,10.33,-3.89,9.77,-0.68,18.18,-30.42,-32.91,-66.12
6.37,9.55,3.44,10.22,-2.47,10.18,0.35,17.55,-25.48,-26.28,-63.05
1.28,8.83,1.34,9.96,-2.11,9.94,1.23,14.42,-18.46,-19.50,-58.99
0.29,8.92,0.81,9.29,-1.58,9.99,1.20,-48.89,-12.22,-15.05,78.08
-0.48,9.20,0.48,8.84,-0.59,10.03,1.98,1.25,-5.46,-8.83,-10.41
-0.82,7.82,-1.49,7.95,-1.75,10.15,2.06,4.39,0.00,2.46,-31.16
0.25,9.51,-0.80,9.24,-0.42,8.99,1.70,5.64,5.98,4.73,-34.00
-3.60,6.45,-3.50,9.01,-0.70,9.07,2.31,1.88,12.48,14.77,-15.90
-2.47,8.81,-3.27,9.25,0.45,10.03,1.82,3.13,18.72,23.33,-14.98
-3.62,7.56,-3.36,8.21,1.15,9.92,2.39,0.63,24.70,27.72,3.00
-6.08,7.88,-5.18,8.02,0.05,9.75,1.68,-6.90,29.90,31.24,35.44
-7.25,8.27,-4.94,8.92,2.25,12.35,2.03,-3.13,34.58,34.33,23.57
-11.02,7.80,-6.21,7.90,2.01,10.12,1.15,-10.66,37.96,40.38,51.38
-8.94,8.97,-5.61,9.16,1.11,9.56,1.12,-13.16,37.70,31.99,56.19
-9.15,8.56,-5.23,8.87,2.04,9.84,0.37,-17.55,34.32,34.51,63.32
-5.92,8.60,-3.46,9.27,2.31,9.77,-0.46,-16.30,29.38,28.29,62.31
-3.42,7.49,-2.71,8.93,1.77,9.48,-1.37,-18.81,22.10,25.07,65.26
-1.10,7.84,-1.41,9.61,1.03,9.88,-1.31,-12.54,15.34,14.33,53.92
0.19,7.80,-0.49,9.08,-1.16,9.35,-2.37,-5.01,7.28,-2.67,22.40
-0.70,8.08,0.72,9.56,0.25,9.75,-1.99,-3.76,0.26,-5.58,22.35
6.73,9.33,0.87,10.08,-0.76,10.23,-2.70,-5.01,-6.50,2.88,22.57
0.06,8.62,0.72,9.40,-1.33,9.27,-1.86,6.27,-11.44,-13.85,-39.33
-0.43,8.76,0.40,9.98,0.24,9.83,-2.24,1.25,-17.42,-2.47,-5.87
8.02,8.88,4.42,9.74,-1.22,10.06,-1.94,10.66,-23.66,-23.96,-49.73
7.73,9.16,4.27,9.93,-2.43,10.22,-1.62,-47.64,-27.82,-29.64,77.27
4.58,9.39,3.66,9.64,-2.30,9.54,-1.22,11.91,-29.12,-32.37,-56.12
5.88,10.21,3.99,10.02,-2.84,9.70,-0.66,10.03,-29.64,-34.61,-53.00
4.40,9.61,4.11,9.69,-0.99,10.43,-0.03,9.40,-28.34,-27.84,-44.91
6.64,9.51,3.74,9.71,-2.19,9.82,0.54,6.90,-26.26,-27.82,-42.78
4.45,9.20,2.87,9.94,-1.50,10.14,0.95,8.15,-22.62,-21.04,-43.58
3.60,9.48,2.98,9.24,2.68,9.81,1.28,8.78,-17.68,-1.47,-31.88
2.65,8.75,1.49,9.56,-1.91,10.14,1.00,6.27,-12.48,-16.83,-38.91
0.68,8.71,0.43,9.36,-0.87,10.90,1.80,4.39,-6.76,-6.58,-25.74
-0.70,9.16,0.12,8.49,-1.37,10.06,1.32,-57.04,-0.78,-10.69,79.76
-0.51,9.61,-0.44,9.70,0.68,10.56,1.98,53.91,4.94,6.16,-78.78
-0.31,8.57,-0.63,9.35,1.02,10.31,1.82,-1.25,10.40,10.06,12.41
-8.20,8.28,-3.64,8.86,1.15,10.24,0.96,-12.54,15.86,18.56,53.20
-1.20,9.41,-2.10,9.29,1.75,9.68,1.25,-3.76,18.98,25.00,29.64
-3.51,9.13,-2.69,9.45,2.06,9.76,0.83,-7.52,22.62,25.89,44.45
-4.96,9.14,-3.41,9.42,1.55,9.84,0.29,-8.78,26.00,25.48,46.37
-3.38,8.88,-3.87,8.95,0.58,9.92,-0.08,-4.39,28.08,27.67,26.61
-3.70,8.57,-5.06,8.72,0.32,9.87,-0.34,-6.27,30.68,34.19,33.70
-5.08,7.98,-5.06,8.24,0.12,9.75,-0.48,-2.51,33.54,31.91,15.06
-7.48,7.88,-6.23,7.76,0.16,9.83,-0.60,-3.76,36.66,37.68,21.74
-6.18,8.25,-6.26,7.71,0.40,9.84,-0.70,-4.39,38.48,42.30,25.97
-7.13,7.71,-6.11,7.75,0.20,9.91,-0.80,-0.63,39.78,37.54,4.74
-5.67,7.89,-5.98,7.83,0.62,9.72,-0.38,-5.01,40.56,41.61,30.10
-7.13,7.56,-6.49,7.51,-0.54,9.51,-1.17,-3.13,41.34,36.60,15.25
-4.68,7.84,-5.79,7.25,0.32,9.43,-1.36,-4.39,41.60,43.37,26.51
-5.14,7.83,-5.99,7.95,0.20,10.19,-1.50,-3.13,41.60,39.42,18.13
-6.01,7.96,-6.03,7.54,1.22,9.96,-1.12,-4.39,41.60,46.23,29.37
-7.12,7.26,-7.05,7.19,-0.29,9.71,-1.92,-3.76,41.60,42.72,19.67
-7.09,7.49,-6.56,7.62,-0.34,9.75,-1.52,55.16,41.60,37.68,-80.04
-6.88,6.07,-7.92,5.96,-0.89,9.43,-2.22,-58.92,41.60,49.06,80.77
-6.04,7.92,-6.96,6.87,3.05,9.48,-2.07,5.01,41.60,66.23,-11.71
-3.96,7.41,-5.92,6.91,0.21,9.15,-1.44,-3.76,41.60,46.00,23.44
-5.70,7.18,-6.69,7.25,0.34,9.56,-2.08,3.13,41.60,46.15,-16.32
-6.29,7.24,-6.79,7.02,-0.74,9.95,-1.34,0.00,41.60,40.89,-4.27
-7.48,6.84,-6.77,7.02,-0.65,9.75,-1.83,-1.88,41.60,38.72,7.20
-7.54,7.25,-7.43,7.04,-0.93,10.31,-1.62,10.03,41.60,41.52,-46.76
-6.47,7.13,-6.76,6.87,-0.88,10.03,-0.98,-0.63,41.60,40.32,-1.47
-5.52,6.81,-7.24,6.63,-1.09,9.67,-1.37,5.64,41.60,43.76,-34.86
-6.96,7.26,-7.19,7.23,-1.45,10.42,-1.14,2.51,41.60,37.33,-20.78
-6.86,6.33,-8.39,6.38,-1.94,10.18,-0.95,3.76,41.60,43.69,-29.23
-10.62,6.89,-8.77,6.93,-2.09,10.90,-0.44,6.27,41.60,38.48,-37.50
-6.30,8.47,-5.67,8.68,1.97,10.13,0.29,-2.51,41.60,42.86,23.87
-1.48,8.66,-3.25,8.50,2.80,9.21,-0.74,-13.16,41.34,41.72,60.01
-3.33,8.65,-3.61,8.34,3.07,9.33,-1.45,-11.91,41.60,42.53,58.08
-6.45,8.32,-5.84,8.17,1.57,10.60,-1.97,-10.03,41.60,43.11,47.57
-6.15,8.45,-6.15,9.24,0.97,10.53,-1.67,-2.51,41.60,38.10,18.30
-4.77,8.88,-5.69,8.36,1.06,10.59,-2.21,6.27,41.60,42.14,-26.17
-1.58,9.73,-5.69,10.16,2.39,12.29,-1.39,1.25,41.34,45.94,5.27
-5.13,8.71,-5.11,9.04,3.15,9.97,-1.64,3.13,41.60,46.59,0.07
-5.35,7.18,-4.42,7.40,1.32,7.96,-1.28,12.54,41.60,37.99,-54.64
-3.67,7.35,-4.33,7.31,1.24,8.12,-0.80,9.40,41.60,40.81,-45.15
-3.71,7.45,-4.13,7.49,1.49,8.52,-0.41,7.52,41.60,39.62,-35.31
-2.81,8.03,-3.87,7.95,1.88,9.24,-0.05,6.90,41.60,39.77,-28.50
-6.54,8.38,-5.02,8.47,2.27,9.53,-0.01,-1.25,41.60,41.06,20.29
-4.18,8.38,-4.75,8.40,1.34,9.60,0.00,-0.63,41.60,38.51,11.57
-2.68,9.20,-4.45,8.97,1.85,9.96,-0.01,0.63,41.60,40.42,6.99
-6.25,8.25,-5.58,8.26,1.39,9.96,0.01,-0.63,41.60,40.74,11.43
-5.72,7.77,-5.32,8.02,1.92,9.16,-0.01,-0.63,41.60,44.41,15.56
-1.93,8.87,-3.96,8.99,2.16,10.45,0.00,-1.25,41.60,39.26,18.11
-2.35,9.23,-4.16,9.18,2.60,9.29,-0.05,-0.63,41.60,43.47,19.16
-3.16,8.84,-3.83,8.70,2.57,9.29,0.44,0.00,41.60,40.73,15.48
-6.34,9.11,-4.82,9.14,2.59,10.01,-0.17,-3.76,41.60,39.45,32.39
-2.73,9.08,-3.69,9.27,3.01,9.41,-0.24,-0.63,41.34,41.15,21.12
-5.70,9.50,-3.84,9.59,3.78,9.62,-0.43,-3.76,41.60,39.60,38.10
-2.41,9.42,-3.24,9.73,3.92,9.54,-0.75,-8.15,41.60,42.15,51.68
-2.57,9.45,-3.41,9.35,3.62,9.37,-1.07,-6.27,41.34,42.95,46.54
-4.95,9.10,-4.45,9.05,5.05,9.46,-1.40,-5.64,41.60,53.37,48.49
-4.01,9.27,-4.21,9.28,3.30,9.73,-0.99,-2.51,41.60,43.48,30.81
-3.26,9.14,-3.16,9.24,3.61,9.33,-1.76,-2.51,41.60,39.76,33.24
-5.13,8.91,-4.42,8.60,2.53,9.69,-1.83,1.25,41.60,40.77,7.51
-2.15,8.61,-3.51,8.19,2.47,9.41,-1.18,-0.63,41.60,41.26,18.20
-3.82,8.64,-4.08,7.94,1.88,9.56,-1.79,0.00,41.60,39.69,11.11
-3.59,10.06,-3.19,8.83,7.46,10.29,-1.63,1.25,41.60,55.88,31.09
-4.71,8.81,-4.47,8.56,3.00,9.22,-1.15,-3.13,41.60,45.41,33.63
-4.02,7.93,-4.86,8.95,2.66,9.97,-1.69,5.64,41.60,43.94,-16.67
-5.84,8.63,-4.44,8.67,2.56,10.25,-1.42,3.76,41.60,38.32,-6.68
-4.01,8.41,-3.35,8.45,2.78,8.81,-0.77,0.00,41.60,37.68,17.49
-5.11,9.36,-4.53,9.26,3.20,9.45,-1.27,-0.63,41.60,43.80,22.06
-4.20,9.19,-4.06,8.74,2.88,8.93,-1.37,-0.63,41.60,42.95,21.42
-3.52,8.95,-4.28,9.06,2.59,10.01,-1.30,4.39,41.60,41.16,-10.17
-2.91,8.70,-3.37,8.46,2.78,9.29,-0.68,-1.88,41.60,39.57,26.63
-6.83,8.54,-3.99,8.48,2.86,9.29,-1.29,2.51,41.60,36.31,2.20
-4.29,8.97,-3.81,9.07,3.19,9.69,-1.15,0.00,41.60,39.93,18.22
-2.90,9.30,-3.46,9.38,1.70,9.47,-1.21,-2.51,41.60,31.49,23.95
-4.65,9.11,-3.92,8.99,3.13,9.41,-0.82,-3.76,41.60,40.59,36.20
-4.13,8.41,-3.95,8.47,2.75,9.09,-1.45,2.51,41.60,41.40,1.51
-4.00,9.05,-3.48,8.05,1.73,9.12,-1.21,5.01,41.34,33.92,-19.78
-5.73,7.44,-5.32,7.72,1.37,9.40,-1.07,6.90,41.60,41.72,-30.46
-5.60,7.63,-5.67,7.69,0.61,9.44,-0.12,5.01,41.60,40.11,-25.04
-5.28,7.82,-5.24,7.94,1.15,9.48,-0.14,11.28,41.60,40.17,-46.91
-4.91,7.87,-4.94,7.76,1.54,9.48,-0.09,-44.51,41.60,41.85,78.37
-3.90,8.42,-5.00,8.55,1.05,10.12,0.95,5.01,41.60,38.08,-21.41
-5.88,7.32,-5.60,7.41,1.42,8.96,1.31,7.52,41.60,45.43,-34.25
-4.60,8.03,-5.61,8.36,2.00,9.17,1.74,8.15,41.60,47.56,-33.85
-4.37,7.96,-2.88,8.13,3.78,9.26,1.63,5.64,41.60,38.04,-11.37
-5.71,7.18,-4.68,7.71,1.53,10.56,2.31,8.15,41.60,36.74,-32.07
-1.82,8.80,-3.72,10.11,2.70,9.37,1.98,3.13,41.60,38.73,-2.66
-3.96,9.91,-3.83,8.13,5.56,8.74,2.53,-4.39,41.60,59.28,48.70
-5.57,8.94,-3.23,10.33,4.12,10.42,2.46,51.40,41.60,33.87,-77.57
-2.33,9.35,-3.19,8.72,-4.74,8.76,2.31,-0.63,41.60,-6.01,-25.18
-3.74,10.81,-3.23,9.96,4.21,9.42,2.19,55.79,41.34,41.53,-79.65
-4.53,9.07,-3.06,9.41,4.41,8.86,1.96,-6.90,40.30,41.30,51.93
-3.63,10.51,-3.73,10.34,3.16,10.09,1.18,0.00,38.74,37.55,17.39
-7.42,8.53,-4.24,8.72,3.70,8.93,1.37,-1.25,36.40,41.69,28.98
-3.29,10.06,-2.16,10.41,4.24,10.14,1.07,-4.39,31.72,32.06,40.39
-0.77,8.60,-1.76,8.86,3.39,8.65,0.85,-5.01,26.78,34.75,44.18
-0.10,9.74,-0.27,10.44,3.31,10.13,0.06,-4.39,21.84,19.91,37.23
-1.05,8.71,-0.28,9.25,3.28,9.01,0.41,-3.13,16.64,19.96,35.44
0.21,9.37,1.57,9.92,3.05,9.73,0.26,-2.51,11.44,5.83,29.73
3.49,9.03,1.98,9.49,3.05,9.09,0.09,-2.51,7.54,10.17,31.42
1.46,9.14,1.77,9.59,2.63,9.49,0.01,-2.51,4.68,4.59,28.43
2.73,9.16,2.59,9.48,2.54,9.33,-0.02,1.25,0.78,0.48,7.88
2.68,9.05,3.03,9.27,2.74,9.53,0.00,0.63,-2.60,-2.68,12.48
4.32,8.83,3.98,9.05,2.93,9.53,-0.04,0.00,-5.98,-5.85,17.07
4.52,8.57,4.40,8.96,3.04,9.53,-0.12,-1.88,-8.84,-7.86,27.31
6.53,8.47,5.39,8.66,3.24,9.57,-0.27,-4.39,-11.70,-10.95,38.54
7.67,8.27,6.19,8.47,3.39,9.29,-0.46,-5.01,-14.04,-13.38,42.13
6.08,8.34,5.89,8.31,3.50,9.61,-0.09,-5.64,-15.34,-14.99,43.58
6.50,8.39,6.41,8.37,3.31,9.49,-0.97,-8.15,-16.64,-18.11,50.38
5.36,7.84,6.38,8.22,3.96,9.34,-1.29,-6.90,-17.68,-16.00,49.30
6.08,7.78,5.56,8.04,3.04,9.25,-1.48,0.00,-19.24,-15.22,18.17
5.74,7.18,6.36,7.51,2.89,9.57,-1.10,-5.64,-20.54,-24.01,41.71
5.64,7.77,7.33,7.89,2.54,10.37,-1.94,-5.64,-22.36,-31.30,38.29
6.66,7.50,6.89,7.23,3.33,9.13,-1.99,0.63,-23.92,-24.29,16.49
6.97,7.13,5.87,7.05,2.28,9.68,-1.57,-1.88,-25.22,-24.59,23.27
7.19,7.36,6.43,7.59,1.55,9.44,-2.24,1.25,-27.30,-29.38,1.79
5.25,7.32,6.50,7.03,3.59,9.17,-1.45,-0.63,-28.34,-23.76,24.72
6.56,6.68,6.78,7.02,-0.04,9.95,-2.12,1.25,-30.42,-44.04,-7.40
6.69,6.23,7.08,6.81,2.80,9.25,-1.97,1.25,-32.76,-28.97,9.51
8.86,6.24,7.82,6.91,3.53,9.21,-1.49,-2.51,-35.10,-25.11,33.26
9.40,5.88,7.62,5.79,3.12,8.97,-1.93,5.64,-36.66,-31.29,-15.71
8.79,6.17,8.04,6.50,2.25,9.37,-1.17,1.25,-37.44,-35.98,6.09
8.93,6.20,7.82,6.05,2.75,9.09,-1.55,0.00,-37.44,-34.17,16.84
5.18,6.05,6.53,6.41,1.85,9.28,-1.20,12.54,-37.44,-35.80,-49.03
6.63,6.45,6.66,6.71,2.52,9.36,-0.79,7.52,-36.92,-29.35,-28.09
7.65,6.74,7.15,6.73,1.62,9.44,-0.33,10.03,-36.92,-36.23,-41.68
10.42,6.69,7.78,6.57,1.81,9.32,0.06,7.52,-36.14,-35.19,-31.50
11.04,6.59,8.09,6.92,2.00,9.28,0.36,5.01,-33.28,-32.65,-17.97
9.82,6.38,7.13,7.14,1.85,8.92,0.58,6.27,-28.60,-27.88,-26.35
6.98,6.27,6.28,7.55,2.08,9.40,0.80,4.39,-22.62,-24.42,-13.76
6.05,7.11,4.33,9.37,2.03,9.12,1.05,6.27,-15.60,-7.32,-24.92
3.50,6.98,3.79,8.60,2.63,9.73,0.71,-53.91,-7.80,-7.77,80.24
2.96,7.34,3.60,9.26,3.49,10.01,1.40,55.16,-0.52,-1.86,-79.03
1.90,7.80,2.37,9.16,3.57,9.97,1.37,-6.90,5.98,5.00,46.39
0.28,8.40,1.29,9.13,3.62,9.41,1.32,-0.00,12.74,10.99,21.03
-0.74,8.45,0.35,9.38,3.20,9.09,0.72,-1.25,18.46,14.95,26.12
-3.07,9.07,-2.25,9.25,4.15,9.66,1.30,1.88,23.40,35.05,13.22
-2.48,8.86,-1.24,9.29,2.91,9.01,1.27,6.27,27.30,22.63,-20.45
-5.13,9.02,-2.68,9.15,2.90,9.33,1.28,0.63,30.94,28.12,13.67
-4.08,8.52,-2.40,9.20,1.72,9.53,0.76,1.25,33.28,20.90,2.80
-3.30,8.92,-2.55,8.67,2.91,8.45,1.37,1.25,34.84,33.85,11.08
-3.91,9.50,-4.17,8.61,0.79,9.55,1.34,0.00,36.92,31.97,4.72
-3.05,8.73,-3.76,9.93,2.80,9.49,0.81,0.63,38.48,37.65,12.88
-3.58,8.65,-3.05,8.58,8.31,9.44,1.38,-0.63,40.04,59.75,43.43
-7.64,7.92,-5.06,8.65,3.50,8.92,1.35,-5.64,41.60,46.07,45.70
-1.17,10.23,-2.52,9.49,2.29,10.77,1.35,2.51,41.08,30.13,-1.16
-9.51,9.30,-3.99,9.13,4.10,9.66,0.59,-3.76,41.60,35.11,39.16
-1.19,9.52,-3.18,9.40,3.38,9.29,0.89,-3.13,41.34,42.73,35.05
-5.97,9.27,-4.11,8.49,3.11,9.17,0.71,-6.90,41.60,41.35,47.50
-4.39,8.70,-4.02,8.35,1.80,9.45,0.71,6.27,41.60,36.10,-25.30
-3.71,8.72,-4.06,8.76,2.02,9.92,0.83,2.51,41.60,37.06,-2.84
-4.13,8.97,-4.14,8.95,2.77,9.41,0.30,-1.25,41.60,41.29,23.17
-3.68,9.39,-3.90,9.44,4.00,9.73,0.85,-1.25,41.60,45.17,28.38
-3.25,9.48,-3.33,9.31,3.42,9.41,0.64,-4.39,41.60,39.97,39.68
-3.60,9.39,-3.63,9.49,3.54,9.65,0.41,-3.76,41.60,41.05,37.11
-3.98,9.12,-3.70,9.11,3.32,9.37,0.19,-4.39,41.60,41.05,39.43
-3.86,8.90,-4.34,8.83,2.46,9.57,0.04,-1.25,41.60,41.60,21.23
-2.52,8.41,-3.72,8.26,2.28,9.05,0.01,1.25,41.34,41.06,6.46
-8.39,8.84,-5.36,8.90,2.47,9.89,0.06,1.88,41.60,39.40,3.40
-1.39,8.66,-3.49,8.56,2.43,9.25,0.08,0.00,41.60,41.31,14.72
-9.19,8.71,-4.90,8.88,2.73,9.53,0.15,0.00,41.60,36.30,16.01
-2.64,9.15,-3.57,9.04,2.92,9.45,0.13,1.25,41.60,40.66,10.02
-3.36,8.91,-4.15,8.87,2.55,9.37,0.03,-2.51,41.60,41.84,28.35
-5.16,8.84,-4.73,9.03,2.58,9.69,-0.01,0.63,41.60,41.60,11.41
-3.10,8.62,-4.06,8.58,2.35,9.33,0.01,1.25,41.60,41.48,6.73
-5.31,8.87,-4.22,8.83,2.43,9.33,0.06,0.63,41.60,37.98,10.91
-4.54,9.41,-4.05,9.39,3.34,9.61,0.08,0.63,41.60,41.53,15.77
-4.35,9.04,-4.02,8.99,3.01,9.45,-0.03,-2.51,41.60,41.13,30.28
-3.78,9.09,-4.41,9.12,2.77,9.81,-0.11,-3.76,41.60,42.70,33.65
-2.68,8.78,-4.02,8.76,2.46,9.37,-0.18,1.88,41.60,41.98,3.52
-5.14,8.76,-4.52,8.71,2.00,10.24,-0.11,1.88,41.60,37.36,0.69
-2.33,9.01,-3.87,9.07,2.46,9.65,0.02,1.88,41.34,40.34,3.42
-5.00,8.91,-4.88,8.88,2.19,9.97,-0.01,-1.25,41.60,40.99,19.07
-8.16,8.28,-5.41,8.34,2.05,9.60,0.01,0.63,41.60,39.75,8.41
