acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.27,-8.68,9.83,-6.49,8.70,-9.86,8.26,-2.88,-8.78,3.12,-15.56
0.28,-0.90,14.86,-0.29,11.59,3.39,12.25,-2.65,3.76,0.52,15.83
-0.14,-1.25,10.79,-2.23,8.46,-4.83,9.50,-2.13,24.45,-0.52,-8.08
0.06,-2.11,9.76,-3.01,9.51,-2.77,9.62,-0.49,18.81,0.00,3.47
0.06,-1.95,9.77,-2.12,9.78,-1.57,9.86,-0.18,11.91,1.30,3.54
0.03,-1.66,9.81,-0.99,9.45,-0.45,9.71,-0.01,0.63,2.60,1.92
-0.08,-1.69,10.03,0.86,10.11,0.95,10.24,-0.27,-5.64,1.82,-4.82
0.12,-1.07,9.15,-0.75,9.66,0.47,9.12,-0.47,-2.51,0.52,6.63
0.04,-1.15,9.82,-0.35,10.37,0.35,10.31,-0.04,12.54,-0.52,2.20
-0.06,-0.28,9.58,0.40,9.61,0.09,9.71,0.01,-2.51,-2.60,-3.38
-0.22,-0.07,10.59,-0.53,11.47,-2.85,9.93,0.31,11.91,-3.90,-12.61
-0.14,0.11,9.29,-0.70,9.52,-2.21,8.82,1.06,16.30,-3.90,-8.12
-0.31,-0.60,10.84,-1.39,10.63,-4.70,9.27,1.79,67.70,-3.12,-17.85
-0.91,-0.93,8.45,-0.08,11.12,-9.27,7.56,1.91,-5.64,-1.82,-51.88
0.02,-0.20,11.68,1.61,10.15,2.66,10.16,1.26,-13.16,-1.04,1.26
0.12,-0.40,9.62,0.99,10.19,2.21,8.14,1.32,-13.16,-2.08,6.98
0.15,0.10,8.66,0.46,8.25,2.55,11.07,1.11,1.88,-3.64,8.75
-0.07,0.31,9.89,-1.10,9.12,-3.23,12.57,0.78,5.64,-6.50,-3.96
-0.13,2.10,7.55,0.03,9.84,-2.32,11.50,2.48,20.06,-4.42,-7.40
-1.16,0.63,8.86,-1.07,12.06,-17.90,5.19,2.73,2.51,-2.86,-66.50
0.42,0.43,11.69,0.75,11.09,7.98,14.51,2.45,3.76,-1.56,24.21
0.40,2.05,8.74,3.21,8.58,10.69,10.42,2.46,-20.69,-0.78,22.66
-1.13,2.25,11.39,1.70,10.58,-20.22,13.24,1.12,-15.04,-0.78,-65.02
-0.16,1.16,9.54,1.61,9.60,0.22,9.79,1.03,-10.66,-0.78,-9.13
0.15,1.28,10.32,0.99,9.31,2.56,10.01,0.75,-1.88,-0.52,8.74
0.09,0.55,9.86,2.21,9.88,4.00,10.42,0.43,-5.64,0.00,5.02
0.12,-0.90,9.34,-0.16,8.96,1.38,10.44,0.19,-3.76,0.26,6.83
-0.02,-0.06,9.81,0.05,9.56,-0.12,9.75,-0.01,0.63,0.26,-1.19
0.01,-0.32,9.77,-0.36,9.73,-0.31,9.87,0.01,0.00,0.26,0.39
0.02,-0.40,9.76,-0.35,9.81,-0.17,9.95,0.00,0.00,0.00,0.92
0.00,-0.32,9.80,-0.23,9.78,-0.19,9.87,0.01,0.00,0.00,0.06
0.01,-0.28,9.84,-0.27,9.77,-0.19,9.95,-0.01,0.63,0.00,0.51
0.01,-0.24,9.81,-0.27,9.74,-0.15,9.83,0.00,-0.63,0.00,0.81
0.01,-0.28,9.84,-0.24,9.81,-0.15,9.91,-0.01,-0.63,-0.26,0.41
0.01,-0.28,9.84,-0.16,9.82,-0.04,9.95,-0.01,-1.25,-0.52,0.45
0.09,-0.24,9.73,-0.25,9.74,0.59,9.76,0.01,-0.63,-0.52,4.91
0.18,-0.36,9.77,-0.18,9.82,1.64,9.88,0.00,-0.63,-0.78,10.08
0.07,-0.32,9.84,0.03,9.94,0.83,10.20,0.01,0.63,-1.56,3.73
-0.35,-0.52,9.99,0.33,9.91,-2.98,10.25,0.08,0.63,-1.82,-19.93
0.40,-0.34,10.59,0.83,10.33,7.15,12.36,0.24,1.88,-2.08,23.02
0.19,0.23,10.00,-0.56,9.76,1.11,10.68,0.48,1.88,-1.82,10.99
-0.03,-0.37,9.51,-0.41,9.56,-0.68,9.30,0.68,0.00,-1.30,-1.67
0.10,-0.60,9.91,-0.66,9.45,0.32,10.31,0.71,57.67,-1.30,5.93
0.02,2.46,9.12,1.25,9.72,0.98,9.92,0.59,-1.25,-0.78,1.01
0.27,-0.13,9.10,1.48,9.33,5.10,9.58,0.36,-10.03,-0.26,15.56
0.07,0.29,9.93,0.39,9.99,1.14,10.00,0.08,-8.15,0.52,4.06
-0.03,-0.17,9.77,-0.72,9.76,-1.25,9.62,-0.01,0.63,1.56,-1.95
0.07,-0.52,10.55,-0.61,9.57,0.05,10.39,-0.07,-1.88,2.60,4.25
0.06,-0.71,10.06,0.51,11.37,1.45,9.97,-0.33,-5.01,2.86,3.65
-0.05,0.11,11.12,-0.07,9.70,-0.75,11.39,-0.82,-15.04,2.34,-2.90
-0.06,-0.36,8.91,-0.24,9.42,-0.76,9.11,-0.55,-0.00,1.30,-3.60
-0.47,0.14,9.70,-0.30,9.20,-5.38,9.39,-1.08,5.64,0.52,-26.88
0.18,-0.04,9.84,-1.35,9.69,-0.05,9.51,-0.65,3.13,0.78,10.50
-0.29,-0.78,9.76,0.18,10.06,-2.40,9.98,-0.36,1.25,1.82,-16.53
0.49,0.29,10.49,-1.44,9.51,2.73,9.97,-0.34,-2.51,2.86,28.12
-0.39,-1.27,8.66,1.91,10.72,-1.24,9.69,-0.73,-12.54,3.12,-22.37
0.08,0.18,8.96,1.55,10.40,3.01,11.13,-0.72,-9.40,3.12,4.48
-0.32,0.15,10.90,0.11,6.93,-3.38,10.69,-1.60,-5.64,2.08,-18.49
0.38,0.72,10.38,0.21,9.55,4.16,10.23,-1.67,5.01,1.30,22.01
0.20,-0.03,9.44,-1.16,10.21,0.50,10.59,-0.69,63.31,1.56,11.26
-0.12,-0.36,8.50,-0.32,8.74,-1.84,11.58,-1.11,-57.67,2.60,-7.02
0.09,-0.97,7.66,-0.01,9.49,1.19,9.94,-1.31,-3.76,2.86,4.88
-0.74,-0.50,11.41,-0.17,10.11,-9.45,10.19,-1.56,-5.01,2.86,-42.60
0.40,0.06,7.87,-1.34,8.52,1.81,9.37,-1.30,-5.64,1.82,22.96
0.68,-0.85,10.95,-1.11,9.25,7.03,11.77,-1.65,8.78,3.38,38.80
-0.96,-0.65,8.56,-0.65,11.21,-14.55,9.12,-1.17,43.25,4.42,-54.91
0.00,-0.68,10.62,1.47,7.78,4.58,13.56,-2.27,-70.83,2.60,0.02
0.45,-0.57,10.17,-1.49,8.72,2.74,11.53,-2.31,9.40,4.16,26.04
-1.67,-6.30,9.33,1.02,6.28,-12.68,7.43,-1.90,-11.28,3.64,-95.63
0.79,0.70,9.49,-0.60,7.65,6.94,9.43,-2.49,46.39,1.30,45.11
0.64,1.02,9.72,-2.52,8.84,2.53,11.34,-2.17,-26.95,0.26,36.81
-0.05,-1.40,10.04,-2.62,9.60,-4.24,11.21,-0.95,23.19,1.04,-2.71
-0.14,-2.02,8.91,-1.24,9.77,-2.26,9.56,-0.54,0.63,2.08,-7.96
0.04,-1.15,9.97,0.93,8.67,2.67,10.65,-0.06,-116.59,1.30,2.31
0.06,-2.22,9.20,-0.65,10.50,0.57,10.16,-0.81,108.45,-0.26,3.51
0.05,-0.12,8.95,-1.19,9.96,-1.17,11.67,-0.31,17.55,-1.82,3.00
0.18,-1.48,9.03,-0.50,9.84,1.75,10.20,0.26,6.90,-3.12,10.51
0.23,0.34,9.49,-0.39,10.70,1.79,10.36,0.71,6.90,-2.86,13.22
0.27,-1.11,8.67,-0.48,9.54,2.81,11.08,0.61,6.27,-2.86,15.66
0.00,0.06,9.03,0.19,9.19,0.29,11.08,1.33,2.51,-3.64,0.02
-1.06,-1.58,8.73,-1.67,12.48,-16.66,6.89,1.56,8.15,-4.16,-60.51
1.00,1.22,11.82,-0.43,8.12,18.37,16.31,1.55,10.66,-4.16,57.22
0.44,-0.31,8.72,-3.20,12.14,0.72,5.43,1.86,-55.16,-5.46,25.18
-0.42,2.21,9.01,-0.62,12.41,-5.66,9.48,3.08,71.46,-2.86,-23.85
0.41,0.50,6.65,0.57,8.65,6.29,12.14,2.47,-9.40,-1.30,23.74
-0.10,1.86,10.00,0.82,9.65,-0.47,7.91,1.92,-71.46,-1.04,-5.97
-0.17,0.46,9.94,1.82,10.01,0.54,9.90,1.86,44.51,-1.82,-9.93
0.43,1.03,10.14,1.65,11.37,7.08,10.73,1.30,1.25,-2.60,24.39
-0.09,1.85,8.47,-0.69,8.16,-2.93,9.82,1.32,1.25,-2.60,-5.13
0.09,0.88,10.36,0.78,9.77,1.63,9.86,1.46,61.43,-1.82,4.97
0.15,1.05,10.06,1.59,9.84,3.90,11.18,1.40,-3.76,0.00,8.84
-0.21,-0.26,10.85,2.05,10.43,0.70,11.20,1.00,-14.42,0.78,-12.18
-0.38,0.44,9.56,-0.11,10.11,-4.06,9.37,0.09,-13.79,0.26,-21.65
0.01,0.10,10.00,-0.58,9.91,-0.73,9.91,-0.06,1.88,0.00,0.57
0.01,-0.21,9.84,-0.37,9.81,-0.31,9.95,0.01,-2.51,0.00,0.75
0.03,-0.25,9.84,-0.39,9.73,-0.19,9.95,-0.01,-1.25,0.00,1.53
0.00,-0.21,9.84,-0.15,9.78,-0.11,9.87,0.00,0.63,-0.26,0.14
0.01,-0.21,9.73,-0.09,9.78,0.02,9.91,0.01,0.63,-0.26,0.33
-0.00,-0.32,9.80,-0.29,9.81,-0.28,9.87,0.00,1.25,-0.52,-0.03
-0.04,-0.29,9.84,-0.20,9.70,-0.61,9.79,0.02,0.63,-1.04,-2.56
0.03,-0.29,10.14,-0.03,9.78,0.41,10.20,0.06,1.88,-1.04,1.94
-0.02,-0.25,10.03,-0.25,9.96,-0.42,9.79,0.01,-0.63,-1.56,-1.05
-0.23,-0.43,9.95,-0.38,9.44,-2.56,9.31,0.15,3.76,-2.34,-13.15
0.45,0.00,11.23,-1.00,11.00,4.19,12.45,-0.20,6.27,-2.34,25.73
-0.36,-0.34,10.63,0.01,10.12,-3.72,10.29,0.78,5.01,-1.56,-20.71
-0.25,-0.82,9.87,1.23,9.30,-0.29,9.55,0.86,-0.63,-0.52,-14.12
0.20,0.93,9.91,2.35,9.72,5.37,10.15,0.71,-1.88,-0.52,11.27
0.51,0.22,9.03,-0.68,8.79,3.29,7.98,0.40,-2.51,-0.52,29.06
-0.03,0.10,9.18,0.46,9.24,0.32,9.04,0.06,-5.01,-0.52,-1.61
0.02,0.37,9.56,-0.11,9.49,-0.12,9.55,0.01,-1.25,-0.52,1.01
-0.02,0.32,9.74,-0.21,9.67,-0.61,9.83,-0.01,0.00,-0.26,-1.12
-0.01,-0.02,9.81,-0.12,9.85,-0.26,9.95,-0.01,-1.25,0.00,-0.58
0.01,-0.44,9.84,-0.32,9.88,-0.15,9.87,0.01,0.63,0.52,0.72
-0.01,-0.39,9.54,-0.37,9.62,-0.49,9.48,0.00,0.63,1.04,-0.81
0.27,-0.24,9.81,-0.29,9.81,2.43,9.97,-0.01,0.63,1.30,15.50
0.22,-0.33,10.07,-0.46,9.77,1.69,9.93,-0.03,1.25,1.82,12.68
0.34,-0.25,9.84,-0.77,9.83,2.61,10.37,-0.09,-3.13,2.08,19.70
-0.26,-0.18,10.40,0.20,10.38,-2.06,8.80,-0.41,-8.15,1.56,-15.02
0.15,-0.72,11.03,-0.75,10.12,0.81,11.48,-0.56,0.00,1.04,8.52
0.57,-0.12,8.95,-0.63,10.28,5.62,10.35,-0.53,1.25,0.52,32.84
-0.11,0.59,10.27,0.20,10.83,-1.11,10.48,-0.37,1.88,0.78,-6.38
0.08,-0.98,9.60,-1.25,9.29,-0.61,9.79,-0.01,9.40,1.56,4.83
-0.05,-0.28,9.47,0.15,9.49,-0.12,9.31,-0.19,-2.51,2.60,-2.63
-0.04,-0.55,9.61,0.07,10.12,-0.07,9.15,-0.43,-6.90,2.60,-2.09
-0.50,-0.97,10.27,1.75,7.76,-0.99,8.27,-0.36,-10.03,2.08,-28.79
0.49,0.47,12.58,0.08,8.81,6.31,11.93,-1.17,-1.25,1.04,28.35
0.55,0.20,10.56,-1.12,11.08,5.25,12.19,-0.91,6.90,0.78,31.43
-0.09,-0.79,10.39,0.34,10.33,-0.18,8.88,-0.50,5.64,1.56,-5.34
0.27,0.18,9.48,-1.75,9.35,0.12,9.11,-0.24,-0.63,3.38,15.60
0.53,-0.62,10.21,-0.05,10.79,5.81,9.61,-0.60,-16.30,4.42,30.34
0.12,-0.80,7.93,1.81,12.39,4.42,13.70,-0.90,-14.42,3.12,6.71
-0.27,-0.13,9.14,-1.05,8.77,-4.07,8.87,-2.15,-10.03,2.34,-15.53
0.36,-0.83,11.03,-0.83,9.21,3.24,12.09,-1.94,6.27,1.30,20.55
-0.83,-0.06,10.44,-2.13,8.73,-19.67,8.24,-1.55,-48.27,1.30,-47.54
0.06,-0.10,11.30,-0.43,9.77,0.02,10.43,-1.03,7.52,2.60,3.59
-0.08,-0.57,9.94,0.01,7.56,-0.48,10.85,-0.97,-1.88,4.42,-4.54
-0.12,-0.66,9.94,0.96,11.88,0.01,8.35,-1.11,-16.30,4.94,-7.03
-0.43,0.08,8.73,0.04,10.26,-4.64,10.14,-2.51,-14.42,4.16,-24.76
0.61,-0.06,9.70,1.54,8.46,12.93,10.91,-2.44,-6.90,2.08,34.92
-0.27,-2.09,10.62,-4.02,10.79,-5.63,6.96,-2.70,14.42,1.04,-15.42
-0.01,-1.83,9.28,-2.38,8.91,-3.10,10.32,-1.35,20.06,-0.26,-0.29
-0.04,-1.63,9.89,-3.32,10.04,-4.47,10.29,-0.59,20.69,-0.52,-2.09
-0.09,-0.94,10.02,0.25,9.87,-0.19,9.91,0.01,5.01,-0.26,-5.12
0.02,-1.08,9.71,-0.55,9.69,-0.19,10.03,-0.01,-0.63,-0.52,0.99
0.02,-0.86,9.87,-0.27,9.81,0.14,9.83,0.01,0.63,-1.56,1.13
0.06,-0.21,10.55,0.23,10.54,1.03,10.11,0.04,4.39,-2.86,3.68
0.09,-0.15,10.78,-0.38,8.91,0.30,9.48,0.26,8.78,-3.38,5.09
-0.18,0.89,10.32,-1.60,10.84,-3.67,8.49,0.82,13.79,-3.64,-10.48
-0.08,0.32,9.67,-2.72,12.09,-4.07,10.45,0.83,4.39,-2.60,-4.73
-0.32,-0.44,8.19,-0.42,9.65,-2.59,6.86,1.70,1.25,-0.78,-18.38
-0.00,-0.85,9.08,0.75,9.91,1.34,10.59,1.34,-7.52,-0.52,-0.27
0.15,-1.04,9.19,1.07,9.42,3.68,10.21,0.28,-9.40,-1.82,8.78
0.02,-0.62,9.12,1.03,9.68,1.81,9.87,0.60,2.51,-3.64,0.95
-0.21,0.07,9.77,-0.87,9.60,-3.84,10.84,0.96,10.03,-4.68,-12.26
0.53,0.39,10.94,-3.83,14.30,2.69,13.30,1.86,16.93,-5.72,30.60
0.47,0.68,12.85,-0.35,10.09,3.99,9.59,2.13,17.55,-3.38,27.20
-0.30,-0.82,9.75,-0.39,8.97,-3.23,9.41,2.40,-62.06,-1.56,-17.42
0.08,0.55,11.10,0.59,10.92,1.38,9.74,2.44,-20.69,-1.30,4.83
-0.33,0.18,11.08,1.87,10.45,-0.73,8.63,1.23,-13.16,-2.60,-18.63
-0.19,1.63,9.40,0.02,10.87,-2.87,11.68,1.61,-1.88,-3.64,-10.88
-0.07,1.34,10.14,-0.09,9.05,-1.36,9.33,1.78,6.90,-3.38,-4.20
0.04,0.84,9.65,0.34,10.38,0.53,10.52,2.09,61.43,-2.08,2.08
0.30,1.36,10.81,1.79,11.58,4.54,9.02,2.03,0.00,-0.26,17.37
-0.10,0.79,10.95,2.79,10.85,2.25,10.21,0.98,-18.81,0.78,-5.65
0.24,0.04,10.97,1.09,10.76,4.19,10.50,0.51,-25.07,0.00,13.88
0.00,0.40,10.27,-0.34,10.26,-0.57,10.23,-0.03,0.00,-0.52,0.20
-0.02,0.90,9.87,0.01,10.01,-0.50,9.83,0.03,1.25,-0.52,-1.08
0.02,0.29,9.74,0.04,9.68,0.10,9.71,0.00,1.25,-0.52,0.93
